Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Azhar S.","Building information modeling (BIM): Trends, benefits, risks, and challenges for the AEC industry",2011,"Leadership and Management in Engineering",982,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960269657&doi=10.1061%2f%28ASCE%29LM.1943-5630.0000127&partnerID=40&md5=84ab73626fd5089c413d919fca41f7fe","Building information modeling (BIM) is one of the most promising recent developments in the architecture, engineering, and construction (AEC) industry. With BIM technology, an accurate virtual model of a building is digitally constructed. This model, known as a building information model, can be used for planning, design, construction, and operation of the facility. It helps architects, engineers, and constructors visualize what is to be built in a simulated environment to identify any potential design, construction, or operational issues. BIM represents a new paradigm within AEC, one that encourages integration of the roles of all stakeholders on a project. In this paper, current trends, benefits, possible risks, and future challenges of BIM for the AEC industry are discussed. The findings of this study provide useful information for AEC industry practitioners considering implementing BIM technology in their projects. © 2011 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-79960269657
"Qi Q., Tao F.","Digital Twin and Big Data Towards Smart Manufacturing and Industry 4.0: 360 Degree Comparison",2018,"IEEE Access",488,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041173790&doi=10.1109%2fACCESS.2018.2793265&partnerID=40&md5=421f931c692160832c81d6535ddfea0a","With the advances in new-generation information technologies, especially big data and digital twin, smart manufacturing is becoming the focus of global manufacturing transformation and upgrading. Intelligence comes from data. Integrated analysis for the manufacturing big data is beneficial to all aspects of manufacturing. Besides, the digital twin paves a way for the cyber-physical integration of manufacturing, which is an important bottleneck to achieve smart manufacturing. In this paper, the big data and digital twin in manufacturing are reviewed, including their concept as well as their applications in product design, production planning, manufacturing, and predictive maintenance. On this basis, the similarities and differences between big data and digital twin are compared from the general and data perspectives. Since the big data and digital twin can be complementary, how they can be integrated to promote smart manufacturing are discussed. © 2013 IEEE.",Article,"Final",Scopus,2-s2.0-85041173790
"Prívara S., Široký J., Ferkl L., Cigler J.","Model predictive control of a building heating system: The first experience",2011,"Energy and Buildings",316,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651445032&doi=10.1016%2fj.enbuild.2010.10.022&partnerID=40&md5=1e4428687be8c68a2ff29c2f31f3f91d","This paper presents model predictive controller (MPC) applied to the temperature control of real building. Conventional control strategies of a building heating system such as weather-compensated control cannot make use of the energy supplied to a building (e.g. solar gain in case of sunny day). Moreover dropout of outside temperature can lead to underheating of a building. Presented predictive controller uses both weather forecast and thermal model of a building to inside temperature control. By this, it can utilize thermal capacity of a building and minimize energy consumption. It can also maintain inside temperature at desired level independent of outside weather conditions. Nevertheless, proper identification of the building model is crucial. The models of multiple input multiple output systems (MIMO) can be identified by means of subspace methods. Oftentimes, the measured data used for identification are not satisfactory and need special treatment. During the 2009/2010 heating season, the controller was tested on a large university building and achieved savings of 17-24% compared to the present controller. © 2010 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-78651445032
"Bilal M., Oyedele L.O., Qadir J., Munir K., Ajayi S.O., Akinade O.O., Owolabi H.A., Alaka H.A., Pasha M.","Big Data in the construction industry: A review of present status, opportunities, and future trends",2016,"Advanced Engineering Informatics",287,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978529080&doi=10.1016%2fj.aei.2016.07.001&partnerID=40&md5=2e3c4aa24b24f44b04d3ef411258aa75","The ability to process large amounts of data and to extract useful insights from data has revolutionised society. This phenomenon—dubbed as Big Data—has applications for a wide assortment of industries, including the construction industry. The construction industry already deals with large volumes of heterogeneous data; which is expected to increase exponentially as technologies such as sensor networks and the Internet of Things are commoditised. In this paper, we present a detailed survey of the literature, investigating the application of Big Data techniques in the construction industry. We reviewed related works published in the databases of American Association of Civil Engineers (ASCE), Institute of Electrical and Electronics Engineers (IEEE), Association of Computing Machinery (ACM), and Elsevier Science Direct Digital Library. While the application of data analytics in the construction industry is not new, the adoption of Big Data technologies in this industry remains at a nascent stage and lags the broad uptake of these technologies in other fields. To the best of our knowledge, there is currently no comprehensive survey of Big Data techniques in the context of the construction industry. This paper fills the void and presents a wide-ranging interdisciplinary review of literature of fields such as statistics, data mining and warehousing, machine learning, and Big Data Analytics in the context of the construction industry. We discuss the current state of adoption of Big Data in the construction industry and discuss the future potential of such technologies across the multiple domain-specific sub-areas of the construction industry. We also propose open issues and directions for future work along with potential pitfalls associated with Big Data adoption in the industry. © 2016 Elsevier Ltd",Review,"Final",Scopus,2-s2.0-84978529080
"Madni A.M., Madni C.C., Lucero S.D.","Leveraging digital twin technology in model-based systems engineering",2019,"Systems",183,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111581098&doi=10.3390%2fsystems7010007&partnerID=40&md5=ae1248eb952959925b9989d89845ab02","Digital twin, a concept introduced in 2002, is becoming increasingly relevant to systems engineering and, more specifically, to model-based system engineering (MBSE). A digital twin, like a virtual prototype, is a dynamic digital representation of a physical system. However, unlike a virtual prototype, a digital twin is a virtual instance of a physical system (twin) that is continually updated with the latter’s performance, maintenance, and health status data throughout the physical system’s life cycle. This paper presents an overall vision and rationale for incorporating digital twin technology into MBSE. The paper discusses the benefits of integrating digital twins with system simulation and Internet of Things (IoT) in support of MBSE and provides specific examples of the use and benefits of digital twin technology in different industries. It concludes with a recommendation to make digital twin technology an integral part of MBSE methodology and experimentation testbeds. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.",Article,"Final",Scopus,2-s2.0-85111581098
"Bhumkar S.P., Deotare V.V., Babar R.V.","Intelligent car system for accident prevention using ARM-7",2012,"International Journal of Emerging Technology and Advanced Engineering",176,,[No abstract available],,"Final",Scopus,2-s2.0-84898946357
"Liu X., Wang X., Wright G., Cheng J.C.P., Li X., Liu R.","A state-of-the-art review on the integration of Building Information Modeling (BIM) and Geographic Information System (GIS)",2017,"ISPRS International Journal of Geo-Information",173,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014918203&doi=10.3390%2fijgi6020053&partnerID=40&md5=affc0e2b7f27abe363b313a8a5444b8d","The integration of Building Information Modeling (BIM) and Geographic Information System (GIS) has been identified as a promising but challenging topic to transform information towards the generation of knowledge and intelligence. Achievement of integrating these two concepts and enabling technologies will have a significant impact on solving problems in the civil, building and infrastructure sectors. However, since GIS and BIM were originally developed for different purposes, numerous challenges are being encountered for the integration. To better understand these two different domains, this paper reviews the development and dissimilarities of GIS and BIM, the existing integration methods, and investigates their potential in various applications. This study shows that the integration methods are developed for various reasons and aim to solve different problems. The parameters influencing the choice can be summarized and named as ""EEEF"" criteria: effectiveness, extensibility, effort, and flexibility. Compared with other methods, semantic web technologies provide a promising and generalized integration solution. However, the biggest challenges of this method are the large efforts required at early stage and the isolated development of ontologies within one particular domain. The isolation problem also applies to other methods. Therefore, openness is the key of the success of BIM and GIS integration.",Review,"Final",Scopus,2-s2.0-85014918203
"Zheng X., Cai Z.","Privacy-Preserved Data Sharing towards Multiple Parties in Industrial IoTs",2020,"IEEE Journal on Selected Areas in Communications",150,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081975089&doi=10.1109%2fJSAC.2020.2980802&partnerID=40&md5=308795b34e04d10df7ea78e7bc6e9ce9","The effective physical data sharing has been facilitating the functionality of Industrial IoTs, which is believed to be one primary basis for Industry 4.0. These physical data, while providing pivotal information for multiple components of a production system, also bring in severe privacy issues for both workers and manufacturers, thus aggravating the challenges for data sharing. Current designs tend to simplify the behaviors of participants for better theoretical analysis, and they cannot properly handle the challenges in IIoTs where the behaviors are more complicated and correlated. Therefore, this paper proposes a privacy-preserved data sharing framework for IIoTs, where multiple competing data consumers exist in different stages of the system. The framework allows data contributors to share their contents upon requests. The uploaded contents will be perturbed to preserve the sensitive status of contributors. The differential privacy is adopted in the perturbation to guarantee the privacy preservation. Then the data collector will process and relay contents with subsequent data consumers. This data collector will gain both its own data utility and extra profits in data relay. Two algorithms are proposed for data sharing in different scenarios, based on whether the service provider will further process the contents to retain its exclusive utility. This work also provides for both algorithms a comprehensive consideration on privacy, data utility, bandwidth efficiency, payment, and rationality for data sharing. Finally, the evaluation on real-world datasets demonstrates the effectiveness of proposed methods, together with clues for data sharing towards Industry 4.0. © 1983-2012 IEEE.",Article,"Final",Scopus,2-s2.0-85081975089
"Corbin C.D., Henze G.P., May-Ostendorp P.","A model predictive control optimization environment for real-time commercial building application",2013,"Journal of Building Performance Simulation",111,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876151732&doi=10.1080%2f19401493.2011.648343&partnerID=40&md5=7ab93f4d8498df63f873a21a254617fc","A model predictive control (MPC) environment is described. The environment integrates Matlab and EnergyPlus with a modified particle swarm optimizer to predict optimal building control strategies. A supporting framework is described which couples the environment to a building automation system, allowing real-time optimization considering operator overrides and updated weather forecasts. Challenges unique to integration with EnergyPlus for real-time optimization are discussed. Application of the environment is demonstrated in two simulation cases. First, the environment is used to determine hourly cooling set points minimizing daily energy cost for EnergyPlus's Benchmark Large Office building. Results suggest 5% cost savings during the study period. Second, the environment is used to determine hourly supply water temperature and circulator availability that minimize daily energy consumption for a small office building having a thermally activated building system (TABS). Compared to the base case, energy savings up to 54% are reported, with often improved occupant comfort. © 2013 Copyright International Building Performance Simulation Association (IBPSA).",Article,"Final",Scopus,2-s2.0-84876151732
"Qiu J., Tian Z., Du C., Zuo Q., Su S., Fang B.","A survey on access control in the age of internet of things",2020,"IEEE Internet of Things Journal",107,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084331973&doi=10.1109%2fJIOT.2020.2969326&partnerID=40&md5=ec1187380d71933128e48cb6a298b97f","With the development of Internet-of-Things (IoT) technology, various types of information, such as social resources and physical resources, are deeply integrated for different comprehensive applications. Social networking, car networking, medical services, video surveillance, and other forms of the IoT information service model gradually change people's daily lives. Facing the vast amounts of IoT information data, the IoT search technology is used to quickly find accurate information to meet the real-time search needs of users. However, IoT search requires using a large amount of user private information, such as personal health information, location information, and social relations information, to provide personalized services. Employing private information from users will encounter security problems if an effective access control mechanism is missing during the IoT search process. An access control mechanism can effectively monitor the access activities of resources and ensure that authorized users access information resources under legitimate conditions. This survey examines the growing literature on access control for an IoT search. Problems and challenges of access control mechanisms are analyzed to facilitate the adoption of access control solutions in real-life settings. This article aims to provide theoretical, methodological, and technical guidance for IoT search access control mechanisms in large-scale dynamic heterogeneous environments. Based on a literature review, we also analyzed the future development direction of access control in the age of IoT. © 2014 IEEE.",Review,"Final",Scopus,2-s2.0-85084331973
