Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Commission E.","Directive 2010/31/EU of the European Parliament and of the Council of 19 May 2010 on the energy performance of buildings",2010,"Official Journal of the European Union",1521,,[No abstract available],,"Final",Scopus,2-s2.0-84855440065
"Li N., Calis G., Becerik-Gerber B.","Measuring and monitoring occupancy with an RFID based system for demand-driven HVAC operations",2012,"Automation in Construction",218,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860313651&doi=10.1016%2fj.autcon.2012.02.013&partnerID=40&md5=ddf2aadbb95228a3a8e97d4e78bea888","Building energy management and the necessity to reduce overall energy consumption is becoming an increasingly important topic. Especially in dynamic environments, where the setting and occupancy keep changing, knowing occupancy information, including the number and identities of the occupants and where they are located, can be beneficial in energy management as well as other application areas including safety, security and emergency response. In particular, occupancy information has a direct impact on various aspects of heating, ventilation, and air conditioning (HVAC) systems, such as heat loads, system running time, required heating, cooling and distribution of conditioned air, and preferred temperature set points. Energy-saving strategies can be carried out in response to real-time occupancy changes. In this paper, an RFID based occupancy detection system is proposed to support demand-driven HVAC operations by detecting and tracking multiple stationary and mobile occupants in multiple spaces simultaneously. The proposed system estimates the thermal zone where each occupant is located, and reports the number of occupants for each thermal zone in real time. The field tests yielded an average zone level detection accuracy of 88% for stationary occupants and 62% for mobile occupants. For scattering analysis, averages distances to corresponding centroids were 1.45 m and 3.24 m for stationary and mobile occupants, respectively. In order to explore the benefits of demand-driven HVAC operations, current HVAC work procedures are examined, major energy consumers in HVAC systems are identified and quantified, and energy-saving strategies are presented. This study aims to support reducing the consumption of the HVAC systems by integration of the occupancy detection system and the demand-driven HVAC operation strategies. © 2012 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84860313651
"Dodier R.H., Henze G.P., Tiller D.K., Guo X.","Building occupancy detection through sensor belief networks",2006,"Energy and Buildings",215,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33744944309&doi=10.1016%2fj.enbuild.2005.12.001&partnerID=40&md5=3cbc74bad7cc723d16f0ee94a51e96a8","Currently it is difficult to determine when and where people occupy a commercial building. Part of the difficulty arises from shortcomings in available sensor technology, but an even greater deficiency is the lack of analysis methods appropriate to the determination of occupancy. This paper describes a pilot study describing new sensing and data analysis techniques, applied to the determination of space occupancy. The central premise of the paper is that improved building operation with respect to energy management, security, and indoor environmental quality will be possible with better detection of building occupancy resolved in space and time. We developed and deployed a network of passive infrared occupancy sensors in two private offices, and applied analysis tools based on Bayesian probability theory to determine occupancy. Specifically, a class of graphical probability models, called belief networks, was applied to the occupancy data generated by the sensor network. The inference of primary importance is a probability distribution over the number of occupants and their locations in a building, given past and present sensor measurements. Inferences were computed for occupancy and its temporal persistence in individual offices as well as the persistence of sensor status. The raw sensor data were also used to calibrate the sensor belief network, including the occupancy transition matrix used in the Markov model, sensor sensitivity, and sensor failure models. This study shows that the belief network framework can be applied to the analysis of data streams from sensor networks, offering significant benefits to building operation compared to current practice. © 2006 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-33744944309
"Labeodan T., Zeiler W., Boxem G., Zhao Y.","Occupancy measurement in commercial office buildings for demand-driven control applications - A survey and detection system evaluation",2015,"Energy and Buildings",201,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924245759&doi=10.1016%2fj.enbuild.2015.02.028&partnerID=40&md5=4f2a236851055c54191e36ebb4229b3e","Commercial office buildings represent the largest in floor area in most developed countries and utilize substantial amount of energy in the provision of building services to satisfy occupants' comfort needs. This makes office buildings a target for occupant-driven demand control measures, which have been demonstrated as having huge potential to improve energy efficiency. The application of occupant-driven demand control measures in buildings, most especially in the control of thermal, visual and indoor air quality providing systems, which account for over 30% of the energy consumed in a typical office building is however hampered due to the lack of comprehensive fine-grained occupancy information. Given that comprehensive fine-grained occupancy information improves the performance of demand-driven measures, this paper presents a review of common existing systems utilized in buildings for occupancy detection. Furthermore, experimental results from the performance evaluation of chair sensors in an office building for providing fine-grained occupancy information for demand-driven control applications are presented. © 2015 The Authors. Published by Elsevier B.V.",Review,"Final",Scopus,2-s2.0-84924245759
"Erickson V.L., Cerpa A.E.","Occupancy based demand response HVAC control strategy",2010,"BuildSys'10 - Proceedings of the 2nd ACM Workshop on Embedded Sensing Systems for Energy-Efficiency in Buildings",183,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650879899&doi=10.1145%2f1878431.1878434&partnerID=40&md5=9c594727fe69d4ade076b4b16c7c2db2","Heating, cooling and ventilation accounts for 30% energy usage and for 50% of the electricity usage in the United States. Currently, most modern buildings still condition rooms assuming maximum occupancy rather than actual usage. As a result, rooms are often over-conditioned needlessly. This paper proposes an HVAC control strategy based on occupancy prediction and real time occupancy monitoring via a sensor network of cameras. This strategy shows 20.0% potential energy savings while still maintaining ASHRAE building standards. Copyright c 2010 ACM.",Conference Paper,"Final",Scopus,2-s2.0-78650879899
"Benezeth Y., Laurent H., Emile B., Rosenberger C.","Towards a sensor for detecting human presence and characterizing activity",2011,"Energy and Buildings",142,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78651419155&doi=10.1016%2fj.enbuild.2010.09.014&partnerID=40&md5=7106e0395623d3d0f9e873dd2c241c69","In this paper, we propose a vision-based system for human detection and activity analysis in indoor environment. The developed presence sensor is based on video analysis, using a static camera. Composed of three main steps, the first one consists in change detection using a background model updated at different levels to manage the most common variations of the environment. Second, a moving objects tracking, based on interest points, is performed. Third, in order to know the nature of the various objects that could be present in the scene, multiple cascades of boosted classifiers are used. The validation protocol, defined by the industrial partners involved in the CAPTHOM project focusing among other things on ""Energy Management in Building"", is then detailed. Three applications integrated into the CAPTHOM project illustrate how the developed system can help in collecting useful information for the building management system. Occupancy detection and people counting as well as activity characterization and 3D location extend to a wide variety of buildings technology research areas such as human-centered environmental control including heating adjustment and demand-controlled ventilation, but also security and energy efficient buildings. © 2010 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-78651419155
"ISO, ISO 19650-1:2018","Organization and digitization of information about buildings and civil engineering works, including building information modelling (BIM) — information management using building information modelling — part 2: delivery phase of the assets",2018,"Organization and Digitization of Information about Buildings and Civil Engineering Works, including Building Information Modelling (BIM) - Information Management Using Building Information Modelling - Part 1: Concepts and Principles",107,,[No abstract available],,"Final",Scopus,2-s2.0-85068411186
"Von Neida B., Manicria D., Tweed A.","An analysis of the energy and cost savings potential of occupancy sensors for commercial lighting systems",2001,"Journal of the Illuminating Engineering Society",85,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035372693&doi=10.1080%2f00994480.2001.10748357&partnerID=40&md5=19036f4a3a0e06b98193336f6826529d",[No abstract available],Article,"Final",Scopus,2-s2.0-0035372693
"Kleiminger W., Mattern F., Santini S.","Predicting household occupancy for smart heating control: A comparative performance analysis of state-of-the-art approaches",2014,"Energy and Buildings",82,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908324413&doi=10.1016%2fj.enbuild.2014.09.046&partnerID=40&md5=982ba768ccb8c7656fce99798bcca7a1","This paper provides a comparative study of state-of-the-art means of predicting occupancy for smart heating control applications. We focus on approaches that predict the occupancy state of a home using occupancy schedules - that is, past records of the occupancy state. We ran our analysis on actual occupancy schedules covering several months for 45 homes. Our results show that state-of-the-art, schedule-based occupancy prediction algorithms achieve an overall prediction accuracy of over 80%. We also show that the performance of these algorithms is close to the theoretical upper bound expressed by the predictability of the input schedules. Building upon these results, we used ISO 13790-standard modelling techniques to analyse the energy savings that can be achieved by smart heating controllers that use occupancy predictors. Furthermore, we investigated the trade-off between achievable savings (typically 6-17% on average) and the risk of comfort loss for household residents. © 2014 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-84908324413
"Martinaitis V., Zavadskas E.K., Motuziene V., Vilutiene T.","Importance of occupancy information when simulating energy demand of energy efficient house: A case study",2015,"Energy and Buildings",78,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930209469&doi=10.1016%2fj.enbuild.2015.04.031&partnerID=40&md5=97ecacf6bd0b54c8e613388ef83e3568","Abstract During planning and design stages of energy efficient houses investor and designer deal with requirement to ensure very low energy consumption in operational stage of building life cycle. Any deviation appeared after building commissioning will result non-compliance with regulatory requirements. Currently, the energy simulations of the residential building do not provide the approach, which would help comprehensively evaluate differences of occupants' characteristics (age, behaviour, etc.), neither in energy performance certification methodologies nor in energy simulation software. The objective of study is to perform complex analysis of the effect of domestic occupancy profiles on the energy performance of energy efficient house and assess applicability of default DesignBuilder occupancy profiles at local conditions. Results show that the influence of the profile with 4 occupants (OP2) on overall primary energy demand for different cases is never exceeding 5% compared to default DesignBuilder profiles. The influence of households with 2 occupants (OP3, OP4) on overall primary energy demand varies from 14% to 21% compared to default profiles. The simulation results revealed that the use of different occupancy profiles correlates with the total energy performance of the building. Incorporation of occupancy information in energy simulations will improve the accuracy of the energy performance assessment. © 2015 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84930209469
