Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Deming W.E.",[No title available],1986,"Out of the Crisis",7574,,[No abstract available],,,Scopus,2-s2.0-0003964033
"Castells M.",[No title available],1996,"The Information Age: Economy, Society and Culture",3909,,[No abstract available],,,Scopus,2-s2.0-0003446085
"Eastman C.M., Teicholz P., Sacks R., Liston K.",[No title available],2008,"BIM Handbook: A Guide to Building Information Modeling for Owners, Managers, Architects, Engineers, Contractors, and Fabricators",3033,,[No abstract available],,"Final",Scopus,2-s2.0-38649094993
"Laudan L.",[No title available],1977,"Progress and Its Problems",1856,,[No abstract available],,,Scopus,2-s2.0-0003553364
"Suh N.P.","Axiomatic design: Advances and applications",2001,"Axiomatic Design: Advances and Applications",1708,,[No abstract available],,,Scopus,2-s2.0-0003818332
"Endsley M.R., Bolte B., Jones D.G.",[No title available],2003,"Designing for Situation Awareness",1228,,[No abstract available],,,Scopus,2-s2.0-0141685247
"Kitchin R.","The data revolution: Big data, open data, data infrastructures and their consequences",2014,"The Data Revolution: Big Data, Open Data, Data Infrastructures and Their Consequences",1026,,[No abstract available],,"Final",Scopus,2-s2.0-84908018085
"Koskela L.","Application of the new production philosophy to construction",1992,"Application of the New Production Philosophy to Construction",923,,[No abstract available],,,Scopus,2-s2.0-0003656231
"Ballard G.","The last planner system of production control",2000,"The Last Planner System of Production Control",839,,[No abstract available],,,Scopus,2-s2.0-0004011301
"Koskela L.","An exploration towards a production theory and its application to construction",2000,"An Exploration Towards A Production Theory and Its Application to Construction",652,,[No abstract available],,"Final",Scopus,2-s2.0-0003595917
"Rosen R., Von Wichert G., Lo G., Bettenhausen K.D.","About the importance of autonomy and digital twins for the future of manufacturing",2015,"IFAC-PapersOnLine",555,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953861813&doi=10.1016%2fj.ifacol.2015.06.141&partnerID=40&md5=c7f2640c3068c4e61f2773f04911c4ef","Industrie 4.0 - the ""brand"" name of the German initiative driving the future of manufacturing - is one of several initiatives around the globe emphasizing the importance of industrial manufacturing for economy and society. Besides the socio-economical if not political question which has to be answered - including the question about the future of labor - there are a couple of substantial technical and technological questions that have to be taken care of as well. © 2015, IFAC (International Federation of Automatic Control) Hosting by Elsevier Ltd. All rights reserved.",Conference Paper,"Final",Scopus,2-s2.0-84953861813
"Kritzinger W., Karner M., Traar G., Henjes J., Sihn W.","Digital Twin in manufacturing: A categorical literature review and classification",2018,,533,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052915281&doi=10.1016%2fj.ifacol.2018.08.474&partnerID=40&md5=89a5c6aec62d7a3f4ec83465a36abfa8","The Digital Twin (DT) is commonly known as a key enabler for the digital transformation, however, in literature is no common understanding concerning this term. It is used slightly different over the disparate disciplines. The aim of this paper is to provide a categorical literature review of the DT in manufacturing and to classify existing publication according to their level of integration of the DT. Therefore, it is distinct between Digital Model (DM), Digital Shadow (DS) and Digital Twin. The results are showing, that literature concerning the highest development stage, the DT, is scarce, whilst there is more literature about DM and DS. © 2018",Conference Paper,"Final",Scopus,2-s2.0-85052915281
"Oesterreich T.D., Teuteberg F.","Understanding the implications of digitisation and automation in the context of Industry 4.0: A triangulation approach and elements of a research agenda for the construction industry",2016,"Computers in Industry",513,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992398667&doi=10.1016%2fj.compind.2016.09.006&partnerID=40&md5=49fd6bbda78564ac6c803a50f787cc09","In recent years, Industry 4.0 has been introduced as a popular term to describe the trend towards digitisation and automation of the manufacturing environment. Despite its potential benefits in terms of improvements in productivity and quality, this concept has not gained much attention in the construction industry. This development is founded in the fact that the far-reaching implications of the increasingly digitised and automated manufacturing environment are still widely unknown. Against this backdrop, the primary objective of this paper is to explore the state of the art as well as the state of practice of Industry 4.0 relating technologies in the construction industry by pointing out the political, economic, social, technological, environmental and legal implications of its adoption. In this context, we present the results of our triangulation approach, which consists of a comprehensive systematic literature review and case study research, by illustrating a PESTEL framework and a value chain model. Additionally, we provide recommendations for further research within a research agenda. © 2016 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-84992398667
"Floridi L.","The Philosophy of Information",2011,"The Philosophy of Information",501,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921941744&doi=10.1093%2facprof%3aoso%2f9780199232383.001.0001&partnerID=40&md5=b00c3d2a9c636a5f20fafb8cb1d02e2f","This book brings together the outcome of ten years of research. It is based on a simple project, which was begun towards the end of the 1990s: information is a crucial concept, which deserves a thorough philosophical investigation. So the book lays down the conceptual foundations of a new area of research: the philosophy of information. It does so systematically, by pursuing three goals. The first is metatheoretical. The book describes what the philosophy of information is, its problems, and its method of levels of abstraction. These are the topics of the first part, which comprises chapters one, two and three. The second goal is introductory. In chapters four and five, the book explores the complex and diverse nature of several informational concepts and phenomena. The third goal is constructive. In the remaining ten chapters, the book answers some classic philosophical questions in information-theoretical terms. As a result, the book provides the first, unified and coherent research programme for the philosophy of information, understood as a new, independent area of research, concerned with (1) the critical investigation of the conceptual nature and basic principles of information, including its dynamics, utilization, and sciences; and (2) the elaboration and application of information-theoretic and computational methodologies to philosophical problems. © Luciano Floridi 2011. All rights reserved.",Book,"Final",Scopus,2-s2.0-84921941744
"Uhlemann T.H.-J., Lehmann C., Steinhilper R.","The Digital Twin: Realizing the Cyber-Physical Production System for Industry 4.0",2017,"Procedia CIRP",433,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019987476&doi=10.1016%2fj.procir.2016.11.152&partnerID=40&md5=c5731a8c442c5dd06d70f59e9dc90f1f","Concerning current approaches to planning of manufacturing processes, the acquisition of a sufficient data basis of the relevant process information and subsequent development of feasible layout options requires 74% of the overall time-consumption. However, the application of fully automated techniques within planning processes is not yet common practice. Deficits are to be observed in the course of the use of a fully automated data acquisition of the underlying process data, a key element of Industry 4.0, as well as the evaluation and quantification and analysis of the gathered data. As the majority of the planning operations are conducted manually, the lack of any theoretical evaluation renders a benchmarking of the results difficult. Current planning processes analyze the manually achieved results with the aid of simulation. Evaluation and quantification of the planning procedure are limited by complexity that defies manual controllability. Research is therefore required with regard to automated data acquisition and selection, as the near real-time evaluation and analysis of a highly complex production systems relies on a real-time generated database. The paper presents practically feasible approaches to a multi-modal data acquisition approach, its requirements and limitations. The further concept of the Digital Twin for a production process enables a coupling of the production system with its digital equivalent as a base for an optimization with a minimized delay between the time of data acquisition and the creation of the Digital Twin. Therefore a digital data acquisition approach is necessary. As a consequence a cyber-physical production system can be generated, that opens up powerful applications. To ensure a maximum concordance of the cyber-physical process with its real-life model a multimodal data acquisition and evaluation has to be conducted. The paper therefore presents a concept for the composition of a database and proposes guidelines for the implementation of the Digital Twin in production systems in small and medium-sized enterprises. © 2017 The Authors.",Conference Paper,"Final",Scopus,2-s2.0-85019987476
"Borgman C.L.","The conundrum of sharing research data",2012,"Journal of the American Society for Information Science and Technology",432,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861337169&doi=10.1002%2fasi.22634&partnerID=40&md5=e26e2f034c19bfe9bf65ea41cf814038","We must all accept that science is data and that data are science, and thus provide for, and justify the need for the support of, much-improved data curation. (Hanson, Sugden, & Alberts,) Researchers are producing an unprecedented deluge of data by using new methods and instrumentation. Others may wish to mine these data for new discoveries and innovations. However, research data are not readily available as sharing is common in only a few fields such as astronomy and genomics. Data sharing practices in other fields vary widely. Moreover, research data take many forms, are handled in many ways, using many approaches, and often are difficult to interpret once removed from their initial context. Data sharing is thus a conundrum. Four rationales for sharing data are examined, drawing examples from the sciences, social sciences, and humanities: (1) to reproduce or to verify research, (2) to make results of publicly funded research available to the public, (3) to enable others to ask new questions of extant data, and (4) to advance the state of research and innovation. These rationales differ by the arguments for sharing, by beneficiaries, and by the motivations and incentives of the many stakeholders involved. The challenges are to understand which data might be shared, by whom, with whom, under what conditions, why, and to what effects. Answers will inform data policy and practice. © 2012 ASIS&T.",Review,"Final",Scopus,2-s2.0-84861337169
"Mulligan K., Correia F.","Facts",2013,"The Stanford Encyclopedia of Philosophy",367,,[No abstract available],,"Final",Scopus,2-s2.0-84923504231
"Sacks R., Koskela L., Dave B.A., Owen R.","Interaction of lean and building information modeling in construction",2010,"Journal of Construction Engineering and Management",343,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955883757&doi=10.1061%2f%28ASCE%29CO.1943-7862.0000203&partnerID=40&md5=fb6149595a5dcd3f3e41d981d02e2439","Lean construction and building information modeling (BIM) are quite different initiatives, but both are having profound impacts on the construction industry. A rigorous analysis of the myriad specific interactions between them indicates that a synergy exists which, if properly understood in theoretical terms, can be exploited to improve construction processes beyond the degree to which it might be improved by application of either of these paradigms independently. Using a matrix that juxtaposes BIM functionalities with prescriptive lean construction principles, 56 interactions have been identified, all but four of which represent constructive interaction. Although evidence for the majority of these has been found, the matrix is not considered complete but rather a framework for research to explore the degree of validity of the interactions. Construction executives, managers, designers, and developers of information technology systems for construction can also benefit from the framework as an aid to recognizing the potential synergies when planning their lean and BIM adoption strategies. © 2010 ASCE.",Article,"Final",Scopus,2-s2.0-77955883757
"Losee J.",[No title available],1993,"A Historical Introduction to the Philosophy of Science",314,,[No abstract available],,,Scopus,2-s2.0-0003603585
"Tao F., Sui F., Liu A., Qi Q., Zhang M., Song B., Guo Z., Lu S.C.-Y., Nee A.Y.C.","Digital twin-driven product design framework",2019,"International Journal of Production Research",271,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042921933&doi=10.1080%2f00207543.2018.1443229&partnerID=40&md5=ba290742598bd6b1307f8743ec098fc4","With the advent of new generation information technologies in industry and product design, the big data-driven product design era has arrived. However, the big data-driven product design mainly places emphasis on the analysis of physical data rather than the virtual models, in other words, the convergence between product physical and virtual space is usually absent. Digital twin, a new emerging and fast growing technology which connects the physical and virtual world, has attracted much attention worldwide recently. This paper presents a new method for product design based on the digital twin approach. The development of product design is briefly introduced first. The framework of digital twin-driven product design (DTPD) is then proposed and analysed. A case is presented to illustrate the application of the proposed DTPD method. © 2018, © 2018 Informa UK Limited, trading as Taylor & Francis Group.",Article,"Final",Scopus,2-s2.0-85042921933
"Formoso C.T., Soibelman L., De Cesare C., Isatto E.L.","Material waste in building industry: Main causes and prevention",2002,"Journal of Construction Engineering and Management",264,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842699306&doi=10.1061%2f%28ASCE%290733-9364%282002%29128%3a4%28316%29&partnerID=40&md5=ee414510f7230492a82febcc9bddba14","Material waste has been recognized as a major problem in the construction industry that has important implications both for the efficiency industry and for the environmental impact of construction projects. Moreover, waste measurement plays an important role in the management of production systems since it is an effective way to assess their performance, allowing areas of potential improvement to be pointed out. This paper describes the main results of two research studies carried out in Brazil that investigated the occurrence of material waste at 74 building sites located in different regions of that country. Some typical figures for the waste of some key construction materials are provided, and the main causes of waste in the sector are discussed. The results indicate that the waste of materials in the Brazilian building industry is fairly high and that a large variability in waste incidence is found across different projects. Most of this waste can be avoided by implementing inexpensive preventive measures, mostly related to managerial improvements.",Article,"Final",Scopus,2-s2.0-1842699306
"Seo J., Han S., Lee S., Kim H.","Computer vision techniques for construction safety and health monitoring",2015,"Advanced Engineering Informatics",236,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937513003&doi=10.1016%2fj.aei.2015.02.001&partnerID=40&md5=efb67ebcd634c01aa44a4ef355f166ca","For construction safety and health, continuous monitoring of unsafe conditions and action is essential in order to eliminate potential hazards in a timely manner. As a robust and automated means of field observation, computer vision techniques have been applied for the extraction of safety related information from site images and videos, and regarded as effective solutions complementary to current time-consuming and unreliable manual observational practices. Although some research efforts have been directed toward computer vision-based safety and health monitoring, its application in real practice remains premature due to a number of technical issues and research challenges in terms of reliability, accuracy, and applicability. This paper thus reviews previous attempts in construction applications from both technical and practical perspectives in order to understand the current status of computer vision techniques, which in turn suggests the direction of future research in the field of computer vision-based safety and health monitoring. Specifically, this paper categorizes previous studies into three groups - object detection, object tracking, and action recognition - based on types of information required to evaluate unsafe conditions and acts. The results demonstrate that major research challenges include comprehensive scene understanding, varying tracking accuracy by camera position, and action recognition of multiple equipment and workers. In addition, we identified several practical issues including a lack of task-specific and quantifiable metrics to evaluate the extracted information in safety context, technical obstacles due to dynamic conditions at construction sites and privacy issues. These challenges indicate a need for further research in these areas. Accordingly, this paper provides researchers insights into advancing knowledge and techniques for computer vision-based safety and health monitoring, and offers fresh opportunities and considerations to practitioners in understanding and adopting the techniques. © 2015 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-84937513003
"Sacks R., Eastman C., Lee G., Teicholz P.","BIM Handbook: A Guide to Building Information Modeling for Owners, Designers, Engineers, Contractors, and Facility Managers",2018,"BIM Handbook: A Guide to Building Information Modeling for Owners, Designers, Engineers, Contractors, and Facility Managers",224,,[No abstract available],,"Final",Scopus,2-s2.0-85054559327
