Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Girardeau-Montaut D., Roux M., Marc R., Thibault G.","Change detection on points cloud data acquired with a ground laser scanner",2005,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives",232,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036289327&partnerID=40&md5=7c0384c8a65f5580eb08b861266d7a46","Ground based laser scanning is now well settled in the fields of cultural heritage, as-built modelling and monitoring applications. We intend to use laser scanning to detect changes on building sites or inside facilities, mainly for monitoring purposes but also to be able to provide synthetic information in case of an emergency. In both cases, the main constraint is time. A minimum precision on the measure of movements is also required, depending on the type of application. Laser scanner seems to be the perfect tool for such applications as it quickly acquires a large amount of accurate 3D data. But the comparison of so huge datasets implies the use of appropriate structures and ad-hoc algorithms. A specific octree structure is described, and then several simple cloud-to-cloud comparison techniques are presented. The best one, based on the Hausdorff distance computation is improved on various points. Also, as a full automatic process seems still unachievable, a software framework has been developed. It intends to minimize human intervention and therefore prevents from wasting the LiDAR speed in time-consuming post-processing operations. © 2005 International Society for Photogrammetry and Remote Sensing. All rights reserved.",Conference Paper,"Final",Scopus,2-s2.0-85036289327
"Boje C., Guerriero A., Kubicki S., Rezgui Y.","Towards a semantic Construction Digital Twin: Directions for future research",2020,"Automation in Construction",113,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082386834&doi=10.1016%2fj.autcon.2020.103179&partnerID=40&md5=914efcd6c064d6a97299f00d812bb8fc","As the Architecture, Engineering and Construction sector is embracing the digital age, the processes involved in the design, construction and operation of built assets are more and more influenced by technologies dealing with value-added monitoring of data from sensor networks, management of this data in secure and resilient storage systems underpinned by semantic models, as well as the simulation and optimisation of engineering systems. Aside from enhancing the efficiency of the value chain, such information-intensive models and associated technologies play a decisive role in minimising the lifecycle impacts of our buildings. While Building Information Modelling provides procedures, technologies and data schemas enabling a standardised semantic representation of building components and systems, the concept of a Digital Twin conveys a more holistic socio-technical and process-oriented characterisation of the complex artefacts involved by leveraging the synchronicity of the cyber-physical bi-directional data flows. Moreover, BIM lacks semantic completeness in areas such as control systems, including sensor networks, social systems, and urban artefacts beyond the scope of buildings, thus requiring a holistic, scalable semantic approach that factors in dynamic data at different levels. The paper reviews the multi-faceted applications of BIM during the construction stage and highlights limits and requirements, paving the way to the concept of a Construction Digital Twin. A definition of such a concept is then given, described in terms of underpinning research themes, while elaborating on areas for future research. © 2020 The Authors",Review,"Final",Scopus,2-s2.0-85082386834
"Schütz M.","Potree: Rendering large point clouds in web browsers",2016,"Potree: Rendering Large Point Clouds in Web Browsers",85,,[No abstract available],,"Final",Scopus,2-s2.0-85040717824
"Morgenthal G., Hallermann N., Kersten J., Taraben J., Debus P., Helmrich M., Rodehorst V.","Framework for automated UAS-based structural condition assessment of bridges",2019,"Automation in Construction",70,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056178604&doi=10.1016%2fj.autcon.2018.10.006&partnerID=40&md5=abcf420457165de6f6cb8de65c038b8c","This paper presents a coherent framework for automated unmanned aircraft system based inspections of large bridges to facilitate an automated condition assessment. Modern camera equipped unmanned aircraft systems are used to generate high-resolution digital image data of the structural surface. The flight path is automatically computed from a basic 3D model and ensures that the image set will satisfy defined quality parameters according to the desired information extraction. State-of-the-art photogrammetry and machine learning based feature detection methods are employed to automatically compute high-resolution geo-referenced 3D structural geometries and to identify typical damage patterns such as cracks. Further framework components dedicated to condition assessment allow the mapping of damages to structural parts and the calibration of mechanical numerical simulation models used to compute the internal structural demand under design loads. Data models are proposed that allow a consistent data storage and management to serve as a basis for all algorithmic components. The application of the framework to a large bridge structure showcases how the integration of digital systems and algorithms forms the basis for an intelligent and potentially autonomous safety assessment of very large infrastructures. © 2018 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85056178604
"Sacks R., Kedar A., Borrmann A., Ma L., Brilakis I., Hüthwohl P., Daum S., Kattel U., Yosef R., Liebich T., Barutcu B.E., Muhic S.","SeeBridge as next generation bridge inspection: Overview, Information Delivery Manual and Model View Definition",2018,"Automation in Construction",52,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042407578&doi=10.1016%2fj.autcon.2018.02.033&partnerID=40&md5=a088875ae311b0f4ac4d4e88cb6d1111","Innovative solutions for rapid and intelligent survey and assessment methods are required in maintenance, repair, retrofit and rebuild of enormous numbers of bridges in service throughout the world. Motivated by this need, a next-generation integrated bridge inspection system, called SeeBridge, has been proposed. An Information Delivery Manual (IDM) was compiled to specify the technical components, activities and information exchanges in the SeeBridge process, and a Model View Definition (MVD) was prepared to specify the data exchange schema to serve the IDM. The MVD was bound to the IFC4 Add2 data schema standard. The IDM and MVD support research and development of the system by rigorously defining the information and data that structure bridge engineers' knowledge. The SeeBridge process is mapped, parts of the data repositories are presented, and the future use of the IDM is discussed. The development underlines the real potential for automated inspection of infrastructure at large, because it demonstrates that the hurdles in the way of automated acquisition of detailed and semantically rich models of existing infrastructure are computational in nature, not instrumental, and are surmountable with existing technologies. © 2018",Article,"Final",Scopus,2-s2.0-85042407578
[No author name available],"Ingenieurbauwerke im Zuge von Straßen und Wegen, Überwachung und Prüfung",1999,"Ingenieurbauwerke im Zuge von Straßen und Wegen; Überwachung und Prüfung",51,,[No abstract available],,"Final",Scopus,2-s2.0-3342968388
"Errandonea I., Beltrán S., Arrizabalaga S.","Digital Twin for maintenance: A literature review",2020,"Computers in Industry",43,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092055078&doi=10.1016%2fj.compind.2020.103316&partnerID=40&md5=5b3b1a11954bcab4908307fb7cab2802","In recent years, Digital Twins (DT) have been implemented in different industrial sectors, in several applications areas such as design, production, manufacturing, and maintenance. In particular, maintenance is one of the most researched applications, as the impact of the execution of maintenance task may have a great impact in the business of the companies. For example, in sector such as energy or manufacturing, a maintenance activity can cause the shutdown of an entire production line, or in the case of a wind turbine inspection, may face the safety of an operator to measure a simple indicator. Hence, the application of more intelligent maintenance strategies can offer huge benefits. In this context, this paper focuses on the review of DT applications for maintenance, as no previous work has been found with this aim. For instance, both “Digital Twin” and “maintenance” concepts and strategies are described in detail, and then a literature review is carried out where these two concepts are involved. In addition to identifying and analyzing how DTs are currently being applied for maintenance, this paper also highlights future research lines and open issues. © 2020 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-85092055078
"Chow J.K., Su Z., Wu J., Tan P.S., Mao X., Wang Y.H.","Anomaly detection of defects on concrete structures with the convolutional autoencoder",2020,"Advanced Engineering Informatics",36,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083812356&doi=10.1016%2fj.aei.2020.101105&partnerID=40&md5=b73b496dfef5f02271141c4504891fbf","This paper reports the application of deep learning for implementing the anomaly detection of defects on concrete structures, so as to facilitate the visual inspection of civil infrastructure. A convolutional autoencoder was trained as a reconstruction-based model, with the defect-free images, to rapidly and reliably detect defects from the large volume of image datasets. This training process was in the unsupervised mode, with no label needed, thereby requiring no prior knowledge and saving an enormous amount of time for label preparation. The built anomaly detector favors minimizing the reconstruction errors of defect-free images, which renders high reconstruction errors of defects, in turn, detecting the location of defects. The assessment shows that the proposed anomaly detection technique is robust and adaptable to defects on wide ranges of scales. Comparison was also made with the segmentation results produced by other automatic classical methods, revealing that the results made by the anomaly map outperform other segmentation methods, in terms of precision, recall, F1 measure and F2 measure, without severe under- and over-segmentation. Further, instead of merely being a binary map, each pixel of the anomaly map is represented by the anomaly score, which acts as a risk indicator for alerting inspectors, wherever defects on concrete structures are detected. © 2020 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85083812356
"Hüthwohl P., Brilakis I., Borrmann A., Sacks R.","Integrating RC Bridge Defect Information into BIM Models",2018,"Journal of Computing in Civil Engineering",30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042209887&doi=10.1061%2f%28ASCE%29CP.1943-5487.0000744&partnerID=40&md5=43cb50858887a469aab061652f8862ca","Reinforced concrete bridges are a vitally important part of modern infrastructure. The status of this infrastructure needs to be monitored on a continuous basis in order to ensure its safety and functionality. This is currently being done by authorities worldwide via bridge inspection reports. The format and storage of these reports varies considerably across different authorities around the world and is sometimes compiled into a bridge management system (BMS). The lack of standardization severely hinders the use of inspection information for knowledge-generation use cases by both practitioners and researchers. This paper presents an exploratory analysis, and as a result, an information model and a candidate binding to Industry Foundation Classes (IFC) to categorize inspection information on RC bridges and to standardize storage of this information in a format suitable for sharing and comparing it between different users and varying requirements. The authors were able to show in three steps that IFC in its latest version provides sufficient functionality to serve as a basis for integrating relevant defect information and imagery. First, types of defects and properties needed for bridge assessment were extracted from existing bridge inspection manuals. Second, the authors modeled the defect entities, their properties, and their relationships, and third, mapped them to appropriate IFC entities. A prototypical implementation serves as a proof of concept for automated sharing and comparing of information needed in RC bridge inspections and for establishing a knowledge base for bridge performance over time and across authorities. © 2018 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-85042209887
"Ye C., Acikgoz S., Pendrigh S., Riley E., DeJong M.J.","Mapping deformations and inferring movements of masonry arch bridges using point cloud data",2018,"Engineering Structures",23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049748965&doi=10.1016%2fj.engstruct.2018.06.094&partnerID=40&md5=1e4d063896410c7b2d362d5cb39ccd0d","Many historic masonry arch bridges experience damage due to support movements during their lifetime. This damage may influence the performance of the bridge and reduce its load carrying capacity. This paper proposes a new method to quantify past support movements by investigating distortions in bridge geometry. In this method, the bridge geometry is recorded in point cloud format and segmented into different structural components (e.g. 3D piers and barrels or 2D pier and barrel cross-sections). The geometry of each component is investigated further by fitting primitive shapes (e.g. 3D planes and cylinders or 2D lines and arcs) which represent the design intent. The discrepancy between these fitted shapes and the point clouds reveals a characteristic distortion signature. This signature is compared with theoretical distortion traces, which are obtained from kinematical analyses of the arch subjected to a range of support movements. The most likely support movement scenarios identified from these comparisons are then validated with visual indications of damage, such as crack location and size, and other geometric quantities, such as the change of the bedding joint elevations along the bridge. The proposed technique is applied to two masonry rail viaducts in the UK, which demonstrate different evidence of damage. Using the proposed method, past support movements of both bridges, which led to the observed damage, are inferred. © 2018 The Authors",Article,"Final",Scopus,2-s2.0-85049748965
