Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Nakamoto S.",[No title available],2008,"Bitcoin: A Peer-to-Peer Electronic Cash System",10974,,[No abstract available],,"Final",Scopus,2-s2.0-79251545889
"Buterin V.",[No title available],2014,"A Next-generation Smart Contract and Decentralized Application Platform",2138,,[No abstract available],,"Final",Scopus,2-s2.0-84940409551
"Benet J.","IPFS - Content addressed, versioned, P2P file system",2014,"IPFS-Content Addressed, Versioned, P2P File System",667,,[No abstract available],,"Final",Scopus,2-s2.0-84961614232
"Oesterreich T.D., Teuteberg F.","Understanding the implications of digitisation and automation in the context of Industry 4.0: A triangulation approach and elements of a research agenda for the construction industry",2016,"Computers in Industry",513,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992398667&doi=10.1016%2fj.compind.2016.09.006&partnerID=40&md5=49fd6bbda78564ac6c803a50f787cc09","In recent years, Industry 4.0 has been introduced as a popular term to describe the trend towards digitisation and automation of the manufacturing environment. Despite its potential benefits in terms of improvements in productivity and quality, this concept has not gained much attention in the construction industry. This development is founded in the fact that the far-reaching implications of the increasingly digitised and automated manufacturing environment are still widely unknown. Against this backdrop, the primary objective of this paper is to explore the state of the art as well as the state of practice of Industry 4.0 relating technologies in the construction industry by pointing out the political, economic, social, technological, environmental and legal implications of its adoption. In this context, we present the results of our triangulation approach, which consists of a comprehensive systematic literature review and case study research, by illustrating a PESTEL framework and a value chain model. Additionally, we provide recommendations for further research within a research agenda. © 2016 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-84992398667
"Manyika J., Chui M., Bisson P., Woetzel J., Dobbs R., Bughin J., Aharon D.",[No title available],2015,"The Internet of Things: Mapping the Value beyond the Hype",486,,[No abstract available],,"Final",Scopus,2-s2.0-84964424555
"Panarello A., Tapas N., Merlino G., Longo F., Puliafito A.","Blockchain and iot integration: A systematic survey",2018,"Sensors (Switzerland)",271,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051401073&doi=10.3390%2fs18082575&partnerID=40&md5=07247598c49b9507bea67e04bb3e325f","The Internet of Things (IoT) refers to the interconnection of smart devices to collect data and make intelligent decisions. However, a lack of intrinsic security measures makes IoT vulnerable to privacy and security threats. With its “security by design,” Blockchain (BC) can help in addressing major security requirements in IoT. BC capabilities like immutability, transparency, auditability, data encryption and operational resilience can help solve most architectural shortcomings of IoT. This article presents a comprehensive survey on BC and IoT integration. The objective of this paper is to analyze the current research trends on the usage of BC-related approaches and technologies in an IoT context. This paper presents the following novelties, with respect to related work: (i) it covers different application domains, organizing the available literature according to this categorization, (ii) it introduces two usage patterns, i.e., device manipulation and data management (open marketplace solution), and (iii) it reports on the development level of some of the presented solutions. We also analyze the main challenges faced by the research community in the smooth integration of BC and IoT, and point out the main open issues and future research directions. Last but not least, we also present a survey about novel uses of BC in the machine economy. © 2018 by the authors. Licensee MDPI, Basel, Switzerland.",Review,"Final",Scopus,2-s2.0-85051401073
"Zyskind G., Nathan O., Pentland A.","Enigma: Decentralized computation platform with guaranteed privacy",2015,"Enigma: Decentralized Computation Platform with Guaranteed Privacy",253,,[No abstract available],,"Final",Scopus,2-s2.0-84957819839
"Buterin V., Griffith V.","Casper the friendly finality gadget",2017,"Casper the Friendly Finality Gadget",203,,[No abstract available],,"Final",Scopus,2-s2.0-85042525968
"Poon J., Buterin V.","Plasma: Scalable autonomous smart contracts",2017,"Plasma: Scalable Autonomous Smart Contracts",200,,[No abstract available],,"Final",Scopus,2-s2.0-85050978729
"Turk Ž., Klinc R.","Potentials of Blockchain Technology for Construction Management",2017,"Procedia Engineering",152,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030479533&doi=10.1016%2fj.proeng.2017.08.052&partnerID=40&md5=4878dacb604a1adffad4e389b518d155","Blockchain technology enables distributed, encrypted and secure logging of digital transactions. It is the underlying technology of Bitcoin and other cryptocurrencies. Blockchain is expected to revolutionize computing in several areas, particularly where centralization was unnatural and privacy was important. In the paper, we present research on where and how this technology could be useful in the construction industry. The work is based on the study of literature on open issues that exist in construction process management. These are than matched to the capabilities of blockchain. We are motivated by the fact that construction projects involve a dynamic grouping of several companies. We study the degree to which the relationships among them are hierarchical or peer-to-peer and note that particularly in information intensive phases, centralization of information management was necessary because of technology. When using un-constraining technology, communication patterns among participants show a peer-to-peer nature of the relationships. In such environment, blockchain can provide a trustworthy infrastructure for information management during all building life-cycle stages. Even if building information modelling (BIM) is used, which assumes a centralized building information model, there is a role for blockchain to manage information on who did what and when and thus provide a basis for any legal arguments that might occur. On the construction site blockchain can improve the reliability and trustworthiness of construction logbooks, works performed and material quantities recorded. In the facility maintenance phase, blockchain's main potential is the secure storage of sensor data which are sensitive to privacy. We conclude that blockchain provides solutions to many current problems in construction information management. However, it is more likely that it will be built into generic IT infrastructure on top of which construction applications are built, rather than used directly by authors of construction related software. It has a potential to make construction processes less centralized which opens needs for research in that direction. © 2017 The Authors.",Conference Paper,"Final",Scopus,2-s2.0-85030479533
