Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Womack J.P., Jones D.T., Roos D.",[No title available],1990,"The Machine That Changed the World",8299,,[No abstract available],,,Scopus,2-s2.0-0003463029
"Ohno T.",[No title available],1988,"Toyota Production System: Beyond Large-Scale Production",3441,,[No abstract available],,,Scopus,2-s2.0-0004220333
"Thomas J., Harden A.","Methods for the thematic synthesis of qualitative research in systematic reviews",2008,"BMC Medical Research Methodology",2818,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-47749126232&doi=10.1186%2f1471-2288-8-45&partnerID=40&md5=1ad72235895c341a00d5f115dbe179ee","Background. There is a growing recognition of the value of synthesising qualitative research in the evidence base in order to facilitate effective and appropriate health care. In response to this, methods for undertaking these syntheses are currently being developed. Thematic analysis is a method that is often used to analyse data in primary qualitative research. This paper reports on the use of this type of analysis in systematic reviews to bring together and integrate the findings of multiple qualitative studies. Methods. We describe thematic synthesis, outline several steps for its conduct and illustrate the process and outcome of this approach using a completed review of health promotion research. Thematic synthesis has three stages: the coding of text 'line-by-line'; the development of 'descriptive themes'; and the generation of 'analytical themes'. While the development of descriptive themes remains 'close' to the primary studies, the analytical themes represent a stage of interpretation whereby the reviewers 'go beyond' the primary studies and generate new interpretive constructs, explanations or hypotheses. The use of computer software can facilitate this method of synthesis; detailed guidance is given on how this can be achieved. Results. We used thematic synthesis to combine the studies of children's views and identified key themes to explore in the intervention studies. Most interventions were based in school and often combined learning about health benefits with 'hands-on' experience. The studies of children's views suggested that fruit and vegetables should be treated in different ways, and that messages should not focus on health warnings. Interventions that were in line with these suggestions tended to be more effective. Thematic synthesis enabled us to stay 'close' to the results of the primary studies, synthesising them in a transparent way, and facilitating the explicit production of new concepts and hypotheses. Conclusion. We compare thematic synthesis to other methods for the synthesis of qualitative research, discussing issues of context and rigour. Thematic synthesis is presented as a tried and tested method that preserves an explicit and transparent link between conclusions and the text of primary studies; as such it preserves principles that have traditionally been important to systematic reviewing. © 2008 Thomas and Harden; licensee BioMed Central Ltd.",Article,"Final",Scopus,2-s2.0-47749126232
"Rother M., Shook J.",[No title available],1998,"Learning to See: Value Stream Mapping to Add Value and Eliminate Muda",1222,,[No abstract available],,"Final",Scopus,2-s2.0-0003931681
"Koskela L.","Application of the new production philosophy to construction",1992,"Application of the New Production Philosophy to Construction",923,,[No abstract available],,,Scopus,2-s2.0-0003656231
"Sacks R., Koskela L., Dave B.A., Owen R.","Interaction of lean and building information modeling in construction",2010,"Journal of Construction Engineering and Management",343,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955883757&doi=10.1061%2f%28ASCE%29CO.1943-7862.0000203&partnerID=40&md5=fb6149595a5dcd3f3e41d981d02e2439","Lean construction and building information modeling (BIM) are quite different initiatives, but both are having profound impacts on the construction industry. A rigorous analysis of the myriad specific interactions between them indicates that a synergy exists which, if properly understood in theoretical terms, can be exploited to improve construction processes beyond the degree to which it might be improved by application of either of these paradigms independently. Using a matrix that juxtaposes BIM functionalities with prescriptive lean construction principles, 56 interactions have been identified, all but four of which represent constructive interaction. Although evidence for the majority of these has been found, the matrix is not considered complete but rather a framework for research to explore the degree of validity of the interactions. Construction executives, managers, designers, and developers of information technology systems for construction can also benefit from the framework as an aid to recognizing the potential synergies when planning their lean and BIM adoption strategies. © 2010 ASCE.",Article,"Final",Scopus,2-s2.0-77955883757
"Garza-Reyes J.A.","Lean and green-a systematic review of the state of the art literature",2015,"Journal of Cleaner Production",303,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930479759&doi=10.1016%2fj.jclepro.2015.04.064&partnerID=40&md5=5fd76807d8bae09f31f35f81ed698355","The move towards greener operations and products has forced companies to seek alternatives to balance efficiency gains and environmental friendliness in their operations and products. The exploration of the sequential or simultaneous deployment of lean and green initiatives is the results of this balancing action. However, the lean-green topic is relatively new, and it lacks of a clear and structured research definition. Thus, this paper's main contribution is the offering of a systematic review of the existing literature on lean and green, aimed at providing guidance on the topic, uncovering gaps and inconsistencies in the literature, and finding new paths for research. The paper identifies and structures, through a concept map, six main research streams that comprise both conceptual and empirical research conducted within the context of various organisational functions and industrial sectors. Important issues for future research are then suggested in the form of research questions. The paper's aim is to also contribute by stimulating scholars to further study this area in depth, which will lead to a better understanding of the compatibility and impact on organisational performance of lean and green initiatives. It also holds important implications for industrialists, who can develop a deeper and richer knowledge on lean and green to help them formulate more effective strategies for their deployment. © 2015 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84930479759
"Arayici Y., Coates P., Koskela L., Kagioglou M., Usher C., O'Reilly K.","Technology adoption in the BIM implementation for lean architectural practice",2011,"Automation in Construction",302,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551686205&doi=10.1016%2fj.autcon.2010.09.016&partnerID=40&md5=b283f1cd3decf2b07cea711daf7d7b9f","Justification for research The construction companies are facing barriers and challenges in BIM adoption as there is no clear guidance or best practice studies from which they can learn and build up their capacity for BIM use in order to increase productivity, efficiency, quality, and to attain competitive advantages in the global market and to achieve the targets in environmental sustainability. Purpose: This paper aims to explain a comprehensive and systemic evaluation and assessment of the relevant BIM technologies as part of the BIM adoption and implementation to demonstrate how efficiency gains have been achieved towards a lean architectural practice. Design/methodology/approach The research is undertaken through a KTP (Knowledge Transfer Partnership) project between the University of Salford and the John McCall Architects based in Liverpool, which is an SME (Small Medium Enterprise). The overall aim of KTP is to develop a lean design practice through the BIM adoption and implementation. The overall BIM implementation approach uses a socio-technical view in which it does not only consider the implementation of technology but also considers the socio-cultural environment that provides the context for its implementation. The technology adoption methodology within the BIM implementation approach is the action research oriented qualitative and quantitative research for discovery, comparison, and experimentation as the KTP project with JMA provides an environment for ""learning by doing"". Findings: Research has proved that BIM technology adoption should be undertaken with a bottom-up approach rather than top-down approach for successful change management and dealing with the resistance to change. As a result of the BIM technology adoption, efficiency gains are achieved through the piloting projects and the design process is improved through the elimination of wastes and value generation. Originality/value: Successful BIM adoption needs an implementation strategy. However, at operational level, it is imperative that professional guidelines are required as part of the implementation strategy. This paper introduces a systematic approach for BIM technology adoption based on a case study implementation and it demonstrates a guideline at the operational level for other architectural companies of architectural practices. © 2010 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-79551686205
"Aziz R.F., Hafez S.M.","Applying lean thinking in construction and performance improvement",2013,"Alexandria Engineering Journal",235,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889644192&doi=10.1016%2fj.aej.2013.04.008&partnerID=40&md5=83ece1424df9b68c35b91f4ecced8424","The productivity of the construction industry worldwide has been declining over the past 40 years. One approach for improving the situation is using lean construction. Lean construction results from the application of a new form of production management to construction. Essential features of lean construction include a clear set of objectives for the delivery process, aimed at maximizing performance for the customer at the project level, concurrent design, construction, and the application of project control throughout the life cycle of the project from design to delivery. An increasing number of construction academics and professionals have been storming the ramparts of conventional construction management in an effort to deliver better value to owners while making real profits. As a result, lean-based tools have emerged and have been successfully applied to simple and complex construction projects. In general, lean construction projects are easier to manage, safer, completed sooner, and cost less and are of better quality. Significant research remains to complete the translation to construction of lean thinking in Egypt. This research will discuss principles, methods, and implementation phases of lean construction showing the waste in construction and how it could be minimized. The Last Planner System technique, which is an important application of the lean construction concepts and methodologies and is more prevalent, proved that it could enhance the construction management practices in various aspects. Also, it is intended to develop methodology for process evaluation and define areas for improvement based on lean approach principles. © 2013 Production and hosting by Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84889644192
"Sacks R., Radosavljevic M., Barak R.","Requirements for building information modeling based lean production management systems for construction",2010,"Automation in Construction",207,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955687856&doi=10.1016%2fj.autcon.2010.02.010&partnerID=40&md5=ceee7e80d1cbc6e69f6820bb82418b48","Smooth flow of production in construction is hampered by disparity between individual trade teams' goals and the goals of stable production flow for the project as a whole. This is exacerbated by the difficulty of visualizing the flow of work in a construction project. While the addresses some of the issues in Building information modeling provides a powerful platform for visualizing work flow in control systems that also enable pull flow and deeper collaboration between teams on and off site. The requirements for implementation of a BIM-enabled pull flow construction management software system based on the Last Planner System™, called 'KanBIM', have been specified, and a set of functional mock-ups of the proposed system has been implemented and evaluated in a series of three focus group workshops. The requirements cover the areas of maintenance of work flow stability, enabling negotiation and commitment between teams, lean production planning with sophisticated pull flow control, and effective communication and visualization of flow. The evaluation results show that the system holds the potential to improve work flow and reduce waste by providing both process and product visualization at the work face. © 2010 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-77955687856
