Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Cyganiak R., Wood D., Lanthaler M.","RDF 1.1 Concepts and Abstract Syntax",2014,"RDF 1.1 Concepts and Abstract Syntax",551,,[No abstract available],,"Final",Scopus,2-s2.0-84868552641
"Bakker J., Klatter L.","Risk based inspection (RBI) at Rijkswaterstaat",2012,"Bridge Maintenance, Safety, Management, Resilience and Sustainability - Proceedings of the Sixth International Conference on Bridge Maintenance, Safety and Management",13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863913405&doi=10.1201%2fb12352-67&partnerID=40&md5=d2c93553889b4cc466c9a7918c88ee6b","Infrastructure management can't do without inspection data. Inspection should provide reliable information in such format that an infrastructure manager can control his network. Rijkswaterstaat has implemented risk based inspections for structures since 2006. Risk Based Inspection is a process of gathering and analyzing information aimed at timely detection of risks due to undesired events. An undesired event is an event with a negative effect on the required performance of objects. Risk Based Inspection (RBI) is essentially different from traditional inspection, because risk analysis is the core of the inspection, rather than the detection of damages. Risks are defined as the product of the chance of an undesired event and the expected consequences of this event. © 2012 Taylor & Francis Group.",Conference Paper,"Final",Scopus,2-s2.0-84863913405
"Hertogh M.J.C.M., Bakker J.","Life cycle management to increase social value at renovations and replacements",2017,"Life-Cycle of Engineering Systems: Emphasis on Sustainable Civil Infrastructure - 5th International Symposium on Life-Cycle Engineering, IALCCE 2016",5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018643842&partnerID=40&md5=4050db8064fcc1f37b83d2efc6dfc1b9","Asset managers of civil infrastructures are faced with increasing complexity in their networks, due to increasing societal and technical demands, ageing infrastructure and limited budgets. A safe and reliable infrastructure, managed from a multi-perspective life-cycle view, is of vital importance for a sustainable and competitive society. Life Cycle Management (LCM) opts to create an optimal value for society over the life cycle of infrastructure. The fact that many civil assets come to the end of their technical or functional lifespan stimulates the development and implementation of LCM. This paper focuses on the renovation and replacement program of civil infrastructures of the Dutch public asset manager Rijkswaterstaat. In the paper, we distinguish 6 main challenges for asset managers: (1) making reliable prognoses for assets; (2) broadening towards a network approach as an opportunity for redesign; (3) developing innovations for increasing requirements and budget restrictions; (4) realizing adaptive networks to cope with future challenges; (5) combining functionalities to increase added value; and (6) maximizing value for society by playing with complexity. Essential at these six challenges is the interaction with other actors, such as other asset managers, stakeholders, and service providers. Asset managers are recommended to start timely with programs of renovation and replacement, and to develop their organizational competences to meet with the challenges in a way that our networks are fit for future needs. © 2017 Taylor & Francis Group, London.",Conference Paper,"Final",Scopus,2-s2.0-85018643842
"Fuchs G.H.A.M., Keuning I., Mante B.R., Bakker J.D.","A business case of the estimated profit of Life Cycle Management principles",2015,"Life-Cycle of Structural Systems: Design, Assessment, Maintenance and Management - Proceedings of the 4th International Symposium on Life-Cycle Civil Engineering, IALCCE 2014",5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941248594&doi=10.1201%2fb17618-233&partnerID=40&md5=d8c4a8390fc88dcbf7fcac22eb70689d","In a theoretical ideal situation Life Cycle Management (LCM) comprises of managing the most optimal balance between performances, risks and costs throughout the whole life cycle of an asset or asset system as f.i. a road network or an individual road or channel. This should already start in the study/initiative phase, going through the design- and construction phases and eventually the operational phase. In daily practice however this is not how it works. The Dutch Rijkswaterstaat set a hypothesis that explicit LCM will lead to higher efficiency. This hypothesis is evaluated in an opportunity study. This paper deals with the finding of this study. © 2015 Taylor & Francis Group, London.",Conference Paper,"Final",Scopus,2-s2.0-84941248594
"Bakker J., Roebers J.H., Knoops J.","Economic end of life indicator (EELI)",2017,"Life-Cycle of Engineering Systems: Emphasis on Sustainable Civil Infrastructure - 5th International Symposium on Life-Cycle Engineering, IALCCE 2016",3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018642103&partnerID=40&md5=217bfe3341824b8eab4d2f27dbcb6b12","This paper deals with the Economic End of Life Indicator (EELI). This indicator was developed at Rijkswaterstaat as an indicator for the ""end of life"" of objects. It is defined as the ratio between: - the life-cycle costs of maintaining a structure and replacing in a statistically expected replacement year - the life-cycle costs of direct replacement and subsequent maintenance. If this ratio approaches the value of 1, then maintaining becomes less profitable compared to replacement, and it makes sense to assess the functional aspects to evaluate whether replacement may be more beneficial. The EELI can be calculated on the fly as part of an Asset Management System, if all necessary information is available. The EELI is a simple, powerful tool to assess the economical end of life for structures. This paper describes how the EELI works, and how it is used at Rijkswaterstaat. © 2017 Taylor & Francis Group, London.",Conference Paper,"Final",Scopus,2-s2.0-85018642103
"Wessels J.F.M., Schoenmaker R., van Meerveld H., Bakker J., Schavemaker J.","Introducing LCC in maintenance decision making on network level",2015,"Life-Cycle of Structural Systems: Design, Assessment, Maintenance and Management - Proceedings of the 4th International Symposium on Life-Cycle Civil Engineering, IALCCE 2014",3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941236250&doi=10.1201%2fb17618-232&partnerID=40&md5=7af2e66929851941d57434daa5228293","Every four years the Dutch government and the executive agency Rijkswaterstaat (RWS) negotiate a Service Level Agreement (SLA) for the performance of the national roads, waterways and water systems. In this SLA, the required performance of the infrastructure, the risks and the maintenance budget for the coming four years is agreed upon. The common opinion is, that the relatively short term and lagging character of the performance indicators in the SLA, may lead to sub-optimal decisions in the long run which may lead to a waste of public money. In order to improve transparency and increase the understanding of the long term consequences of SLA decisions, an effective and practical indicator that takes long-term effects in to account is called for. Experience with such practical indicators for maintenance budget decisions is not available in the infrastructure sector, nor in similar sectors. This paper deals with the derivation of the indicators based on existing maintenance planning data. The resulting indicators improve transparency and provide insight in the long term cost development of the required maintenance budget. Further research and development is required for using the indicators for policy and decision making. © 2015 Taylor & Francis Group, London.",Conference Paper,"Final",Scopus,2-s2.0-84941236250
"Van Der Velde J., Klatter H.E., Bakker J.D.","A holistic approach to asset management in the Netherlands",2012,"February in Structure and Infrastructure Engineering",3,,[No abstract available],,"Final",Scopus,2-s2.0-85063972667
"Xie Y., Schraven D., Bakker J., Hertogh M.","Quantifying the performance age of highway bridges",2019,"Life-Cycle Analysis and Assessment in Civil Engineering: Towards an Integrated Vision - Proceedings of the 6th International Symposium on Life-Cycle Civil Engineering, IALCCE 2018",2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063943916&partnerID=40&md5=8225c73dcb1b930b8e428302c74412cb","In this paper we propose a new parameter called Performance Age and the methodology to quantify it. This parameter provides a solid life cycle performance basis for bridge replacement. It is not only developed to give a new perspective to the replacement decision process, but also to support a strategic network management approach for civil infrastructures. The method draws on the principle that a bridge not necessarily has to be end of life at its estimated technical age, as long as it performs better than its expected use. For a bridge this idea could mean that it can reach a higher age than its assumed design life. We quantify Performance Age concept based on a hierarchical model, which consists of a translation of this expected performance with criteria and indicators. A prototype model was tested for three fixed concrete highway bridges managed by Rijkswaterstaat, an agency of the Dutch Ministry of Infrastructure and Environment. The results of this study show that Performance Age can be a useful parameter to predict the end of life of bridges. © 2019 Taylor & Francis Group, London.",Conference Paper,"Final",Scopus,2-s2.0-85063943916
"Hertogh M.J.C.M., Bakker J.D., van der Vlist M.J., Barneveld A.S.","Life cycle management in upgrade and renewal of civil infrastructures",2018,"Organization, Technology and Management in Construction",2,,[No abstract available],,"Final",Scopus,2-s2.0-85111448847
"Bakker J.D., Helmer J., Schavemaker J.","Life-cycle cost management for newly constructed infrastructure",2012,"Life-Cycle and Sustainability of Civil Infrastructure Systems - Proceedings of the 3rd International Symposium on Life-Cycle Civil Engineering, IALCCE 2012",2,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874551377&partnerID=40&md5=c7cefe47e6ee8c0db6af8163fa7d3456","Life cycle costing (LCC) is a methodology for assessing the total cost performance of an asset over time. Life Cycle Cost Management (LCCM) relates to the management of cost effects embedded in processes and decision procedures within an organisation over the life cycle. This paper summarises opportunities for the use of LCCM in construction processes and describes how these are currently implemented at the Dutch Ministry of Infrastructure and Environment (Rijkswaterstaat). By implementing LCCM Rijkswaterstaat strives for delivering a desired performance at minimum cost over the entire life cycle. Traditionally design processes are focussed on creating new infrastructure at the lowest cost of construction. However, the cost of mobility are determined by both founding cost and operating cost. A focus on the founding cost only leads to ineffective investments in mobility. LCCM can provide a solution to achieve better value for money.",Conference Paper,"Final",Scopus,2-s2.0-84874551377
