Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Rashid B., Rehmani M.H.","Applications of wireless sensor networks for urban areas: A survey",2016,"Journal of Network and Computer Applications",459,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961116101&doi=10.1016%2fj.jnca.2015.09.008&partnerID=40&md5=60c6c540a148a9c5f024817fdb4a722d","As new wireless technologies become more and more advance so does their expanse of applications. Among other new and innovative wireless networks, Wireless Sensor Networks (WSNs) have emerged as highly flexible and dynamic facets that are being deployed in almost every type of environment whether it is rural, suburban or urban in nature. The most adaptive and innovative research avenues are being considered in an urban environment, where WSN deployment is especially demanding due to its harsh and perverse channel conditions. We have chosen WSN deployment in an urban environment as linchpin of our research. As each application scenario is different from the other, therefore WSN solution for each application has to be adaptive and innovative. We have discussed each application of WSNs in urban areas in detail with all the problems related to it and in the end, technical solution to those problems has been discussed. © 2015 Elsevier Ltd. All rights reserved.",Review,"Final",Scopus,2-s2.0-84961116101
"Mani G.-F., Feniosky P.-M., Savarese S.","D4AR-A 4-dimensional augmented reality model for automating construction progress monitoring data collection, processing and communication",2009,"Electronic Journal of Information Technology in Construction",282,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350154917&partnerID=40&md5=48ea864eb64c180144062cb127f90c1b","Early detection of actual or potential schedule delay in field construction activities is vital to project management. This entails project managers to design, implement, and maintain a systematic approach for construction progress monitoring to promptly identify, process and communicate discrepancies between actual and as-planned performances. To achieve this goal, this research focuses on exploring application of unsorted daily progress photograph logs available on any construction site as a data collection technique. Our approach is based on computing-from the images themselves-the photographer's locations and orientations, along with a sparse 3D geometric representation of the as-built site using daily progress photographs and superimposition of the reconstructed scene over as-planned 4D models. Within such an environment, progress photographs are registered in the virtual as-planned environment and this allows a large unstructured collection of daily construction images to be sorted, interactively browsed and explored. In addition, sparse reconstructed scenes superimposed over 4D models allow site images to be geo-registered with the as-planned components and consequently, location-based image processing technique to be implemented and progress data to be extracted automatically. The results of progress comparison between as-planned and as-built performances are visualized in the D4AR (4D Augmented Reality) environment using a traffic light metaphor. We present our preliminary results on three ongoing construction projects and discuss implementation, perceived benefits and future potential enhancement of this new technology in construction, in all fronts of automatic data collection, processing and communication. © 2009 The authors.",Article,"Final",Scopus,2-s2.0-70350154917
"Bosché F., Ahmed M., Turkan Y., Haas C.T., Haas R.","The value of integrating Scan-to-BIM and Scan-vs-BIM techniques for construction monitoring using laser scanning and BIM: The case of cylindrical MEP components",2015,"Automation in Construction",235,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926221924&doi=10.1016%2fj.autcon.2014.05.014&partnerID=40&md5=da2a570eacf24c3dd2ca1103f3563fa3","There is a growing need for tools automating the processing of as-built 3D laser scanned data, and more particularly the comparison of this as-built data with planned works. This paper particularly considers the case of tracking MEP components with circular cross-sections, which essentially include pipes, and some conduits and ducts. Discrepancies between the as-built and as-planned status of pipes, conduit and ductwork result from changes that occur in the field and that are either unnoticed (human error) or not reflected in the 3D model. Previous research has shown that the Hough transform, with judiciously applied domain constraints, is a practical and cost-effective approach to find, recognize and reconstruct cylindrical MEP works within point clouds automatically. Previous research has also shown that ""Scan-vs-BIM"" systems that are based on the geometric alignment and comparison of as-built laser scans with as-designed BIM models can effectively recognize and identify MEP components as long as they are constructed near their as-planned locations. The research presented in this paper combines the two techniques in a unified approach for more robust automated comparison of as-built and as-planned cylindrical MEP works, thereby providing the basis for automated earned value tracking, automated percent-built-as-planned measures, and assistance for the delivery of as-built BIM models from as-designed ones. The proposed approach and its improved performance are validated using data acquired from an actual construction site. The results are very encouraging and demonstrate the added value of the proposed integrated approach over the rather simpler Scan-vs-BIM system. The two main areas of improved performance are: (1) the enabled recognition and identification of objects that are not built at their as-planned locations; and (2) the consideration for pipe completeness in the pipe recognition and identification metric. © 2014 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84926221924
"Turkan Y., Bosche F., Haas C.T., Haas R.","Automated progress tracking using 4D schedule and 3D sensing technologies",2012,"Automation in Construction",222,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857370632&doi=10.1016%2fj.autcon.2011.10.003&partnerID=40&md5=30dfb4ea9aa57af4aa11e577ec4cda44","Efficient and effective construction progress tracking is critical to construction management. Current manual tracking methods are time consuming and/or error prone. Three dimensional (3D) laser scanners are being investigated in the construction industry and have shown potential for supporting progress tracking. However, their full potential has not yet been achieved. The reason may be that commercial software packages are still too complicated for processing scanned data. Methods have however been developed for the automated recognition of project 3D CAD model objects in site laser scans. A novel system is thus described herein that combines 3D object recognition technology with schedule information into a combined 4D object oriented progress tracking system. This system is tested on a comprehensive field database acquired during the construction of the Engineering V Building at the University of Waterloo. It demonstrates a degree of accuracy for automated progress tracking that meets or exceeds typical manual performance. © 2011 Elsevier B.V. All rights reserved.",Conference Paper,"Final",Scopus,2-s2.0-84857370632
"El Saddik A.","Digital Twins: The Convergence of Multimedia Technologies",2018,"IEEE Multimedia",218,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051272175&doi=10.1109%2fMMUL.2018.023121167&partnerID=40&md5=1f0cc65d2de15e4c4d8326890036049d","Originally developed to improve manufacturing processes, digital twins are being redefined as digital replications of living as well as nonliving entities that enable data to be seamlessly transmitted between the physical and virtual worlds. Digital twins facilitate the means to monitor, understand, and optimize the functions of all physical entities and for humans provide continuous feedback to improve quality of life and well-being. © 1994-2012 IEEE.",Article,"Final",Scopus,2-s2.0-85051272175
"Golparvar-Fard M., Peña-Mora F., Savarese S.","Automated progress monitoring using unordered daily construction photographs and IFC-based building information models",2015,"Journal of Computing in Civil Engineering",175,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920815816&doi=10.1061%2f%28ASCE%29CP.1943-5487.0000205&partnerID=40&md5=28cac2a915bb75125cdd11f1b24d435d","Accurate and efficient tracking, analysis and visualization of as-built (actual) status of buildings under construction are critical components of a successful project monitoring. Such information directly supports control decision-making and if automated, can significantly impact management of a project. This paper presents a new automated approach for recognition of physical progress based on two emerging sources of information: (1) unordered daily construction photo collections, which are currently collected at almost no cost on all construction sites; and (2) building information models (BIMs), which are increasingly turning into binding components of architecture/engineering/construction contracts. First, given a set of unordered and uncalibrated site photographs, an approach based on structure-from-motion, multiview stereo, and voxel coloring and labeling algorithms is presented that calibrates cameras, photorealistically reconstructs a dense as-built point cloud model in four dimensions (three dimensions + time), and traverses and labels the scene for occupancy. This strategy explicitly accounts for occlusions and allows input images to be taken far apart and widely distributed around the environment. An Industry Foundation Class-based (IFC-based) BIM is subsequently fused into the as-built scene by a robust registration step and is traversed and labeled for expected progress visibility. Next, a machine-learning scheme built upon a Bayesian probabilistic model is proposed that automatically detects physical progress in the presence of occlusions and demonstrates that physical progress monitoring at schedule activity level could be fully automated. Finally, the system enables the expected and reconstructed elements to be explored with an interactive, image-based, three-dimensional (3D) viewer where deviations are automatically color-coded over the IFC-based BIM. To that extent, the underlying hypotheses and algorithms for generating integrated four-dimensional (4D) as-built and as-planned models plus automated progress monitoring are presented. Experimental results are reported for challenging image data sets collected under different lighting conditions and severe occlusions from two ongoing building construction projects. This marks the presented model as being the first probabilistic model for automated progress tracking and visualization of deviations that incorporates both as-planned models and unordered daily photographs in a principled way. © 2014 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-84920815816
"Navon R., Sacks R.","Assessing research issues in Automated Project Performance Control (APPC)",2007,"Automation in Construction",159,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847222202&doi=10.1016%2fj.autcon.2006.08.001&partnerID=40&md5=c95c1c5aa73df5370a0af3b795f12abf","The temporary nature of construction sites and project organizations makes the use of standard industrial monitoring systems impractical for construction. The current practice of manual collection of monitoring data is expensive, inaccurate and inefficient. Automated data collection for project performance control, on the other hand, enables construction activities to be controlled and managed in a real-time and in a closed loop. Many new automated data collection technologies have become available, and as a result, most construction control automation research has been technology-driven. The authors propose an alternative approach, whereby research focuses first on the needs for control information. The paper presents a new tool with which the gap between the desired functionality of control information systems and that provided in current construction practice can be identified. The tool can be used to identify the gaps in this area within individual companies, or at an industry level. The results of testing the tool with a select group of 26 professionals, serve to define research issues aimed at closing the aforementioned gap. © 2006 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-33847222202
"Guide A.","A Guide to the Project Management Body of Knowledge (PMBOK Guide)",2001,"Project Management Body of Knowledge",146,,[No abstract available],,"Final",Scopus,2-s2.0-84856525173
"Han K.K., Golparvar-Fard M.","Potential of big visual data and building information modeling for construction performance analytics: An exploratory study",2017,"Automation in Construction",129,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998879912&doi=10.1016%2fj.autcon.2016.11.004&partnerID=40&md5=c3664f7677e72010abfa685400c9f2d4","The ever increasing volume of visual data due to recent advances in smart devices and camera-equipped platforms provides an unprecedented opportunity to visually capture actual status of construction sites at a fraction of cost compared to other alternatives methods. Most efforts on documenting as-built status, however, stay at collecting visual data and updating BIM. Hundreds of images and videos are captured but most of them soon become useless without properly being localized with plan document and time. To take full advantage of visual data for construction performance analytics, three aspects (reliability, relevance, and speed) of capturing, analyzing, and reporting visual data are critical. This paper 1) investigates current strategies for leveraging emerging big visual data and BIM in construction performance monitoring from these three aspects, 2) characterizes gaps in knowledge via case studies and structures a road map for research in visual sensing and analytics. © 2016 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84998879912
"Dimitrov A., Golparvar-Fard M.","Vision-based material recognition for automated monitoring of construction progress and generating building information modeling from unordered site image collections",2014,"Advanced Engineering Informatics",126,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893782757&doi=10.1016%2fj.aei.2013.11.002&partnerID=40&md5=6a9cfdda6d3fc66981eb614098cfc619","Automatically monitoring construction progress or generating Building Information Models using site images collections - beyond point cloud data - requires semantic information such as construction materials and inter-connectivity to be recognized for building elements. In the case of materials such information can only be derived from appearance-based data contained in 2D imagery. Currently, the state-of-the-art texture recognition algorithms which are often used for recognizing materials are very promising (reaching over 95% average accuracy), yet they have mainly been tested in strictly controlled conditions and often do not perform well with images collected from construction sites (dropping to 70% accuracy and lower). In addition, there is no benchmark that validates their performance under real-world construction site conditions. To overcome these limitations, we propose a new vision-based method for material classification from single images taken under unknown viewpoint and site illumination conditions. In the proposed algorithm, material appearance is modeled by a joint probability distribution of responses from a filter bank and principal Hue-Saturation-Value color values and classified using a multiple one-vs.-all χ2 kernel Support Vector Machine classifier. Classification performance is compared with the state-of-the-art algorithms both in computer vision and AEC communities. For experimental studies, a new database containing 20 typical construction materials with more than 150 images per category is assembled and used for validation. Overall, for material classification an average accuracy of 97.1% for 200×200 pixel image patches are reported. In cases where image patches are smaller, our method can synthetically generate additional pixels and maintain a competitive accuracy to those reported above (90.8% for 30×30 pixel patches). The results show the promise of the applicability of the proposed method and expose the limitations of the state-of-the-art classification algorithms under real world conditions. It further defines a new benchmark that could be used to measure the performance of future algorithms. © 2013 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-84893782757
