Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Tang P., Huber D., Akinci B., Lipman R., Lytle A.","Automatic reconstruction of as-built building information models from laser-scanned point clouds: A review of related techniques",2010,"Automation in Construction",687,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956619234&doi=10.1016%2fj.autcon.2010.06.007&partnerID=40&md5=02fe8aaef91b458c0d2a1682bce87b22","Building information models (BIMs) are maturing as a new paradigm for storing and exchanging knowledge about a facility. BIMs constructed from a CAD model do not generally capture details of a facility as it was actually built. Laser scanners can be used to capture dense 3D measurements of a facility's as-built condition and the resulting point cloud can be manually processed to create an as-built BIM-a time-consuming, subjective, and error-prone process that could benefit significantly from automation. This article surveys techniques developed in civil engineering and computer science that can be utilized to automate the process of creating as-built BIMs. We sub-divide the overall process into three core operations: geometric modeling, object recognition, and object relationship modeling. We survey the state-of-the-art methods for each operation and discuss their potential application to automated as-built BIM creation. We also outline the main methods used by these algorithms for representing knowledge about shape, identity, and relationships. In addition, we formalize the possible variations of the overall as-built BIM creation problem and outline performance evaluation measures for comparing as-built BIM creation algorithms and tracking progress of the field. Finally, we identify and discuss technology gaps that need to be addressed in future research. © 2010 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-77956619234
"Boschert S., Rosen R.","Digital twin-the simulation aspect",2016,"Mechatronic Futures: Challenges and Solutions for Mechatronic Systems and Their Designers",426,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016457439&doi=10.1007%2f978-3-319-32156-1_5&partnerID=40&md5=d3eccf1c33e916d426e389be5c6288cd","The vision of the Digital Twin itself refers to a comprehensive physical and functional description of a component, product or system, which includes more or less all information which could be useful in all-the current and subsequent-lifecycle phases. In this chapter we focus on the simulation aspects of the Digital Twin. Today, modelling and simulation is a standard process in system development, e.g. to support design tasks or to validate system properties. During operation and for service first simulation-based solutions are realized for optimized operations and failure prediction. In this sense, simulation merges the physical and virtual world in all life cycle phases. Current practice already enables the users (designer, SW/HW developers, test engineers, operators, maintenance personnel, etc) to master the complexity of mechatronic systems. © Springer International Publishing Switzerland 2016.",Book Chapter,"Final",Scopus,2-s2.0-85016457439
"Xiong X., Adan A., Akinci B., Huber D.","Automatic creation of semantically rich 3D building models from laser scanner data",2013,"Automation in Construction",422,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873283130&doi=10.1016%2fj.autcon.2012.10.006&partnerID=40&md5=61d3cec103ae96e1a906eb4213c948fc","In the Architecture, Engineering, and Construction (AEC) domain, semantically rich 3D information models are increasingly used throughout a facility's life cycle for diverse applications, such as planning renovations, space usage planning, and managing building maintenance. These models, which are known as building information models (BIMs), are often constructed using dense, three dimensional (3D) point measurements obtained from laser scanners. Laser scanners can rapidly capture the ""as-is"" conditions of a facility, which may differ significantly from the design drawings. Currently, the conversion from laser scan data to BIM is primarily a manual operation, and it is labor-intensive and can be error-prone. This paper presents a method to automatically convert the raw 3D point data from a laser scanner positioned at multiple locations throughout a facility into a compact, semantically rich information model. Our algorithm is capable of identifying and modeling the main visible structural components of an indoor environment (walls, floors, ceilings, windows, and doorways) despite the presence of significant clutter and occlusion, which occur frequently in natural indoor environments. Our method begins by extracting planar patches from a voxelized version of the input point cloud. The algorithm learns the unique features of different types of surfaces and the contextual relationships between them and uses this knowledge to automatically label patches as walls, ceilings, or floors. Then, we perform a detailed analysis of the recognized surfaces to locate openings, such as windows and doorways. This process uses visibility reasoning to fuse measurements from different scan locations and to identify occluded regions and holes in the surface. Next, we use a learning algorithm to intelligently estimate the shape of window and doorway openings even when partially occluded. Finally, occluded surface regions are filled in using a 3D inpainting algorithm. We evaluated the method on a large, highly cluttered data set of a building with forty separate rooms. © 2012 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84873283130
"Pu S., Vosselman G.","Knowledge based reconstruction of building models from terrestrial laser scanning data",2009,"ISPRS Journal of Photogrammetry and Remote Sensing",310,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350622985&doi=10.1016%2fj.isprsjprs.2009.04.001&partnerID=40&md5=1bae0d7741dec872a8d9248ab59e0407","This paper presents an automatic method for reconstruction of building façade models from terrestrial laser scanning data. Important façade elements such as walls and roofs are distinguished as features. Knowledge about the features' sizes, positions, orientations, and topology is then introduced to recognize these features in a segmented laser point cloud. An outline polygon of each feature is generated by least squares fitting, convex hull fitting or concave polygon fitting, according to the size of the feature. Knowledge is used again to hypothesise the occluded parts from the directly extracted feature polygons. Finally, a polyhedron building model is combined from extracted feature polygons and hypothesised parts. The reconstruction method is tested with two data sets containing various building shapes. © 2009 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS).",Article,"Final",Scopus,2-s2.0-70350622985
"Shafto M., Conroy M., Doyle R., Glaessgen E., Kemp C., LeMoigne J., Wang L.","Draft modeling, simulation, information technology & processing roadmap",2010,"Technology Area",245,,[No abstract available],,"Final",Scopus,2-s2.0-84885413599
"Haag S., Anderl R.","Digital twin – Proof of concept",2018,"Manufacturing Letters",172,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044953148&doi=10.1016%2fj.mfglet.2018.02.006&partnerID=40&md5=baf12578d7050fb015a3f848e237eede","Miniaturization and price decline enable the integration of information, communication and sensor technologies into virtually any product. Products become able to sense their own state as well as the state of their environment. Paired with the ability to process and communicate this data allows for the creation of digital twins. The digital twin is a comprehensive digital representation of an individual product that will play an integral role in a fully digitalized product life cycle. To prove the digital twin concept a cyber-physical bending beam test bench was developed at DiK research lab. © 2018 Society of Manufacturing Engineers (SME)",Article,"Final",Scopus,2-s2.0-85044953148
"Pauwels P., Van Deursen D., Verstraeten R., De Roo J., De Meyer R., Van De Walle R., Van Campenhout J.","A semantic rule checking environment for building performance checking",2011,"Automation in Construction",159,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957496312&doi=10.1016%2fj.autcon.2010.11.017&partnerID=40&md5=1126ecebd29dce3c12b3be15cc4ba2c8","Today's construction industry relies heavily on high-performing building information modelling (BIM) systems. By deploying the Industry Foundation Classes (IFC) as a description language, these systems offer building information in a widely interoperable format, so that several applications are able to infer extra information. For a certain functionality, IFC shows limitations however. Existing semantic web technology may be able to overcome these limitations, thereby enabling a range of significant improvements and possibilities for automation in building design and construction. This paper gives a short overview of the functionality of IFC as a language, compared to the functionality of languages deployed in the semantic web domain. The improvements generated by deploying semantic web languages are briefly discussed, after which a concrete implementation approach is presented for a semantic rule checking environment for building design and construction. An implemented test case for acoustic performance checking illustrates the improvements of such an environment compared to traditionally deployed approaches in rule checking. © 2010 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-79957496312
"Wang Q., Kim M.-K.","Applications of 3D point cloud data in the construction industry: A fifteen-year review from 2004 to 2018",2019,"Advanced Engineering Informatics",93,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061601993&doi=10.1016%2fj.aei.2019.02.007&partnerID=40&md5=704db179024538db1a97691d817e3990","3D point cloud data obtained from laser scans, images, and videos are able to provide accurate and fast records of the 3D geometries of construction-related objects. Thus, the construction industry has been using point cloud data for a variety of purposes including 3D model reconstruction, geometry quality inspection, construction progress tracking, etc. Although a number of studies have been reported on applying point cloud data for the construction industry in the recent decades, there has not been any systematic review that summaries these applications and points out the research gaps and future research directions. This paper, therefore, aims to provide a thorough review on the applications of 3D point cloud data in the construction industry and to provide recommendations on future research directions in this area. A total of 197 research papers were collected in this study through a two-fold literature search, which were published within a fifteen-year period from 2004 to 2018. Based on the collected papers, applications of 3D point cloud data in the construction industry are reviewed according to three categories including (1) 3D model reconstruction, (2) geometry quality inspection, and (3) other applications. Following the literature review, this paper discusses on the acquisition and processing of point cloud data, particularly focusing on how to properly perform data acquisition and processing to fulfill the needs of the intended construction applications. Specifically, the determination of required point cloud data quality and the determination of data acquisition parameters are discussed with regard to data acquisition, and the extraction and utilization of semantic information and the platforms for data visualization and processing are discussed with regard to data processing. Based on the review of applications and the following discussions, research gaps and future research directions are recommended including (1) application-oriented data acquisition, (2) semantic enrichment for as-is BIM, (3) geometry quality inspection in fabrication phase, and (4) real-time visualization and processing. © 2019 Elsevier Ltd",Review,"Final",Scopus,2-s2.0-85061601993
"Macchi M., Roda I., Negri E., Fumagalli L.","Exploring the role of Digital Twin for Asset Lifecycle Management",2018,,69,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052894447&doi=10.1016%2fj.ifacol.2018.08.415&partnerID=40&md5=e12d084047090dffe65da099a799038b","This work is an explorative study to reflect on the role of digital twins to support decisionmaking in asset lifecycle management. The study remarks the current convergence of needs for decision support from Asset Management and of potentials for decision support offered by Digital Twin modeling. The importance of digital twins is evident through state of the art as well as practical use case analysis. © 2018",Conference Paper,"Final",Scopus,2-s2.0-85052894447
"Lu Q., Lee S.","Image-Based Technologies for Constructing As-Is Building Information Models for Existing Buildings",2017,"Journal of Computing in Civil Engineering",67,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018789155&doi=10.1061%2f%28ASCE%29CP.1943-5487.0000652&partnerID=40&md5=1639e00da0417ea00545dfcb59583321","Building information models (BIMs) have proven to be data-rich, object-oriented, intelligent, and parametric digital representations of buildings to support diverse activities throughout the lifecycle of the building. Despite the growing use of BIMs for new construction projects in recent years, most existing buildings today often do not have complete as-is information documents or a meaningful BIM. Thus, incomplete or even incorrect information in as-is records is still one of the main reasons for the low level of efficiency in facilities management for existing buildings. Furthermore, creating an as-is BIM for an existing building is considered a time-consuming and expensive process that requires great effort, time, costs, and skilled workers. Convenient, efficient, and economical approaches with high accuracy for constructing as-is BIMs would essentially be the foremost step for effective operation and maintenance of existing buildings. To this end, this study aims at categorizing and analyzing the state-of-the-art technologies in image-based BIM construction processes as the first step. For effective review, a general framework for image-based as-is BIM construction processes is proposed with the following key steps: (1) data capturing and processing, (2) object recognition, and (3) as-is BIM construction. Detailed comparative analyses of methods commonly used in each step were conducted and a prospective model is proposed. Finally, based on the prospective model, knowledge gaps and future development of image-based as-is BIM construction processes are identified. This paper presents the results of systematic review and analyses for image-based as-is BIM construction processes, contributing to the development and widespread adoption of this technology in the construction industry. © 2017 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-85018789155
