Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Heinzelman Wendi Rabiner, Chandrakasan Anantha, Balakrishnan Hari","Energy-efficient communication protocol for wireless microsensor networks",2000,"Proceedings of the Hawaii International Conference on System Sciences",9657,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033877788&partnerID=40&md5=7f27fff87fd8a7111745952e69433583","Wireless distributed microsensor systems will enable the reliable monitoring of a variety of environments for both civil and military applications. In this paper, we look at communication protocols, which can have significant impact on the overall energy dissipation of these networks. Based on our findings that the conventional protocols of direct transmission, minimum-transmission-energy, multi-hop routing, and static clustering may not be optimal for sensor networks, we propose LEACH (Low-Energy Adaptive Clustering Hierarchy), a clustering-based protocol that utilizes randomized rotation of local cluster base stations (cluster-heads) to evenly distribute the energy load among the sensors in the network. LEACH uses localized coordination to enable scalability and robustness for dynamic networks, and incorporates data fusion into the routing protocol to reduce the amount of information that must be transmitted to the base station. Simulations show that LEACH can achieve as much as a factor of 8 reduction in energy dissipation compared with conventional routing protocols. In addition, LEACH is able to distribute energy dissipation evenly throughout the sensors, doubling the useful system lifetime for the networks we simulated.",Conference Paper,"Final",Scopus,2-s2.0-0033877788
"Lindsey S., Raghavendra C.S.","PEGASIS: Power-efficient gathering in sensor information systems",2002,"IEEE Aerospace Conference Proceedings",2515,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-51949089156&doi=10.1109%2fAERO.2002.1035242&partnerID=40&md5=c247c6be0f95021853696ceefea642f2","Sensor webs consisting of nodes with limited battery power and wireless communications are deployed to collect useful information from the field. Gathering sensed information in an energy efficient manner is critical to operate the sensor network for a long period of time. In W. Heinzelman et al. (Proc. Hawaii Conf. on System Sci., 2000), a data collection problem is defined where, in a round of communication, each sensor node has a packet to be sent to the distant base station. If each node transmits its sensed data directly to the base station then it will deplete its power quickly. The LEACH protocol presented by W. Heinzelman et al. is an elegant solution where clusters are formed to fuse data before transmitting to the base station. By randomizing the cluster heads chosen to transmit to the base station, LEACH achieves a factor of 8 improvement compared to direct transmissions, as measured in terms of when nodes die. In this paper, we propose PEGASIS (power-efficient gathering in sensor information systems), a near optimal chain-based protocol that is an improvement over LEACH. In PEGASIS, each node communicates only with a close neighbor and takes turns transmitting to the base station, thus reducing the amount of energy spent per round. Simulation results show that PEGASIS performs better than LEACH by about 100 to 300% when 1%, 20%, 50%, and 100% of nodes die for different network sizes and topologies. © 2002 IEEE.",Conference Paper,"Final",Scopus,2-s2.0-51949089156
"Huebscher M.C., McCann J.A.","A survey of Autonomic Computing - Degrees, models, and applications",2008,"ACM Computing Surveys",577,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-42449088961&doi=10.1145%2f1380584.1380585&partnerID=40&md5=a96f8ddc39f551137dfba438186cda94","Autonomic Computing is a concept that brings together many fields of computing with the purpose of creating computing systems that self-manage. In its early days it was criticised as being a ""hype topic"" or a rebadging of some Multi Agent Systems work. In this survey, we hope to show that this was not indeed 'hype' and that, though it draws on much work already carried out by the Computer Science and Control communities, its innovation is strong and lies in its robust application to the specific self-management of computing systems. To this end, we first provide an introduction to the motivation and concepts of autonomic computing and describe some research that has been seen as seminal in influencing a large proportion of early work. Taking the components of an established reference model in turn, we discuss the works that have provided significant contributions to that area. We then look at larger scaled systems that compose autonomic systems illustrating the hierarchical nature of their architectures. Autonomicity is not a well defined subject and as such different systems adhere to different degrees of Autonomicity, therefore we cross-slice the body of work in terms of these degrees. From this we list the key applications of autonomic computing and discuss the research work that is missing and what we believe the community should be considering. © 2008 ACM.",Article,"Final",Scopus,2-s2.0-42449088961
"Mini S., Udgata S.K., Sabat S.L.","Sensor deployment and scheduling for target coverage problem in wireless sensor networks",2014,"IEEE Sensors Journal",243,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892398564&doi=10.1109%2fJSEN.2013.2286332&partnerID=40&md5=2296e5bf2f16630d75974e27af766174","Network lifetime plays an integral role in setting up an efficient wireless sensor network. The objective of this paper is twofold. The first one is to deploy sensor nodes at optimal locations such that the theoretically computed network lifetime is maximum. The second is to schedule these sensor nodes such that the network attains the maximum lifetime. Thus, the overall objective of this paper is to identify optimal deployment locations of the given sensor nodes with a pre-specified sensing range, and to schedule them such that the network lifetime is maximum with the required coverage level. Since the upper bound of the network lifetime for a given network can be computed mathematically, we use this knowledge to compute locations of deployment such that the network lifetime is maximum. Further, the nodes are scheduled to achieve this upper bound. In this paper, we use artificial bee colony algorithm and particle swarm optimization for sensor deployment problem followed by a heuristic for scheduling. A comparative study shows that artificial bee colony algorithm performs better for sensor deployment problem. The proposed heuristic was able to achieve the theoretical upper bound in all the experimented cases. © 2013 IEEE.",Article,"Final",Scopus,2-s2.0-84892398564
[No author name available],"Industrial automation systems and integration - Product data representation and exchange - Part 21: Implementation methods: Clear text encoding of the exchange structure",1994,"Industrial Automation Systems and Integration - Product Data Representation and Exchange - Part 21: Implementation Methods: Clear Text Encoding of the Exchange Structure",193,,[No abstract available],,"Final",Scopus,2-s2.0-0003585945
"Lalanda P., McCann J.A., Diaconescu A.","Future of autonomic computing and conclusions",2013,"Autonomic Computing: Principles, Design and Implementation",121,,[No abstract available],,"Final",Scopus,2-s2.0-84890106421
"ISO, ISO 19650-1:2018","Organization and digitization of information about buildings and civil engineering works, including building information modelling (BIM) — information management using building information modelling — part 2: delivery phase of the assets",2018,"Organization and Digitization of Information about Buildings and Civil Engineering Works, including Building Information Modelling (BIM) - Information Management Using Building Information Modelling - Part 1: Concepts and Principles",107,,[No abstract available],,"Final",Scopus,2-s2.0-85068411186
"International Organization for Standardization","ISO 29481-1:2016 – building information models – information delivery manual – Part 1: methodology and format",2021,"Building Information Modeling-Information Delivery Manual-Part 1: Methodology and Format",85,,[No abstract available],,"Final",Scopus,2-s2.0-78650467695
"Tang F., You I., Guo S., Guo M., Ma Y.","A chain-cluster based routing algorithm for wireless sensor networks",2012,"Journal of Intelligent Manufacturing",72,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865271620&doi=10.1007%2fs10845-010-0413-4&partnerID=40&md5=a717dadc483a17c3521a5a7777feb5e7","Wireless sensor networks (WSNs) are an emerging technology for monitoring physical world. Different from the traditional wireless networks and ad hoc networks, the energy constraint of WSNs makes energy saving become the most important goal of various routing algorithms. For this purpose, a cluster based routing algorithm LEACH (low energy adaptive clustering hierarchy) has been proposed to organize a sensor network into a set of clusters so that the energy consumption can be evenly distributed among all the sensor nodes. Periodical cluster head voting in LEACH, however, consumes non-negligible energy and other resources. While another chain-based algorithm PEGASIS (power- efficient gathering in sensor information systems) can reduce such energy consumption, it causes a longer delay for data transmission. In this paper, we propose a routing algorithm called CCM (Chain-Cluster based Mixed routing), which makes full use of the advantages of LEACH and PEGASIS, and provide improved performance. It divides a WSN into a few chains and runs in two stages. In the first stage, sensor nodes in each chain transmit data to their own chain head node in parallel, using an improved chain routing protocol. In the second stage, all chain head nodes group as a cluster in a self- organized manner, where they transmit fused data to a voted cluster head using the cluster based routing. Experimental results demonstrate that our CCM algorithm outperforms both LEACH and PEGASIS in terms of the product of consumed energy and delay, weighting the overall performance of both energy consumption and transmission delay. © 2010 Springer Science+Business Media, LLC.",Conference Paper,"Final",Scopus,2-s2.0-84865271620
"Md Zin S., Badrul Anuar N., Laiha Mat Kiah M., Khan Pathan A.-S.","Routing protocol design for secure WSN: Review and open research issues",2014,"Journal of Network and Computer Applications",70,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898803645&doi=10.1016%2fj.jnca.2014.02.008&partnerID=40&md5=6b6d8f5782ef403a77f9c0a08716ce40","Wireless sensor networks (WSNs) have gained a substantial attention in wireless research community as these networks are envisioned to support a large number of practical applications. Due to salient features of sensor networks, the security design for WSN is significantly challenging. Despite a good number of available surveys on this particular topic, we feel that there is a gap in the existing literature in terms of timeliness, emphasis, and comprehensiveness. This paper reviews the state-of-the-art for secure WSN routing protocols that illustrates the issues and challenges in the context design matters. Further, we propose the schematic taxonomy of key design issues for WSN routing protocols. We also define design factors categorization relevant to secure routing: basic, essential, and optional. The similarities and differences of secure routing approaches are summarized on the basis of key design attributes, security objectives, and attacks prevention. Finally, we outline possible future research trends on secure routing design in WSN. © 2014 Elsevier Ltd.",Review,"Final",Scopus,2-s2.0-84898803645
