Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Gero John S.","Design prototypes. A knowledge representation schema for design",1990,"AI Magazine",1316,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025544968&partnerID=40&md5=2706bfcd4bbb634aef4fdf3af11408d8","This article begins with an elaboration of models of design as a process. It then introduces and describes a knowledge representation schema for design called design prototypes. This schema supports the initiation and continuation of the act of designing. Design prototypes are shown to provide a suitable framework to distinguish routine, innovative, and creative design.",Article,"Final",Scopus,2-s2.0-0025544968
[No author name available],"Information Technology - Security Techniques - Information Security Management Systems - Requirements",2005,"Information Technology - Security Techniques - Information Security Management Systems - Requirements",1049,,[No abstract available],,"Final",Scopus,2-s2.0-33644658584
[No author name available],[No title available],2016,"General Data Protection Regulation",796,,[No abstract available],,"Final",Scopus,2-s2.0-84990023264
"Barbosa F., Woetzel J., Mischke J., Ribeirinho M.J., Sridhar M., Parsons M., Bertram N., Brown S.","Reinventing Construction: A Route to Higher Productivity",2017,"Reinventing Construction: A Route to Higher Productivity",356,,[No abstract available],,"Final",Scopus,2-s2.0-85046345496
"Parker D.B.",[No title available],1998,"Fighting Computer Crime: A New Framework for Protecting Information",308,,[No abstract available],,"Final",Scopus,2-s2.0-0003976615
"NIST",[No title available],2014,"Framework for Improving Critical Infrastructure Cybersecurity",298,,[No abstract available],,"Final",Scopus,2-s2.0-84904416346
"Barrett M.P.","Framework for Improving Critical Infrastructure Cybersecurity, Version 1.1",2018,"Framework for Improving Critical Infrastructure Cybersecurity",247,,[No abstract available],,"Final",Scopus,2-s2.0-85050803417
"Pinto A., Nunes I.L., Ribeiro R.A.","Occupational risk assessment in construction industry - Overview and reflection",2011,"Safety Science",221,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952193922&doi=10.1016%2fj.ssci.2011.01.003&partnerID=40&md5=ec1737a6dee7b69c1535eb49d3ecc6e8","The construction industry is plagued by occupational risky situations and poor working conditions. Occupational risk assessment (ORA) on workplace sites is the first and key step to achieve adequate safety levels, particularly to support decision-making in safety programs. Most construction safety efforts are applied informally under the premise that simply allocating more resources to safety management will improve safety on site. Moreover, there are many traditional methods to address ORA, but few have been adapted and validated for use in the construction industry, particularly in the design stage, for which traditional approaches do not give adequate answers. This paper presents a state-of-the-art on ORA traditional methods, for the construction industry, discussing their limitations and pointing advantages of using fuzzy sets approaches to deal with ill-defined situations. © 2011 Elsevier Ltd.",Review,"Final",Scopus,2-s2.0-79952193922
"Aminbakhsh S., Gunduz M., Sonmez R.","Safety risk assessment using analytic hierarchy process (AHP) during planning and budgeting of construction projects",2013,"Journal of Safety Research",204,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879175514&doi=10.1016%2fj.jsr.2013.05.003&partnerID=40&md5=7211794d610116333670115e691b79ef","Introduction The inherent and unique risks on construction projects quite often present key challenges to contractors. Health and safety risks are among the most significant risks in construction projects since the construction industry is characterized by a relatively high injury and death rate compared to other industries. In construction project management, safety risk assessment is an important step toward identifying potential hazards and evaluating the risks associated with the hazards. Adequate prioritization of safety risks during risk assessment is crucial for planning, budgeting, and management of safety related risks. Method In this paper, a safety risk assessment framework is presented based on the theory of cost of safety (COS) model and the analytic hierarchy process (AHP). The main contribution of the proposed framework is that it presents a robust method for prioritization of safety risks in construction projects to create a rational budget and to set realistic goals without compromising safety. The impact to the industry The framework provides a decision tool for the decision makers to determine the adequate accident/injury prevention investments while considering the funding limits. The proposed safety risk framework is illustrated using a real-life construction project and the advantages and limitations of the framework are discussed. © 2013 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84879175514
"Peterson J.B.","Maps of meaning: The architecture of belief",1999,"Maps of Meaning: The Architecture of Belief",170,,[No abstract available],,"Final",Scopus,2-s2.0-0003567739
