Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Soille P.",[No title available],1999,"Morphological Image Analysis",4353,,[No abstract available],,,Scopus,2-s2.0-0003826720
"Eastman C.M., Teicholz P., Sacks R., Liston K.",[No title available],2008,"BIM Handbook: A Guide to Building Information Modeling for Owners, Managers, Architects, Engineers, Contractors, and Fabricators",3033,,[No abstract available],,"Final",Scopus,2-s2.0-38649094993
"Volk R., Stengel J., Schultmann F.","Building Information Modeling (BIM) for existing buildings - Literature review and future needs",2014,"Automation in Construction",1073,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890525940&doi=10.1016%2fj.autcon.2013.10.023&partnerID=40&md5=3cd62ca6374b6368ed35066db02442d2","While BIM processes are established for new buildings, the majority of existing buildings is not maintained, refurbished or deconstructed with BIM yet. Promising benefits of efficient resource management motivate research to overcome uncertainties of building condition and deficient documentation prevalent in existing buildings. Due to rapid developments in BIM research, involved stakeholders demand a state-of-the-art overview of BIM implementation and research in existing buildings. This paper presents a review of over 180 recent publications on the topic. Results show scarce BIM implementation in existing buildings yet, due to challenges of (1) high modeling/conversion effort from captured building data into semantic BIM objects, (2) updating of information in BIM and (3) handling of uncertain data, objects and relations in BIM occurring in existing buildings. Despite fast developments and spreading standards, challenging research opportunities arise from process automation and BIM adaption to existing buildings' requirements. © 2013 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-84890525940
"Tang P., Huber D., Akinci B., Lipman R., Lytle A.","Automatic reconstruction of as-built building information models from laser-scanned point clouds: A review of related techniques",2010,"Automation in Construction",687,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956619234&doi=10.1016%2fj.autcon.2010.06.007&partnerID=40&md5=02fe8aaef91b458c0d2a1682bce87b22","Building information models (BIMs) are maturing as a new paradigm for storing and exchanging knowledge about a facility. BIMs constructed from a CAD model do not generally capture details of a facility as it was actually built. Laser scanners can be used to capture dense 3D measurements of a facility's as-built condition and the resulting point cloud can be manually processed to create an as-built BIM-a time-consuming, subjective, and error-prone process that could benefit significantly from automation. This article surveys techniques developed in civil engineering and computer science that can be utilized to automate the process of creating as-built BIMs. We sub-divide the overall process into three core operations: geometric modeling, object recognition, and object relationship modeling. We survey the state-of-the-art methods for each operation and discuss their potential application to automated as-built BIM creation. We also outline the main methods used by these algorithms for representing knowledge about shape, identity, and relationships. In addition, we formalize the possible variations of the overall as-built BIM creation problem and outline performance evaluation measures for comparing as-built BIM creation algorithms and tracking progress of the field. Finally, we identify and discuss technology gaps that need to be addressed in future research. © 2010 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-77956619234
"Risteska Stojkoska B.L., Trivodaliev K.V.","A review of Internet of Things for smart home: Challenges and solutions",2017,"Journal of Cleaner Production",643,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028237634&doi=10.1016%2fj.jclepro.2016.10.006&partnerID=40&md5=fc1f124f249059de70a66b0455388348","Although Internet of Things (IoT) brings significant advantages over traditional communication technologies for smart grid and smart home applications, these implementations are still very rare. Relying on a comprehensive literature review, this paper aims to contribute towards narrowing the gap between the existing state-of-the-art smart home applications and the prospect of their integration into an IoT enabled environment. We propose a holistic framework which incorporates different components from IoT architectures/frameworks proposed in the literature, in order to efficiently integrate smart home objects in a cloud-centric IoT based solution. We identify a smart home management model for the proposed framework and the main tasks that should be performed at each level. We additionally discuss practical design challenges with emphasis on data processing, as well as smart home communication protocols and their interoperability. We believe that the holistic framework ascertained in this paper can be used as a solid base for the future developers of Internet of Things based smart home solutions. © 2016 Elsevier Ltd",Review,"Final",Scopus,2-s2.0-85028237634
"Bosché F.","Automated recognition of 3D CAD model objects in laser scans and calculation of as-built dimensions for dimensional compliance control in construction",2010,"Advanced Engineering Informatics",319,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72149104769&doi=10.1016%2fj.aei.2009.08.006&partnerID=40&md5=d501d56cd08d76253ba1c0d972cb9f5a","The construction industry lacks solutions for accurately, comprehensively and efficiently tracking the three-dimensional (3D) status of buildings under construction. Such information is however critical to the successful management of construction projects: It supports fundamental activities such as progress tracking and construction dimensional quality control. In this paper, a new approach for automated recognition of project 3D Computer-Aided Design (CAD) model objects in large laser scans is presented, with significant improvements compared to the one originally proposed in Bosché et al. (in press) [11]. A more robust point matching method is used and registration quality is improved with the implementation of an Iterative Closest Point (ICP)-based fine registration step. Once the optimal registration of the project's CAD model with a site scan is obtained, a similar ICP-based registration algorithm is proposed to calculate the as-built poses of the CAD model objects. These as-built poses are then used for automatically controlling the compliance of the project with respect to corresponding dimensional tolerances. Experimental results are presented with data obtained from the erection of an industrial building's steel structure. They demonstrate the performance in real field conditions of the model registration and object recognition algorithms, and show the potential of the proposed approach for as-built dimension calculation and control. © 2009 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-72149104769
"Mani G.-F., Feniosky P.-M., Savarese S.","D4AR-A 4-dimensional augmented reality model for automating construction progress monitoring data collection, processing and communication",2009,"Electronic Journal of Information Technology in Construction",282,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350154917&partnerID=40&md5=48ea864eb64c180144062cb127f90c1b","Early detection of actual or potential schedule delay in field construction activities is vital to project management. This entails project managers to design, implement, and maintain a systematic approach for construction progress monitoring to promptly identify, process and communicate discrepancies between actual and as-planned performances. To achieve this goal, this research focuses on exploring application of unsorted daily progress photograph logs available on any construction site as a data collection technique. Our approach is based on computing-from the images themselves-the photographer's locations and orientations, along with a sparse 3D geometric representation of the as-built site using daily progress photographs and superimposition of the reconstructed scene over as-planned 4D models. Within such an environment, progress photographs are registered in the virtual as-planned environment and this allows a large unstructured collection of daily construction images to be sorted, interactively browsed and explored. In addition, sparse reconstructed scenes superimposed over 4D models allow site images to be geo-registered with the as-planned components and consequently, location-based image processing technique to be implemented and progress data to be extracted automatically. The results of progress comparison between as-planned and as-built performances are visualized in the D4AR (4D Augmented Reality) environment using a traffic light metaphor. We present our preliminary results on three ongoing construction projects and discuss implementation, perceived benefits and future potential enhancement of this new technology in construction, in all fronts of automatic data collection, processing and communication. © 2009 The authors.",Article,"Final",Scopus,2-s2.0-70350154917
"Furukawa Y., Curless B., Seitz S.M., Szeliski R.","Reconstructing building interiors from images",2009,"ICCV",262,,[No abstract available],,"Final",Scopus,2-s2.0-77950660495
"Akinci B., Boukamp F., Gordon C., Huber D., Lyons C., Park K.","A formalism for utilization of sensor systems and integrated project models for active construction quality control",2006,"Automation in Construction",225,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-29144432257&doi=10.1016%2fj.autcon.2005.01.008&partnerID=40&md5=5caa77d37ebd6fad7f1d7e54b565a533","Defects experienced during construction are costly and preventable. However, inspection programs employed today cannot adequately detect and manage defects that occur on construction sites, as they are based on measurements at specific locations and times, and are not integrated into complete electronic models. Emerging sensing technologies and project modeling capabilities motivate the development of a formalism that can be used for active quality control on construction sites. In this paper, we outline a process of acquiring and updating detailed design information, identifying inspection goals, inspection planning, as-built data acquisition and analysis, and defect detection and management. We discuss the validation of this formalism based on four case studies. © 2005 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-29144432257
"El-Omari S., Moselhi O.","Integrating 3D laser scanning and photogrammetry for progress measurement of construction work",2008,"Automation in Construction",174,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49349100565&doi=10.1016%2fj.autcon.2008.05.006&partnerID=40&md5=4de80208b57a85ed16c1ad845bccb965","Progress reporting is an essential management function for successful delivery of construction projects. It relies on tangible data collected from construction job sites, which is then used to compare actual work performed to that planned. One method used to collect actual work data is 3D laser scanning, where the construction site is scanned at different times to generate data, which can then be used to estimate the quantities of work performed within the time interval considered between two successive scans. Photogrammetry is another method for data collection where the geometrical properties of an object on site are generated from its photo image. This paper presents a method, which integrates 3D scanning and photogrammetry in an effort to enhance the speed and accuracy of data collection from construction sites to support progress measurement and project control. The application of the proposed method is demonstrated using a building presently under construction. © 2008 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-49349100565
"Brilakis I., Park M.-W., Jog G.","Automated vision tracking of project related entities",2011,"Advanced Engineering Informatics",157,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053580033&doi=10.1016%2fj.aei.2011.01.003&partnerID=40&md5=289b9c4afa5390bc31fa6e5ca4a74004","Tracking of project related entities such as construction equipment, materials, and personnel is used to calculate productivity, detect travel path conflicts, enhance the safety on the site, and monitor the project. Radio frequency tracking technologies (Wi-Fi, RFID, UWB) and GPS are commonly used for this purpose. However, on large-scale sites, deploying, maintaining and removing such systems can be costly and time-consuming. In addition, privacy issues with personnel tracking often limits the usability of these technologies on construction sites. This paper presents a vision based tracking framework that holds promise to address these limitations. The framework uses videos from a set of two or more static cameras placed on construction sites. In each camera view, the framework identifies and tracks construction entities providing 2D image coordinates across frames. Combining the 2D coordinates based on the installed camera system (the distance between the cameras and the view angles of them), 3D coordinates are calculated at each frame. The results of each step are presented to illustrate the feasibility of the framework. © 2011 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-80053580033
"Brilakis I., Fathi H., Rashidi A.","Progressive 3D reconstruction of infrastructure with videogrammetry",2011,"Automation in Construction",147,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052835631&doi=10.1016%2fj.autcon.2011.03.005&partnerID=40&md5=d93eb21e4d7a2cf603ef0b4395e2d177","A number of methods are commonly used today to collect infrastructure's spatial data (time-of-flight, visual triangulation, etc.). However, current practice lacks a solution that is accurate, automatic, and cost-efficient at the same time. This paper presents a videogrammetric framework for acquiring spatial data of infrastructure which holds the promise to address this limitation. It uses a calibrated set of low-cost high resolution video cameras that is progressively traversed around the scene and aims to produce a dense 3D point cloud which is updated in each frame. It allows for progressive reconstruction as opposed to point-and-shoot followed by point cloud stitching. The feasibility of the framework is studied in this paper. Required steps through this process are presented and the unique challenges of each step are identified. Results specific to each step are also presented. © 2011 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-80052835631
"Brilakis I., Lourakis M., Sacks R., Savarese S., Christodoulou S., Teizer J., Makhmalbaf A.","Toward automated generation of parametric BIMs based on hybrid video and laser scanning data",2010,"Advanced Engineering Informatics",144,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957258776&doi=10.1016%2fj.aei.2010.06.006&partnerID=40&md5=8688e7e884a73c422aa1867d60d92270","Only very few constructed facilities today have a complete record of as-built information. Despite the growing use of Building Information Modelling and the improvement in as-built records, several more years will be required before guidelines that require as-built data modelling will be implemented for the majority of constructed facilities, and this will still not address the stock of existing buildings. A technical solution for scanning buildings and compiling Building Information Models is needed. However, this is a multidisciplinary problem, requiring expertise in scanning, computer vision and videogrammetry, machine learning, and parametric object modelling. This paper outlines the technical approach proposed by a consortium of researchers that has gathered to tackle the ambitious goal of automating as-built modelling as far as possible. The top level framework of the proposed solution is presented, and each process, input and output is explained, along with the steps needed to validate them. Preliminary experiments on the earlier stages (i.e. processes) of the framework proposed are conducted and results are shown; the work toward implementation of the remainder is ongoing. © 2010 Elsevier Ltd. All rights reserved.",Conference Paper,"Final",Scopus,2-s2.0-77957258776
