Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Sithole G., Vosselman G.","Experimental comparison of filter algorithms for bare-Earth extraction from airborne laser scanning point clouds",2004,"ISPRS Journal of Photogrammetry and Remote Sensing",795,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3342949547&doi=10.1016%2fj.isprsjprs.2004.05.004&partnerID=40&md5=fca690b01bd7e68aa2705eacc7b56483","Over the past years, several filters have been developed to extract bare-Earth points from point clouds. ISPRS Working Group III/3 conducted a test to determine the performance of these filters and the influence of point density thereon, and to identify directions for future research. Twelve selected datasets have been processed by eight participants. In this paper, the test results are presented. The paper describes the characteristics of the provided datasets and the used filter approaches. The filter performance is analysed both qualitatively and quantitatively. All filters perform well in smooth rural landscapes, but all produce errors in complex urban areas and rough terrain with vegetation. In general, filters that estimate local surfaces are found to perform best. The influence of point density could not well be determined in this experiment. Future research should be directed towards the usage of additional data sources, segment-based classification, and self-diagnosis of filter algorithms. © 2004 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-3342949547
"Baltsavias E.P.","Airborne laser scanning: Basic relations and formulas",1999,"ISPRS Journal of Photogrammetry and Remote Sensing",655,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032803298&doi=10.1016%2fS0924-2716%2899%2900015-5&partnerID=40&md5=58a5655098a95db1c740c4dfdade9de8","An overview of basic relations and formulas concerning airborne laser scanning is given. They are divided into two main parts, the first treating lasers and laser ranging, and the second one referring to airborne laser scanning. A separate discussion is devoted to the accuracy of 3D positioning and the factors influencing it. Examples are given for most relations, using typical values for ALS and assuming an airplane platform. The relations refer mostly to pulse lasers, but CW lasers are also treated. Different scan patterns, especially parallel lines, are treated. Due to the complexity of the relations, some formulas represent approximations or are based on assumptions like constant flying speed, vertical scan, etc.An overview of basic relations and formulas concerning airborne laser scanning is given. They are divided into two main parts, the first treating lasers and laser ranging, and the second one referring to airborne laser scanning. A separate discussion is devoted to the accuracy of 3D positioning and the factors influencing it. Examples are given for most relations, using typical values for ALS and assuming an airplane platform. The relations refer mostly to pulse lasers, but CW lasers are also treated. Different scan patterns, especially parallel lines, are treated. Due to the complexity of the relations, some formulas represent approximations or are based on assumptions like constant flying speed, vertical scan, etc.",Article,"Final",Scopus,2-s2.0-0032803298
"Biljecki F., Stoter J., Ledoux H., Zlatanova S., Çöltekin A.","Applications of 3D city models: State of the art review",2015,"ISPRS International Journal of Geo-Information",383,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952802912&doi=10.3390%2fijgi4042842&partnerID=40&md5=b9b4afccbfc45c8e03e536c5172184fe","In the last decades, 3D city models appear to have been predominantly used for visualisation; however, today they are being increasingly employed in a number of domains and for a large range of tasks beyond visualisation. In this paper, we seek to understand and document the state of the art regarding the utilisation of 3D city models across multiple domains based on a comprehensive literature study including hundreds of research papers, technical reports and online resources. A challenge in a study such as ours is that the ways in which 3D city models are used cannot be readily listed due to fuzziness, terminological ambiguity, unclear added-value of 3D geoinformation in some instances, and absence of technical information. To address this challenge, we delineate a hierarchical terminology (spatial operations, use cases, applications), and develop a theoretical reasoning to segment and categorise the diverse uses of 3D city models. Following this framework, we provide a list of identified use cases of 3D city models (with a description of each), and their applications. Our study demonstrates that 3D city models are employed in at least 29 use cases that are a part of more than 100 applications. The classified inventory could be useful for scientists as well as stakeholders in the geospatial industry, such as companies and national mapping agencies, as it may serve as a reference document to better position their operations, design product portfolios, and to better understand the market. © 2015 by the authors; licensee MDPI, Basel, Switzerland.",Review,"Final",Scopus,2-s2.0-84952802912
"Rottensteiner F., Sohn G., Gerke M., Wegner J.D., Breitkopf U., Jung J.","Results of the ISPRS benchmark on urban object detection and 3D building reconstruction",2014,"ISPRS Journal of Photogrammetry and Remote Sensing",246,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902353397&doi=10.1016%2fj.isprsjprs.2013.10.004&partnerID=40&md5=ceb34378eb72ca9f6047710c0db4850d","For more than two decades, many efforts have been made to develop methods for extracting urban objects from data acquired by airborne sensors. In order to make the results of such algorithms more comparable, benchmarking data sets are of paramount importance. Such a data set, consisting of airborne image and laserscanner data, has been made available to the scientific community by ISPRS WGIII/4. Researchers were encouraged to submit their results of urban object detection and 3D building reconstruction, which were evaluated based on reference data. This paper presents the outcomes of the evaluation for building detection, tree detection, and 3D building reconstruction. The results achieved by different methods are compared and analysed to identify promising strategies for automatic urban object extraction from current airborne sensor data, but also common problems of state-of-the-art methods. © 2013 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS).",Article,"Final",Scopus,2-s2.0-84902353397
"Biljecki F., Ledoux H., Stoter J.","An improved LOD specification for 3D building models",2016,"Computers, Environment and Urban Systems",169,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977489262&doi=10.1016%2fj.compenvurbsys.2016.04.005&partnerID=40&md5=4b5ec89bba6a64c04fb46cd8efb237ba","The level of detail (LOD) concept of the OGC standard CityGML 2.0 is intended to differentiate multi-scale representations of semantic 3D city models. The concept is in practice principally used to indicate the geometric detail of a model, primarily of buildings. Despite the popularity and the general acceptance of this categorisation, we argue in this paper that from a geometric point of view the five LODs are insufficient and that their specification is ambiguous.We solve these shortcomings with a better definition of LODs and their refinement. Hereby we present a refined set of 16 LODs focused on the grade of the exterior geometry of buildings, which provide a stricter specification and allow less modelling freedom. This series is a result of an exhaustive research into currently available 3D city models, production workflows, and capabilities of acquisition techniques. Our specification also includes two hybrid models that reflect common acquisition practices. The new LODs are in line with the LODs of CityGML 2.0, and are intended to supplement, rather than replace the geometric part of the current specification. While in our paper we focus on the geometric aspect of the models, our specification is compatible with different levels of semantic granularity. Furthermore, the improved LODs can be considered format-agnostic.Among other benefits, the refined specification could be useful for companies for a better definition of their product portfolios, and for researchers to specify data requirements when presenting use cases of 3D city models. We support our refined LODs with experiments, proving their uniqueness by showing that each yields a different result in a 3D spatial operation. © 2016 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84977489262
"Batty M.","Digital twins",2018,"Environment and Planning B: Urban Analytics and City Science",74,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053693787&doi=10.1177%2f2399808318796416&partnerID=40&md5=1d2448ab458987cae8f12df070cb063a",[No abstract available],Editorial,"Final",Scopus,2-s2.0-85053693787
"Kutzner T., Chaturvedi K., Kolbe T.H.","CityGML 3.0: New Functions Open Up New Applications",2020,"PFG - Journal of Photogrammetry, Remote Sensing and Geoinformation Science",53,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081034645&doi=10.1007%2fs41064-020-00095-z&partnerID=40&md5=b7accafdd98769a6474b5df95503c947","The development of the next major version 3.0 of the international OGC standard CityGML is nearing its end. CityGML 3.0 will come up with a variety of new features and revisions of existing modules that will increase the usability of CityGML for more user groups and areas of application. This includes a new space concept, a revised level-of-detail (LOD) concept, the representation of time-dependent properties, the possibility to manage multiple versions of cities, the representation of city objects by point clouds, an improved modelling of constructions, the representation of building units and storeys, an improved representation of traffic infrastructure as well as a clear separation of the conceptual model and the data encodings that allow for providing further encoding specifications besides GML. This paper gives an overview of these new and revised concepts, and illustrates their application through selected use cases. © 2020, The Author(s).",Article,"Final",Scopus,2-s2.0-85081034645
"Boshernitsan M., Downes M.","Visual programming languages: A survey",2004,"Visual Programming Languages: A Survey",53,,[No abstract available],,"Final",Scopus,2-s2.0-23844476673
"Ruohomaki T., Airaksinen E., Huuska P., Kesaniemi O., Martikka M., Suomisto J.","Smart City Platform Enabling Digital Twin",2018,"9th International Conference on Intelligent Systems 2018: Theory, Research and Innovation in Applications, IS 2018 - Proceedings",35,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065998561&doi=10.1109%2fIS.2018.8710517&partnerID=40&md5=61cf8efd0102bedf56b1c98edab5b811","Visual 3D models are being deployed in smart cities around the world. While earlier the motivation was mostly to visualize the buildings, the latest developments will turn the 3D models into a rich source of information related to the urban landscape and built environment. The models can be used to compare the energy consumption between similar buildings or to display the potential solar panels had if mounted on certain district. The models have soon become elemental in not only managing a smart city but also as a platform for co-design and development together with the citizens. © 2018 IEEE.",Conference Paper,"Final",Scopus,2-s2.0-85065998561
"Billen R.","3d city models and urban information: Current issues and perspectives",2014,"3D City Models and Urban Information: Current Issues and Perspectives",33,,[No abstract available],,"Final",Scopus,2-s2.0-85008902475
