Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Grieves M.","Digital Twin: Manufacturing Excellence through Virtual Factory Replication",2014,"Digital Twin: Manufacturing Excellence Through Virtual Factory Replication",580,,[No abstract available],,"Final",Scopus,2-s2.0-84944689700
"Kritzinger W., Karner M., Traar G., Henjes J., Sihn W.","Digital Twin in manufacturing: A categorical literature review and classification",2018,,533,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052915281&doi=10.1016%2fj.ifacol.2018.08.474&partnerID=40&md5=89a5c6aec62d7a3f4ec83465a36abfa8","The Digital Twin (DT) is commonly known as a key enabler for the digital transformation, however, in literature is no common understanding concerning this term. It is used slightly different over the disparate disciplines. The aim of this paper is to provide a categorical literature review of the DT in manufacturing and to classify existing publication according to their level of integration of the DT. Therefore, it is distinct between Digital Model (DM), Digital Shadow (DS) and Digital Twin. The results are showing, that literature concerning the highest development stage, the DT, is scarce, whilst there is more literature about DM and DS. © 2018",Conference Paper,"Final",Scopus,2-s2.0-85052915281
"Negri E., Fumagalli L., Macchi M.","A Review of the Roles of Digital Twin in CPS-based Production Systems",2017,"Procedia Manufacturing",520,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029833606&doi=10.1016%2fj.promfg.2017.07.198&partnerID=40&md5=8050bdfad87d2c836e7157bd0070c227","The Digital Twin (DT) is one of the main concepts associated to the Industry 4.0 wave. This term is more and more used in industry and research initiatives; however, the scientific literature does not provide a unique definition of this concept. The paper aims at analyzing the definitions of the DT concept in scientific literature, retracing it from the initial conceptualization in the aerospace field, to the most recent interpretations in the manufacturing domain and more specifically in Industry 4.0 and smart manufacturing research. DT provides virtual representations of systems along their lifecycle. Optimizations and decisions making would then rely on the same data that are updated in real-time with the physical system, through synchronization enabled by sensors. The paper also proposes the definition of DT for Industry 4.0 manufacturing, elaborated by the European H2020 project MAYA, as a contribution to the research discussion about DT concept. © 2017 The Authors",Article,"Final",Scopus,2-s2.0-85029833606
"Glaessgen E.H., Stargel D.S.","The digital twin paradigm for future NASA and U.S. air force vehicles",2012,"53rd AIAA/ASME/ASCE/AHS/ASC Structures, Structural Dynamics and Materials Conference 2012",446,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881388851&partnerID=40&md5=76921d9a4627f52dfccb21e0f7a9d767","Future generations of NASA and U.S. Air Force vehicles will require lighter mass while being subjected to higher loads and more extreme service conditions over longer time periods than the present generation. Current approaches for certification, fleet management and sustainment are largely based on statistical distributions of material properties, heuristic design philosophies, physical testing and assumed similitude between testing and operational conditions and will likely be unable to address these extreme requirements. To address the shortcomings of conventional approaches, a fundamental paradigm shift is needed. This paradigm shift, the Digital Twin, integrates ultra-high fidelity simulation with the vehicle's on-board integrated vehicle health management system, maintenance history and all available historical and fleet data to mirror the life of its flying twin and enable unprecedented levels of safety and reliability.",Conference Paper,"Final",Scopus,2-s2.0-84881388851
"Lee G., Sacks R., Eastman C.M.","Specifying parametric building object behavior (BOB) for a building information modeling system",2006,"Automation in Construction",250,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748134686&doi=10.1016%2fj.autcon.2005.09.009&partnerID=40&md5=081b0c00110712d8f00ad77a24add6d6","Parametric modeling has been proposed as an effective means to embed domain expertise in models of buildings. As information technology becomes more powerful in terms of the ability to manipulate large parametric models, the potential grows to build increasingly sophisticated functional systems for designing, modeling and fabricating buildings. Implementing more powerful systems implies greater functional specificity, which requires elicitation and capture of increasingly detailed and complex domain-specific semantics and knowledge. This paper explores the extent to which design and engineering knowledge can be practically embedded in production software for building information modeling (BIM). It focuses on a building object behavior (BOB) description notation and method, developed as a shorthand protocol for designing, validating and sharing the design intent of parametric objects. Examples are drawn from an advanced BIM system development project for precast concrete. © 2005 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-33748134686
"Vanlande R., Nicolle C., Cruz C.","IFC and building lifecycle management",2008,"Automation in Construction",230,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49549122201&doi=10.1016%2fj.autcon.2008.05.001&partnerID=40&md5=fe4820457fdc74723c34204279466735","This paper presents an extension of the BIM technology that allows to manage information during the entire lifecycle of an AEC project. Usually, AEC projects and facility management are dissociated. Our building information system plays a central role in the improvement of the design and the management process. The building activity generates a great number of data and information of various kinds. The management and the communication of these data by the various participants is complex. Our design and management methods use IFC files to facilitate the sharing process for a better qualification and validation of data. © 2008 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-49549122201
"Tao F., Cheng J., Qi Q., Zhang M., Zhang H., Sui F.","Digital twin-driven product design, manufacturing and service with big data",2017,"Int J Adv Manuf Technol",39,,[No abstract available],,"Final",Scopus,2-s2.0-85042334812
"Modoni G.E., Sacco M., Terkaj W.","A Telemetry-driven Approach to Simulate Data-intensive Manufacturing Processes",2016,"Procedia CIRP",25,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006985592&doi=10.1016%2fj.procir.2016.11.049&partnerID=40&md5=e858be352a0f23744bce11346bec2558","Telemetry enables the collection of data from remote points to support monitoring, analysis and visualization. It is largely adopted in Formula One car racing, where streams of live data collected from hundreds of sensors installed on car components are transmitted to the pitwall to be used as input of real-time car performance simulations. The aim of this paper is to evaluate the potential of a telemetry-driven approach in a manufacturing environment, where researchers are still looking for efficient methods to perform valuable simulations of the production processes on the basis of real data coming from the factory. The telemetry could contribute to the implementation of a virtual image of the real factory, which in turn could be used to simulate the factory performance, allowing to predict failures or investigate problems, and to reduce costly downtime. This study addresses in particular the efforts to combine and adapt methods and techniques borrowed from the field of Formula One car racing. Moreover, the investigation of the exploitation possibilities of the factory telemetry is paired with the design of a software application supporting this technology, starting from the elicitation and specification of the functional requirements. © 2016 The Authors.",Conference Paper,"Final",Scopus,2-s2.0-85006985592
"Jupp J.R.","Incomplete BIM implementation: Exploring challenges and the role of product lifecycle management functions",2013,"IFIP Advances in Information and Communication Technology",19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919338427&doi=10.1007%2f978-3-642-41501-2_62&partnerID=40&md5=c0e92c022d1479410e8c2f4c62bf2c4f","Implementing the BIM methodology relies on mastering new digital ways of working. However approaches to BIM often lack a holistic perspective that span the whole building lifecycle. The omission of Product Lifecycle Management functions in the implementation of the BIM methodology can lead to failures in delivering the benefits of BIM to operations and diminish its value to clients with large property portfolios. In an empirical study, the paper presents an investigation into the current situation of BIM using an Australian commercial property development project. It explores implications of partial implementation for the building lifecycle. Case study findings identify deficiencies in the project environment, management shortcomings associated with the specifics of client requirements, and difficulties in the transverse use of BIM and PLM platforms due to human interface problems. © IFIP International Federation for Information Processing 2013",Conference Paper,"Final",Scopus,2-s2.0-84919338427
"Kheddouci F.",[No title available],2010,"L'Archivage Long Terme de la Maquette Numérique 3D Annotée",4,,[No abstract available],,"Final",Scopus,2-s2.0-81855227425
"Lohtander M., Ahonen N., Lanz M., Ratava J., Kaakkunen J.","Micro Manufacturing Unit and Corresponding 3D-Model for a Digital Twin",2018,"8th Swedish Production Symposium, SPS 2018",2,,[No abstract available],,"Final",Scopus,2-s2.0-85060471087
"Tchana Y., Ducellier G., Remy S.","Project management for linear infrastructure: Studying PLM and BIM for an efficient set of basic functionalities",2018,"12th International Conference on Modelling, Optimization and SIMulation – MOSIM",1,,[No abstract available],,"Final",Scopus,2-s2.0-85076761403
[No author name available],[No title available],2018,"The Digital Twin - The New Performance Criterion in the Construction Sector",1,,[No abstract available],,"Final",Scopus,2-s2.0-85076730014
"Bim O.",[No title available],2017,"Information Management throughout the Lifecycle",1,,[No abstract available],,"Final",Scopus,2-s2.0-85076783708
[No author name available],[No title available],2017,"3D Digitalization Industrial World, Digitalization",1,,[No abstract available],,"Final",Scopus,2-s2.0-85076757215
"Serries G.","Digital twin: Towards a digital double for every physical object",2016,"ZDNet",1,,[No abstract available],,"Final",Scopus,2-s2.0-85076775689
"Girard A., Nagy G., Matagne T., Pierot A., Stefanelli F.","A digital avatar of work and heritage in the service of sustainable building: The ""building and information model",2014,"Sustainable Building Plan",1,,[No abstract available],,"Final",Scopus,2-s2.0-85076761250
[No author name available],[No title available],2010,"Deliverables L1 - Global Model",1,,[No abstract available],,"Final",Scopus,2-s2.0-85076784468
"Ahmed-Nacim B.","Computer-aided design of a single- seater sports vehicle",2008,"State Engineering Diploma 2007/2008",1,,[No abstract available],,"Final",Scopus,2-s2.0-85076725931
