Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Eastman C.M., Teicholz P., Sacks R., Liston K.",[No title available],2008,"BIM Handbook: A Guide to Building Information Modeling for Owners, Managers, Architects, Engineers, Contractors, and Fabricators",3033,,[No abstract available],,"Final",Scopus,2-s2.0-38649094993
"Azhar S.","Building information modeling (BIM): Trends, benefits, risks, and challenges for the AEC industry",2011,"Leadership and Management in Engineering",982,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960269657&doi=10.1061%2f%28ASCE%29LM.1943-5630.0000127&partnerID=40&md5=84ab73626fd5089c413d919fca41f7fe","Building information modeling (BIM) is one of the most promising recent developments in the architecture, engineering, and construction (AEC) industry. With BIM technology, an accurate virtual model of a building is digitally constructed. This model, known as a building information model, can be used for planning, design, construction, and operation of the facility. It helps architects, engineers, and constructors visualize what is to be built in a simulated environment to identify any potential design, construction, or operational issues. BIM represents a new paradigm within AEC, one that encourages integration of the roles of all stakeholders on a project. In this paper, current trends, benefits, possible risks, and future challenges of BIM for the AEC industry are discussed. The findings of this study provide useful information for AEC industry practitioners considering implementing BIM technology in their projects. © 2011 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-79960269657
"Limão N., Venables A.J.","Infrastructure, geographical disadvantage, transport costs, and trade",2001,"World Bank Economic Review",825,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035699228&doi=10.1093%2fwber%2f15.3.451&partnerID=40&md5=a6abd925319cad16a1a7616c595a87cf","The authors use different data sets to investigate the dependence of transport costs on geography and infrastructure. Infrastructure is an important determinant of transport costs, especially for landlocked countries. Analysis of bilateral trade data confirms the importance of infrastructure and gives an estimate of the elasticity of trade flows with respect to the trade cost factor of around -3. A deterioration of infrastructure from the median to the 75th percentile raises transport costs by 12 percentage points and reduces trade volumes by 28 percent. Analysis of African trade flows indicates that their relatively low level is largely due to poor infrastructure.",Article,"Final",Scopus,2-s2.0-0035699228
"Flyvbjerg B.","What you should know about megaprojects and why: An overview",2014,"Project Management Journal",707,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898737377&doi=10.1002%2fpmj.21409&partnerID=40&md5=1aea63293041d7f9fbd98d943ab65d43","This paper takes stock of megaproject management, an emerging and hugely costly field of study, by first answering the question of how large megaprojects are by measuring them in the units of mega, giga, and tera, and concluding with how we are presently entering a new ""tera era"" of trillion-dollar projects. Second, total global megaproject spending is assessed, at US$6 to US$9 trillion annually, or 8% of the total global gross domestic product (GDP), which denotes the biggest investment boom in human history. Third, four ""sublimes"" - political, technological, economic, and aesthetic - are identified and used to explain the increased size and frequency of megaprojects. Fourth, the ""iron law of megaprojects"" is laid out and documented: Over budget, over time, over and over again. Moreover, the ""break-fix model"" of megaproject management is introduced as an explanation of the iron law. Fifth, Albert O. Hirschman's theory of the ""Hiding Hand"" is revisited and critiqued as unfounded and corrupting for megaproject thinking in both the academy and policy. Sixth, it is shown how megaprojects are systematically subject to ""survival of the unfittest,"" which explains why the worst projects get built rather than the best. Finally, it is argued that the conventional way of managing megaprojects has reached a ""tension point,"" in which tradition is being challenged and reform is emerging. © 2014 by the Project Management Institute.",Review,"Final",Scopus,2-s2.0-84898737377
"Liu J., Mooney H., Hull V., Davis S.J., Gaskell J., Hertel T., Lubchenco J., Seto K.C., Gleick P., Kremen C., Li S.","Systems integration for global sustainability",2015,"Science",620,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923886271&doi=10.1126%2fscience.1258832&partnerID=40&md5=91e20008ab28518ed3bdc42cc0983b29","Global sustainability challenges, from maintaining biodiversity to providing clean air and water, are closely interconnected yet often separately studied and managed. Systems integration-holistic approaches to integrating various components of coupled human and natural systems-is critical to understand socioeconomic and environmental interconnections and to create sustainability solutions. Recent advances include the development and quantification of integrated frameworks that incorporate ecosystem services, environmental footprints, planetary boundaries, human-nature nexuses, and telecoupling. Although systems integration has led to fundamental discoveries and practical applications, further efforts are needed to incorporate more human and natural components simultaneously, quantify spillover systems and feedbacks, integrate multiple spatial and temporal scales, develop new tools, and translate findings into policy and practice. Such efforts can help address important knowledge gaps, link seemingly unconnected challenges, and inform policy and management decisions.",Review,"Final",Scopus,2-s2.0-84923886271
"Tao F., Qi Q., Liu A., Kusiak A.","Data-driven smart manufacturing",2018,"Journal of Manufacturing Systems",566,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040599054&doi=10.1016%2fj.jmsy.2018.01.006&partnerID=40&md5=19bbdfe52aaa38a1df1be112bfc582f9","The advances in the internet technology, internet of things, cloud computing, big data, and artificial intelligence have profoundly impacted manufacturing. The volume of data collected in manufacturing is growing. Big data offers a tremendous opportunity in the transformation of today's manufacturing paradigm to smart manufacturing. Big data empowers companies to adopt data-driven strategies to become more competitive. In this paper, the role of big data in supporting smart manufacturing is discussed. A historical perspective to data lifecycle in manufacturing is overviewed. The big data perspective is supported by a conceptual framework proposed in the paper. Typical application scenarios of the proposed framework are outlined. © 2018 The Society of Manufacturing Engineers",Article,"Final",Scopus,2-s2.0-85040599054
"Jittrapirom P., Caiati V., Feneri A.-M., Ebrahimigharehbaghi S., Alonso-González M.J., Narayan J.","Mobility as a service: A critical review of definitions, assessments of schemes, and key challenges",2017,"Urban Planning",270,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041721176&doi=10.17645%2fup.v2i2.931&partnerID=40&md5=d47b026003b059ded4caec7882e95d84","Mobility as a Service (MaaS) is a recent innovative transport concept, anticipated to induce significant changes in the current transport practices. However, there is ambiguity surrounding the concept; it is uncertain what are the core characteristics of MaaS and in which way they can be addressed. Further, there is a lack of an assessment framework to classify their unique characteristics in a systematic manner, even though several MaaS schemes have been implemented around the world. In this study, we define this set of attributes through a literature review, which is then used to describe selected MaaS schemes and existing applications. We also examine the potential implications of the identified core characteristics of the service on the following three areas of transport practices: travel demand modelling, supply-side analysis and business model design. Finally, we propose the necessary enhancements needed to deliver such an innovative service like MaaS, by establishing the state of art in those fields. © 2017 by the authors.",Article,"Final",Scopus,2-s2.0-85041721176
"Lee G., Sacks R., Eastman C.M.","Specifying parametric building object behavior (BOB) for a building information modeling system",2006,"Automation in Construction",250,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748134686&doi=10.1016%2fj.autcon.2005.09.009&partnerID=40&md5=081b0c00110712d8f00ad77a24add6d6","Parametric modeling has been proposed as an effective means to embed domain expertise in models of buildings. As information technology becomes more powerful in terms of the ability to manipulate large parametric models, the potential grows to build increasingly sophisticated functional systems for designing, modeling and fabricating buildings. Implementing more powerful systems implies greater functional specificity, which requires elicitation and capture of increasingly detailed and complex domain-specific semantics and knowledge. This paper explores the extent to which design and engineering knowledge can be practically embedded in production software for building information modeling (BIM). It focuses on a building object behavior (BOB) description notation and method, developed as a shorthand protocol for designing, validating and sharing the design intent of parametric objects. Examples are drawn from an advanced BIM system development project for precast concrete. © 2005 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-33748134686
"Vanlande R., Nicolle C., Cruz C.","IFC and building lifecycle management",2008,"Automation in Construction",230,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49549122201&doi=10.1016%2fj.autcon.2008.05.001&partnerID=40&md5=fe4820457fdc74723c34204279466735","This paper presents an extension of the BIM technology that allows to manage information during the entire lifecycle of an AEC project. Usually, AEC projects and facility management are dissociated. Our building information system plays a central role in the improvement of the design and the management process. The building activity generates a great number of data and information of various kinds. The management and the communication of these data by the various participants is complex. Our design and management methods use IFC files to facilitate the sharing process for a better qualification and validation of data. © 2008 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-49549122201
"Cerovsek T.","A review and outlook for a 'Building Information Model' (BIM): A multi-standpoint framework for technological development",2011,"Advanced Engineering Informatics",223,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954424532&doi=10.1016%2fj.aei.2010.06.003&partnerID=40&md5=eb7116e33939766ccafee8fc74867c79","This study provides a review of important issues for 'Building Information Modelling' (BIM) tools and standards and comprehensive recommendations for their advancement and development that may improve BIM technologies and provide a basis for inter-operability, integration, model-based communication, and collaboration in building projects. Based on a critical review of Building Product Modelling, including the development of standards for exchange and the features of over 150 AEC/O (Architecture, Engineering, Construction, and Operation) tools and digital models, a methodological framework is proposed for improvements to both BIM tools and schemata. The features relevant to the framework were studied using a conceptual process model and a 'BIM System-of-Systems' (BIM-SoS) model. The development, implementation, and use of the BIM Schema are analysed from the standpoint of standardisation. The results embrace the requirements for a BIM research methodology, with an example of methods and procedures, an R&D review with critique, and a multi-standpoint framework for developments with concrete recommendations, supported by BIM metrics, upon which the progress of tools, models, and standards may be measured, evaluated, streamlined, and judged. It is also proposed that any BIM Schema will never be 'completed' but should be developed as evolutionary ontology by 'segmented standpoint models' to better account for evolving tools and AEC/O practices. © 2010 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-79954424532
