Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Chesbrough H.",[No title available],2003,"Open Innovation: The New Imperative for Creating and Profiting from Technology",8074,,[No abstract available],,,Scopus,2-s2.0-0038210300
"Howells J.","Intermediation and the role of intermediaries in innovation",2006,"Research Policy",1114,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747146405&doi=10.1016%2fj.respol.2006.03.005&partnerID=40&md5=373bc85f63da6df1595193e0269511e9","This paper investigates the issue of intermediation and the role of intermediaries in the innovation process. The aim of this paper is three-fold. Firstly, to review and synthesis the literature in this field; from this to develop a typology and framework of the different roles and functions of the intermediation process within innovation; lastly to try and operationalise the typology within the context of UK using case study material. © 2006 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-33747146405
"King J.L., Gurbaxani V., Kraemer K.L., McFarlan F.W., Raman K.S., Yap C.S.","Institutional factors in information technology innovation",1994,"Information Systems Research",537,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000685152&doi=10.1287%2fisre.5.2.139&partnerID=40&md5=c76fca89610e0e592fdd3d34a4959579","Innovation in information technology is well established in developed nations; newly industrializing and developing nations have been creating governmental interventions to accelerate IT innovation within their borders. The lack of coherent policy advice for creating government policy for IT innovation signals a shortfall in research understanding of the role of government institutions, and institutions more broadly, in IT innovation. This paper makes three points. First, long-established intellectual perspectives on innovation from neoclassical economics and organization theory are inadequate to explain the dynamics of actual innovative change in the IT domain. A broader view adopted from economic history and the new institutionalism in sociology provides a stronger base for understanding the role of institutions in IT innovation. Second, institutional intervention in IT innovation can be constructed at the intersection of the influence and regulatory powers of institutions and the ideologies of supply-push and demand-pull models of innovation. Examples of such analysis are provided. Third, institutional policy formation regarding IT innovation is facilitated by an understanding of the multifaceted role of institutions in the innovative process, and on the contingencies governing any given institution/innovation mix. Copyright © 1994, The Institute of Management Sciences.",Article,"Final",Scopus,2-s2.0-0000685152
"Barbosa F., Woetzel J., Mischke J., Ribeirinho M.J., Sridhar M., Parsons M., Bertram N., Brown S.","Reinventing Construction: A Route to Higher Productivity",2017,"Reinventing Construction: A Route to Higher Productivity",356,,[No abstract available],,"Final",Scopus,2-s2.0-85046345496
"West J., Bogers M.","Open innovation: current status and research opportunities",2017,"Innovation: Management, Policy and Practice",161,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000417164&doi=10.1080%2f14479338.2016.1258995&partnerID=40&md5=3a7b8c3d3955b641974ab4b5a1abc6cf","Interest in open innovation (OI) as a field of research has grown exponentially since the phrase was coined by Chesbrough in his 2003 book, with numerous articles, special issues, books, and conference sessions. Various reviews of the literature have summarized prior work, offered new frameworks, and identified opportunities for future research. Here we summarize these opportunities, which include more research on outbound OI, the role of open innovation in services, and network forms of collaboration such as consortia, communities, ecosystems, and platforms. Research should also examine the use of OI by small, new, and not-for-profit organizations, as well as the linkage of individual actions and motivations to open innovation. Other opportunities include better measuring the costs, benefits, antecedents, mediators and moderators of the effects of OI on performance, and understanding why and how OI is rejected, abandoned, or fails. Finally, we consider how OI can be better linked to prior theoretical research, including topics such as absorptive capacity, user innovation, resources, dynamic capabilities, business models, and the definition of the firm. © 2016 Informa UK Limited, trading as Taylor & Francis Group.",Article,"Final",Scopus,2-s2.0-85000417164
"Chesbrough H.","The future of open innovation",2017,"Research Technology Management",129,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85039867645&doi=10.1080%2f08956308.2017.1255054&partnerID=40&md5=52f54747e34f130651dd171593b3ff56",[No abstract available],Note,"Final",Scopus,2-s2.0-85039867645
"Smith P.","BIM implementation - Global strategies",2014,"Procedia Engineering",124,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84949131399&doi=10.1016%2fj.proeng.2014.10.575&partnerID=40&md5=947817ca203f5c347eb69cfe063145e9","This paper examines the issues related to the implementation of Building Information Modeling (BIM) in the construction industry and the various initiatives and approaches that are being used in various countries around the world to promote effective BIM implementation in their construction industries. Objectives of Study The effective implementation and use of BIM remains a major issue for the construction industry. Whilst the technology underpinning BIM has been around for well over a decade BIM implementation and take-up has been relatively slow in the construction industry compared to industries such as manufacturing and engineering. The purpose of this study is to investigate the initiatives and approaches that are being used by countries that are leading the way in the field. Methods The methodology for this paper is based on a literature review of the key global trends in relation to BIM implementation and then a detailed investigation of implementation strategies that have been developed in a range of countries and regions such as North America, Scandinavia, the United Kingdom, Singapore, China, Hong Kong and Australia. Results The research reveals that there BIM implementation has gained considerable momentum over the past few years. A number of countries are developing successful implementation strategies with North America, the United Kingdom and the Scandinavian region generally leading the way. A key finding was the importance of coordinated government support and leadership as a critical driver for BIM implementation. Other important strategies were found to be the development of national and global BIM standards, legal protocols to address liability issues, BIM certification, education and training and articulating the business case for BIM implementation. Conclusions The paper concludes with a range of strategies and recommendations that flow from the research findings. © 2014 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY-NC-ND license.",Conference Paper,"Final",Scopus,2-s2.0-84949131399
"Watkins A., Papaioannou T., Mugwagwa J., Kale D.","National innovation systems and the intermediary role of industry associations in building institutional capacities for innovation in developing countries: A critical review of the literature",2015,"Research Policy",120,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937910780&doi=10.1016%2fj.respol.2015.05.004&partnerID=40&md5=cd25e00cfcdc82cf4437806f5909d751","Developed over the past three decades, the national innovation system concept (NIS) has been widely used by both scholars and policy makers to explain how interactions between a set of distinct, nationally bounded institutions supports and facilitates technological change and the emergence and diffusion of new innovations. This concept provides a framework by which developing countries can adopt for purposes of catching up. Initially conceived on structures and interactions identified in economically advanced countries, the application of the NIS concept to developing countries has been gradual and has coincided - in the NIS literature - with a move away from overly macro-interpretations to an emphasis on micro-level interactions and processes, with much of this work questioning the nation state as the most appropriate level of analysis, as well as the emergence of certain intermediary actors thought to facilitate knowledge exchange between actors and institutions. This paper reviews the NIS literature chronologically, showing how this shift in emphasis has diminished somewhat the importance of both institutions, particularly governments, and the political processes of institutional capacity building. In doing so, the paper suggests that more recent literature on intermediaries such as industry associations may offer valuable insights to how institutional capacity building occurs and how it might be directed, particularly in the context of developing countries where governance capacities are often lacking, contributing to less effective innovation systems, stagnant economies, and unequal development. © 2015 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84937910780
"De Silva M., Howells J., Meyer M.","Innovation intermediaries and collaboration: Knowledge–based practices and internal value creation",2018,"Research Policy",95,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030842820&doi=10.1016%2fj.respol.2017.09.011&partnerID=40&md5=91773d0968e3bc35e1d5f98b61691182","This paper analyses how knowledge-based practices adopted by innovation intermediaries enable them to generate value for themselves when collaborating with their clients. While the literature focuses on value creation for their client organisations, little is known about how innovation intermediaries create internal value even though this is essential for ensuring their long-term survival and sustaining their key facilitating role in the innovation system. This understudied issue is explored using empirical evidence from a sub-set of innovation intermediaries, Research and Technology Organisations (RTOs). The results indicate that by capitalising on existing knowledge vested in employees and collaborators as well as understanding and shaping the knowledge base of the innovation ecosystem, innovation intermediaries generate internal value from their involvement in collaborative innovation, which range from different financial to non-financial types of value. Implications for intermediaries, their collaborators and for policymakers are then discussed. © 2017",Article,"Final",Scopus,2-s2.0-85030842820
"Chesbrough H., Lettl C., Ritter T.","Value Creation and Value Capture in Open Innovation",2018,"Journal of Product Innovation Management",83,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053720845&doi=10.1111%2fjpim.12471&partnerID=40&md5=d727555899cc839dd850af49091d6683","Open innovation has attracted a significant amount of attention from scholars and practitioners. Prior research on open innovation has mainly focused on collaborative inventing. However, understanding the processes and outcomes of joint inventing is not sufficient for understanding sustained open-innovation activities and the competitive advantages of the actors involved in open innovation. Instead, an understanding of value creation and value capture is paramount for advancing our understanding of sustained open-innovation activities. Open innovation requires collaboration among distributed but interdependent actors who rely on each other’s capabilities for value creation and capture. Value in open innovation is driven not only by actors’ value creation but also by their ability to capture value. While value creation and value capture are discussed in the open-innovation literature, the advancement of this stream of research is hindered by conceptual ambiguity, especially in relation to the concept of value capture. This article adopts a value perspective on open innovation, offers consistent conceptualizations of value creation and value capture, and outlines potential avenues for further research at the interface of open innovation, value creation, and value capture. © 2018 Product Development & Management Association",Article,"Final",Scopus,2-s2.0-85053720845
