Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Eastman C.M., Teicholz P., Sacks R., Liston K.",[No title available],2008,"BIM Handbook: A Guide to Building Information Modeling for Owners, Managers, Architects, Engineers, Contractors, and Fabricators",3033,,[No abstract available],,"Final",Scopus,2-s2.0-38649094993
"Čolaković A., Hadžialić M.","Internet of Things (IoT): A review of enabling technologies, challenges, and open research issues",2018,"Computer Networks",295,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050727862&doi=10.1016%2fj.comnet.2018.07.017&partnerID=40&md5=e255d62a35edc22392fa1375b5f4e30c","IoT (Internet of Things) is a new paradigm which provides a set of new services for the next wave of technological innovations. IoT applications are nearly limitless while enabling seamless integration of the cyber-world with the physical world. However, despite the enormous efforts of standardization bodies, alliances, industries, researchers and others, there are still numerous problems to deal with in order to reach the full potential of IoT. These issues should be considered from various aspects such as enabling technologies, applications, business models, social and environmental impacts. In focus of this paper are open issues and challenges considered from the technological perspective. Just for clarification, we put in light different visions that stand behind this paradigm in order to facilitate a better understanding of the IoT's features. Furthermore, this exhaustive survey provides insights into the state-of-the-art of IoT enabling and emerging technologies. The most relevant among them are addressed with some details. The main scope is to deliver a comprehensive overview of open issues and challenges to be tackled by future research. We provide some insights into specific emerging ideas in order to facilitate future research. Also, this paper brings order in the existing literature by classifying contributions according to different research topics. © 2018 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-85050727862
"Dave B., Buda A., Nurminen A., Främling K.","A framework for integrating BIM and IoT through open standards",2018,"Automation in Construction",104,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051379498&doi=10.1016%2fj.autcon.2018.07.022&partnerID=40&md5=9daa502dc1dc7080a41fcd01842cb455","The built environment provides significant opportunities for IoT (Internet of Things) deployment, and can be singled out as one of the most important aspects for IoT related research. While the IoT deployment in the built environment is growing exponentially, there exists a gap in integrating these two in a systematic way through open standards and systems. From technological perspective, there is a need for convergence of diverse fields ranging from Building Information Systems and Building Services to Building Automation Systems, and IoT devices and finally the end user services to develop smart, user oriented applications. This paper outlines the efforts to develop a platform that integrates the built environment data with IoT sensors in a campus wide, web based system called Otaniemi3D that provides information about energy usage, occupancy and user comfort by integrating Building Information Models and IoT devices through open messaging standards (O-MI and O-DF) and IFC models. The paper describes the design criteria, the system architecture, the workflow and a proof of concept with potential use cases that integrate IoT with the built environment. Initial results show that both the end users and other research groups can benefit from such platforms by either consuming the data in their daily life or using the data for more advance research. © 2018 The Authors",Article,"Final",Scopus,2-s2.0-85051379498
"Chen W., Chen K., Cheng J.C.P., Wang Q., Gan V.J.L.","BIM-based framework for automatic scheduling of facility maintenance work orders",2018,"Automation in Construction",91,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042846827&doi=10.1016%2fj.autcon.2018.03.007&partnerID=40&md5=270facb909b9d7ba6efbe8e4f2b3df1a","Although more than 65% of the total cost in facility management (FM) comes from facility maintenance management (FMM), there is a lack of efficient maintenance strategies and right decision making approaches to reduce FMM costs. Building information modeling (BIM) has been developed as a potential technology for FMM in buildings. This study proposes an FMM framework based on BIM and facility management systems (FMSs), which can provide automatic scheduling of maintenance work orders (MWOs) to enhance good decision making in FMM. In this framework, data are mapped between BIM and FMSs according to the Industry Foundation Classes (IFC) extension of maintenance tasks and MWO information in order to achieve data integration. After bi-directional data transmission between the BIM models and FMSs, work order information is visualized in BIM via API to identify components that have failed. Second, geometric and semantic information of the failure components is extracted from the BIM models to calculate the sub-optimal maintenance path in the BIM environment. Third, the MWO schedule is automatically generated using a modified Dijkstra algorithm that considers four factors, namely, problem type, emergency level, distance among components, and location. Illustrative examples are given in the paper to validate the feasibility and effectiveness of the proposed framework in indoor and outdoor 3D environments. © 2018 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85042846827
"Wang S.","Intelligent Buildings and Building Automation",2010,"Intelligent Buildings and Building Automation",64,,[No abstract available],,"Final",Scopus,2-s2.0-77956612367
"Heaton J., Parlikad A.K., Schooling J.","Design and development of BIM models to support operations and maintenance",2019,"Computers in Industry",45,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070275875&doi=10.1016%2fj.compind.2019.08.001&partnerID=40&md5=da555f42d13efa8179ea99e33cf75666","Building Information Modelling (BIM) is one of the most significant technological advancements in recent years that has been adopted by the design and construction industry. While BIM adoption is growing, it can be witnessed that adoption is relatively weak within operational and maintenance (O&M) organisations such as Estate and Infrastructure Management, who would ultimately gain the highest value from utilising BIM. While the challenges of BIM adoption are multifaceted, there is a recurring theme of poor data integration between BIM and existing information management systems. There is a clear gap of knowledge on how to structure a BIM model that allows its efficient use in the O&M phase. Furthermore, there is a lack of claritiy on how to exchange information from a BIM model into an Asset Information Model (AIM). This paper outlines a methodology that enables extraction of BIM-related data directly from a model into a relational database for integration with existing asset management systems. The paper describes the BIM model requirements, development of the extraction platform, database architecture and framework. Furthermore, a case study is presented to demonstrate the methodology. The case study demonstrates that if the BIM model is designed from the start with consideration for the O&M requirements, it can be exploited for development into an AIM. It also shows that a structured approach to object classification within a BIM model supports the efficient exchange of data directly from the BIM model. © 2019 The Authors",Article,"Final",Scopus,2-s2.0-85070275875
"Cheng C.-C., Lee D.","Smart sensors enable smart air conditioning control",2014,"Sensors (Switzerland)",37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903289463&doi=10.3390%2fs140611179&partnerID=40&md5=56375c7d549a9d3b1b842d7e459bfb21","In this study, mobile phones, wearable devices, temperature and human motion detectors are integrated as smart sensors for enabling smart air conditioning control. Smart sensors obtain feedback, especially occupants' information, from mobile phones and wearable devices placed on human body. The information can be used to adjust air conditioners in advance according to humans' intentions, in so-called intention causing control. Experimental results show that the indoor temperature can be controlled accurately with errors of less than ±0.1 °C. Rapid cool down can be achieved within 2 min to the optimized indoor capacity after occupants enter a room. It's also noted that within two-hour operation the total compressor output of the smart air conditioner is 48.4% less than that of the one using On-Off control. The smart air conditioner with wearable devices could detect the human temperature and activity during sleep to determine the sleeping state and adjusting the sleeping function flexibly. The sleeping function optimized by the smart air conditioner with wearable devices could reduce the energy consumption up to 46.9% and keep the human health. The presented smart air conditioner could provide a comfortable environment and achieve the goals of energy conservation and environmental protection. © 2014 by the authors; licensee MDPI, Basel, Switzerland.",Article,"Final",Scopus,2-s2.0-84903289463
"Alexander K.","Facilities management: Theory and practice",2013,"Facilities Management: Theory and Practice",28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054229135&doi=10.4324%2f9780203475966&partnerID=40&md5=d0a95dbdae0b8afb3b222da3cc954900","This text provides an overview of the interdisciplinary nature of facilities management. It discusses the framework within which facilites managers should operate and the key requirements of their task. © 1996 Taylor & Francis.",Book,"Final",Scopus,2-s2.0-85054229135
"Kang T.W., Choi H.S.","BIM-based Data Mining Method considering Data Integration and Function Extension",2018,"KSCE Journal of Civil Engineering",14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026553444&doi=10.1007%2fs12205-017-0561-6&partnerID=40&md5=20fad06dc93133babe05046567e3e9e6","The rising demand for sustainable smart buildings is increasing the need to come up with an effective decision-making method for building energy usage management. Simulating energy usage data through advanced technologies like Building Information Modeling (BIM) has become possible of late, and data-mining methods that use various data types (e.g., BIM, energy simulation, sensor, and facility management data) will be needed in the future for decision-making support in BIM-based energy management. Proposed herein is a rule-set-based BIM-based data-mining method for data integration and function extension support that considers functional variability and extensibility. Its work effectiveness was verified through the development and creation of a building-energy-management-related scenario and the analysis of the results thereof. Based on the analysis of work effectiveness, we identified that using the proposed method, the effectiveness improved by 14.4 to 20.5 times. The proposed method enables users to gain intuitive BIM-based decision-making information and allows them customize the flexible workflow for changing of use cases. © 2018, Korean Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-85026553444
"Nguyen H.T.","Integration of BIM and IoT to improve building performance for occupants’ perspective",2016,"Integration of BIM and IoT to improve building performance for occupants' perspective",13,,[No abstract available],,"Final",Scopus,2-s2.0-85051379694
