Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Caragliu A., del Bo C., Nijkamp P.","Smart cities in Europe",2011,"Journal of Urban Technology",1571,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051636492&doi=10.1080%2f10630732.2011.601117&partnerID=40&md5=69f8339a30c1f816b62815f8097f6e27","Urban performance currently depends not only on a city's endowment of hard infrastructure (physical capital), but also, and increasingly so, on the availability and quality of knowledge communication and social infrastructure (human and social capital). The latter form of capital is decisive for urban competitiveness. Against this background, the concept of the ""smart city"" has recently been introduced as a strategic device to encompass modern urban production factors in a common framework and, in particular, to highlight the importance of Information and Communication Technologies (ICTs) in the last 20 years for enhancing the competitive profile of a city. The present paper aims to shed light on the often elusive definition of the concept of the ""smart city."" We provide a focused and operational definition of this construct and present consistent evidence on the geography of smart cities in the EU27. Our statistical and graphical analyses exploit in depth, for the first time to our knowledge, the most recent version of the Urban Audit data set in order to analyze the factors determining the performance of smart cities. We find that the presence of a creative class, the quality of and dedicated attention to the urban environment, the level of education, and the accessibility to and use of ICTs for public administration are all positively correlated with urban wealth. This result prompts the formulation of a new strategic agenda for European cities that will allow them to achieve sustainable urban development and a better urban landscape. © 2011 by The Society of Urban Technology.",Article,"Final",Scopus,2-s2.0-80051636492
"Neirotti P., De Marco A., Cagliano A.C., Mangano G., Scorrano F.","Current trends in smart city initiatives: Some stylised facts",2014,"Cities",1138,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892634029&doi=10.1016%2fj.cities.2013.12.010&partnerID=40&md5=0eff0621a25af4eb4b84bcb1eb3ab983","The concept of Smart City (SC) as a means to enhance the life quality of citizen has been gaining increasing importance in the agendas of policy makers. However, a shared definition of SC is not available and it is hard to identify common global trends. This paper provides with a comprehensive understanding of the notion of SC through the elaboration of a taxonomy of pertinent application domains, namely: natural resources and energy, transport and mobility, buildings, living, government, and economy and people. It also explores the diffusion of smart initiatives via an empirical study aimed at investigating the ratio of domains covered by a city's best practices to the total of potential domains of smart initiatives and at understanding the role that various economic, urban, demographic, and geographical variables might have in influencing the planning approach to create a smarter city. Results reveal that the evolution patterns of a SC highly depend on its local context factors. In particular, economic development and structural urban variables are likely to influence a city's digital path, the geographical location to affect the SC strategy, and density of population, with its associated congestion problems, might an important component to determine the routes for the SC implementation. This work provides policy makers and city managers with useful guidelines to define and drive their SC strategy and planning actions towards the most appropriate domains of implementation. © 2014 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84892634029
"Tao F., Cheng J., Qi Q., Zhang M., Zhang H., Sui F.","Digital twin-driven product design, manufacturing and service with big data",2018,"International Journal of Advanced Manufacturing Technology",958,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015707925&doi=10.1007%2fs00170-017-0233-1&partnerID=40&md5=e9df82a6c28a363f7d0c22bcc013b053","Nowadays, along with the application of new-generation information technologies in industry and manufacturing, the big data-driven manufacturing era is coming. However, although various big data in the entire product lifecycle, including product design, manufacturing, and service, can be obtained, it can be found that the current research on product lifecycle data mainly focuses on physical products rather than virtual models. Besides, due to the lack of convergence between product physical and virtual space, the data in product lifecycle is isolated, fragmented, and stagnant, which is useless for manufacturing enterprises. These problems lead to low level of efficiency, intelligence, sustainability in product design, manufacturing, and service phases. However, physical product data, virtual product data, and connected data that tie physical and virtual product are needed to support product design, manufacturing, and service. Therefore, how to generate and use converged cyber-physical data to better serve product lifecycle, so as to drive product design, manufacturing, and service to be more efficient, smart, and sustainable, is emphasized and investigated based on our previous study on big data in product lifecycle management. In this paper, a new method for product design, manufacturing, and service driven by digital twin is proposed. The detailed application methods and frameworks of digital twin-driven product design, manufacturing, and service are investigated. Furthermore, three cases are given to illustrate the future applications of digital twin in the three phases of a product respectively. © 2017, Springer-Verlag London.",Article,"Final",Scopus,2-s2.0-85015707925
"Lopez P.A., Behrisch M., Bieker-Walz L., Erdmann J., Flotterod Y.-P., Hilbrich R., Lucken L., Rummel J., Wagner P., Wiebner E.","Microscopic Traffic Simulation using SUMO",2018,"IEEE Conference on Intelligent Transportation Systems, Proceedings, ITSC",605,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060462223&doi=10.1109%2fITSC.2018.8569938&partnerID=40&md5=e78cda92e8e3c0c09615abcb7bc583fc","Microscopic traffic simulation is an invaluable tool for traffic research. In recent years, both the scope of research and the capabilities of the tools have been extended considerably. This article presents the latest developments concerning intermodal traffic solutions, simulator coupling and model development and validation on the example of the open source traffic simulator SUMO. © 2018 IEEE.",Conference Paper,"Final",Scopus,2-s2.0-85060462223
"Rosen R., Von Wichert G., Lo G., Bettenhausen K.D.","About the importance of autonomy and digital twins for the future of manufacturing",2015,"IFAC-PapersOnLine",555,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953861813&doi=10.1016%2fj.ifacol.2015.06.141&partnerID=40&md5=c7f2640c3068c4e61f2773f04911c4ef","Industrie 4.0 - the ""brand"" name of the German initiative driving the future of manufacturing - is one of several initiatives around the globe emphasizing the importance of industrial manufacturing for economy and society. Besides the socio-economical if not political question which has to be answered - including the question about the future of labor - there are a couple of substantial technical and technological questions that have to be taken care of as well. © 2015, IFAC (International Federation of Automatic Control) Hosting by Elsevier Ltd. All rights reserved.",Conference Paper,"Final",Scopus,2-s2.0-84953861813
"Grieves M., Vickers J.","Digital twin: Mitigating unpredictable, undesirable emergent behavior in complex systems",2016,"Transdisciplinary Perspectives on Complex Systems: New Findings and Approaches",549,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006339863&doi=10.1007%2f978-3-319-38756-7_4&partnerID=40&md5=f71116f0b25733bc9554a6f358ddfc0a","Systems do not simply pop into existence. They progress through lifecycle phases of creation, production, operations, and disposal. The issues leading to undesirable and unpredicted emergent behavior are set in place during the phases of creation and production and realized during the operational phase, with many of those problematic issues due to human interaction. We propose that the idea of the Digital Twin, which links the physical system with its virtual equivalent can mitigate these problematic issues. We describe the Digital Twin concept and its development, show how it applies across the product lifecycle in defining and understanding system behavior, and define tests to evaluate how we are progressing. We discuss how the Digital Twin relates to Systems Engineering and how it can address the human interactions that lead to “normal accidents.” We address both Digital Twin obstacles and opportunities, such as system replication and front running. We finish with NASA's current work with the Digital Twin. © Springer International Publishing Switzerland 2017.",Book Chapter,"Final",Scopus,2-s2.0-85006339863
"Cocchia A.","Smart and digital city: A systematic literature review",2014,"How to Create Public and Economic Value with High Technology in Urban Space",458,,[No abstract available],,"Final",Scopus,2-s2.0-84940878946
"Boschert S., Rosen R.","Digital twin-the simulation aspect",2016,"Mechatronic Futures: Challenges and Solutions for Mechatronic Systems and Their Designers",426,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016457439&doi=10.1007%2f978-3-319-32156-1_5&partnerID=40&md5=d3eccf1c33e916d426e389be5c6288cd","The vision of the Digital Twin itself refers to a comprehensive physical and functional description of a component, product or system, which includes more or less all information which could be useful in all-the current and subsequent-lifecycle phases. In this chapter we focus on the simulation aspects of the Digital Twin. Today, modelling and simulation is a standard process in system development, e.g. to support design tasks or to validate system properties. During operation and for service first simulation-based solutions are realized for optimized operations and failure prediction. In this sense, simulation merges the physical and virtual world in all life cycle phases. Current practice already enables the users (designer, SW/HW developers, test engineers, operators, maintenance personnel, etc) to master the complexity of mechatronic systems. © Springer International Publishing Switzerland 2016.",Book Chapter,"Final",Scopus,2-s2.0-85016457439
"Menouar H., Guvenc I., Akkaya K., Uluagac A.S., Kadri A., Tuncer A.","UAV-enabled intelligent transportation systems for the smart city: Applications and challenges",2017,"IEEE Communications Magazine",402,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017659064&doi=10.1109%2fMCOM.2017.1600238CM&partnerID=40&md5=1ec7750151c91e6f0f20ed2f96d674c9","There could be no smart city without a reliable and efficient transportation system. This necessity makes the ITS a key component of any smart city concept. While legacy ITS technologies are deployed worldwide in smart cities, enabling the next generation of ITS relies on effective integration of connected and autonomous vehicles, the two technologies that are under wide field testing in many cities around the world. Even though these two emerging technologies are crucial in enabling fully automated transportation systems, there is still a significant need to automate other road and transportation components. To this end, due to their mobility, autonomous operation, and communication/processing capabilities, UAVs are envisaged in many ITS application domains. This article describes the possible ITS applications that can use UAVs, and highlights the potential and challenges for UAV-enabled ITS for next-generation smart cities. © 2017 IEEE.",Article,"Final",Scopus,2-s2.0-85017659064
"Angelidou M.","Smart cities: A conjuncture of four forces",2015,"Cities",372,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939416880&doi=10.1016%2fj.cities.2015.05.004&partnerID=40&md5=616cce6545d99d890e4258e6361ecdde","Despite the ongoing discussion of the recent years, there is no agreed definition of a 'smart city', while strategic planning in this field is still largely unexplored. Inspired by this, the purpose of this paper was to identify the forces shaping the smart city conception and, by doing so, to begin replacing the currently abstract image of what it means to be one. The paper commences by dividing the recent history of smart cities into two large sections - urban futures and the knowledge and innovation economy. The urban futures strand shows that technology has always played an important role in forward-looking visions about the city of the future. The knowledge and innovation economy strand shows that recent technological advancements have introduced a whole new level of knowledge management and innovation capabilities in the urban context. The paper proceeds to explicate the current technology push and demand pull for smart city solutions. On one hand, technology advances rapidly and creates a booming market of smart city products and solutions around it. On the other hand, there is demand on the side of cities that seek to address the problems of efficiency and sustainability, making the ground fertile for a smart city product economy. The research route of this paper eventually allows the identification of the underlying - and often forgotten - principles of what it means to be 'smart' in an urban context and yields conclusions about strategic planning for the development of smart cities today. © 2015 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84939416880
"Alam K.M., El Saddik A.","C2PS: A digital twin architecture reference model for the cloud-based cyber-physical systems",2017,"IEEE Access",308,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015767302&doi=10.1109%2fACCESS.2017.2657006&partnerID=40&md5=6e4b3c5bcb83b109e562e0c37ebc98b5","Cyber-physical system (CPS) is a new trend in the Internet-of-Things related research works, where physical systems act as the sensors to collect real-world information and communicate them to the computation modules (i.e. cyber layer), which further analyze and notify the findings to the corresponding physical systems through a feedback loop. Contemporary researchers recommend integrating cloud technologies in the CPS cyber layer to ensure the scalability of storage, computation, and cross domain communication capabilities. Though there exist a few descriptive models of the cloud-based CPS architecture, it is important to analytically describe the key CPS properties: computation, control, and communication. In this paper, we present a digital twin architecture reference model for the cloud-based CPS, C2PS, where we analytically describe the key properties of the C2PS. The model helps in identifying various degrees of basic and hybrid computation-interaction modes in this paradigm. We have designed C2PS smart interaction controller using a Bayesian belief network, so that the system dynamically considers current contexts. The composition of fuzzy rule base with the Bayes network further enables the system with reconfiguration capability. We also describe analytically, how C2PS subsystem communications can generate even more complex system-of-systems. Later, we present a telematics-based prototype driving assistance application for the vehicular domain of C2PS, VCPS, to demonstrate the efficacy of the architecture reference model. © 2013 IEEE.",Article,"Final",Scopus,2-s2.0-85015767302
"Oxley J.A., Ihsen E., Fildes B.N., Charlton J.L., Day R.H.","Crossing roads safely: An experimental study of age differences in gap selection by pedestrians",2005,"Accident Analysis and Prevention",237,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-23844516770&doi=10.1016%2fj.aap.2005.04.017&partnerID=40&md5=1b5c4115e2893287c69e52ba71ee028e","The over-representation of older pedestrians in serious injury and fatal crashes compared to younger adults may be due, in part, to age-related diminished ability to select gaps in oncoming traffic for safe road-crossing. Two experiments are described that examine age differences in gap selection decisions in a simulated road-crossing environment. Three groups of participants were tested, younger (30-45 years), young-old (60-69 years) and old-old (>75 years). The results showed that, for all age groups, gap selection was primarily based on vehicle distance and less so on time-of-arrival. Despite the apparent ability to process the distance and speed of oncoming traffic when given enough time to do so, many of the old-old adults appeared to select insufficiently large gaps. These results are discussed in terms of age-related physical, perceptual and cognitive limitations and the ability to compensate for these limitations. Practical implications for road safety countermeasures are also highlighted, particularly the provision of safe road environments and development of behavioural and training packages. © 2005 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-23844516770
"El Saddik A.","Digital Twins: The Convergence of Multimedia Technologies",2018,"IEEE Multimedia",218,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051272175&doi=10.1109%2fMMUL.2018.023121167&partnerID=40&md5=1f0cc65d2de15e4c4d8326890036049d","Originally developed to improve manufacturing processes, digital twins are being redefined as digital replications of living as well as nonliving entities that enable data to be seamlessly transmitted between the physical and virtual worlds. Digital twins facilitate the means to monitor, understand, and optimize the functions of all physical entities and for humans provide continuous feedback to improve quality of life and well-being. © 1994-2012 IEEE.",Article,"Final",Scopus,2-s2.0-85051272175
"Mohammadi M., Al-Fuqaha A.","Enabling Cognitive Smart Cities Using Big Data and Machine Learning: Approaches and Challenges",2018,"IEEE Communications Magazine",151,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042200986&doi=10.1109%2fMCOM.2018.1700298&partnerID=40&md5=46c82dc2ac5a7e73e7668a69df06ecbf","The development of smart cities and their fast-paced deployment is resulting in the generation of large quantities of data at unprecedented rates. Unfortunately, most of the generated data is wasted without extracting potentially useful information and knowledge because of the lack of established mechanisms and standards that benefit from the availability of such data. Moreover, the highly dynamic nature of smart cities calls for a new generation of machine learning approaches that are flexible and adaptable to cope with the dynamicity of data to perform analytics and learn from real-Time data. In this article, we shed light on the challenge of underutilizing the big data generated by smart cities from a machine learning perspective. In particular, we present the phenomenon of wasting unlabeled data. We argue that semi-supervision is a must for smart cities to address this challenge. We also propose a three-level learning framework for smart cities that matches the hierarchical nature of big data generated by smart cities with a goal of providing different levels of knowledge abstraction. The proposed framework is scalable to meet the needs of smart city services. Fundamentally, the framework benefits from semi-supervised deep reinforcement learning where a small amount of data that has users' feedback serves as labeled data, while a larger amount without such users' feedback serves as unlabeled data. The framework utilizes a mix of labeled and unlabeled data to converge toward better control policies instead of wasting the unlabeled data. This article also explores how deep reinforcement learning and its shift toward semi-supervision can handle the cognitive side of smart city services and improve their performance by providing several use cases spanning the different domains of smart cities. We also highlight several challenges as well as promising future research directions for incorporating machine learning and high-level intelligence into smart city services. © 1979-2012 IEEE.",Article,"Final",Scopus,2-s2.0-85042200986
"Pramanik M.I., Lau R.Y.K., Demirkan H., Azad M.A.K.","Smart health: Big data enabled health paradigm within smart cities",2017,"Expert Systems with Applications",132,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021432726&doi=10.1016%2fj.eswa.2017.06.027&partnerID=40&md5=c6f634edc4058908075ada55654fadc9","In the era of “big data”, recent developments in the area of information and communication technologies (ICT) are facilitating organizations to innovate and grow. These technological developments and wide adaptation of ubiquitous computing enable numerous opportunities for government and companies to reconsider healthcare prospects. Therefore, big data and smart healthcare systems are independently attracting extensive attention from both academia and industry. The combination of both big data and smart systems can expedite the prospects of the healthcare industry. However, a thorough study of big data and smart systems together in the healthcare context is still absent from the existing literature. The key contributions of this article include an organized evaluation of various big data and smart system technologies and a critical analysis of the state-of-the-art advanced healthcare systems. We describe the three-dimensional structure of a paradigm shift. We also extract three broad technical branches (3T) contributing to the promotion of healthcare systems. More specifically, we propose a big data enabled smart healthcare system framework (BSHSF) that offers theoretical representations of an intra and inter organizational business model in the healthcare context. We also mention some examples reported in the literature, and then we contribute to pinpointing the potential opportunities and challenges of applying BSHSF to healthcare business environments. We also make five recommendations for effectively applying `BSHSF to the healthcare industry. To the best of our knowledge, this is the first in-depth study about state-of-the-art big data and smart healthcare systems in parallel. The managerial implication of this article is that organizations can use the findings of our critical analysis to reinforce their strategic arrangement of smart systems and big data in the healthcare context, and hence better leverage them for sustainable organizational invention. © 2017 Elsevier Ltd",Review,"Final",Scopus,2-s2.0-85021432726
"Qi Q., Tao F., Hu T., Anwer N., Liu A., Wei Y., Wang L., Nee A.Y.C.","Enabling technologies and tools for digital twin",2021,"Journal of Manufacturing Systems",131,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074335396&doi=10.1016%2fj.jmsy.2019.10.001&partnerID=40&md5=46edf72466bf8f07a3b80545a406c138","Digital twin is revolutionizing industry. Fired by sensor updates and history data, the sophisticated models can mirror almost every facet of a product, process or service. In the future, everything in the physical world would be replicated in the digital space through digital twin technology. As a cutting-edge technology, digital twin has received a lot of attention. However, digital twin is far from realizing their potential, which is a complex system and long-drawn process. Researchers must model all the different parts of the objects or systems. Varied types of data needed to be collected and merged. Many researchers and participators in engineering are not clear which technologies and tools should be used. 5-dimension digital twin model provides reference guidance for understanding and implementing digital twin. From the perspective of 5-dimension digital twin model, this paper tries to investigate and summarize the frequently-used enabling technologies and tools for digital twin to provide technologies and tools references for the applications of digital twin in the future. © 2019 The Society of Manufacturing Engineers",Article,"Final",Scopus,2-s2.0-85074335396
"Lee A.C.K., Jordan H.C., Horsley J.","Value of urban green spaces in promoting healthy living and wellbeing: Prospects for planning",2015,"Risk Management and Healthcare Policy",129,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940978562&doi=10.2147%2fRMHP.S61654&partnerID=40&md5=85188dc94eec1b17e9e957459969bc48","There has been considerable work done in recent years exploring the value of urban green space for health and wellbeing. Urban green spaces provide environmental benefits through their effects on negating urban heat, offsetting greenhouse gas emissions, and attenuating storm water. They also have direct health benefits by providing urban residents spaces for physical activity and social interaction, and allowing psychological restoration to take place. Consequently, there is a real need to understand the mechanisms by which these benefits accrue. Previously, much of the focus has been on the characteristics of the urban green space that are likely to influence its use, such as its accessibility, quality, facilities, attractiveness, and security. This assumes a causal relationship, when in reality the relationship is more complex and multifactorial. It is more likely that it is the functionality of the green space, be it for exercise or sociocultural activities, rather than its character, which translates to the reported benefits. Challenges exist, such as competing urban planning priorities, economic considerations, and market forces. There is thus a need for urban planning to match the health benefits sought with the needs of the community and the functionality that the urban green space will serve. © 2015 Lee et al.",Review,"Final",Scopus,2-s2.0-84940978562
"Mannion P., Duggan J., Howley E.","An experimental review of reinforcement learning algorithms for adaptive traffic signal control",2016,"Autonomic Road Transport Support Systems",125,,[No abstract available],,"Final",Scopus,2-s2.0-85024895561
"Caragliu A., Del Bo C.F.","Smart innovative cities: The impact of Smart City policies on urban innovation",2019,"Technological Forecasting and Social Change",123,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050759527&doi=10.1016%2fj.techfore.2018.07.022&partnerID=40&md5=b67aed71fbb6b3ed43b6dda023d9cb1e","Smart City policies have attracted relevant attention and funding over the last few years. While the time seems now ripe to conclude that such policies have a positive impact on urban economic growth, the picture is much less clear when looking at the microfoundations of this effect. In this paper we look at the urban innovation impact of Smart City policies. In fact, typical Smart City projects imply the involvement not only of major multinational corporations, along with local public authorities, but also of local companies, typically with the aim to translate general technological solutions to the local needs. A new data set collected for these analyses comprises data on Smart City features for 309 European metropolitan areas, Smart City policy intensity, and urban innovation outputs. The latter are proxied by calculating total patent applications to the European Patent Office between 2008 and 2013. Patent counts also include technologically narrower classes, namely high-tech, ICT, and specific Smart City technologies patent applications. Propensity Score Matching estimates suggest that cities engaging in Smart City policies above the EU average also tend to patent more intensively. This effect is stronger for high-tech patents, while decreases for more narrowly defined technological classes. This last result suggests possible technological spillovers from technologies directly involved in Smart City policies. © 2018 Elsevier Inc.",Article,"Final",Scopus,2-s2.0-85050759527
"Luo W., Hu T., Zhang C., Wei Y.","Digital twin for CNC machine tool: modeling and using strategy",2019,"Journal of Ambient Intelligence and Humanized Computing",114,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050765931&doi=10.1007%2fs12652-018-0946-5&partnerID=40&md5=86251785fba73c48540b39916a86873e","As a typical manufacturing equipment, CNC machine tool (CNCMT), which is the mother machine of industry, plays an important role in the new trend of smart manufacturing. As the requirement of smart manufacturing, the abilities of its self-sensing, self-prediction and self-maintenance are necessary. In order to make CNCMT become more intelligent, a research about Digital twin (DT) for CNCMT is conducted. In this research, a multi-domain unified modeling method of DT is established, a mapping strategy between physical space and digital space is explored, and an autonomous strategy of DT is proposed. These methods can optimize the running mode, reduce the sudden failure probability and improve the stability of CNCMT. Finally, this paper provides a demonstration of DT model building and using strategy in fault prediction and diagnosis for CNC milling machine tool. © 2018, Springer-Verlag GmbH Germany, part of Springer Nature.",Article,"Final",Scopus,2-s2.0-85050765931
