Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Eastman C.M., Teicholz P., Sacks R., Liston K.",[No title available],2008,"BIM Handbook: A Guide to Building Information Modeling for Owners, Managers, Architects, Engineers, Contractors, and Fabricators",3033,,[No abstract available],,"Final",Scopus,2-s2.0-38649094993
"Li Q., Meng Q., Cai J., Yoshino H., Mochida A.","Applying support vector machine to predict hourly cooling load in the building",2009,"Applied Energy",315,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-64849083683&doi=10.1016%2fj.apenergy.2008.11.035&partnerID=40&md5=2b4e5badfe3197fa67e8a003aed7142d","In this paper, support vector machine (SVM) is used to predict hourly building cooling load. The hourly building cooling load prediction model based on SVM has been established, and applied to an office building in Guangzhou, China. The simulation results demonstrate that the SVM method can achieve better accuracy and generalization than the traditional back-propagation (BP) neural network model, and it is effective for building cooling load prediction. © 2008 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-64849083683
"Fryzlewicz P.","Wild binary segmentation for multiple change-point detection",2014,"Annals of Statistics",222,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908219936&doi=10.1214%2f14-AOS1245&partnerID=40&md5=e2429ef07d4db897a5b53ffab2f67120","We propose a new technique, called wild binary segmentation (WBS), for consistent estimation of the number and locations of multiple change-points in data. We assume that the number of change-points can increase to infinity with the sample size. Due to a certain random localisation mechanism, WBS works even for very short spacings between the change-points and/or very small jump magnitudes, unlike standard binary segmentation. On the other hand, despite its use of localisation, WBS does not require the choice of a window or span parameter, and does not lead to a significant increase in computational complexity. WBS is also easy to code. We propose two stopping criteria for WBS: one based on thresholding and the other based on what we term the 'strengthened Schwarz information criterion'. We provide default recommended values of the parameters of the procedure and show that it offers very good practical performance in comparison with the state of the art. The WBS methodology is implemented in the R package wbs, available on CRAN. In addition, we provide a new proof of consistency of binary segmentation with improved rates of convergence, as well as a corresponding result for WBS. © 2014 Institute of Mathematical Statistics.",Article,"Final",Scopus,2-s2.0-84908219936
"Yu Y., Woradechjumroen D., Yu D.","A review of fault detection and diagnosis methodologies on air-handling units",2014,"Energy and Buildings",154,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906499241&doi=10.1016%2fj.enbuild.2014.06.042&partnerID=40&md5=9b2d77fb2f3d5d0bde1d42fd8eeeecd3","Faults occurring in improper routine operations and poor preventive maintenance of heating, ventilating, air conditioning, and refrigeration systems (HVAC&R) equipment result in excessive energy consumption. An air-handling unit (AHU) is one of the most extensively operated equipment in large commercial buildings. This device is typically customized and lacks of quality system integration, which can result in hardware failures and controller errors. This paper aims to provide a systematic review of existing fault detection and diagnosis (FDD) methods for an AHU therefore inspire new approaches with high performance in reality. For this goal, the background of AHU systems, general FDD framework and typical faults in AHUs, is described. Ten desirable characteristics used in a review of FDD in chemical process control are introduced to evaluate the methodologies and results. A new categorization method is proposed to better interpret the different and most recent approaches. The main FDD methodologies and hybrid approaches are described and commented to illustrate the use of evaluation standard parameters for improving the performance of FDD on AHUs. © 2014 Elsevier B.V. All rights reserved.",Review,"Final",Scopus,2-s2.0-84906499241
"Motamedi A., Hammad A., Asen Y.","Knowledge-assisted BIM-based visual analytics for failure root cause detection in facilities management",2014,"Automation in Construction",145,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897450439&doi=10.1016%2fj.autcon.2014.03.012&partnerID=40&md5=bda879af303c3c921a2234f84a37132d","Facilities managers need to identify failure cause-effect patterns in order to prepare corrective and preventive maintenance plans. This task is difficult because of the complex interaction and interdependencies between different building components. Standardization based on Building Information Modeling (BIM) provides new opportunities to improve the efficiency of facilities management (FM) operations by sharing and exchanging building information between different applications throughout the lifecycle of the facilities. This paper aims to utilize BIM visualization capabilities to provide FM technicians with visualizations that allow them to utilize their cognitive and perceptual reasoning for problem solving. It investigates a knowledge-assisted BIM-based visual analytics approach for failure root-cause detection in FM. For this purpose, the inspection and maintenance data of Computerized Maintenance Management System (CMMS) are integrated with a BIM. Moreover, various sources of building knowledge such as fault trees and relationships between components are formally represented. These resources are used to create custom visualizations through an interactive user interface which helps in exploiting the heuristic problem solving ability of field experts to find root causes of failures in a building. © 2014 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84897450439
"Li X., Wu P., Shen G.Q., Wang X., Teng Y.","Mapping the knowledge domains of Building Information Modeling (BIM): A bibliometric approach",2017,"Automation in Construction",125,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029503871&doi=10.1016%2fj.autcon.2017.09.011&partnerID=40&md5=c989e9d94d20eb6e91ae2bde9cbed2d5","Building Information Modeling (BIM) has been recognized as an emerging technological innovation which can help transform the construction industry and it has been adopted broadly in the field of built environment. Due to the rapid development of BIM research, various stakeholders require a state-of-the-art review of the BIM research and implementation. The purpose of this paper is to provide an objective and accurate summary of BIM knowledge using 1874 published BIM-related papers. The results show that 60 key research areas, such as information systems, 3D modeling, design and sustainability and 10 key research clusters, such as architecture design studio, building information and lean construction, are extremely important for the development of BIM knowledge. The results are useful for the identification of research clusters and topics in the BIM community. More importantly, these results can help highlight how BIM-related research evolves over time, thus greatly contributing to understanding the underlying structure of BIM. This study offers useful and new insights to summarize the status quo of BIM knowledge and can be used as a dynamic platform to integrate future BIM developments. © 2017",Review,"Final",Scopus,2-s2.0-85029503871
"Mustafaraj G., Lowry G., Chen J.","Prediction of room temperature and relative humidity by autoregressive linear and nonlinear neural network models for an open office",2011,"Energy and Buildings",122,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953749287&doi=10.1016%2fj.enbuild.2011.02.007&partnerID=40&md5=843ab76636b484bff8b383cf672147af","In this study, a linear parametric autoregressive model with external inputs (ARX) and a neural network-based nonlinear autoregressive model with external inputs (NNARX) are developed to predict the thermal behaviour of an open office in a modern building. External and internal climate data recorded over three months were used to build and validate models for predicting dry bulb temperature and relative humidity for different time-scales (30 min to 3 h ahead). In order to compare the accuracy for different step-ahead predictions, different performance measures, such as goodness of fit, mean squared error, mean absolute error and coefficient of determination between predicted model output and real measurements, were calculated. For the NNARX model, the optimal network structure after training, is subsequently determined by pruning the fully connected network using the optimal brain surgeon strategy. The results demonstrate that both models provide reasonably good predictions but the nonlinear NNARX model outperforms the linear ARX model. These models can both potentially be used for improving indoor air quality by focusing on building intelligence into the controller in HVAC plants, in particular, adaptive control systems. © 2011 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-79953749287
"Capozzoli A., Lauro F., Khan I.","Fault detection analysis using data mining techniques for a cluster of smart office buildings",2015,"Expert Systems with Applications",119,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923239674&doi=10.1016%2fj.eswa.2015.01.010&partnerID=40&md5=0a756b92d07728c8d5b5e8cf7c8246aa","There is an increasing need for automated fault detection tools in buildings. The total energy request in buildings can be significantly reduced by detecting abnormal consumption effectively. Numerous models are used to tackle this problem but either they are very complex and mostly applicable to components level, or they cannot be adopted for different buildings and equipment. In this study a simplified approach to automatically detect anomalies in building energy consumption based on actual recorded data of active electrical power for lighting and total active electrical power of a cluster of eight buildings is presented. The proposed methodology uses statistical pattern recognition techniques and artificial neural ensembling networks coupled with outliers detection methods for fault detection. The results show the usefulness of this data analysis approach in automatic fault detection by reducing the number of false anomalies. The method allows to identify patterns of faults occurring in a cluster of bindings; in this way the energy consumption can be further optimized also through the building management staff by informing occupants of their energy usage and educating them to be proactive in their energy consumption. Finally, in the context of smart buildings, the common detected outliers in the cluster of buildings demonstrate that the management of a smart district can be operated with the whole buildings cluster approach. © 2015 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84923239674
"Gao X., Pishdad-Bozorgi P.","BIM-enabled facilities operation and maintenance: A review",2019,"Advanced Engineering Informatics",106,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060496584&doi=10.1016%2fj.aei.2019.01.005&partnerID=40&md5=35bf5d4a8c69335254ad53ba1f2190a3","Building Information modeling (BIM) has the potential to advance and transform facilities Operation and Maintenance (O&M) by providing a platform for facility managers to retrieve, analyze, and process building information in a digitalized 3D environment. Currently, because of rapid developments in BIM, researchers and industry professionals need a state-of-the-art overview of BIM implementation and research in facility O&M. This paper presents a review of recent publications on the topic. It aims to evaluate and summarize the current BIM-O&M research and application developments from a facility manager's point of view, analyze research trends, and identify research gaps and promising future research directions. The scope of this research includes the academic articles, industry reports and guidelines pertaining to using BIM to improve selected facility O&M activities, including maintenance and repair, emergency management, energy management, change/relocation management, and security. The content analysis results show that research on BIM for O&M is still in its early stage and most of the current research has focused on energy management. We have identified that the interoperability in the BIM-O&M context is still a challenge and adopting the National Institute of Standards and Technology (NIST) Cyber-Physical Systems (CPS) Framework is a potential starting point to address this issue. More studies involving surveys are needed to understand the underlying O&M principles for BIM implementation – data requirements, areas of inefficiencies, the process changes. In addition, more studies on the return on investment of the innovative systems are required to justify the value of BIM-O&M applications and an improved Life Cycle Cost Analysis method is critical for such justifications. © 2019 Elsevier Ltd",Review,"Final",Scopus,2-s2.0-85060496584
"Pishdad-Bozorgi P., Gao X., Eastman C., Self A.P.","Planning and developing facility management-enabled building information model (FM-enabled BIM)",2018,"Automation in Construction",99,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037547810&doi=10.1016%2fj.autcon.2017.12.004&partnerID=40&md5=6fd08528feacb6ad03eb898b4613d81c","Successful implementation of FM-enabled BIM can be achieved with 1) a clear definition of what FM-enabled BIM constitutes, 2) a seamless and practical process of collecting the FM-enabled BIM data throughout project development phases, and 3) a well-executed interoperability plan for exchanging data between BIM tools and facility management systems, such as Computerized Maintenance Management System (CMMS). This research contributes to the body of knowledge by first defining, and examining one of the first few pilots implementation of FM-enabled BIM, and discussing the challenges encountered and the lessons learned, and then by proposing a research framework for future researchers to systematically and strategically build the knowledge foundation on BIM for FM field. The implementation process described and the lessons learned captured in this pilot project provide valuable insights into the successful implementation of FM-enabled BIM. © 2017",Article,"Final",Scopus,2-s2.0-85037547810
