Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Cressie N.A.C.",[No title available],1993,"Statistics for Spatial Data",10923,,[No abstract available],,,Scopus,2-s2.0-0003548569
"Longley P.A., Goodchild M.F., Maguire D.J., Rhind D.W.",[No title available],2001,"Geographic Information Systems and Science",2184,,[No abstract available],,,Scopus,2-s2.0-0003418268
"Hofmann-Wellenhof B., Lichtenegger H., Wasle E.",[No title available],2008,"GNSS - Global Navigation Satellite Systems: GPS, GLONASS, Galileo, and more",1187,,[No abstract available],,"Final",Scopus,2-s2.0-58249107789
"Foley J.D., Van Dam A.","Fundamentals of interactive computer graphics.",1982,"Fundamentals of interactive computer graphics.",862,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040276879&partnerID=40&md5=2e16291a973a166e383d6d23d3ddd624","Introduces interactive computer graphics through a description of hardware and a simple graphics package. Geometrical transformations and 3-D viewing are covered, followed by discussion of design architecture and raster operations. Concludes with chapters on shading models and colour applications. -R.Harris",Article,"Final",Scopus,2-s2.0-85040276879
"Hill L.L.",[No title available],2006,"Georeferencing: The Geographic Associations of Information",186,,[No abstract available],,"Final",Scopus,2-s2.0-41049103917
"Isikdag U., Underwood J., Aouad G.","An investigation into the applicability of building information models in geospatial environment in support of site selection and fire response management processes",2008,"Advanced Engineering Informatics",125,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-53349153997&doi=10.1016%2fj.aei.2008.06.001&partnerID=40&md5=c227d5b65d1aeb12a5decc47a942f1a2","Some tasks in the construction industry and urban management field such as site selection and fire response management are usually managed by using a Geographical Information System (GIS), as the tasks in these processes require a high level and amount of integrated geospatial information. Recently, a key element of this integrated geospatial information to emerge is detailed geometrical and semantic information about buildings. In parallel, Building Information Models (BIMs) of today have the capacity for storing and representing such detailed geometrical and semantic information. In this context, the research aimed to investigate the applicability of BIMs in geospatial environment by focusing specifically on these two domains; site selection and fire response management. In the first phase of the research two use case scenarios were developed in order to understand the processes in these domains in a more detailed manner and to establish the scope of a possible software development for transferring information from BIMs into the geospatial environment. In the following phase of the research two data models were developed - a Schema-Level Model View and a geospatial data model. The Schema-Level Model View was used in simplifying the information acquired from the BIM, while the geospatial data model acted as the template for creating physical files and databases in the geospatial environment. Following this, three software components to transfer building information into the geospatial environment were designed, developed, and validated. The first component served for acquiring the building information from the BIM, while the latter two served for transforming the information into the geospatial environment. The overall research demonstrated that it is possible to transfer (high level of geometric and semantic) information acquired from BIMs into the geospatial environment. The results also demonstrated that BIMs provide a sufficient level and amount of (geometric and semantic) information (about the building) for the seamless automation of data management tasks in the site selection and fire response management processes. © 2008 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-53349153997
"Zhou Y., Leung H., Blanchette M.","Sensor alignment with earth-centered earth-fixed (ECEF) coordinate system",1999,"IEEE Transactions on Aerospace and Electronic Systems",115,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1842753074&doi=10.1109%2f7.766925&partnerID=40&md5=75c0f8e6128f3d693b0532f907b57c5f","In this work, we formulate the multiple sensor alignment problem in an Earth-centered Earth-fixed (ECEF) coordinate system. The alignment algorithm maps the sensor measurements to the ECEF coordinates using a geodetic transformation, and attributes the discrepancies in the Earth-referenced system reported by each sensor to the sensor biases. Sensor biases are then estimated using the least squares (LS) technique. Simulated and real-life radar data are used to evaluate the performance of the proposed algorithm. Comparisons are made to those algorithms based on the standard stereographic projection. © 1999 IEEE.",Article,"Final",Scopus,2-s2.0-1842753074
"Zhu J., Wang X., Wang P., Wu Z., Kim M.J.","Integration of BIM and GIS: Geometry from IFC to shapefile using open-source technology",2019,"Automation in Construction",114,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062154552&doi=10.1016%2fj.autcon.2019.02.014&partnerID=40&md5=5ac55fbc34909fa9d77626a37016f9ca","Integration of Building Information Modeling (BIM) and Geographic Information System (GIS) largely relies on data exchange between the two systems. However, the usual tool for geometry transformation from IFC (BIM) to shapefile (GIS), i.e., the Data Interoperability extension for ArcGIS (DIA), tends to result in geometric errors and cause geometric information loss. This study proposes an Open-Source Approach (OSA), in which the geometric information in IFC is retrieved through the spatial structure of IFC, i.e., IFC-Tree, and converted into shapefile by developing an automatic multipatch generation algorithm (AMG). A test on bridge model shows that OSA is more efficient than DIA and is comparable to Feature Manipulation Engine (FME), and the transformed model is easier to manage and can be used in more applications. OSA can link BIM and GIS in a more stable and efficient manner by enhancing the data transformation from BIM to GIS. However, its efficiency should be further improved compared with FME. © 2019",Article,"Final",Scopus,2-s2.0-85062154552
"Teo T.-A., Cho K.-H.","BIM-oriented indoor network model for indoor and outdoor combined route planning",2016,"Advanced Engineering Informatics",103,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84966280684&doi=10.1016%2fj.aei.2016.04.007&partnerID=40&md5=862b1f1a3bd2d3c9fed51f95d3bf8096","Emergency response and pedestrian route planning rely highly on indoor-outdoor geospatial data and a network model of the data; however, indoor geospatial data collection is time-consuming. Several studies have used the architecture, engineering, and construction (AEC) model to generate indoor network models. These models are subject to the input data types, and the attributes of interior building objects are usually incomplete; hence, the integration of building information modeling (BIM) and geographic information systems (GIS) can benefit indoor-outdoor integrated applications. To achieve data interoperability, an open BIM standard called Industry Foundation Classes (IFC) is maintained by buildingSMART. In this study, we propose a multi-purpose geometric network model (MGNM) based on BIM and explore the strategy of indoor and outdoor network connections. To achieve the goals, the IFC-to-MGNM conversion includes the following: (1) extraction of building information from IFC, (2) isolation of the MGNM information from the aforementioned building information, and (3) build up the topological relationships of MGNM into GIS Geodatabase. In addition, an entrance-to-street strategy is proposed to connect indoor networks, entrances, and outdoor networks for detailed route planning. The experimental results indicate that the MGNM could be generated from BIM automatically and applied to connect indoor and outdoor features for the multi-purpose application. Two use-case scenarios were developed to validate the proposed methods. Compared to actual distance, the relative error was improved by 5.1% and 65.5% in the horizontal and vertical routes, respectively, over the conventional indoor network model from 2D ground plan. In addition, the computational time taken by the proposed coarse-to-fine route planning method was 25% that of the traditional single-scale route planning method. © 2016 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-84966280684
"Wang Q., Kim M.-K.","Applications of 3D point cloud data in the construction industry: A fifteen-year review from 2004 to 2018",2019,"Advanced Engineering Informatics",93,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061601993&doi=10.1016%2fj.aei.2019.02.007&partnerID=40&md5=704db179024538db1a97691d817e3990","3D point cloud data obtained from laser scans, images, and videos are able to provide accurate and fast records of the 3D geometries of construction-related objects. Thus, the construction industry has been using point cloud data for a variety of purposes including 3D model reconstruction, geometry quality inspection, construction progress tracking, etc. Although a number of studies have been reported on applying point cloud data for the construction industry in the recent decades, there has not been any systematic review that summaries these applications and points out the research gaps and future research directions. This paper, therefore, aims to provide a thorough review on the applications of 3D point cloud data in the construction industry and to provide recommendations on future research directions in this area. A total of 197 research papers were collected in this study through a two-fold literature search, which were published within a fifteen-year period from 2004 to 2018. Based on the collected papers, applications of 3D point cloud data in the construction industry are reviewed according to three categories including (1) 3D model reconstruction, (2) geometry quality inspection, and (3) other applications. Following the literature review, this paper discusses on the acquisition and processing of point cloud data, particularly focusing on how to properly perform data acquisition and processing to fulfill the needs of the intended construction applications. Specifically, the determination of required point cloud data quality and the determination of data acquisition parameters are discussed with regard to data acquisition, and the extraction and utilization of semantic information and the platforms for data visualization and processing are discussed with regard to data processing. Based on the review of applications and the following discussions, research gaps and future research directions are recommended including (1) application-oriented data acquisition, (2) semantic enrichment for as-is BIM, (3) geometry quality inspection in fabrication phase, and (4) real-time visualization and processing. © 2019 Elsevier Ltd",Review,"Final",Scopus,2-s2.0-85061601993
