Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Zhang K., Chen S.-C., Whitman D., Shyu M.-L., Yan J., Zhang C.","A progressive morphological filter for removing nonground measurements from airborne LIDAR data",2003,"IEEE Transactions on Geoscience and Remote Sensing",721,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037934719&doi=10.1109%2fTGRS.2003.810682&partnerID=40&md5=cf24f2112bbff985bfc23a7d024253f0","Recent advances in airborne light detection and ranging (LIDAR) technology allow rapid and inexpensive measurements of topography over large areas. This technology is becoming a primary method for generating high-resolution digital terrain models (DTMs) that are essential to numerous applications such as flood modeling and landslide prediction. Airborne LIDAR systems usually return a three-dimensional cloud of point measurements from reflective objects scanned by the laser beneath the flight path. In order to generate a DTM, measurements from nonground features such as buildings, vehicles, and vegetation have to be classified and removed. In this paper, a progressive morphological filter was developed to detect nonground LIDAR measurements. By gradually increasing the window size of the filter and using elevation difference thresholds, the measurements of vehicles, vegetation, and buildings are removed, while ground data are preserved. Datasets from mountainous and flat urbanized areas were selected to test the progressive morphological filter. The results show that the filter can remove most of the nonground points effectively.",Article,"Final",Scopus,2-s2.0-0037934719
"Gröger G., Kolbe T.H., Czerwinski A., Nagel C.","OpenGIS® City Geography Markup Language (CityGML) Encoding Standard",2008,"OpenGIS City Geography Markup Language (CityGML) Encoding Standard",669,,[No abstract available],,"Final",Scopus,2-s2.0-70350650478
"Vosselman G., Dijkman S.","3D building model reconstruction from point clouds and ground plans",2001,"International Archives of Photogrammetry and Remote Sensing",384,,[No abstract available],,"Final",Scopus,2-s2.0-0002141919
"Biljecki F., Stoter J., Ledoux H., Zlatanova S., Çöltekin A.","Applications of 3D city models: State of the art review",2015,"ISPRS International Journal of Geo-Information",383,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952802912&doi=10.3390%2fijgi4042842&partnerID=40&md5=b9b4afccbfc45c8e03e536c5172184fe","In the last decades, 3D city models appear to have been predominantly used for visualisation; however, today they are being increasingly employed in a number of domains and for a large range of tasks beyond visualisation. In this paper, we seek to understand and document the state of the art regarding the utilisation of 3D city models across multiple domains based on a comprehensive literature study including hundreds of research papers, technical reports and online resources. A challenge in a study such as ours is that the ways in which 3D city models are used cannot be readily listed due to fuzziness, terminological ambiguity, unclear added-value of 3D geoinformation in some instances, and absence of technical information. To address this challenge, we delineate a hierarchical terminology (spatial operations, use cases, applications), and develop a theoretical reasoning to segment and categorise the diverse uses of 3D city models. Following this framework, we provide a list of identified use cases of 3D city models (with a description of each), and their applications. Our study demonstrates that 3D city models are employed in at least 29 use cases that are a part of more than 100 applications. The classified inventory could be useful for scientists as well as stakeholders in the geospatial industry, such as companies and national mapping agencies, as it may serve as a reference document to better position their operations, design product portfolios, and to better understand the market. © 2015 by the authors; licensee MDPI, Basel, Switzerland.",Review,"Final",Scopus,2-s2.0-84952802912
"Li Z., Zhu Q., Gold C.","Digital terrain modeling: Principles and methodology",2004,"Digital Terrain Modeling: Principles and Methodology",322,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84979766575&doi=10.1201%2f9780203357132&partnerID=40&md5=abba92a120391a2db299ab72b86bbe40","Written by experts, Digital Terrain Modeling: Principles and Methodology provides comprehensive coverage of recent developments in the field. The topics include terrain analysis, sampling strategy, acquisition methodology, surface modeling principles, triangulation algorithms, interpolation techniques, on-line and off-line quality control in data acquisition, DTM accuracy assessment and mathematical models for DTM accuracy prediction, multi-scale representation, data management, contouring, visual analysis (or visualization), the derivation of various types of terrain parameters, and future development and applications. © 2005 by Taylor & Francis Group, LLC.",Book,"Final",Scopus,2-s2.0-84979766575
"Verma V., Kumar R., Hsu S.","3D building detection and modeling from aerial LIDAR data",2006,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition",257,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845569555&doi=10.1109%2fCVPR.2006.12&partnerID=40&md5=18d21aa6165efb6ea58b5546035d6a19","This paper presents a method to detect and construct a 3D geometric model of an urban area with complex buildings using aerial LIDAR (Light Detection and Ranging) data. The LIDAR data collected from a nadir direction is a point cloud containing surface samples of not only the building roofs and terrain but also undesirable clutter from trees, cars, etc. The main contribution of this work is the automatic recognition and estimation of simple parametric shapes that can be combined to model very complex buildings from aerial LIDAR data. The main components of the detection and modeling algorithms are (i) Segmentation of roof and terrain points, (ii) Roof topology Inference. We introduce the concept of a roof-topology graph to represent the relationships between the various planar patches of a complex roof structure. (iii) Parametric roof composition. Simple parametric roof shapes that can be combined to create a complex roof structure of a building are recognized by searching for sub-graphs in its roof-topology graph. (iv) Terrain Modeling. The terrain is identified and modeled as a triangulated mesh. Finally, we provide experimental results that demonstrate the validity of our approach for rapid and automatic building detection and geometric modeling with real LIDAR data. We are able to model cities and other urban areas at the rate of about 10 minutes per sq. mile on a low-end PC. © 2006 IEEE.",Conference Paper,"Final",Scopus,2-s2.0-33845569555
"Fan H., Zipf A., Fu Q., Neis P.","Quality assessment for building footprints data on OpenStreetMap",2014,"International Journal of Geographical Information Science",245,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894234422&doi=10.1080%2f13658816.2013.867495&partnerID=40&md5=18db9dca18d922e90b129ef2ecd3e294","In the past two years, several applications of generating three-dimensional (3D) buildings from OpenStreetMap (OSM) have been made available, for instance, OSM-3D, OSM2World, OSM Building, etc. In these projects, 3D buildings are reconstructed using the buildings' footprints and information about their attributes, which are documented as tags in OSM. Therefore, the quality of 3D buildings relies strongly on the quality of the building footprints data in OSM. This article is dedicated to a quality assessment of building footprints data in OSM for the German city of Munich, which is one of the most developed cities in OSM. The data are evaluated in terms of completeness, semantic accuracy, position accuracy, and shape accuracy by using building footprints in ATKIS (German Authority Topographic-Cartographic Information System) as reference data. The process contains three steps: finding correspondence between OSM and ATKIS data, calculating parameters of the four quality criteria, and statistical analysis. The results show that OSM footprint data in Munich have a high completeness and semantic accuracy. There is an offset of about four meters on average in terms of position accuracy. With respect to shape, OSM building footprints have a high similarity to those in ATKIS data. However, some architectural details are missing; hence, the OSM footprints can be regarded as a simplified version of those in ATKIS data. © 2014 © 2014 Taylor & Francis.",Article,"Final",Scopus,2-s2.0-84894234422
"Zhang K., Yan J., Chen S.-C.","Automatic construction of building footprints from airborne LIDAR data",2006,"IEEE Transactions on Geoscience and Remote Sensing",217,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748316692&doi=10.1109%2fTGRS.2006.874137&partnerID=40&md5=718181c4ec877b3e3436d4304d3e430c","This paper presents a framework that applies a series of algorithms to automatically extract building footprints from airborne light detection and ranging (LIDAR) measurements. In the proposed framework, the ground and nonground LIDAR measurements are first separated using a progressive morphological filter. Then, building measurements are identified from nonground measurements using a region-growing algorithm based on the plane-fitting technique. Finally, raw footprints for segmented building measurements are derived by connecting boundary points, and the raw footprints are further simplified and adjusted to remove noise caused by irregularly spaced LIDAR measurements. Data sets from urbanized areas including large institutional, commercial, and small residential buildings were employed to test the proposed framework. A quantitative analysis showed that the total of omission and commission errors for extracted footprints for both institutional and residential areas was about 12%. The results demonstrated that the proposed framework identified building footprints well. © 2006 IEEE.",Article,"Final",Scopus,2-s2.0-33748316692
"Früh C., Zakhor A.","3D model generation for cities using aerial photographs and ground level laser scans",2001,"Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition",121,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035680915&partnerID=40&md5=e32c389048bff1ccfdfc4861475ac0ce","In this paper we describe techniques for 3D textured model construction of urban areas using acquisition devices such as intensity cameras, as well as 2D laser scanner. Our experimental set up consists of a truck equipped with one camera and two fast, inexpensive 2D laser scanner, traveling on city streets under normal traffic conditions. The horizontal laser scans are used to determine the approximate component of motion along the movement of the acquisition vehicle. The vertical scanner is used to build 3D models of the facade of the buildings. To improve the accuracy of localization of the truck and hence our resulting 3D models of the city, two different methods are developed and compared: the first method employs a correlation technique and the second method is based on Markov Monte Carlo localization. Both techniques use digital road maps and aerial photographs in conjunction with laser scans. A fairly accurate textured, 3D model of downtown area has been acquired in a matter of few minutes, limited only by traffic conditions during the data acquisition phase.",Conference Paper,"Final",Scopus,2-s2.0-0035680915
"Shiode N.","3D urban models: Recent developments in the digital modelling of urban environments in three-dimensions",2000,"GeoJournal",104,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034493312&doi=10.1023%2fA%3a1014276309416&partnerID=40&md5=f7fb152b9e3f294b2c4ea67c20093be6","This paper reports on recent developments in the visualisation of urban landscapes. There is a growing interest in the contstruction of 3D models of urban and built environment for which a host of digital mapping and rendering techniques are being developed. This paper extracts some of the cases that we came across during worldwide interviews carried out in March 2000. Building on this review, we identify the range of data and techniques adopted for the development of 3D contents and how they could contribute to geographical analysis and planning of urban environment. A particular focus is given on the effectiveness of GIS and its related methods for their capacity to accommodate the demands for visual representation of urban environment as well as the basis for analysis and simulation.",Article,"Final",Scopus,2-s2.0-0034493312
