Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Wilensky U.","NetLogo",1999,"NetLogo",1572,,[No abstract available],,"Final",Scopus,2-s2.0-0141877349
"Meyer G.G., Främling K., Holmström J.","Intelligent Products: A survey",2009,"Computers in Industry",367,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-60249087640&doi=10.1016%2fj.compind.2008.12.005&partnerID=40&md5=216120f0c55c7dd4c6eb894158a186ee","This paper presents an overview of the field of Intelligent Products. As Intelligent Products have many facets, this paper is mainly focused on the concept behind Intelligent Products, the technical foundations, and the achievable practical goals of Intelligent Products. A novel classification of Intelligent Products is introduced, which distinguishes between three orthogonal dimensions. Furthermore, the technical foundations in the areas of automatic identification and embedded processing, distributed information storage and processing, and agent-based systems are discussed, as well as the achievable practical goals in the contexts of manufacturing, supply chains, asset management, and product life cycle management. © 2008 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-60249087640
"Song G., Gu H., Mo Y.-L.","Smart aggregates: Multi-functional sensors for concrete structures - A tutorial and a review",2008,"Smart Materials and Structures",334,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-45749115024&doi=10.1088%2f0964-1726%2f17%2f3%2f033001&partnerID=40&md5=a17ba9f77db540ba42957505ab7c3593","This paper summarizes the authors' recent pioneering research work in piezoceramic-based smart aggregates and their innovative applications in concrete civil structures. The basic operating principle of smart aggregates is first introduced. The proposed smart aggregate is formed by embedding a waterproof piezoelectric patch with lead wires into a small concrete block. The proposed smart aggregates are multi-functional and can perform three major tasks: early-age concrete strength monitoring, impact detection and structural health monitoring. The proposed smart aggregates are embedded into the desired location before the casting of the concrete structure. The concrete strength development is monitored by observing the high frequency harmonic wave response of the smart aggregate. Impact on the concrete structure is detected by observing the open-circuit voltage of the piezoceramic patch in the smart aggregate. For structural health monitoring purposes, a smart aggregate-based active sensing system is designed for the concrete structure. Wavelet packet analysis is used as a signal-processing tool to analyze the sensor signal. A damage index based on the wavelet packet analysis is used to determine the structural health status. To better describe the time-history and location information of damage, two types of damage index matrices are proposed: a sensor-history damage index matrix and an actuator-sensor damage index matrix. To demonstrate the multi-functionality of the proposed smart aggregates, different types of concrete structures have been used as test objects, including concrete bridge bent-caps, concrete cylinders and a concrete frame. Experimental results have verified the effectiveness and the multi-functionality of the proposed smart aggregates. The multi-functional smart aggregates have the potential to be applied to the comprehensive monitoring of concrete structures from their earliest stages and throughout their lifetime. © 2008 IOP Publishing Ltd.",Article,"Final",Scopus,2-s2.0-45749115024
"Barroca N., Borges L.M., Velez F.J., Monteiro F., Górski M., Castro-Gomes J.","Wireless sensor networks for temperature and humidity monitoring within concrete structures",2013,"Construction and Building Materials",96,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879741736&doi=10.1016%2fj.conbuildmat.2012.11.087&partnerID=40&md5=f44ae29853d2080fec3d9dbe4711695c","This paper presents the development of an automatic wireless sensor monitoring system for civil engineering structures. The objective is to provide a solution to measure both temperature and humidity inside a concrete structure. The research has been focused in the early age and curing phase period. Four solutions have been addressed. The first one involves the use of a negative temperature coefficient (NTC) thermistor and an IRIS mote allowing for the creation of an IEEE 802.15.4 network. However, the results have shown that the sensor measurements present a 5°C standard deviation between the actual and the experimental values. The second one considers the use of the SHT15 (humidity/temperature) sensor, together with the PIC18F4680 microcontroller or the Arduino platform. The third solution involves the use of the SHT21S (humidity/temperature) sensor and the eZ430-RF2500 wireless development tool platform for the MSP430 microcontroller. In this case, the temperature readings were successfully performed for the first 16 h, while the humidity values were successfully obtained for the first 24 h of the experiment. Although the set of measured values is very promising for the SHT15 and SHT21S sensors, both sensors have stopped working after some time, showing that direct contact between the sensor and the concrete alkaline environment causes its breakdown. Finally, the fourth solution considers both the SHT15 and SHT21S sensors completely shielded allowing for the creation of a long-term solution. As, the SHT15 and SHT12S sensors have not been affected by the alkaline environment for more than two months of operation, enabling real-time and continuous monitoring with almost non-intrusive tiny devices, the potential of applying the proposed inexpensive wireless sensor network approach is verified. © 2012 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-84879741736
"Le Mortellec A., Clarhaut J., Sallez Y., Berger T., Trentesaux D.","Embedded holonic fault diagnosis of complex transportation systems",2013,"Engineering Applications of Artificial Intelligence",49,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870066993&doi=10.1016%2fj.engappai.2012.09.008&partnerID=40&md5=a7cd3791337660e0c222eade592ca21a","The use of electronic equipment and embedded computing technologies in modern complex transportation systems continues to grow in a highly competitive market, in which product maintainability and availability is vital. These technological advances also make fault diagnosis and maintenance interventions much more challenging, since these operations require a deep understanding of the entire system. This paper proposes a holonic cooperative fault diagnosis approach, along with a generic architecture, to increase the embedded diagnosis capabilities of complex transportation systems. This concept is applied to the fault diagnosis of door systems of a railway transportation system. © 2012 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-84870066993
"Sallez Y., Berger T., Deneux D., Trentesaux D.","The lifecycle of active and intelligent products: The augmentation concept",2010,"International Journal of Computer Integrated Manufacturing",46,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957151995&doi=10.1080%2f0951192X.2010.490275&partnerID=40&md5=5bfdba9d64ceffd7f3551156a7877f1d","This paper aims to demonstrate the consistency of extending the active or intelligent product concept to the whole product lifecycle. The first two sections describe the state of the art in the field of closed-loop PLM and the repercussions of introducing active products in the different phases of the product lifecycle: design, manufacturing, distribution, use and recycling. A functional generic model is then introduced. This model is based upon the 'augmentation' concept, which is available throughout the whole product lifecycle. To illustrate our proposal, we provide examples in the design and distribution phases. To validate our proposal, we focus on the manufacturing phase, describing a real implementation on a flexible assembly cell at Valenciennes AIP Primeca pole. Our ongoing research works to apply the 'augmentation' concept to the operating phase of a complex system in order to improve performance, especially in terms of availability. © 2010 Taylor & Francis.",Article,"Final",Scopus,2-s2.0-77957151995
"Theiler M., Smarsly K.","IFC Monitor – An IFC schema extension for modeling structural health monitoring systems",2018,"Advanced Engineering Informatics",42,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046801394&doi=10.1016%2fj.aei.2018.04.011&partnerID=40&md5=1a2c812ef06dabe29bfaae6c6fe3c029","The pervasive emergence of sensing technologies for structural health monitoring (SHM) and the digitalization ubiquitous in engineering (“Industry 4.0”) pose increasing demands on information modeling concepts in civil engineering. While in building information modeling (BIM) conventional building information (such as geometry, material, or cost) can precisely be described using current modeling standards, information about SHM systems, referred to as “monitoring-related information” cannot be fully described on a well-defined, formal basis. In this paper, a BIM-based approach towards describing monitoring-related information is proposed, using the Industry Foundation Classes (IFC), an open BIM standard facilitating the interoperability of BIM models, as a formal basis. First, possibilities and constraints of describing monitoring-related information with the IFC schema are discussed. Then, information necessary to describe SHM systems is integrated into a semantic model serving as a technology-independent metamodel. Next, the IFC schema is extended to enable BIM-based descriptions of SHM systems in compliance with IFC modeling capabilities, which is referred to as “IFC Monitor” schema. The IFC Monitor schema is verified with test software used in the official IFC certification program. For validation, a prototype SHM system is formally described using the IFC Monitor schema. The validation aims at checking if the IFC Monitor schema is capable of precisely describing monitoring-related information. As will be shown in this paper, the description of the prototype SHM system meets the requirements of a well-defined IFC model as specified in the official IFC certification program. As a result, the IFC Monitor schema proposed in this study advances BIM-based descriptions of SHM systems in association with structural systems being monitored on a well-defined, formal basis. © 2018 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85046801394
"Derigent W., Cardin O., Trentesaux D.","Industry 4.0: contributions of holonic manufacturing control architectures and future challenges",2021,"Journal of Intelligent Manufacturing",37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078183803&doi=10.1007%2fs10845-020-01532-x&partnerID=40&md5=5a7c91503308fdd8eb39f0429b032214","The flexibility claimed by the next generation production systems induces a deep modification of the behaviour and the core itself of the control systems. Over-connectivity and data management abilities targeted by Industry 4.0 paradigm enable the emergence of more flexible and reactive control systems, based on the cooperation of autonomous and connected entities in the decision-making process. From most relevant articles extracted from existing literature, a list of 10 key enablers for Industry 4.0 is first presented. During the last 20 years, the holonic paradigm has become a major paradigm of Intelligent Manufacturing Systems. After the presentation of the holonic paradigm and holon properties, this article highlights how historical and current holonic control architectures can partly fulfil Industry 4.0 key enablers. The remaining unfulfilled key enablers are then the subject of an extensive discussion on the remaining research perspectives on holonic architectures needed to achieve a complete support of Industry 4.0. © 2020, Springer Science+Business Media, LLC, part of Springer Nature.",Review,"Final",Scopus,2-s2.0-85078183803
"Li N., Becerik-Gerber B.","Life-cycle approach for implementing RFID technology in construction: Learning from academic and industry use cases",2011,"Journal of Construction Engineering and Management",30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863413489&doi=10.1061%2f%28ASCE%29CO.1943-7862.0000376&partnerID=40&md5=f6e39b7b7843c5b8824c77ff8d9dc4d2","Radio frequency identification (RFID) technology is an effective automated data collection technology that has been adopted by a number of industries. Researchers and practitioners in the construction industry have explored and implemented RFID technology extensively in the past decade. To provide a holistic examination of this implementation, this paper first presents the state of the art of RFID technology and then demonstrates 39 academic research projects and construction industry use cases. On this basis, the paper analyzes the interaction between academia and industry, which reveals that this interaction is not fully utilized and that research is not the major driving force of the industry adoption. Suggestions on how to strengthen this interaction are provided. The paper also argues that successful adoption of RFID technology in the construction industry is not realized yet, and accordingly calls on more integrated RFID technology implementation from a building life-cycle perspective. The paper presents the potential benefits of such integrated implementation, including data consistency, decreased investment, and better standards and interoperability, and then identifies research questions to advance the implementation of RFID technology for building life-cycle management. © 2011 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-84863413489
"Ikonen J., Knutas A., Hämäläinen H., Ihonen M., Porras J., Kallonen T.","Use of embedded RFID tags in concrete element supply chains",2013,"Journal of Information Technology in Construction",27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876946866&partnerID=40&md5=5458cfca0e518b651990108593756688","Precast concrete components are basic element of modern construction industry. Their lifecycle involves many steps, in which the element's progress is usually tracked on paper. Similarly construction projects do not often have a formal information management process. Increased traceability and information management could address issues related to duplicated information management work, lack of real-time information, information delays and access issues. A study of how an information system can be integrated to the construction process and what kind of services can be implemented with the unique tracking of precast concrete elements is reported here. The tracking and data management is implemented with embedded RFID chips in each of the elements. The viability of building information modelling, traceability, management, gathering of quality management data and logistics location management services are shown to work with a series of pilot projects. The information system increases the amount and the detail of data, providing more tools for data management and reduces the amount of human errors involved in information management. © 2013 The authors.",Article,"Final",Scopus,2-s2.0-84876946866
