Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Geisberger E., Broy M.",[No title available],2012,"AgendaCPS: Integrierte Forschungsagenda Cyber-Physical Systems",203,,[No abstract available],,"Final",Scopus,2-s2.0-84868118265
"Borrmann A., König M., Koch C., Beetz J.","Building Information Modelling",2015,"Building Information Modeling",185,,[No abstract available],,"Final",Scopus,2-s2.0-84995974717
"Bracht U., Geckler D., Wenzel S.","Digitale Fabrik",2011,"Digitale Fabrik - Methoden und Praxisbeispiele",166,,[No abstract available],,"Final",Scopus,2-s2.0-77953985845
"Arayici Y.","Towards building information modelling for existing structures",2008,"Structural Survey",122,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-47949107149&doi=10.1108%2f02630800810887108&partnerID=40&md5=05265e4c9fbaface3cd46e3a40da4666","Purpose - The transformation of cities from the industrial age (unsustainable) to the knowledge age (sustainable) is essentially a ""whole life cycle"" process consisting of planning, development, operation, reuse and renewal. During this transformation, a multi-disciplinary knowledge base, created from studies and research about the built environment aspects is fundamental: historical, architectural, archeologically, environmental, social, economic, etc., and critical. Although there are a growing number of applications of 3D VR modelling applications, some built environment applications such as disaster management, environmental simulations, computer-aided architectural design and planning require more sophisticated models beyond 3D graphical visualization such as multifunctional, interoperable, intelligent, and multi-representational. Advanced digital mapping technologies such as 3D laser scanner technologies can be enablers for effective e-planning, consultation and communication of users' views during the planning, design, construction and lifecycle process of the built environment. These technologies can be used to drive the productivity gains by promoting a free-flow of information between departments, divisions, offices, and sites; and between themselves, their contractors and partners when the data captured via those technologies are processed and modelled into building information modelling (BIM). The use of these technologies is a key enabler to the creation of new approaches to the ""Whole Life Cycle"" process within the built and human environment for the twenty-first century. This paper aims to look at this subject. Design/methodology/approach - The paper describes the research towards BIM for existing structures via the point cloud data captured by the 3D laser scanner technology. A case study building is used to demonstrate how to produce 3D CAD models and BIM models of existing structures based on designated techniques. Findings - The paper finds that BIM can be achieved for existing structures by modelling the data captured with 3D laser scanner from the existing world. This can be accomplished by adapting appropriate automated data processing and pattern recognition techniques through applied science research. Practical implications - BMI will enable automated and fast data capture and modelling for not only in design and planning, building refurbishment, effective heritage documentation and VR modelling but also disaster management, environmental analysis, assessment and monitoring, GIS implementation, sophisticated simulation environments for different purposes such as climate change, regeneration simulation for complexity and uncertainty and so on. As a result, it will increase the capability for fast production of virtual reality models and comprehensive and sophisticated simulation platforms. Originality/value - The paper provides useful information on BMI for existing structures.",Article,"Final",Scopus,2-s2.0-47949107149
"Botthof A., Hartmann E.A.","Zukunft der Arbeit in Industrie 4.0 – Neue Perspektiven und offene Fragen",2015,"Zukunft der Arbeit in Industrie 4.0",109,,[No abstract available],,"Final",Scopus,2-s2.0-84925860266
"Shou W., Wang J., Wang X., Chong H.Y.","A Comparative Review of Building Information Modelling Implementation in Building and Infrastructure Industries",2015,"Archives of Computational Methods in Engineering",87,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926276952&doi=10.1007%2fs11831-014-9125-9&partnerID=40&md5=221429ff262517709d87f0585e42c436","Rapid advances in building information modelling (BIM) offer new opportunities to improve efficiency and effectiveness of the construction process and enhance the use of emerging technology throughout project’s lifecycle, not only in buildings, but also in infrastructures. Although some researchers have promoted the use of BIM in infrastructures and several reviews in BIM implementation have been conducted; the comparative study of BIM implementation between building and infrastructure industry in a holistic view has not been identified. Hence, the goal of this study is to explore the extent to which level of BIM implementation has achieved in building and infrastructure industries. This exploration was performed differently from two main sources, namely, academic studies and industrial cases, where conventional reviews in BIM were mainly focused on academic publications only. More than forty case studies in academic journals and conference proceedings and twenty four BIM cases in industrial reports were collected and analysed to determine the current BIM uses and emerging BIM applications in both industries. The results show that (1) BIM case studies in academic journals show the high level of BIM implementation in practice; (2) the initial development of BIM in infrastructure can be referred to the existing BIM experience from the building industry; and (3) the comparative analysis of BIM in infrastructure and building cases highlights the support of new BIM use, enhanced of traditional project management and transformation of project delivery method. © 2014, CIMNE, Barcelona, Spain.",Article,"Final",Scopus,2-s2.0-84926276952
"Roth A.","Industrie 4.0 - Hype oder Revolution?",2016,"Einführung Und Umsetzung Von Industrie 4.0",84,,[No abstract available],,"Final",Scopus,2-s2.0-84992605851
"Wiendahl H.-P., Gerst D., Keunecke L.","Grundansatz des Produktionsstufenkonzeptes",2004,"Variantenbeherrschung in der Montage",46,,[No abstract available],,"Final",Scopus,2-s2.0-43449112860
"Die Bundesregierung","Deutsche Nachhaltigkeitsstrategie. Neuauflage 2016",2016,"Deutsche Nachhaltigkeitsstrategie",38,,[No abstract available],,"Final",Scopus,2-s2.0-85018703804
"Geissbauer R., Schrauf S., Koch V., Kuge S.",[No title available],2014,"Industrie 4.0-Chancen und Herausforderungen der Vierten Industriellen Revolution",36,,[No abstract available],,"Final",Scopus,2-s2.0-85030987363
[No author name available],[No title available],2014,"Die Neue Hightech-Strategie - Innovationen für Deutschland",31,,[No abstract available],,"Final",Scopus,2-s2.0-84931851889
"Monostori L.","Cyber-physical production systems: Roots from manufacturing science and technology",2015,"At-Automatisierungstechnik",30,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946737999&doi=10.1515%2fauto-2015-0066&partnerID=40&md5=638a07c043d4ac263b454e89e550568f","One of the most significant directions in the development of computer science and information and communication technologies is represented by Cyber-Physical Systems (CPS) which are systems of collaborating computational entities which are in intensive connection with the surrounding physical world and its on-going processes, providing and using, at the same time, data-accessing and data-processing services available on the internet. Cyber-Physical Production Systems (CPPS), relying on the newest and foreseeable further developments of computer science, information and communication technologies on the one hand, and of manufacturing science and technology, on the other, may lead to the 4th Industrial Revolution, frequently noted as Industrie 4.0. The paper underlines that there are significant roots generally -and particularly in the CIRP community -which point towards CPPS. Expectations and the related new R&D challenges are also outlined. © 2015 Walter de Gruyter Berlin.",Review,"Final",Scopus,2-s2.0-84946737999
"Steinhilper R., Westermann H.-H., Butzer S., Haumann M., Seifert S.","Making complexity measurable - A methodology for the quantification of complexity drivers and effects, exemplified by the industrial sector of remanufacturing [Komplexität messbar machen: Eine methodik zur quantifizierung von komplexitätstreibern und-wirkungen am beispiel der refabrikation]",2012,"ZWF Zeitschrift fuer Wirtschaftlichen Fabrikbetrieb",12,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862520537&doi=10.3139%2f104.110754&partnerID=40&md5=b88f91ef74df8016576725dde66e7326","Compared to manufacturers of new parts, remanufacturing companies can only react passively to an increased complexity in products and processes instead of an active avoidance or reduction. For this reason a successful complexity management, created upon detailed knowledge of drivers and effects is necessary. This article shows main aspects of a new methodology for the quantification of complexity drivers and effects in the industrial sector of remanufacturing. The results from analyzing over 4.800 datasets will show focal points of complexity effects within the production process. Thus, it will be possible to identify the main drivers of complexity and develop an appropriate complexity management. © Carl Hanser Verlag, München.",Article,"Final",Scopus,2-s2.0-84862520537
"Gregor M., Medvecky S.","Digital factory-theory and practice",2010,"Engineering the Future",12,,[No abstract available],,"Final",Scopus,2-s2.0-84882450860
"Becker W., Ulrich P., Botzkowski T.",[No title available],2017,"Industrie 4.0 Für Den Mittelstand. Best Practices und Implikationen Für KMU",9,,[No abstract available],,"Final",Scopus,2-s2.0-85078614209
"Burggräf P., Ebade Esfahani M., Bertling M., Dannapfel M.","Factory-BIM zur integrierten Produktions- und Gebäudeplanung",2018,"VPP2018 - Vernetzt planen und produzieren",4,,[No abstract available],,"Final",Scopus,2-s2.0-85087116829
"Pistorius J.",[No title available],2020,"Industrie 4.0 - Schlüsseltechnologien für Die Produktion: Grundlagen •potenziale •anwendungen",3,,[No abstract available],,"Final",Scopus,2-s2.0-85101738904
"Schäfer S.F.",[No title available],2019,"Intuitive Digitale Fabriklayoutplanung. Entwicklung Eines Werkzeugs Zur Unterstützung Der Fabrikstrukturplanung in Der Automobilindustrie",3,,[No abstract available],,"Final",Scopus,2-s2.0-85107810562
"Rieke L., Schäfer S., Hingst L., Hook J., Nyhuis P.","Einsatz von BIM in der Fabrik-planung. Weiterentwicklung durch der digitalen Fabrikplanung durch eine inter-disziplinäre Planungsmethodik",2021,"wt Werk-stattstechnik online",1,,[No abstract available],,"Final",Scopus,2-s2.0-85124542708
[No author name available],[No title available],2021,"Building Information Modeling – Begriffe 2552, Blatt 2",1,,[No abstract available],,"Final",Scopus,2-s2.0-85124537929
"Hemmerling M., Bähre B.",[No title available],2020,"Infor-mierte Architektur",1,,[No abstract available],,"Final",Scopus,2-s2.0-85124541351
"Soder J., Beck S., Frankenberg A.","Wand-lungsfähige Fabriken. Der Stellenwert von Sensorik und Aktorik in der Material-flusstechnik",2020,"Hand-buch Industrie 4.0",1,,[No abstract available],,"Final",Scopus,2-s2.0-85124528056
