Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Moher D., Liberati A., Tetzlaff J., Altman D.G., Altman D., Antes G., Atkins D., Barbour V., Barrowman N., Berlin J.A., Clark J., Clarke M., Cook D., D'Amico R., Deeks J.J., Devereaux P.J., Dickersin K., Egger M., Ernst E., Gøtzsche P.C., Grimshaw J., Guyatt G., Higgins J., Ioannidis J.P.A., Kleijnen J., Lang T., Magrini N., McNamee D., Moja L., Mulrow C., Napoli M., Oxman A., Pham B., Rennie D., Sampson M., Schulz K.F., Shekelle P.G., Tovey D., Tugwell P.","Preferred reporting items for systematic reviews and meta-analyses: The PRISMA statement",2009,"PLoS Medicine",35404,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-68049122102&doi=10.1371%2fjournal.pmed.1000097&partnerID=40&md5=ae3854790b86846c4e4519473a3a3417",[No abstract available],Review,"Final",Scopus,2-s2.0-68049122102
"Reyna A., Martín C., Chen J., Soler E., Díaz M.","On blockchain and its integration with IoT. Challenges and opportunities",2018,"Future Generation Computer Systems",655,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048498829&doi=10.1016%2fj.future.2018.05.046&partnerID=40&md5=833d32e08e0077a7156041d4ed88e04f","In the Internet of Things (IoT) vision, conventional devices become smart and autonomous. This vision is turning into a reality thanks to advances in technology, but there are still challenges to address, particularly in the security domain e.g., data reliability. Taking into account the predicted evolution of the IoT in the coming years, it is necessary to provide confidence in this huge incoming information source. Blockchain has emerged as a key technology that will transform the way in which we share information. Building trust in distributed environments without the need for authorities is a technological advance that has the potential to change many industries, the IoT among them. Disruptive technologies such as big data and cloud computing have been leveraged by IoT to overcome its limitations since its conception, and we think blockchain will be one of the next ones. This paper focuses on this relationship, investigates challenges in blockchain IoT applications, and surveys the most relevant work in order to analyze how blockchain could potentially improve the IoT. © 2018 The Authors",Article,"Final",Scopus,2-s2.0-85048498829
"Haber S., Stornetta W.S.","How to time-stamp a digital document",1991,"Journal of Cryptology",439,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025849585&doi=10.1007%2fBF00196791&partnerID=40&md5=7f2d392188d37524375108e12d0f91b9","The prospect of a world in which all text, audio, picture, and video documents are in digital form on easily modifiable media raises the issue of how to certify when a document was created or last changed. The problem is to time-stamp the data, not the medium. We propose computationally practical procedures for digital time-stamping of such documents so that it is infeasible for a user either to back-date or to forward-date his document, even with the collusion of a time-stamping service. Our procedures maintain complete privacy of the documents themselves, and require no record-keeping by the time-stamping service. © 1991 International Association for Cryptologic Research.",Article,"Final",Scopus,2-s2.0-0025849585
"Manavalan E., Jayakrishna K.","A review of Internet of Things (IoT) embedded sustainable supply chain for industry 4.0 requirements",2019,"Computers and Industrial Engineering",242,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056989353&doi=10.1016%2fj.cie.2018.11.030&partnerID=40&md5=6138aee28760c0a595bca52d1611b3a6","Supply Chain organizations in the present global environment operate in market that is increasingly complex and dynamic in nature. Sustainable supply chain becomes inevitable to meet the aggressive change in the customer requirements. Based on the reviews, it is revealed that manufacturing companies need to speed up in shifting the focus towards sustainability and make use of technology like ‘Internet of Things’ (IoT) to meet the organization's goal. The objective of this research paper is to review the various aspects of SCM, ERP, IoT and Industry 4.0 and explore the potential opportunities available in IoT embedded sustainable supply chain for Industry 4.0 transformation. In this review, a comprehensive study on various factors, that affects the sustainable supply chain were analyzed and the results recorded. Based on the review, a framework for assessing the readiness of supply chain organization from various perspectives has been proposed to meet the requirements of the fourth Industrial Revolution. The conceptual framework model has been formulated from five important perspectives of supply chain management namely Business, Technology, Sustainable Development, Collaboration and Management Strategy. This study furnishes the criteria that can be assessed by companies to realize the readiness for industry 4.0 transformation. © 2018 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85056989353
"Motawa I., Almarshad A.","A knowledge-based BIM system for building maintenance",2013,"Automation in Construction",216,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868232967&doi=10.1016%2fj.autcon.2012.09.008&partnerID=40&md5=2716e08c7e06b8aee309799b48eb882f","Decisions for building maintenance require integration of various types of information and knowledge created by different members of construction teams such as: maintenance records, work orders, causes and knock-on effects of failures, etc. Failing to capture and use this information/knowledge results in significant costs due to ineffective decisions. Majority of the current building maintenance systems mainly focus on capturing either information or knowledge. This research aims to develop an integrated system to capture information and knowledge of building maintenance operations when/after maintenance is carried out to understand how a building is deteriorating and to support preventive/corrective maintenance decisions. To develop the system, a number of case studies were investigated and interviews were conducted with professionals from different building maintenance departments in public organisations. This methodology helped identify the building maintenance process and the opportunities for knowledge capture and exchange. A taxonomy for building maintenance was then identified which enabled a formal approach for knowledge capture. The proposed system utilises the functions of information modelling techniques and knowledge systems to facilitate full retrieval of information and knowledge for maintenance work. The system consists of two modules; BIM module to capture relevant information and Case-Based Reasoning (CBR) module to capture knowledge. The system can help maintenance teams learn from previous experience and trace the full history of a building element and all affected elements by previous maintenance operations. It is concluded that the integrated knowledge-based BIM systems can provide advanced useful functions for construction operations. On the other hand, incorporating Knowledge Management principles embedded in CBR systems with Information Management principles embedded in BIM systems is a way forward for the transformation from 'Building Information Modelling' to 'Building Knowledge Modelling'. © 2012 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84868232967
"Madni A.M., Madni C.C., Lucero S.D.","Leveraging digital twin technology in model-based systems engineering",2019,"Systems",183,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111581098&doi=10.3390%2fsystems7010007&partnerID=40&md5=ae1248eb952959925b9989d89845ab02","Digital twin, a concept introduced in 2002, is becoming increasingly relevant to systems engineering and, more specifically, to model-based system engineering (MBSE). A digital twin, like a virtual prototype, is a dynamic digital representation of a physical system. However, unlike a virtual prototype, a digital twin is a virtual instance of a physical system (twin) that is continually updated with the latter’s performance, maintenance, and health status data throughout the physical system’s life cycle. This paper presents an overall vision and rationale for incorporating digital twin technology into MBSE. The paper discusses the benefits of integrating digital twins with system simulation and Internet of Things (IoT) in support of MBSE and provides specific examples of the use and benefits of digital twin technology in different industries. It concludes with a recommendation to make digital twin technology an integral part of MBSE methodology and experimentation testbeds. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.",Article,"Final",Scopus,2-s2.0-85111581098
"Mistry I., Tanwar S., Tyagi S., Kumar N.","Blockchain for 5G-enabled IoT for industrial automation: A systematic review, solutions, and challenges",2020,"Mechanical Systems and Signal Processing",180,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073057701&doi=10.1016%2fj.ymssp.2019.106382&partnerID=40&md5=66f06bc0ee5b66ce50a91ba92bad075f","Internet-of-Things (IoT) has made ubiquitous computing a reality by extending Internet connectivity in various applications deployed across the globe. IoT connect billions of objects together for high speed data transfer especially in 5G-enabled industrial environment during information collection and processing. Most of the issues such as access control mechanism, time to fetch the data from different devices and protocols used may not be applicable infor future applications as these protocols are based upon a centralized architecture. This centralized architecture may have a single point of failure alongwith the computational overhead. So, there is a need for an efficient decentralized access control mechanism for device-to-device (D2D) communication in various industrial sectors IoT-enabled industrial automation. In such an environment, security and privacy preservation are major concerns as most of the solutions are based upon the centralized architecture. To mitigate the aforementioned issues, in this paper, we present an in-depth survey of state-of-the-art proposals having 5G-enabled IoT as a backbone for blockchain-based industrial automation for the applications such as-Smart city, Smart Home, Healthcare 4.0, Smart Agriculture, Autonomous vehicles and Supply chain management. From the existing proposals, it has been observed that blockchain can revolutionize most of the current and future industrial applications in different sectors by providing a fine-grained decentralized access control. Various transactions and database logs can be traced efficiently using blockchain for consistency and preivacy preservation in the aforementiioned industrial sectors. The open issues and challenges of 5G-enabled IoT for blockchain-based Industrial automation are also analyzed in the text. Finally, a comparison of existing proposals with respect to various parameters is presented which allows the end users to select one of the proposals in comparison to its merits over the others. © 2019 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85073057701
"Zheng Z., Xie S., Dai H.-N., Chen W., Chen X., Weng J., Imran M.","An overview on smart contracts: Challenges, advances and platforms",2020,"Future Generation Computer Systems",168,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076675572&doi=10.1016%2fj.future.2019.12.019&partnerID=40&md5=f5d402f40ec5c201a911ef05799c2a29","Smart contract technology is reshaping conventional industry and business processes. Being embedded in blockchains, smart contracts enable the contractual terms of an agreement to be enforced automatically without the intervention of a trusted third party. As a result, smart contracts can cut down administration and save services costs, improve the efficiency of business processes and reduce the risks. Although smart contracts are promising to drive the new wave of innovation in business processes, there are a number of challenges to be tackled. This paper presents a survey on smart contracts. We first introduce blockchains and smart contracts. We then present the challenges in smart contracts as well as recent technical advances. We also compare typical smart contract platforms and give a categorization of smart contract applications along with some representative examples. © 2019 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85076675572
"Qi Q., Tao F., Hu T., Anwer N., Liu A., Wei Y., Wang L., Nee A.Y.C.","Enabling technologies and tools for digital twin",2021,"Journal of Manufacturing Systems",131,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074335396&doi=10.1016%2fj.jmsy.2019.10.001&partnerID=40&md5=46edf72466bf8f07a3b80545a406c138","Digital twin is revolutionizing industry. Fired by sensor updates and history data, the sophisticated models can mirror almost every facet of a product, process or service. In the future, everything in the physical world would be replicated in the digital space through digital twin technology. As a cutting-edge technology, digital twin has received a lot of attention. However, digital twin is far from realizing their potential, which is a complex system and long-drawn process. Researchers must model all the different parts of the objects or systems. Varied types of data needed to be collected and merged. Many researchers and participators in engineering are not clear which technologies and tools should be used. 5-dimension digital twin model provides reference guidance for understanding and implementing digital twin. From the perspective of 5-dimension digital twin model, this paper tries to investigate and summarize the frequently-used enabling technologies and tools for digital twin to provide technologies and tools references for the applications of digital twin in the future. © 2019 The Society of Manufacturing Engineers",Article,"Final",Scopus,2-s2.0-85074335396
"Helo P., Hao Y.","Blockchains in operations and supply chains: A model and reference implementation",2019,"Computers and Industrial Engineering",125,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069566699&doi=10.1016%2fj.cie.2019.07.023&partnerID=40&md5=7d1cfe2538e06107ce3c4e980f3f6482","Blockchain is a promising information technology which can provide several potential applications related to operations and supply chains. By using distributed software architecture and advanced computing, blockchain can solve the problem of immutable ledgers distributed to several actors in the chain. This paper reviews blockchain technology and outlines possible uses for immutable distributed ledgers in operations and supply chains. A classification of the applications of blockchain technology in the scope of operations and supply chain management is presented. In order to demonstrate the technical architecture of the blockchain-based logistics monitoring system (BLMS), a reference implementation was programmed and tested based on Ethereum. The purpose of the BLMS is to provide a solution for parcel tracking in a supply chain to support an open and immutable history record for each transaction. The functionality of the system consists of transaction entry for logistics operators. The presented reference architecture demonstrates how blockchain can be implemented in the operations and supply chain context by using software components. © 2019 The Authors",Article,"Final",Scopus,2-s2.0-85069566699
