Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Kuhn T.S.",[No title available],1970,"The Structure of Scientific Revolutions",37462,,[No abstract available],,,Scopus,2-s2.0-0003945869
"Schön D.A.","The reflective practitioner: How professionals think in action",1983,"The Reflective Practitioner: How Professionals Think in Action",28023,,[No abstract available],,"Final",Scopus,2-s2.0-0003826852
"Giddens A.",[No title available],1984,"The Constitution of Society: Outline of the Theory of Structuration",16289,,[No abstract available],,,Scopus,2-s2.0-0003768337
"Austin J.L.",[No title available],1962,"How to Do Things with Words",15916,,[No abstract available],,,Scopus,2-s2.0-0003586486
"Searle J.R.",[No title available],1969,"Speech Acts: An Essay in the Philosophy of Language",7125,,[No abstract available],,,Scopus,2-s2.0-0003488717
"Haidt J.","The emotional dog and its rational tail: A social intuitionist approach to moral judgment",2001,"Psychological Review",4420,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909358155&doi=10.1037%2f0033-295X.108.4.814&partnerID=40&md5=823f2ddf7bab17ab88310def64f4c602","Research on moral judgment has been dominated by rationalist models, in which moral judgment is thought to be caused by moral reasoning. The author gives 4 reasons for considering the hypothesis that moral reasoning does not cause moral judgment; rather, moral reasoning is usually a post hoc construction, generated after a judgment has been reached. The social intuitionist model is presented as an alternative to rationalist models. The model is a social model in that it deemphasizes the private reasoning done by individuals and emphasizes instead the importance of social and cultural influences. The model is an intuitionist model in that it states that moral judgment is generally the result of quick, automatic evaluations (intuitions). The model is more consistent than rationalist models with recent findings in social, cultural, evolutionary, and biological psychology, as well as in anthropology and primatology.",Article,"Final",Scopus,2-s2.0-84909358155
"O'Reilly T.","What is Web 2.0?",2005,"What Is Web 2.0",4396,,[No abstract available],,"Final",Scopus,2-s2.0-33645830920
"Eastman C.M., Teicholz P., Sacks R., Liston K.",[No title available],2008,"BIM Handbook: A Guide to Building Information Modeling for Owners, Managers, Architects, Engineers, Contractors, and Fabricators",3033,,[No abstract available],,"Final",Scopus,2-s2.0-38649094993
"Orlikowski W.J.","The duality of technology: Rethinking the concept of technology in organizations",1992,"Organization Science",2625,,[No abstract available],,"Final",Scopus,2-s2.0-84934453961
"Ellul J.",[No title available],1964,"The Technological Society",2076,,[No abstract available],,,Scopus,2-s2.0-0004224983
"Von Mises L.",[No title available],1949,"Human Action: A Treatise on Economics",1932,,[No abstract available],,,Scopus,2-s2.0-0004069543
"Dreyfus H.L.",[No title available],1991,"Being-in-the-World: A Commentary on Heidegger's Being and Time",1683,,[No abstract available],,,Scopus,2-s2.0-0003752832
"Orlikowski W.J.","Sociomaterial practices: Exploring technology at work",2007,"Organization Studies",1543,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547877585&doi=10.1177%2f0170840607081138&partnerID=40&md5=1f976c3cdc2b3a68b46aa0e8b30567ac","In this essay, I begin with the premise that everyday organizing is inextricably bound up with materiality and contend that this relationship is inadequately reflected in organizational studies that tend to ignore it, take it for granted, or treat it as a special case. The result is an understanding of organizing and its conditions and consequences that is necessarily limited. I then argue for an alternative approach, one that posits the constitutive entanglement of the social and the material in everyday life. I draw on some empirical examples to help ground and illustrate this approach in practice and conclude by suggesting that a reconfiguration of our conventional assumptions and considerations of materiality will help us more effectively recognize and understand the multiple, emergent, and shifting sociomaterial assemblages entailed in contemporary organizing. Copyright © 2007 SAGE Publications.",Article,"Final",Scopus,2-s2.0-34547877585
"Morozov E.","To save everything, click here",2013,"To Save Everything, Click Here: The Folly of Technological Solutionism",1053,,[No abstract available],,"Final",Scopus,2-s2.0-84878951120
"PMBOK A.",[No title available],2000,"Guide to the Project Management Body of Knowledge",1026,,[No abstract available],,"Final",Scopus,2-s2.0-0003898891
