Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Chandola V., Banerjee A., Kumar V.","Anomaly detection: A survey",2009,"ACM Computing Surveys",5846,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-68049121093&doi=10.1145%2f1541880.1541882&partnerID=40&md5=5f32c8c06af2667c0db2c0c61fdf75b1","Anomaly detection is an important problem that has been researched within diverse research areas and application domains. Many anomaly detection techniques have been specifically developed for certain application domains, while others are more generic. This survey tries to provide a structured and comprehensive overview of the research on anomaly detection. We have grouped existing techniques into different categories based on the underlying approach adopted by each technique. For each category we have identified key assumptions, which are used by the techniques to differentiate between normal and anomalous behavior. When applying a given technique to a particular domain, these assumptions can be used as guidelines to assess the effectiveness of the technique in that domain. For each category, we provide a basic anomaly detection technique, and then show how the different existing techniques in that category are variants of the basic technique. This template provides an easier and more succinct understanding of the techniques belonging to each category. Further, for each category, we identify the advantages and disadvantages of the techniques in that category. We also provide a discussion on the computational complexity of the techniques since it is an important issue in real application domains. We hope that this survey will provide a better understanding of the different directions in which research has been done on this topic, and how techniques developed in one area can be applied in domains for which they were not intended to begin with. © 2009 ACM.",Review,"Final",Scopus,2-s2.0-68049121093
"Centenaro M., Vangelista L., Zanella A., Zorzi M.","Long-range communications in unlicensed bands: The rising stars in the IoT and smart city scenarios",2016,"IEEE Wireless Communications",657,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85000692361&doi=10.1109%2fMWC.2016.7721743&partnerID=40&md5=53028e109e23c8bfcd8972c2f0d1066a","Connectivity is probably the most basic building block of the IoT paradigm. Up to now, the two main approaches to provide data access to things have been based on either multihop mesh networks using short-range communication technologies in the unlicensed spectrum, or long-range legacy cellular technologies, mainly 2G/GSM/GPRS, operating in the corresponding licensed frequency bands. Recently, these reference models have been challenged by a new type of wireless connectivity, characterized by low-rate, long-range transmission technologies in the unlicensed sub-gigahertz frequency bands, used to realize access networks with star topology referred to as low-power WANs (LPWANs). In this article, we introduce this new approach to provide connectivity in the IoT scenario, discussing its advantages over the established paradigms in terms of efficiency, effectiveness, and architectural design, particularly for typical smart city applications. © 2016 IEEE.",Article,"Final",Scopus,2-s2.0-85000692361
"Barrett P., Baldry D.",[No title available],2003,"Facilities Management: Towards Best Practice",259,,[No abstract available],,"Final",Scopus,2-s2.0-0003896902
"Schein J., Bushby S.T., Castro N.S., House J.M.","A rule-based fault detection method for air handling units",2006,"Energy and Buildings",181,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748442297&doi=10.1016%2fj.enbuild.2006.04.014&partnerID=40&md5=ba046a9d3bb37497e93f2feeec2f7ded","Air handling unit performance assessment rules (APAR) is a fault detection tool that uses a set of expert rules derived from mass and energy balances to detect faults in air handling units (AHUs). Control signals are used to determine the mode of operation of the AHU. A subset of the expert rules which correspond to that mode of operation are then evaluated to determine whether a fault exists. APAR is computationally simple enough that it can be embedded in commercial building automation and control systems and relies only upon the sensor data and control signals that are commonly available in these systems. APAR was tested using data sets collected from a ""hardware-in-the-loop"" emulator and from several field sites. APAR was also embedded in commercial AHU controllers and tested in the emulator.",Article,"Final",Scopus,2-s2.0-33748442297
"Pärn E.A., Edwards D.J., Sing M.C.P.","The building information modelling trajectory in facilities management: A review",2017,"Automation in Construction",171,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006802917&doi=10.1016%2fj.autcon.2016.12.003&partnerID=40&md5=f35273eb3a2fc65085e083adca4d1dac","There is a paucity of literature that examines building information modelling (BIM) for asset management within the architecture, engineering, construction and owner-operated (AECO) sector. This paper therefore presents a thorough review of published literature on the latest research and standards development that impact upon BIM and its application in facilities management (FM) during the operations and maintenance (O&M) phase of building usage. The purpose is to generate new ideas and provide polemic clarity geared to intellectually challenge readers from across a range of academic and industrial disciplines. The findings reveal that significant challenges facing the FM sector include the need for: greater consideration of long-term strategic aspirations; amelioration of data integration/interoperability issues; augmented knowledge management; enhanced performance measurement; and enriched training and competence development for facilities managers to better deal with the amorphous range of services covered by FM. Future work is also proposed in several key areas and includes: case studies to observe and report upon current practice and development; and supplementary research related to concepts of knowledge capture in relation to FM and the growing use of BIM for asset management. © 2016 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-85006802917
"Yu Y., Woradechjumroen D., Yu D.","A review of fault detection and diagnosis methodologies on air-handling units",2014,"Energy and Buildings",154,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906499241&doi=10.1016%2fj.enbuild.2014.06.042&partnerID=40&md5=9b2d77fb2f3d5d0bde1d42fd8eeeecd3","Faults occurring in improper routine operations and poor preventive maintenance of heating, ventilating, air conditioning, and refrigeration systems (HVAC&R) equipment result in excessive energy consumption. An air-handling unit (AHU) is one of the most extensively operated equipment in large commercial buildings. This device is typically customized and lacks of quality system integration, which can result in hardware failures and controller errors. This paper aims to provide a systematic review of existing fault detection and diagnosis (FDD) methods for an AHU therefore inspire new approaches with high performance in reality. For this goal, the background of AHU systems, general FDD framework and typical faults in AHUs, is described. Ten desirable characteristics used in a review of FDD in chemical process control are introduced to evaluate the methodologies and results. A new categorization method is proposed to better interpret the different and most recent approaches. The main FDD methodologies and hybrid approaches are described and commented to illustrate the use of evaluation standard parameters for improving the performance of FDD on AHUs. © 2014 Elsevier B.V. All rights reserved.",Review,"Final",Scopus,2-s2.0-84906499241
"Kassem M., Kelly G., Dawood N., Serginson M., Lockley S.","BIM in facilities management applications: A case study of a large university complex",2015,"Built Environment Project and Asset Management",146,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931458663&doi=10.1108%2fBEPAM-02-2014-0011&partnerID=40&md5=a93ae74019e341d56835e75c81c0f7f0","Purpose – Building information modelling (BIM) in facilities management (FM) applications is an emerging area of research based on the theoretical proposition that BIM information, generated and captured during the lifecycle of a facility, can improve its management. Using this proposition as a starting point, the purpose of this paper is to investigate the value of BIM and the challenges affecting its adoption in FM applications. Design/methodology/approach – Two inter-related research methods are utilised. The literature is utilised to identify the application areas, value and challenges of BIM in FM. Due to the lack of case studies identified in the literature review, and to provide empirical evidence of the value and challenges of BIM in FM, a case study of Northumbria University’s city campus, is used to empirically explore the value and challenges of BIM in FM. Findings – The results demonstrated that BIM value in FM stems from improvement to current manual processes of information handover; improvement to the accuracy of FM data, improvement to the accessibility of FM data and efficiency increase in work order execution. The main challenges were the lack of methodologies that demonstrate the tangible benefits of BIM in FM, the limited knowledge of implementation requirement including BIM for FM modelling requirements, the interoperability between BIM and FM technologies, the presence of disparate operational systems managing the same building and finally, the shortage of BIM skills in the FM industry. Originality/value – There is lack of real-life cases on BIM in FM especially for existing assets despite new constructions representing only 1-2 per cent of the total building stock in a typical year. The originality of this paper stems from both adding a real-life case study of BIM in FM and providing empirical evidence of both the value and challenges of BIM in FM applications. © Emerald Group Publishing Limited.",Article,"Final",Scopus,2-s2.0-84931458663
"Bonvini M., Sohn M.D., Granderson J., Wetter M., Piette M.A.","Robust on-line fault detection diagnosis for HVAC components based on nonlinear state estimation techniques",2014,"Applied Energy",86,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896982375&doi=10.1016%2fj.apenergy.2014.03.009&partnerID=40&md5=8c1a73acd92ad324d255888a42ebfa11","This work presents a robust and computationally efficient algorithm for both whole-building and component-level energy fault detection and diagnosis (FDD). The algorithm is able to provide reliable estimation of multiple and simultaneous fault conditions, even in the presence of noisy and sometimes erroneous sensor data, and to provide uncertainty estimation. The algorithm can be used to provide such outputs as the probability of a fault, the likely cause(s), and the expected consequences of the fault(s) on energy use. The approach is based on an advanced Bayesian nonlinear state estimation technique called Unscented Kalman Filtering, but with our addition of a back-smoothing method that provides fast and robust FDD for common building use cases. The approach is presented and demonstrated for detecting energy and hydraulic faults in a chiller plant. The model of the chiller plant is a subsystem of an actual chiller plant, calibrated to real data. The algorithm can detect common faults, such as (1) energy faults (e.g., the chiller is not working properly, or far from its nominal condition), (2) functional faults caused by issues in the compressor and (3) occlusions in the valves that may reduce the water flow rate through the condenser and evaporator water loop. It is also shown that estimates of uncertainty are consistent with the error in the synthetic data, and can be updated as new data stream in from sensors. © 2014 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84896982375
"Cavka H.B., Staub-French S., Poirier E.A.","Developing owner information requirements for BIM-enabled project delivery and asset management",2017,"Automation in Construction",81,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027396980&doi=10.1016%2fj.autcon.2017.08.006&partnerID=40&md5=1ebcb53eb920ad8d05c3e9cc555ccb56","Building information modeling (BIM) is emerging as a potential solution for facility owners to address the challenges of poor information fidelity, interoperability, and usability in project delivery to support the lifecycle of their assets' information. Despite the many benefits offered by BIM, its use for facility operations remains significantly limited. The reality is that implementing BIM in large owner organisations is a complex challenge. In particular, a significant barrier to BIM adoption for owners is the challenge of identifying and formalizing the information requirements needed to support model-based project delivery and asset management. This paper presents the results of a longitudinal research project that investigated two large owner organisations in Canada to better understand the process of developing and formulating BIM requirements to support the lifecycle of their assets. Specifically, the objectives were to formalize an iterative approach to the identification and characterization of owner requirements and to develop a conceptual framework that would relate digital and physical products to owner requirements and organisational constructs, to underpin the formalization process. As part of this research an array of requirements documentation were analysed, interviews were performed with numerous facility management personnel, and BIMs from four projects were analysed. A methodology is introduced to support a rigorous and detailed analysis of BIM requirements. The investigation of the owner requirements helped to develop an understanding of the required information content, and its alignment with BIM. Finally the relationships between organisational constructs, owner requirements, and BIM were mapped. As the construction industry shifts towards model-based project delivery, this research will inform owners about how to think about handover of digital facility models, and what to require in models based on their specific needs. © 2017 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85027396980
"Tartakovsky A.G., Polunchenko A.S., Sokolov G.","Efficient computer network anomaly detection by changepoint detection methods",2013,"IEEE Journal on Selected Topics in Signal Processing",80,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873838558&doi=10.1109%2fJSTSP.2012.2233713&partnerID=40&md5=d2b0eb8909ebc55161921337cc7b0284","We consider the problem of efficient on-line anomaly detection in computer network traffic. The problem is approached statistically, as that of sequential (quickest) changepoint detection. A multi-cyclic setting of quickest change detection is a natural fit for this problem. We propose a novel score-based multi-cyclic detection algorithm. The algorithm is based on the so-called Shiryaev-Roberts procedure. This procedure is as easy to employ in practice and as computationally inexpensive as the popular Cumulative Sum chart and the Exponentially Weighted Moving Average scheme. The likelihood ratio based Shiryaev-Roberts procedure has appealing optimality properties, particularly it is exactly optimal in a multi-cyclic setting geared to detect a change occurring at a far time horizon. It is therefore expected that an intrusion detection algorithm based on the Shiryaev-Roberts procedure will perform better than other detection schemes. This is confirmed experimentally for real traces. We also discuss the possibility of complementing our anomaly detection algorithm with a spectral-signature intrusion detection system with false alarm filtering and true attack confirmation capability, so as to obtain a synergistic system. © 2007-2012 IEEE.",Article,"Final",Scopus,2-s2.0-84873838558
