Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Lee E.A.","Cyber physical systems: Design challenges",2008,"Proceedings - 11th IEEE Symposium on Object/Component/Service-Oriented Real-Time Distributed Computing, ISORC 2008",2178,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49649119406&doi=10.1109%2fISORC.2008.25&partnerID=40&md5=f85f1e3e6cbf44217115ac4435e78b68","Cyber-Physical Systems (CPS) are integrations of computation and physical processes. Embedded computers and networks monitor and control the physical processes, usually with feedback loops where physical processes affect computations and vice versa. The economic and societal potential of such systems is vastly greater than what has been realized, and major investments are being made worldwide to develop the technology. There are considerable challenges, particularly because the physical components of such systems introduce safety and reliability requirements qualitatively different from those in generalpurpose computing. Moreover, physical components are qualitatively different from object-oriented software components. Standard abstractions based on method calls and threads do not work. This paper examines the challenges in designing such systems, and in particular raises the question of whether today's computing and networking technologies provide an adequate foundation for CPS. It concludes that it will not be sufficient to improve design processes, raise the level of abstraction, or verify (formally or otherwise) designs that are built on today's abstractions. To realize the full potential of CPS, we will have to rebuild computing and networking abstractions. These abstractions will have to embrace physical dynamics and computation in a unified way. © 2008 IEEE.",Conference Paper,"Final",Scopus,2-s2.0-49649119406
"Tao F., Cheng J., Qi Q., Zhang M., Zhang H., Sui F.","Digital twin-driven product design, manufacturing and service with big data",2018,"International Journal of Advanced Manufacturing Technology",958,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015707925&doi=10.1007%2fs00170-017-0233-1&partnerID=40&md5=e9df82a6c28a363f7d0c22bcc013b053","Nowadays, along with the application of new-generation information technologies in industry and manufacturing, the big data-driven manufacturing era is coming. However, although various big data in the entire product lifecycle, including product design, manufacturing, and service, can be obtained, it can be found that the current research on product lifecycle data mainly focuses on physical products rather than virtual models. Besides, due to the lack of convergence between product physical and virtual space, the data in product lifecycle is isolated, fragmented, and stagnant, which is useless for manufacturing enterprises. These problems lead to low level of efficiency, intelligence, sustainability in product design, manufacturing, and service phases. However, physical product data, virtual product data, and connected data that tie physical and virtual product are needed to support product design, manufacturing, and service. Therefore, how to generate and use converged cyber-physical data to better serve product lifecycle, so as to drive product design, manufacturing, and service to be more efficient, smart, and sustainable, is emphasized and investigated based on our previous study on big data in product lifecycle management. In this paper, a new method for product design, manufacturing, and service driven by digital twin is proposed. The detailed application methods and frameworks of digital twin-driven product design, manufacturing, and service are investigated. Furthermore, three cases are given to illustrate the future applications of digital twin in the three phases of a product respectively. © 2017, Springer-Verlag London.",Article,"Final",Scopus,2-s2.0-85015707925
"Monostori L., Kádár B., Bauernhansl T., Kondoh S., Kumara S., Reinhart G., Sauer O., Schuh G., Sihn W., Ueda K.","Cyber-physical systems in manufacturing",2016,"CIRP Annals",861,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990841502&doi=10.1016%2fj.cirp.2016.06.005&partnerID=40&md5=5f72e61fc476b303ff9cde368f8326d3","One of the most significant advances in the development of computer science, information and communication technologies is represented by the cyber-physical systems (CPS). They are systems of collaborating computational entities which are in intensive connection with the surrounding physical world and its on-going processes, providing and using, at the same time, data-accessing and data-processing services available on the Internet. Cyber-physical production systems (CPPS), relying on the latest, and the foreseeable further developments of computer science, information and communication technologies on one hand, and of manufacturing science and technology, on the other, may lead to the 4th industrial revolution, frequently noted as Industrie 4.0. The paper underlines that there are significant roots in general – and in particular to the CIRP community – which point towards CPPS. Expectations towards research in and implementation of CPS and CPPS are outlined and some case studies are introduced. Related new R&D challenges are highlighted. © 2016 CIRP",Article,"Final",Scopus,2-s2.0-84990841502
"Negri E., Fumagalli L., Macchi M.","A Review of the Roles of Digital Twin in CPS-based Production Systems",2017,"Procedia Manufacturing",520,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029833606&doi=10.1016%2fj.promfg.2017.07.198&partnerID=40&md5=8050bdfad87d2c836e7157bd0070c227","The Digital Twin (DT) is one of the main concepts associated to the Industry 4.0 wave. This term is more and more used in industry and research initiatives; however, the scientific literature does not provide a unique definition of this concept. The paper aims at analyzing the definitions of the DT concept in scientific literature, retracing it from the initial conceptualization in the aerospace field, to the most recent interpretations in the manufacturing domain and more specifically in Industry 4.0 and smart manufacturing research. DT provides virtual representations of systems along their lifecycle. Optimizations and decisions making would then rely on the same data that are updated in real-time with the physical system, through synchronization enabled by sensors. The paper also proposes the definition of DT for Industry 4.0 manufacturing, elaborated by the European H2020 project MAYA, as a contribution to the research discussion about DT concept. © 2017 The Authors",Article,"Final",Scopus,2-s2.0-85029833606
"Leitão P., Colombo A.W., Karnouskos S.","Industrial automation based on cyber-physical systems technologies: Prototype implementations and challenges",2016,"Computers in Industry",380,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941662063&doi=10.1016%2fj.compind.2015.08.004&partnerID=40&md5=7f417dc17e543269547b4c8c361847d0","Cyber-Physical Systems (CPS) is an emergent approach that focuses on the integration of computational applications with physical devices, being designed as a network of interacting cyber and physical elements. CPS control and monitor real-world physical infrastructures and thus is starting having a high impact in industrial automation. As such design, implementation and operation of CPS and management of the resulting automation infrastructure is of key importance for the industry. In this work, an overview of key aspects of industrial CPS, their technologies and emerging directions, as well as challenges for their implementation is presented. Based on the hands-on experiences gathered from four European innovation projects over the last decade (i.e. SOCRADES, IMC-AESOP, GRACE and ARUM), a key challenges have been identified and a prioritization and timeline are pointed out with the aim to increase Technology Readiness Levels and lead to their usage in industrial automation environments. © 2015 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84941662063
"Madni A.M., Madni C.C., Lucero S.D.","Leveraging digital twin technology in model-based systems engineering",2019,"Systems",183,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111581098&doi=10.3390%2fsystems7010007&partnerID=40&md5=ae1248eb952959925b9989d89845ab02","Digital twin, a concept introduced in 2002, is becoming increasingly relevant to systems engineering and, more specifically, to model-based system engineering (MBSE). A digital twin, like a virtual prototype, is a dynamic digital representation of a physical system. However, unlike a virtual prototype, a digital twin is a virtual instance of a physical system (twin) that is continually updated with the latter’s performance, maintenance, and health status data throughout the physical system’s life cycle. This paper presents an overall vision and rationale for incorporating digital twin technology into MBSE. The paper discusses the benefits of integrating digital twins with system simulation and Internet of Things (IoT) in support of MBSE and provides specific examples of the use and benefits of digital twin technology in different industries. It concludes with a recommendation to make digital twin technology an integral part of MBSE methodology and experimentation testbeds. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.",Article,"Final",Scopus,2-s2.0-85111581098
"Haag S., Anderl R.","Digital twin – Proof of concept",2018,"Manufacturing Letters",172,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044953148&doi=10.1016%2fj.mfglet.2018.02.006&partnerID=40&md5=baf12578d7050fb015a3f848e237eede","Miniaturization and price decline enable the integration of information, communication and sensor technologies into virtually any product. Products become able to sense their own state as well as the state of their environment. Paired with the ability to process and communicate this data allows for the creation of digital twins. The digital twin is a comprehensive digital representation of an individual product that will play an integral role in a fully digitalized product life cycle. To prove the digital twin concept a cyber-physical bending beam test bench was developed at DiK research lab. © 2018 Society of Manufacturing Engineers (SME)",Article,"Final",Scopus,2-s2.0-85044953148
"Zheng Y., Yang S., Cheng H.","An application framework of digital twin and its case study",2019,"Journal of Ambient Intelligence and Humanized Computing",139,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049576881&doi=10.1007%2fs12652-018-0911-3&partnerID=40&md5=e619e967a8ded2fe63780bf500766c88","With the rapid development of virtual technology and data acquisition technology, digital twin (DT) technology was proposed and gradually become one of the key research directions of intelligent manufacturing. However, the research of DT for product life cycle management is still in the theoretical stage, the application framework and application methods are not clear, and the lack of referable application cases is also a problem. In this paper, the related research and application of DT technology are systematically studied. Then the concept and characteristics of DT are interpreted from both broad sense and narrow sense. On this basis, an application framework of DT for product lifecycle management is proposed. In physical space, the total-elements information perception technology of production is discussed in detail. In the information processing layer, three main function modules, including data storage, data processing and data mapping, are constructed. In virtual space, this paper describes the implementation process of full parametric virtual modeling and the construction idea for DT application subsystems. At last, a DT case of a welding production line is built and studied. Meanwhile, the implementation scheme, application process and effect of this case are detail described to provide reference for enterprises. © 2018, Springer-Verlag GmbH Germany, part of Springer Nature.",Article,"Final",Scopus,2-s2.0-85049576881
"Lee J., Bagheri B., Jin C.","Introduction to cyber manufacturing",2016,"Manufacturing Letters",120,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968820897&doi=10.1016%2fj.mfglet.2016.05.002&partnerID=40&md5=68ec5de421e63d3dc4f8f019c854316f","Cyber manufacturing is transformative concept that involves the translation of data from interconnected systems into predictive and prescriptive operations to achieve resilient performance. It intertwines industrial big data and smart analytics to discover and comprehend invisible issues for decision making. With the advent of Internet-of-Things (IoT) and smart, predictive analytics technologies, companies have been building a networked data-rich environment, which calls for a systematic methodology to transform raw data into meaningful and actionable operations. This paper introduces a fundamental framework and architecture for cyber manufacturing systems. © 2016 Society of Manufacturing Engineers (SME).",Article,"Final",Scopus,2-s2.0-84968820897
"Zhou Y., Luo H., Yang Y.","Implementation of augmented reality for segment displacement inspection during tunneling construction",2017,"Automation in Construction",80,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015661545&doi=10.1016%2fj.autcon.2017.02.007&partnerID=40&md5=181947abd760c36311d65252d0bea674","This paper discusses the feasibility of using Augmented Reality (AR) to rapidly inspect segment displacement during tunneling construction. This technology will allow on-site quality inspectors to retrieve the virtual quality control baseline model which can be established according to the quality standard, and overlay that model onto the real segment displacement in AR. Therefore, the structural safety can be automatically evaluated by measuring the differences between the baseline model and the real facility view. Additionally, the feedback can be potentially used to explore how to enhance the tunnel's stability to avoid significant accidents. A case study has been conducted to evaluate the benefits of the inspection using a prototype AR system over a conventional method. The result shows that all inspections and analyses can be conducted on-site, in real-time, and at a very low cost. The proposed approach might enable AR to be applied in on-site inspections more practically and effectively. © 2017 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85015661545
