Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Gu N., London K.","Understanding and facilitating BIM adoption in the AEC industry",2010,"Automation in Construction",491,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149283543&doi=10.1016%2fj.autcon.2010.09.002&partnerID=40&md5=112063dc424ae5f06e75d6f5f39d4360","Building Information Modelling (BIM) is one of the important areas in current Virtual Reality (VR) research. VR research considers not only the technological development, a very important part of the research also concerns the application of the technologies and their adoption by the practices. This paper firstly presents an analysis of the current state of BIM in the Architecture, Engineering and Construction (AEC) industry and a re-assessment of its role and potential contribution in the near future. The paper analyses the readiness of the industry with respect to the (1) product, (2) processes and (3) people, to position BIM adoption in terms of current status and expectations across disciplines. The findings indicate that there were both technical and non-technical issues that need consideration. The evidence also suggests that there are varying levels of adoption and therefore the need for a specific tool to facilitate BIM adoption. The study revealed that even the market leaders who are early technology adopters in the Australian industry in many cases have varying degrees of practical experiential knowledge of BIM and hence at times different understandings and different levels of confidence regarding the future diffusion of BIM technology throughout the industry. There have been numerous factors affecting BIM adoption, which can be grouped into two main areas: technical tool functional requirements and needs, and non-technical strategic issues. There are varying levels of adoption and understanding within countries - from discipline to discipline and client to client. There are also varying levels of adoption from country to country and although many researchers and practitioners espouse collaborative working environments there are still challenges to be met in many parts of the world, particularly, in relation to a fully integrated collaborative multidisciplinary mode of operation. The challenges for the research community lie not only in addressing the technical solutions or addressing human centred issues but it is also in creating the enabling environment of a decision framework, which integrates both the technical and non-technical challenges. The need for guidance on where to start, what tools are available and how to work through the legal, procurement and cultural challenges was evidenced in the exploratory study. Therefore the Collaborative BIM Decision Framework has been initiated to facilitate the BIM adoption in the AEC industry, based upon these industry concerns, which consists of four interrelated key elements. The findings are drawn from a major research project funded by the Australian Cooperative Research Centre for Construction Innovation (CRC-CI), with a focus on the Australian context. © 2010 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-78149283543
"Pauwels P., Terkaj W.","EXPRESS to OWL for construction industry: Towards a recommendable and usable ifcOWL ontology",2016,"Automation in Construction",209,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952362213&doi=10.1016%2fj.autcon.2015.12.003&partnerID=40&md5=7b68d6f1ef26264826834638644175ab","An increasing number of information management and information exchange applications in construction industry is relying on semantic web technologies or tools from the Linked Open Data (LOD) domain to support data interoperability, flexible data exchange, distributed data management and the development of reusable tools. These goals tend to be overlapped with the purposes of the Industry Foundation Classes (IFC), which is a standard for the construction industry defined through an EXPRESS schema. A connecting point between semantic web technologies and the IFC standard would be represented by an agreed Web Ontology Language (OWL) ontology for IFC (termed ifcOWL) that allows to (1) keep on using the well-established IFC standard for representing construction data, (2) exploit the enablers of semantic web technologies in terms of data distribution, extensibility of the data model, querying, and reasoning, and (3) re-use general purpose software implementations for data storage, consistency checking and knowledge inference. Therefore, in this paper we will look into existing efforts in obtaining an ifcOWL ontology from the EXPRESS schemas of IFC and analyse which features would be required in a usable and recommendable ifcOWL ontology. In making this analysis, we present our implementations of an EXPRESS-to-OWL converter and the key features of the resulting ifcOWL ontology. © 2015 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84952362213
"Pauwels P., Zhang S., Lee Y.-C.","Semantic web technologies in AEC industry: A literature overview",2017,"Automation in Construction",174,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998890667&doi=10.1016%2fj.autcon.2016.10.003&partnerID=40&md5=e38d847d6b9f1a0640013f403e671ce7","Over the recent years, the usage of semantic web technologies has notably increased in the domains of architecture, engineering and construction (AEC). These technologies are typically considered as complementary to existing and often used Building Information Modelling (BIM) software. The usage of these technologies in the AEC domains is thereby motivated by (1) a desire to overcome the interoperability issue among software tools used in diverse disciplines, or at least improve information exchange processes; (2) a desire to connect to various domains of application that have opportunities to identify untapped valuable resources closely linked to the information already obtained in the AEC domains; and/or (3) a desire to exploit the logical basis of these technologies, which is currently undisclosed in the AEC domains. Through an extensive literature study and survey, this article investigates the development and application progress of semantic web technologies in the AEC domains in accordance with these three primary perspectives. These examinations and analyses provide a complete strategical map that can serve as a robust stepping stone for future research regarding the application of semantic web technologies in the AEC domains. Results show that semantic web technologies have a key role to play in logic-based applications and applications that require information from multiple application areas (e.g. BIM + Infra + GIS + Energy). Notwithstanding fast developments and hard work, challenging research opportunities are situated in (1) the creation and maintenance of the links between the various data sets and in (2) devising beneficial implementation approaches that rely on appropriate combinations of declarative and procedural programming techniques, semantic and legacy data formats, user input, and automated procedures. © 2016 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-84998890667
"Steel J., Drogemuller R., Toth B.","Model interoperability in building information modelling",2012,"Software and Systems Modeling",134,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856211831&doi=10.1007%2fs10270-010-0178-4&partnerID=40&md5=05d2647cd02267d6ddcf8607ad85d3b3","The exchange of design models in the design and construction industry is evolving away from 2-dimensional computer-aided design (CAD) and paper towards semantically-rich 3-dimensional digital models. This approach, known as Building Information Modelling (BIM), is anticipated to become the primary means of information exchange between the various parties involved in construction projects. From a technical perspective, the domain represents an interesting study in model-based interoperability, since the models are large and complex, and the industry is one in which collaboration is a vital part of business. In this paper, we present our experiences with issues of model-based interoperability in exchanging building information models between various tools, and in implementing tools which consume BIM models, particularly using the industry standard IFC data modelling format. We report on the successes and challenges in these endeavours, as the industry endeavours to move further towards fully digitised information exchange. © 2010 Springer-Verlag.",Article,"Final",Scopus,2-s2.0-84856211831
"von Tunzelmann N.","Historical coevolution of governance and technology in the industrial revolutions",2003,"Structural Change and Economic Dynamics",103,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0142135940&doi=10.1016%2fS0954-349X%2803%2900029-8&partnerID=40&md5=e1b8ae41cc803225e193c1604a23d2fb","While the relationships between technological change and organisational change have been widely observed in specific cases, little has been done to generalise about such interrelationships over the longer term. The paper uses historical evidence to categorise the principal changes in governance (covering the control, structure and process of systems) in the industrial epoch, which are seen as the successive predominance of markets, (corporate) hierarchies and then networks. These correspond to the successive importance of labour processes, capital processes and information processes. There appears to be a link with the three 'industrial revolutions' that have arisen at century-long intervals since the later 18th century, though the causal interrelationships remain uncertain and by no means necessary. Network alignment is suggested as a means for bringing about the coevolution of governance and technology in development processes. A number of mechanisms for matching technological with organisational change are suggested by the governance literature, although no one theory of governance appears able to explain the observed historical phenomena. © 2003 Published by Elsevier Science B.V.",Article,"Final",Scopus,2-s2.0-0142135940
"Lee D.-Y., Chi H.-L., Wang J., Wang X., Park C.-S.","A linked data system framework for sharing construction defect information using ontologies and BIM environments",2016,"Automation in Construction",60,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013855226&doi=10.1016%2fj.autcon.2016.05.003&partnerID=40&md5=6d876d0b1ac2bf4bcce48240b8d36882","Defect data contains knowledge about specific work conditions. In order to prevent reoccurrence of defects, a data feedback mechanism is required. However, most defect data are stored in unstructured ways, resulting in the fundamental problem of data utilization. This paper proposes a novel framework by using BIM and linked data technologies for sharing defect data between heterogeneous data sources in a new way. To demonstrate, a defect ontology is developed, work context information is extracted from BIM models, extracted BIM data is converted to RDF format, and SPARQL queries are implemented. The proposed approach could help BIM software applications to take into account information stemming from the defect management domain. Also, it can reduce data search time and improve the accuracy of search results as well. Therefore, this framework may enable reductions of defect occurrence and improvements in current defect management practices. © 2016 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85013855226
"Wu G., Zhao X., Zuo J., Zillante G.","Effects of team diversity on project performance in construction projects",2019,"Engineering, Construction and Architectural Management",20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062469095&doi=10.1108%2fECAM-05-2018-0220&partnerID=40&md5=63dd28ecd09294ef8d4888e3bb5c9c44","Purpose: The purpose of this paper is fourfold: first, to investigate the effect of team diversity on different types of conflicts; second, to determine if team diversity is significantly correlated with project performance; third, to investigate the mediating effect of project conflicts on the relationship between team diversity and project performance and fourth, to examine the relationship between different types of conflicts and project performance in construction projects. Design/methodology/approach: A theoretical model was developed and a questionnaire survey was conducted with 246 professionals. The structural equation modeling technique was applied to analyze the data. Findings: The results showed that: team diversity was positively associated with project performance; the introduction of conflicts significantly weakened the effect of diversity on performance; conflicts have both constructive and destructive effects on project performance; and team diversity affected project performance through the mediating effects of task conflict and relationship conflict, thus adding both positive and negative effects on performance. Research limitations/implications: There are other factors which may affect conflicts and project performance such as communication, trust and contract. Future research could be conducted to determine the role of these variables in determining the effects of team diversity on performance. Practical implications: It is necessary to reduce the relationship conflict whereas maintaining a “healthy” level of task conflict. In light of this, the conclusions of this study highlight practical implications as follows: project teams should attach importance to diverse partner selection and select cooperative partners whose value orientations are similar; when implementing a construction project, the structure of diverse project teams should keep relatively stable, avoiding too many teams entering or exiting the project in a short period; project teams should make greater efforts to deal with destructive conflicts via relational governance such as trust and communication. Originality/value: This study contributes to the literature in three areas. First, this study investigated the dynamic mechanism between team diversity, conflicts and performance in construction projects. Second, this study contributes to the body of knowledge on validating the mediating effects of conflicts on the relationship between team diversity and performance. Third, this study validated the positive and negative effects of team diversity on performance with different types of conflicts as mediation variables in construction projects. © 2019, Emerald Publishing Limited.",Article,"Final",Scopus,2-s2.0-85062469095
"Juan D., Zheng Q.","Cloud and open BIM-based building information interoperability research",2014,"Journal of Service Science and Management",20,,[No abstract available],,"Final",Scopus,2-s2.0-84929324520
"Homayouni H., Neff G., Dossick C.S.","Theoretical categories of successful collaboration and BIM implementation within the AEC industry",2010,"Construction Research Congress 2010: Innovation for Reshaping Construction Practice - Proceedings of the 2010 Construction Research Congress",17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956309723&doi=10.1061%2f41109%28373%2978&partnerID=40&md5=e52fd7f9141f09713ee1164a7fedd17d","Researchers have found successful collaboration that spans organizational boundaries enhances the productivity of the design and construction process. Researchers and practitioners alike argue using Building Information Modeling (BIM) should lead to tighter collaboration and closer communication among project participants working in cross-organizational environments. Using data from observations over fifteen months of the integrated design process of a laboratory building project, we build a typology of the strategies of successful collaboration within the AEC industry. Then, using interview data from 70 architects, engineers and general contractors from across the U.S., we test our proposed typology to suggest how the collaboration process is implicated in inter-organizational BIM integration. We find that inter-organizational BIM-enabled projects and successful interorganizational collaboration have shared theoretical categories: fostering integrated teams; implementing tools and strategies to encourage clear communication across the team; and developing transparent technology use. We argue that attempts at either will not be successful without first establishing the right social and organizational foundation that supports both collaboration and successful technology implementation. Copyright 2010 ASCE.",Conference Paper,"Final",Scopus,2-s2.0-77956309723
"Radl J., Kaiser J.","Benefits of Implementation of Common Data Environment (CDE) into Construction Projects",2019,"IOP Conference Series: Materials Science and Engineering",11,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062445962&doi=10.1088%2f1757-899X%2f471%2f2%2f022021&partnerID=40&md5=aa1f693075d805a2fbd42cb81069758b","The BIM (Building Information Modelling) is very actual topic of contemporary research in construction management. There are many views how to observe benefits of BIM in construction industry. It is clear that project management and optimization of management processes in construction projects is big challenge nowadays. The purpose of paper is to enhance efficiency of construction management practices. Paper follows up previous papers of authors that were focused on crucial points of construction management from view of structure and hierarchy of construction projects. There were defined crucial points in exchanging information and their insufficiency for concrete participant of construction project. This paper is focused on standardized environment for exchanging information in BIM. Generally, it is called Common Data Environment (further CDE). The paper observes influence of CDE on efficiency of construction projects and options of implementation into real projects. From practical experience of authors in project management in construction business were proposed possibilities of implementation to road projects in Czech Republic from view of feasibility. For several possible types of implementation of CDE (proposed by authors) were evaluated impacts on feasibility of construction projects primarily cost and benefits of implementation. From this evaluation were find out the most appropriate types of implementation for CDE and practical proposal of strategies of implementation of CDE into construction projects of multiple types of construction projects. © 2019 Published under licence by IOP Publishing Ltd.",Conference Paper,"Final",Scopus,2-s2.0-85062445962
