Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Frontczak M., Schiavon S., Goins J., Arens E., Zhang H., Wargocki P.","Quantitative relationships between occupant satisfaction and satisfaction aspects of indoor environmental quality and building design",2012,"Indoor Air",321,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858161301&doi=10.1111%2fj.1600-0668.2011.00745.x&partnerID=40&md5=bb8d9f5c71a164e6724417490fb27254","The article examines which subjectively evaluated indoor environmental parameters and building features mostly affect occupants' satisfaction in mainly US office buildings. The study analyzed data from a web-based survey administered to 52980 occupants in 351 office buildings over 10years by the Center for the Built Environment. The survey uses 7-point ordered scale questions pertaining to satisfaction with indoor environmental parameters, workspace, and building features. The average building occupant was satisfied with his/her workspace and building. Proportional odds ordinal logistic regression shows that satisfaction with all 15 parameters listed in the survey contributed significantly to overall workspace satisfaction. The most important parameters were satisfaction with amount of space (odds ratio OR 1.57, 95% CI: 1.55-1.59), noise level (OR 1.27, 95% CI: 1.25-1.29), and visual privacy (OR 1.26, 95% CI: 1.24-1.28). Satisfaction with amount of space was ranked to be most important for workspace satisfaction, regardless of age group (below 30, 31-50 or over 50years old), gender, type of office (single or shared offices, or cubicles), distance of workspace from a window (within 4.6m or further), or satisfaction level with workspace (satisfied or dissatisfied). Satisfaction with amount of space was not related to the gross amount of space available per person. © 2011 John Wiley & Sons A/S.",Article,"Final",Scopus,2-s2.0-84858161301
"Dave B., Buda A., Nurminen A., Främling K.","A framework for integrating BIM and IoT through open standards",2018,"Automation in Construction",104,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051379498&doi=10.1016%2fj.autcon.2018.07.022&partnerID=40&md5=9daa502dc1dc7080a41fcd01842cb455","The built environment provides significant opportunities for IoT (Internet of Things) deployment, and can be singled out as one of the most important aspects for IoT related research. While the IoT deployment in the built environment is growing exponentially, there exists a gap in integrating these two in a systematic way through open standards and systems. From technological perspective, there is a need for convergence of diverse fields ranging from Building Information Systems and Building Services to Building Automation Systems, and IoT devices and finally the end user services to develop smart, user oriented applications. This paper outlines the efforts to develop a platform that integrates the built environment data with IoT sensors in a campus wide, web based system called Otaniemi3D that provides information about energy usage, occupancy and user comfort by integrating Building Information Models and IoT devices through open messaging standards (O-MI and O-DF) and IFC models. The paper describes the design criteria, the system architecture, the workflow and a proof of concept with potential use cases that integrate IoT with the built environment. Initial results show that both the end users and other research groups can benefit from such platforms by either consuming the data in their daily life or using the data for more advance research. © 2018 The Authors",Article,"Final",Scopus,2-s2.0-85051379498
"Mills E.","Building commissioning: A golden opportunity for reducing energy costs and greenhouse gas emissions in the United States",2011,"Energy Efficiency",101,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79952621553&doi=10.1007%2fs12053-011-9116-8&partnerID=40&md5=0d63b40595578e504da87a71219b3854","Commissioning is arguably the single most cost-effective strategy for reducing energy, costs, and greenhouse gas emissions in buildings today. Although commissioning has earned increased recognition in recent years, it remains an enigmatic practice whose visibility severely lags its potential. The application of commissioning to new buildings ensures that they deliver or exceed the performance and energy savings promised by their design and intended operation. When applied to existing buildings, commissioning identifies deficiencies and the almost inevitable ""drift"" from intended performance over time, and carries out interventions to put the building back on course. More formally, commissioning is a systematic, forensic approach to quality assurance and performance risk management, rather than a technology per se. This article presents the world's largest compilation and meta-analysis of commissioning experience and the associated literature, comprising 643 non-residential buildings, 99 million ft2 of floorspace, $43 million in commissioning expenditures, and the work of 37 commissioning providers. The median normalized cost to deliver commissioning is $0.30/ft2 ($2009 currencies) for existing buildings and $1.16/ft2 for new construction (or 0.4% of the overall construction cost). The one third of projects for which data are available reveal over 10,000 energy-related deficiencies, the correction of which resulted in 16% median whole-building energy savings in existing buildings and 13% in new construction, with payback times of 1.1 and 4.2 years, respectively. Because energy savings exceed commissioning costs, the associated reductions in greenhouse gas emissions come at a ""negative"" cost of -$110/tonne CO2 for new buildings and -$25/tonne for new construction. Cases with comprehensive commissioning attained nearly twice the overall median level of savings and five times the savings of the least-thorough projects. Significant non-energy benefits such as improved indoor air quality are also achieved. Applying the median whole-building energy-saving values to the US non-residential buildings stock corresponds to an annual energy-saving potential of $30 billion (and 340 Mt of CO2) by the year 2030. © 2011 The Author(s).",Review,"Final",Scopus,2-s2.0-79952621553
"Stazi F., Naspi F., D'Orazio M.","A literature review on driving factors and contextual events influencing occupants' behaviours in buildings",2017,"Building and Environment",99,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015988086&doi=10.1016%2fj.buildenv.2017.03.021&partnerID=40&md5=3bcee46a430f7e4cc70b09db5bf1b941","The present paper illustrates the results of a literature review on occupants' behaviours, assessing the actions' drivers. There is no general agreement about the reasons people interact with building systems or the driving factors that trigger their decisions. Even if lot of researchers focus on this target, they usually analyse one or two actions, while no survey makes a comprehensive investigation. Windows, lights, blinds, air-conditioning, thermostat, fans and doors patterns are investigated in different building uses (offices, houses and schools). The analysis is split in three parts: 1) evaluating the influence of environmental parameters 2) and time-related events (e.g. arrivals and departures) and 3) describing the variables adopted in behavioural models. The results suggest that not only environmental factors play a key role in the use of building systems but also contextual factors, as well as routine and habits, largely affect occupants' behaviours. Behavioural models are becoming more and more complex and comprehensive to better reproduce the human component. Considering the principal driving factors inside the behavioural models would bring a double benefit: improving the results of building simulation programs and assisting designers during the project of energy-saving and comfortable buildings. © 2017 Elsevier Ltd",Review,"Final",Scopus,2-s2.0-85015988086
"Altomonte S., Allen J., Bluyssen P.M., Brager G., Heschong L., Loder A., Schiavon S., Veitch J.A., Wang L., Wargocki P.","Ten questions concerning well-being in the built environment",2020,"Building and Environment",27,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087200169&doi=10.1016%2fj.buildenv.2020.106949&partnerID=40&md5=201fabcd8c2a3d582d913f8bbe3d4a49","Well-being in the built environment is a topic that features frequently in building standards and certification schemes, in scholarly articles and in the general press. However, despite this surge in attention, there are still many questions on how to effectively design, measure, and nurture well-being in the built environment. Bringing together experts from academia and the building industry, this paper aims to demonstrate that the promotion of well-being requires a departure from conventional agendas. The ten questions and answers have been arranged to offer a range of perspectives on the principles and strategies that can better sustain the consideration of well-being in the design and operation of the built environment. Placing a specific focus on some of the key physical factors (e.g., light, temperature, sound, and air quality) of indoor environmental quality (IEQ) that strongly influence occupant perception of built spaces, attention is also given to the value of multi-sensory variability, to how to monitor and communicate well-being outcomes in support of organizational and operational strategies, and to future research needs and their translation into building practice and standards. Seen as a whole, a new framework emerges, accentuating the integration of diverse new competencies required to support the design and operation of built environments that respond to the multifaceted physical, physiological, and psychological needs of their occupants. © 2020",Article,"Final",Scopus,2-s2.0-85087200169
"Jayathissa P., Quintana M., Abdelrahman M., Miller C.","Humans-as-a-sensor for buildings—intensive longitudinal indoor comfort models",2020,"Buildings",20,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095124382&doi=10.3390%2fbuildings10100174&partnerID=40&md5=4dea57227ce2252ee3c0257e42a47a9d","Evaluating and optimising human comfort within the built environment is challenging due to the large number of physiological, psychological and environmental variables that affect occupant comfort preference. Human perception could be helpful to capture these disparate phenomena and interpreting their impact; the challenge is collecting spatially and temporally diverse subjective feedback in a scalable way. This paper presents a methodology to collect intensive longitudinal subjective feedback of comfort-based preference using micro ecological momentary assessments on a smartwatch platform. An experiment with 30 occupants over two weeks produced 4378 field-based surveys for thermal, noise, and acoustic preference. The occupants and the spaces in which they left feedback were then clustered according to these preference tendencies. These groups were used to create different feature sets with combinations of environmental and physiological variables, for use in a multi-class classification task. These classification models were trained on a feature set that was developed from time-series attributes, environmental and near-body sensors, heart rate, and the historical preferences of both the individual and the comfort group assigned. The most accurate model had multi-class classification F1 micro scores of 64%, 80% and 86% for thermal, light, and noise preference, respectively. The discussion outlines how these models can enhance comfort preference prediction when supplementing data from installed sensors. The approach presented prompts reflection on how the building analysis community evaluates, controls, and designs indoor environments through balancing the measurement of variables with occupant preferences in an intensive longitudinal way. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",Article,"Final",Scopus,2-s2.0-85095124382
"Jayathissa P., Quintana M., Sood T., Nazarian N., Miller C.","Is your clock-face cozie? A smartwatch methodology for the in-situ collection of occupant comfort data",2019,"Journal of Physics: Conference Series",18,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076263079&doi=10.1088%2f1742-6596%2f1343%2f1%2f012145&partnerID=40&md5=6a815f2fe776614b8af4639c56939f09","Labelled human comfort data can be a valuable resource in optimising the built environment, and improving the wellbeing of individual occupants. The acquisition of labelled data however remains a challenge. This paper presents a methodology for the collection of in-situ occupant feedback data using a Fitbit smartwatch. The clock-face application cozie can be downloaded free-of-charge on the Fitbit store and tailored to fit a range of occupant comfort related experiments. In the initial trial of the app, fifteen users were given a smartwatch for one month and were prompted to give feedback on their thermal preferences. In one month, with minimal administrative overhead, 1460 labelled responses were collected. This paper demonstrates how these large data sets of human feedback can be analysed to reveal a range of results from building anomalies, occupant behaviour, occupant personality clustering, and general feedback related to the building. The paper also discusses limitations in the approach and the next phase of design of the platform. © Published under licence by IOP Publishing Ltd.",Conference Paper,"Final",Scopus,2-s2.0-85076263079
"Chong A., Augenbroe G., Yan D.","Occupancy data at different spatial resolutions: Building energy performance and model calibration",2021,"Applied Energy",14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100083903&doi=10.1016%2fj.apenergy.2021.116492&partnerID=40&md5=f0d56f3502323aea0cc74e8104b93c06","Occupancy is a significant area of interest within the field of building performance simulation. Through Bayesian calibration, the present study investigates the impact of the availability of different spatial resolution of occupancy data on the gap between predicted and measured energy use in buildings. The study also examines the effect of occupancy data on the quality of the constructed prediction intervals (PIs) using the Coverage Width-based Criterion (CWC) metric. CWC evaluates the PIs based on both their coverage (correctness) and width (informativeness). This investigation takes the form of an actual building case study, with nine months of hourly measured building electricity use, WiFi connection counts as a proxy for occupancy, and actual weather data. In general, the building energy model's accuracy improves with the occupancy and plug-loads schedule derived from WiFi data. Specifically, the Coefficient of Variation Root Mean Square Error (CV[RMSE]) reduced from 37% to 24% with an exponential improvement in the PIs quality compared to the results obtained with ASHRAE 90.1 reference schedules. However, the increase in prediction accuracy shrank to 5% CV(RMSE) and a comparable CWC upon calibrating the base loads of the reference schedules. Increasing the spatial resolution from building aggregated to floor aggregated occupancy data worsened the CV(RMSE) and CWC, suggesting trade-offs between parameter uncertainty and model bias/inadequacy. These results contribute to our understanding of the interactions between model complexity, simulation objectives, and data informativeness, facilitating future discussions on the right level of abstraction when modeling occupancy. © 2021 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85100083903
"Biljecki F., Lim J., Crawford J., Moraru D., Tauscher H., Konde A., Adouane K., Lawrence S., Janssen P., Stouffs R.","Extending CityGML for IFC-sourced 3D city models",2021,"Automation in Construction",13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096145280&doi=10.1016%2fj.autcon.2020.103440&partnerID=40&md5=0910511ec9c03adf89be2d4d3c21dcf1","Differences in the scope and intent of the contrasting IFC and CityGML data formats entail that converting the former to the latter results in loss of information. However, for some use cases it is beneficial to keep also particular information from IFC that is not native to CityGML, and achieving that requires mechanisms such as the CityGML Application Domain Extension (ADE). We develop an ADE to support retaining relevant information from IFC. Besides being driven by the particular source of the input data (IFC), this multi-purpose ADE is shaped after a discovery process that involved examining potentially applicable use cases in Singapore, doubling as an extension that is adapted to a set of use cases and the local geographic context. We implement the conceptual work by generating an enriched dataset (with an automatic conversion from IFC to CityGML), visualising it, and discuss its added value in a use case. © 2020 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85096145280
"Chew M.Y.L., Teo E.A.L., Shah K.W., Kumar V., Hussein G.F.","Evaluating the roadmap of 5g technology implementation for smart building and facilities management in singapore",2020,"Sustainability (Switzerland)",7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097385255&doi=10.3390%2fsu122410259&partnerID=40&md5=1401b6371d4a924a59b44bd8e177f485","The concepts of smart building (SB) and smart facilities management (SFM) are crucial as they aim to uplift occupants’ living standards through information and communication technology. However, the current network possesses several challenges to SFM, due to low bandwidth, high latency, and inability to connect a high amount of IoT (Internet of things) devices. 5G technology promises high-class network services with low latency, high bandwidth, and network slicing to achieve real-time efficiency. Moreover, 5G promises a more sustainable future as it will play a crucial role in reducing energy consumption and shaping future applications to achieve higher sustainability goals. This paper discusses the current challenges and benefits of implementing 5G in various use cases in SFM applications. Furthermore, this paper highlights the Singapore government rollout plan for 5G implementation and discusses the roadmap of SFM use case development initiatives undertaken by 5G Advanced BIM Lab (Department of Building, National University of Singapore) in alignment with the 5G implementation plan of Singapore. Under these 5G SFM projects, the lab seeks to develop state-of-the-art 5G use cases in collaboration with various industry partners and developed a framework for teaching and training to enhance students’ learning motivation and help mid-career professionals to upskill and upgrade themselves to reap multiple benefits using the 5G network. This article will serve as a benchmark for researchers and industries for future progress and development of SFM systems by leveraging 5G networks for higher sustainability targets and implementing teaching and learning programs to achieve greater organizational excellence. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",Article,"Final",Scopus,2-s2.0-85097385255
