Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Grieves M., Vickers J.","Digital twin: Mitigating unpredictable, undesirable emergent behavior in complex systems",2016,"Transdisciplinary Perspectives on Complex Systems: New Findings and Approaches",549,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006339863&doi=10.1007%2f978-3-319-38756-7_4&partnerID=40&md5=f71116f0b25733bc9554a6f358ddfc0a","Systems do not simply pop into existence. They progress through lifecycle phases of creation, production, operations, and disposal. The issues leading to undesirable and unpredicted emergent behavior are set in place during the phases of creation and production and realized during the operational phase, with many of those problematic issues due to human interaction. We propose that the idea of the Digital Twin, which links the physical system with its virtual equivalent can mitigate these problematic issues. We describe the Digital Twin concept and its development, show how it applies across the product lifecycle in defining and understanding system behavior, and define tests to evaluate how we are progressing. We discuss how the Digital Twin relates to Systems Engineering and how it can address the human interactions that lead to “normal accidents.” We address both Digital Twin obstacles and opportunities, such as system replication and front running. We finish with NASA's current work with the Digital Twin. © Springer International Publishing Switzerland 2017.",Book Chapter,"Final",Scopus,2-s2.0-85006339863
"Kritzinger W., Karner M., Traar G., Henjes J., Sihn W.","Digital Twin in manufacturing: A categorical literature review and classification",2018,,533,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052915281&doi=10.1016%2fj.ifacol.2018.08.474&partnerID=40&md5=89a5c6aec62d7a3f4ec83465a36abfa8","The Digital Twin (DT) is commonly known as a key enabler for the digital transformation, however, in literature is no common understanding concerning this term. It is used slightly different over the disparate disciplines. The aim of this paper is to provide a categorical literature review of the DT in manufacturing and to classify existing publication according to their level of integration of the DT. Therefore, it is distinct between Digital Model (DM), Digital Shadow (DS) and Digital Twin. The results are showing, that literature concerning the highest development stage, the DT, is scarce, whilst there is more literature about DM and DS. © 2018",Conference Paper,"Final",Scopus,2-s2.0-85052915281
"Negri E., Fumagalli L., Macchi M.","A Review of the Roles of Digital Twin in CPS-based Production Systems",2017,"Procedia Manufacturing",520,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029833606&doi=10.1016%2fj.promfg.2017.07.198&partnerID=40&md5=8050bdfad87d2c836e7157bd0070c227","The Digital Twin (DT) is one of the main concepts associated to the Industry 4.0 wave. This term is more and more used in industry and research initiatives; however, the scientific literature does not provide a unique definition of this concept. The paper aims at analyzing the definitions of the DT concept in scientific literature, retracing it from the initial conceptualization in the aerospace field, to the most recent interpretations in the manufacturing domain and more specifically in Industry 4.0 and smart manufacturing research. DT provides virtual representations of systems along their lifecycle. Optimizations and decisions making would then rely on the same data that are updated in real-time with the physical system, through synchronization enabled by sensors. The paper also proposes the definition of DT for Industry 4.0 manufacturing, elaborated by the European H2020 project MAYA, as a contribution to the research discussion about DT concept. © 2017 The Authors",Article,"Final",Scopus,2-s2.0-85029833606
"Shafto M., Conroy M., Doyle R., Glaessgen E., Kemp C., LeMoigne J., Wang L.","Draft modeling, simulation, information technology & processing roadmap",2010,"Technology Area",245,,[No abstract available],,"Final",Scopus,2-s2.0-84885413599
"Tao F., Zhang M., Liu Y., Nee A.Y.C.","Digital twin driven prognostics and health management for complex equipment",2018,"CIRP Annals",221,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047291024&doi=10.1016%2fj.cirp.2018.04.055&partnerID=40&md5=b600ba90dc08ec06e22a073ed5ca99e7","Prognostics and health management (PHM) is crucial in the lifecycle monitoring of a product, especially for complex equipment working in a harsh environment. In order to improve the accuracy and efficiency of PHM, digital twin (DT), an emerging technology to achieve physical–virtual convergence, is proposed for complex equipment. A general DT for complex equipment is first constructed, then a new method using DT driven PHM is proposed, making effective use of the interaction mechanism and fused data of DT. A case study of a wind turbine is used to illustrate the effectiveness of the proposed method. © 2018",Article,"Final",Scopus,2-s2.0-85047291024
"Cimino C., Negri E., Fumagalli L.","Review of digital twin applications in manufacturing",2019,"Computers in Industry",151,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073116667&doi=10.1016%2fj.compind.2019.103130&partnerID=40&md5=d2d41ee18a2985f4f074ed60c2fabf43","In the Industry 4.0 era, the Digital Twin (DT), virtual copies of the system that are able to interact with the physical counterparts in a bi-directional way, seem to be promising enablers to replicate production systems in real time and analyse them. A DT should be capable to guarantee well-defined services to support various activities such as monitoring, maintenance, management, optimization and safety. Through an analysis of the current picture of manufacturing and a literature review about the already existing DT environment, this paper identifies what is still missing in the implemented DT to be compliant to their description in literature. Particular focuses of this paper are the degree of integration of the proposed DT with the control of the physical system, in particular with the Manufacturing Execution Systems (MES) when the production system is based on the Automation Pyramid, and the services offered from these environments, comparing them to the reference ones. This paper proposes also a practical implementation of a DT in a MES equipped assembly laboratory line of the School of Management of the Politecnico di Milano. The application has been created to pose the basis to overcome the missing implementation aspects found in literature. In such a way, the developed DT paves the way for future research to close the loop between the MES and the DT taking into consideration the number of services that a DT could offer in a single environment. © 2019 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85073116667
"Xu Y., Sun Y., Liu X., Zheng Y.","A Digital-Twin-Assisted Fault Diagnosis Using Deep Transfer Learning",2019,"IEEE Access",102,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062237403&doi=10.1109%2fACCESS.2018.2890566&partnerID=40&md5=d9ca57df562c33025e14f283024e704a","Digital twin is a significant way to achieve smart manufacturing, and provides a new paradigm for fault diagnosis. Traditional data-based fault diagnosis methods mostly assume that the training data and test data are following the same distribution and can acquire sufficient data to train a reliable diagnosis model, which is unrealistic in the dynamic changing production process. In this paper, we present a two-phase digital-twin-assisted fault diagnosis method using deep transfer learning (DFDD), which realizes fault diagnosis both in the development and maintenance phases. At first, the potential problems that are not considered at design time can be discovered through front running the ultra-high-fidelity model in the virtual space, while a deep neural network (DNN)-based diagnosis model will be fully trained. In the second phase, the previously trained diagnosis model can be migrated from the virtual space to physical space using deep transfer learning for real-time monitoring and predictive maintenance. This ensures the accuracy of the diagnosis as well as avoids wasting time and knowledge. A case study about fault diagnosis using DFDD in a car body-side production line is presented. The results show the superiority and feasibility of our proposed method. © 2013 IEEE.",Article,"Final",Scopus,2-s2.0-85062237403
"Khajavi S.H., Motlagh N.H., Jaribion A., Werner L.C., Holmstrom J.","Digital Twin: Vision, benefits, boundaries, and creation for buildings",2019,"IEEE Access",76,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077738936&doi=10.1109%2fACCESS.2019.2946515&partnerID=40&md5=a69e0011a75fe6a60823f59b9a66bba6","The concept of a digital twin has been used in some industries where an accurate digital model of the equipment can be used for predictive maintenance. The use of a digital twin for performance is critical, and for capital-intensive equipment such as jet engines it proved to be successful in terms of cost savings and reliability improvements. In this paper, we aim to study the expansion of the digital twin in including building life cycle management and explore the benefits and shortcomings of such implementation. In four rounds of experimentation, more than 25,000 sensor reading instances were collected, analyzed, and utilized to create and test a limited digital twin of an office building facade element. This is performed to point out the method of implementation, highlight the benefits gained from digital twin, and to uncover some of the technical shortcomings of the current Internet of Things systems for this purpose. © 2013 IEEE.",Article,"Final",Scopus,2-s2.0-85077738936
"Morgenthal G., Hallermann N., Kersten J., Taraben J., Debus P., Helmrich M., Rodehorst V.","Framework for automated UAS-based structural condition assessment of bridges",2019,"Automation in Construction",70,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056178604&doi=10.1016%2fj.autcon.2018.10.006&partnerID=40&md5=abcf420457165de6f6cb8de65c038b8c","This paper presents a coherent framework for automated unmanned aircraft system based inspections of large bridges to facilitate an automated condition assessment. Modern camera equipped unmanned aircraft systems are used to generate high-resolution digital image data of the structural surface. The flight path is automatically computed from a basic 3D model and ensures that the image set will satisfy defined quality parameters according to the desired information extraction. State-of-the-art photogrammetry and machine learning based feature detection methods are employed to automatically compute high-resolution geo-referenced 3D structural geometries and to identify typical damage patterns such as cracks. Further framework components dedicated to condition assessment allow the mapping of damages to structural parts and the calibration of mechanical numerical simulation models used to compute the internal structural demand under design loads. Data models are proposed that allow a consistent data storage and management to serve as a basis for all algorithmic components. The application of the framework to a large bridge structure showcases how the integration of digital systems and algorithms forms the basis for an intelligent and potentially autonomous safety assessment of very large infrastructures. © 2018 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85056178604
"McGuire B., Atadero R., Clevenger C., Ozbek M.","Bridge Information Modeling for Inspection and Evaluation",2016,"Journal of Bridge Engineering",65,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961262722&doi=10.1061%2f%28ASCE%29BE.1943-5592.0000850&partnerID=40&md5=659a2b51173f7c28a460c4d95030324c","This paper presents a method and prototype implementation for tracking and assessing the structural condition of bridges. The method uses building information modeling (BIM) software to link and analyze data related to the inspection, evaluation, and management of bridges. In the proposed method, an inspector uses a custom software add-in, developed by the authors, to capture information on damage type, amount, severity, and location gathered during bridge inspection. Next, a custom tool in Microsoft Excel evaluates the structural performance and provides load ratings of the inspected bridge. The proposed method was validated through field testing on a case study bridge. Findings from this study suggest that BIM can effectively facilitate the inspection and evaluation of bridges, which may, in the future, enable transportation agencies to more efficiently manage bridge inventories and lead to a more automated practice. © 2016 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-84961262722
"Sacks R., Kedar A., Borrmann A., Ma L., Brilakis I., Hüthwohl P., Daum S., Kattel U., Yosef R., Liebich T., Barutcu B.E., Muhic S.","SeeBridge as next generation bridge inspection: Overview, Information Delivery Manual and Model View Definition",2018,"Automation in Construction",52,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042407578&doi=10.1016%2fj.autcon.2018.02.033&partnerID=40&md5=a088875ae311b0f4ac4d4e88cb6d1111","Innovative solutions for rapid and intelligent survey and assessment methods are required in maintenance, repair, retrofit and rebuild of enormous numbers of bridges in service throughout the world. Motivated by this need, a next-generation integrated bridge inspection system, called SeeBridge, has been proposed. An Information Delivery Manual (IDM) was compiled to specify the technical components, activities and information exchanges in the SeeBridge process, and a Model View Definition (MVD) was prepared to specify the data exchange schema to serve the IDM. The MVD was bound to the IFC4 Add2 data schema standard. The IDM and MVD support research and development of the system by rigorously defining the information and data that structure bridge engineers' knowledge. The SeeBridge process is mapped, parts of the data repositories are presented, and the future use of the IDM is discussed. The development underlines the real potential for automated inspection of infrastructure at large, because it demonstrates that the hurdles in the way of automated acquisition of detailed and semantically rich models of existing infrastructure are computational in nature, not instrumental, and are surmountable with existing technologies. © 2018",Article,"Final",Scopus,2-s2.0-85042407578
"Lu R., Brilakis I.","Digital twinning of existing reinforced concrete bridges from labelled point clusters",2019,"Automation in Construction",48,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065641838&doi=10.1016%2fj.autcon.2019.102837&partnerID=40&md5=eb8619b2d5d7a3d5ac059918869928f6","The automation of digital twinning for existing reinforced concrete bridges from point clouds remains an unresolved problem. Whilst current methods can automatically detect bridge objects in point clouds in the form of labelled point clusters, the fitting of accurate 3D shapes to point clusters remains largely human dependent largely. 95% of the total manual modelling time is spent on customizing shapes and fitting them correctly. The challenges exhibited in the fitting step are due to the irregular geometries of existing bridges. Existing methods can fit geometric primitives such as cuboids and cylinders to point clusters, assuming bridges are comprised of generic shapes. However, the produced geometric digital twins are too ideal to depict the real geometry of bridges. In addition, none of the existing methods have explicitly demonstrated how to evaluate the resulting Industry Foundation Classes bridge data models in terms of spatial accuracy using quantitative measurements. In this article, we tackle these challenges by delivering a slicing-based object fitting method that can generate the geometric digital twin of an existing reinforced concrete bridge from four types of labelled point cluster. The quality of the generated models is gauged using cloud-to-cloud distance-based metrics. Experiments on ten bridge point cloud datasets indicate that the method achieves an average modelling distance of 7.05 cm (while the manual method achieves 7.69 cm), and an average modelling time of 37.8 s. This is a huge leap over the current practice of digital twinning performed manually. © 2019 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85065641838
"Woodward R.J.","Bridge management in Europe - Final report",2001,"Bridge Management in Europe",47,,[No abstract available],,"Final",Scopus,2-s2.0-79958809004
"Delgado J.M.D., Butler L.J., Gibbons N., Brilakis I., Elshafie M.Z.E.B., Middleton C.","Management of structural monitoring data of bridges using BIM",2017,"Proceedings of the Institution of Civil Engineers: Bridge Engineering",41,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026799873&doi=10.1680%2fjbren.16.00013&partnerID=40&md5=913261161315ded5a0c2cea6f9d66869","In addition to the traditional benefits associated with the installation of structural health monitoring systems, reductions in construction, operational and maintenance costs, and improved performance and quality can be achieved by effectively using the acquired data. However, considered in isolation, the raw data are of little use and value. They must be processed and put into a geometric context within the infrastructure asset, which facilitates the interpretation and analysis of the data. This supports informed decision making, which in turn leads to effective actions. This study outlines a new approach that enables the modelling of structural performance monitoring systems in a Building Information Modelling (BIM) environment and hence permits sensor data to be visualised directly on BIM models. The paper addresses aspects related to: (a) interoperability and standard data models; (b) management and visualisation of monitoring data; and (c) data interpretation and analysis. A prestressed concrete bridge, with a comprehensive built-in structural performance monitoring system, has been used as a case study. The case study demonstrates that by including and visualising monitoring data directly on BIM models the acquired data gain geometrical context within the built asset, which facilitates better interpretation, analysis and all the data-sharing benefits associated with the BIM approach. © 2016 Published with permission by the ICE under the CC-BY licence.",Conference Paper,"Final",Scopus,2-s2.0-85026799873
