Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"IPCC",[No title available],2006,"2006 IPCC Guidelines for National Greenhouse Gas Inventories",6609,,[No abstract available],,"Final",Scopus,2-s2.0-34147196938
"Azhar S.","Building information modeling (BIM): Trends, benefits, risks, and challenges for the AEC industry",2011,"Leadership and Management in Engineering",982,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960269657&doi=10.1061%2f%28ASCE%29LM.1943-5630.0000127&partnerID=40&md5=84ab73626fd5089c413d919fca41f7fe","Building information modeling (BIM) is one of the most promising recent developments in the architecture, engineering, and construction (AEC) industry. With BIM technology, an accurate virtual model of a building is digitally constructed. This model, known as a building information model, can be used for planning, design, construction, and operation of the facility. It helps architects, engineers, and constructors visualize what is to be built in a simulated environment to identify any potential design, construction, or operational issues. BIM represents a new paradigm within AEC, one that encourages integration of the roles of all stakeholders on a project. In this paper, current trends, benefits, possible risks, and future challenges of BIM for the AEC industry are discussed. The findings of this study provide useful information for AEC industry practitioners considering implementing BIM technology in their projects. © 2011 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-79960269657
"Bryde D., Broquetas M., Volm J.M.","The project benefits of building information modelling (BIM)",2013,"International Journal of Project Management",643,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881611317&doi=10.1016%2fj.ijproman.2012.12.001&partnerID=40&md5=69388ec6f39ea64795336123bd925f34","Theoretical developments in Building Information Modelling (BIM) suggest that not only is it useful for geometric modelling of a building's performance but also that it can assist in the management of construction projects. The purpose of this paper is to explore the extent to which the use of BIM has resulted in reported benefits on a cross-section of construction projects. This exploration is done by collecting secondary data from 35 construction projects that utilised BIM. A set of project success criteria were generated and content analysis was used to establish the extent to which each individual project met a criterion. The most frequently reported benefit related to the cost reduction and control through the project life cycle. Significant time savings were also reported. Negative benefits were mainly focused on the use of BIM software. Cost/benefit analysis, awareness raising and education and training are important activities to address the challenges of BIM usage. © 2013 Elsevier Ltd and APM IPMA.",Article,"Final",Scopus,2-s2.0-84881611317
"Zhang S., Teizer J., Lee J.-K., Eastman C.M., Venugopal M.","Building Information Modeling (BIM) and Safety: Automatic Safety Checking of Construction Models and Schedules",2013,"Automation in Construction",489,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869092675&doi=10.1016%2fj.autcon.2012.05.006&partnerID=40&md5=8bb5402a6ddb270b76f0f31c18d1dbd7","Construction safety is a national and worldwide issue. This paper contributes in solving this problem by applying automated safety rule checking to Building Information Models (BIM). Algorithms that automatically analyze a building model to detect safety hazards and suggest preventive measures to users are developed for different cases involving fall related hazards. As BIM is changing the way construction can be approached, the presented work and case studies extend BIM to include automated hazard identification and correction during construction planning and in certain cases, during design. A rule-based engine that utilizes this framework is implemented on top of a commercially available BIM platform to show the feasibility of the approach. As a result, the developed automated safety checking platform informs construction engineers and managers by reporting, why, where, when, and what safety measures are needed for preventing fall-related accidents before construction starts. The safety area reviewed is fall protection. An example case study of such a system is also provided. © 2012 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84869092675
"Eadie R., Browne M., Odeyinka H., McKeown C., McNiff S.","BIM implementation throughout the UK construction project lifecycle: An analysis",2013,"Automation in Construction",373,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885086703&doi=10.1016%2fj.autcon.2013.09.001&partnerID=40&md5=8ea2d2756a6c680f826b92dc6c0d9e59","Substantial impacts through BIM implementation may be achieved throughout all stages of the construction process. The paper measures BIM use throughout the project lifecycle, confirming BIM is most often used in the early stages with progressively less use in the latter stages. This research demonstrates via 92 responses from a sample of BIM users that collaboration aspects produce the highest positive impact. The process aspects are more important than the software technology. BIM necessitates investment in software and training however, smaller practices can afford it. Stakeholder financial benefits are ranked concluding that clients benefit most financially from BIM followed by Facilities Managers. Despite this, over 70% do not provide a 3D model and Cobie dataset at the conclusion of a project. Identification of Key Performance Indicators currently being used for BIM is provided and findings indicate a lack of industry expertise and training providing an opportunity for education providers. © 2013 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84885086703
"Azhar S., Khalfan M., Maqsood T.","Building information modeling (BIM): Now and beyond",2012,"Australasian Journal of Construction Economics and Building",341,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870925948&doi=10.5130%2fajceb.v12i4.3032&partnerID=40&md5=fca490ab7d64d32cb169b8a71262816e","Building Information Modeling (BIM), also called n-D Modeling or Virtual Prototyping Technology, is a revolutionary development that is quickly reshaping the Architecture- Engineering-Construction (AEC) industry. BIM is both a technology and a process. The technology component of BIM helps project stakeholders to visualize what is to be built in a simulated environment to identify any potential design, construction or operational issues. The process component enables close collaboration and encourages integration of the roles of all stakeholders on a project. The paper presents an overview of BIM with focus on its core concepts, applications in the project life cycle and benefits for project stakeholders with the help of case studies. The paper also elaborates risks and barriers to BIM implementation and future trends.",Article,"Final",Scopus,2-s2.0-84870925948
"Hardin B.",[No title available],2009,"BIM and Construction Management",338,,[No abstract available],,"Final",Scopus,2-s2.0-77958596448
"Ghaffarianhoseini A., Tookey J., Ghaffarianhoseini A., Naismith N., Azhar S., Efimova O., Raahemifar K.","Building Information Modelling (BIM) uptake: Clear benefits, understanding its implementation, risks and challenges",2017,"Renewable and Sustainable Energy Reviews",246,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007486750&doi=10.1016%2fj.rser.2016.11.083&partnerID=40&md5=acc5ce7792ddc7785d49b1de126b9046","Rapid advancement of technology continues to leverage change and innovation in the construction industry. Continued digitization of the industry offers the opportunity to totally reinvent contemporary construction design and delivery practice for future development. Building Information Modelling (BIM) within the context of Architecture, Engineering & Construction (AEC) has been developing since the early 2000s and is considered to be a key technology. Despite major technical advancements in BIM, it has not been fully adopted and its definitive benefits have not been fully capitalized upon by industry stakeholders. The lack of widespread uptake of BIM appears to be linked to the risks and challenges that are potentially impeding its effectiveness. This paper aims to discuss the reality of BIM, its widespread benefits and current level of uptake. The risks and challenges associated with the adoption of BIM, as well as recommendations regarding how future BIM adoption could be developed are also highlighted. © 2016 Elsevier Ltd",Review,"Final",Scopus,2-s2.0-85007486750
"Zhang S., Sulankivi K., Kiviniemi M., Romo I., Eastman C.M., Teizer J.","BIM-based fall hazard identification and prevention in construction safety planning",2015,"Safety Science",225,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945131042&doi=10.1016%2fj.ssci.2014.08.001&partnerID=40&md5=cb1130b6277659bf6dc3da2d9d80a69e","The applications of Building Information Modeling (BIM) in building design and construction planning are growing rapidly. BIM-based modeling and 4D simulation (3D and schedule) has brought many benefits to safety and logistics applications as well. However, only limited automation in modeling and planning safety processes has been exploited so far. The objective of this study is to investigate how potential fall hazards that are unknowingly built into the construction schedule can be identified and eliminated early in the planning phase of a construction project. A survey of research on construction safety and BIM is presented first. Then, a framework was developed that includes automated safety rule-checking algorithms for BIM. The developed prototype was tested using models including an office and a residential building project in Finland. The first case study highlights the comparison of manual vs. automated safety modeling of fall protective systems. It also describes the details to multiple design and as-built scenarios where protective safety equipment is modeled. The second case study presents results of applying the framework to the project schedule. It specifically simulates fall hazard detection and prevention. The contribution of this work is an automated rule-checking framework that integrates safety into BIM effectively and provides practitioners with a method for detecting and preventing fall-related hazards. Presented are also discussions of open issues regarding commercialization of the developed prototype and considerations which explore what impact it might have on resolving safety issues in the field by extending traditional safety management practices. © 2014 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84945131042
"Kymmell W.",[No title available],2008,"Building Information Modeling: Planning and Managing Construction Projects with 4D CAD and Simulations",212,,[No abstract available],,"Final",Scopus,2-s2.0-69249181708
