Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Lecun Y., Bengio Y., Hinton G.","Deep learning",2015,"Nature",32521,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930630277&doi=10.1038%2fnature14539&partnerID=40&md5=e324cb9ec992f892ebc74f3e06078083","Deep learning allows computational models that are composed of multiple processing layers to learn representations of data with multiple levels of abstraction. These methods have dramatically improved the state-of-the-art in speech recognition, visual object recognition, object detection and many other domains such as drug discovery and genomics. Deep learning discovers intricate structure in large data sets by using the backpropagation algorithm to indicate how a machine should change its internal parameters that are used to compute the representation in each layer from the representation in the previous layer. Deep convolutional nets have brought about breakthroughs in processing images, video, speech and audio, whereas recurrent nets have shone light on sequential data such as text and speech. © 2015 Macmillan Publishers Limited. All rights reserved.",Review,"Final",Scopus,2-s2.0-84930630277
"Bengio Y., Goodfellow I.J., Courville A.",[No title available],2015,"Deep Learning",18346,,[No abstract available],,"Final",Scopus,2-s2.0-84944735469
"Tchobanoglous G., Burton F.L., Stensel H.D.",[No title available],2003,"Wastewater Engineering: Treatment and Reuse",7902,,[No abstract available],,,Scopus,2-s2.0-0037574858
"van Eck N.J., Waltman L.","Software survey: VOSviewer, a computer program for bibliometric mapping",2010,"Scientometrics",3554,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953711904&doi=10.1007%2fs11192-009-0146-3&partnerID=40&md5=77f9212dfdeda81adc0aafa9766aa55b","We present VOSviewer, a freely available computer program that we have developed for constructing and viewing bibliometric maps. Unlike most computer programs that are used for bibliometric mapping, VOSviewer pays special attention to the graphical representation of bibliometric maps. The functionality of VOSviewer is especially useful for displaying large bibliometric maps in an easy-to-interpret way. The paper consists of three parts. In the first part, an overview of VOSviewer's functionality for displaying bibliometric maps is provided. In the second part, the technical implementation of specific parts of the program is discussed. Finally, in the third part, VOSviewer's ability to handle large maps is demonstrated by using the program to construct and display a co-citation map of 5,000 major scientific journals. © 2009 The Author(s).",Article,"Final",Scopus,2-s2.0-77953711904
"Dey A.K.","Understanding and using context",2001,"Personal and Ubiquitous Computing",3540,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900830868&doi=10.1007%2fs007790170019&partnerID=40&md5=df95f5f45a010fcc4573bcbf7a9fa432","Context is a poorly used source of information in our computing environments. As a result, we have an impoverished understanding of what context is and how it can be used. In this paper, we provide an operational definition of context and discuss the different ways in which context can be used by context-aware applications. We also present the Context Toolkit, an architecture that supports the building of these context-aware applications. We discuss the features and abstractions in the toolkit that make the task of building applications easier. Finally, we introduce a new abstraction, a situation which we believe will provide additional support to application designers. © Springer-Verlag London Ltd.",Article,"Final",Scopus,2-s2.0-84900830868
"Eastman C.M., Teicholz P., Sacks R., Liston K.",[No title available],2008,"BIM Handbook: A Guide to Building Information Modeling for Owners, Managers, Architects, Engineers, Contractors, and Fabricators",3033,,[No abstract available],,"Final",Scopus,2-s2.0-38649094993
"Kuhn M., Johnson K.","Applied predictive modeling",2013,"Applied Predictive Modeling",2662,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995523796&doi=10.1007%2f978-1-4614-6849-3&partnerID=40&md5=e960e66ac95eece5fa0ca7d462889759","Applied Predictive Modeling covers the overall predictive modeling process, beginning with the crucial steps of data preprocessing, data splitting and foundations of model tuning. The text then provides intuitive explanations of numerous common and modern regression and classification techniques, always with an emphasis on illustrating and solving real data problems. The text illustrates all parts of the modeling process through many hands-on, real-life examples, and every chapter contains extensive R code for each step of the process. This multi-purpose text can be used as an introduction to predictive models and the overall modeling process, a practitioner's reference handbook, or as a text for advanced undergraduate or graduate level predictive modeling courses. To that end, each chapter contains problem sets to help solidify the covered concepts and uses data available in the book's R package. This text is intended for a broad audience as both an introduction to predictive models as well as a guide to applying them. Non-mathematical readers will appreciate the intuitive explanations of the techniques while an emphasis on problem-solving with real data across a wide variety of applications will aid practitioners who wish to extend their expertise. Readers should have knowledge of basic statistical ideas, such as correlation and linear regression analysis. While the text is biased against complex equations, a mathematical background is needed for advanced topics. © Springer Science+Business Media New York 2013. All rights reserved.",Book,"Final",Scopus,2-s2.0-84995523796
"Volk R., Stengel J., Schultmann F.","Building Information Modeling (BIM) for existing buildings - Literature review and future needs",2014,"Automation in Construction",1073,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890525940&doi=10.1016%2fj.autcon.2013.10.023&partnerID=40&md5=3cd62ca6374b6368ed35066db02442d2","While BIM processes are established for new buildings, the majority of existing buildings is not maintained, refurbished or deconstructed with BIM yet. Promising benefits of efficient resource management motivate research to overcome uncertainties of building condition and deficient documentation prevalent in existing buildings. Due to rapid developments in BIM research, involved stakeholders demand a state-of-the-art overview of BIM implementation and research in existing buildings. This paper presents a review of over 180 recent publications on the topic. Results show scarce BIM implementation in existing buildings yet, due to challenges of (1) high modeling/conversion effort from captured building data into semantic BIM objects, (2) updating of information in BIM and (3) handling of uncertain data, objects and relations in BIM occurring in existing buildings. Despite fast developments and spreading standards, challenging research opportunities arise from process automation and BIM adaption to existing buildings' requirements. © 2013 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-84890525940
"Van Eck N.J., Waltman L.","Visualizing bibliometric networks",2014,"Measuring scholarly impact: Methods and practice",895,,[No abstract available],,"Final",Scopus,2-s2.0-84929693891
"Mobley R.K.",[No title available],1990,"An Introduction to Predictive Maintenance",759,,[No abstract available],,,Scopus,2-s2.0-0003494998
