Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Rusu R.B., Cousins S.","3D is here: Point Cloud Library (PCL)",2011,"Proceedings - IEEE International Conference on Robotics and Automation",3009,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871699277&doi=10.1109%2fICRA.2011.5980567&partnerID=40&md5=a7c9c57c5f04764ec2fedc7b37a7d8b9","With the advent of new, low-cost 3D sensing hardware such as the Kinect, and continued efforts in advanced point cloud processing, 3D perception gains more and more importance in robotics, as well as other fields. In this paper we present one of our most recent initiatives in the areas of point cloud perception: PCL (Point Cloud Library - http://pointclouds.org). PCL presents an advanced and extensive approach to the subject of 3D perception, and it's meant to provide support for all the common 3D building blocks that applications need. The library contains state-of-the art algorithms for: filtering, feature estimation, surface reconstruction, registration, model fitting and segmentation. PCL is supported by an international community of robotics and perception researchers. We provide a brief walkthrough of PCL including its algorithmic capabilities and implementation strategies. © 2011 IEEE.",Conference Paper,"Final",Scopus,2-s2.0-84871699277
"Hornung A., Wurm K.M., Bennewitz M., Stachniss C., Burgard W.","OctoMap: An efficient probabilistic 3D mapping framework based on octrees",2013,"Autonomous Robots",1418,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877874067&doi=10.1007%2fs10514-012-9321-0&partnerID=40&md5=483bbce1b11e37182bf8e4dc78e75256","Three-dimensional models provide a volumetric representation of space which is important for a variety of robotic applications including flying robots and robots that are equipped with manipulators. In this paper, we present an open-source framework to generate volumetric 3D environment models. Our mapping approach is based on octrees and uses probabilistic occupancy estimation. It explicitly represents not only occupied space, but also free and unknown areas. Furthermore, we propose an octree map compression method that keeps the 3D models compact. Our framework is available as an open-source C++ library and has already been successfully applied in several robotics projects. We present a series of experimental results carried out with real robots and on publicly available real-world datasets. The results demonstrate that our approach is able to update the representation efficiently and models the data consistently while keeping the memory requirement at a minimum. © 2013 Springer Science+Business Media New York.",Article,"Final",Scopus,2-s2.0-84877874067
"Nooruddin F.S., Turk G.","Simplification and repair of polygonal models using volumetric techniques",2003,"IEEE Transactions on Visualization and Computer Graphics",351,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037957194&doi=10.1109%2fTVCG.2003.1196006&partnerID=40&md5=189b18c34f0103030f47c6f3120e26ed","Two important tools for manipulating polygonal models are simplification and repair and we present voxel-based methods for performing both of these tasks. We describe a method for converting polygonal models to a volumetric representation in a way that handles models with holes, double walls, and intersecting parts. This allows us to perform polygon model repair simply by converting a model to and from the volumetric domain. We also describe a new topology-altering simplification method that is based on 3D morphological operators. Visually unimportant features such as tubes and holes may be eliminated from a model by the open and close morphological operators. Our simplification approach accepts polygonal models as input, scan converts these to create a volumetric description, performs topology modification, and then converts the results back to polygons. We then apply a topology-preserving polygon simplification technique to produce a final model. Our simplification method produces results that are everywhere manifold.",Article,"Final",Scopus,2-s2.0-0037957194
"Mitra N.J., Nguyen A.","Estimating surface normals in noisy point cloud data",2003,"Proceedings of the Annual Symposium on Computational Geometry",239,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038376469&doi=10.1145%2f777792.777840&partnerID=40&md5=e2caa1649c7cf261d998339db040d3d9","In this paper we describe and analyze a method based on local least square fitting for estimating the normals at all sample points of a point cloud data (PCD) set, in the presence of noise. We study the effects of neighborhood size, curvature, sampling density, and noise on the normal estimation when the PCD is sampled from a smooth curve in ℝ2 or a smooth surface in ℝ3 and noise is added. The analysis allows us to find the optimal neighborhood size using other local information from the PCD. Experimental results are also provided.",Conference Paper,"Final",Scopus,2-s2.0-0038376469
"Bosche F., Haas C.T.","Automated retrieval of 3D CAD model objects in construction range images",2008,"Automation in Construction",191,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38649103110&doi=10.1016%2fj.autcon.2007.09.001&partnerID=40&md5=c6683000d2a16d21bb73c915aeaef0d2","Automated and robust retrieval of three-dimensional (3D) Computer-Aided Design (CAD) objects from laser scanned data would have many potentially valuable applications in construction engineering and management. For example, it would enable automated progress assessment for effortless productivity tracking, automated 3D image database searching for forensic and legal analysis, and real-time local modeling for automated equipment control and safety. After reviewing and analyzing previous research in the field of automated object recognition, this paper presents a new approach for robust automated recognition/retrieval of 3D CAD objects in range point clouds in the Architectural/Engineering/Construction & Facility Management (AEC-FM) context. This approach is validated in laboratory experiments. A first experiment demonstrates that this new approach can efficiently and robustly automatically retrieve 3D CAD model objects in construction laser scanned data. A second experiment demonstrates how this approach can be used for efficiently assessing construction progress. The results presented here are preliminary but conclusive for proof of concept. More extensive field experiments in this and other application areas will follow to characterize performance trade-offs in practice. © 2007 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-38649103110
"Grilli E., Menna F., Remondino F.","A review of point clouds segmentation and classification algorithms",2017,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives",173,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021757670&doi=10.5194%2fisprs-archives-XLII-2-W3-339-2017&partnerID=40&md5=3b5644d4a40c7b6a33d8e34e909529c2","Today 3D models and point clouds are very popular being currently used in several fields, shared through the internet and even accessed on mobile phones. Despite their broad availability, there is still a relevant need of methods, preferably automatic, to provide 3D data with meaningful attributes that characterize and provide significance to the objects represented in 3D. Segmentation is the process of grouping point clouds into multiple homogeneous regions with similar properties whereas classification is the step that labels these regions. The main goal of this paper is to analyse the most popular methodologies and algorithms to segment and classify 3D point clouds. Strong and weak points of the different solutions presented in literature or implemented in commercial software will be listed and shortly explained. For some algorithms, the results of the segmentation and classification is shown using real examples at different scale in the Cultural Heritage field. Finally, open issues and research topics will be discussed.",Conference Paper,"Final",Scopus,2-s2.0-85021757670
"Girardeau-Montaut D.","Cloudcompare, a 3D Point Cloud and Mesh Processing Free Software",2014,"CloudCompare, 3D Point Cloud andMesh Processing Software",144,,[No abstract available],,"Final",Scopus,2-s2.0-84899820938
"Teicholz P.","BIM for facility managers",2018,"BIM for Facility Managers",138,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103040849&doi=10.1002%2f9781119572633&partnerID=40&md5=038ef8b45bb5d3a9e92de90bb9b483cc","A practical look at extending the value of Building Information Modeling (BIM) into facility management-from the world’s largest international association for professional facility managers Building owners and facility managers are discovering that Building Information Modeling (BIM) models of buildings are deep reservoirs of information that can provide valuable spatial and mechanical details on every aspect of a property. When used appropriately, this data can improve performance and save time, effort, and money in running and maintaining the building during its life cycle. It can also provide information for future modifications. For instance, a BIM could reveal everything from the manufacturer of a light fixture to its energy usage to maintenance instructions. BIM for Facility Managers explains how BIM can be linked to facility management (FM) systems to achieve very significant life-cycle advantages. It presents guidelines for using BIM in FM that have been developed by public and private owners such as the GSA. There is an extensive discussion of the legal and contractual issues involved in BIM/FM integration. It describes how COBie can be used to name, capture, and communicate FM-related data to downstream systems. There is also extensive discussion of commercial software tools that can be used to facilitate this integration. This book features six in-depth case studies that illustrate how BIM has been successfully integrated with facility management in real-life projects at: • Texas A&M Health Science Center • USC School of Cinematic Arts • MathWork’s new campus • Xavier University • State of Wisconsin Facilities • University of Chicago Library renovation BIM for Facility Managers is an indispensable resource for facility managers, building owners, and developers alike. © 2013 by John Wiley & Sons, Inc.",Book,"Final",Scopus,2-s2.0-85103040849
"Macher H., Landes T., Grussenmeyer P.","From point clouds to building information models: 3D semi-automatic reconstruction of indoors of existing buildings",2017,"Applied Sciences (Switzerland)",137,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031418399&doi=10.3390%2fapp7101030&partnerID=40&md5=0297da80e2a31322c4930055cd24ab61","The creation of as-built Building Information Models requires the acquisition of the as-is state of existing buildings. Laser scanners are widely used to achieve this goal since they permit to collect information about object geometry in form of point clouds and provide a large amount of accurate data in a very fast way and with a high level of details. Unfortunately, the scan-to-BIM (Building Information Model) process remains currently largely a manual process which is time consuming and error-prone. In this paper, a semi-automatic approach is presented for the 3D reconstruction of indoors of existing buildings from point clouds. Several segmentations are performed so that point clouds corresponding to grounds, ceilings and walls are extracted. Based on these point clouds, walls and slabs of buildings are reconstructed and described in the IFC format in order to be integrated into BIM software. The assessment of the approach is proposed thanks to two datasets. The evaluation items are the degree of automation, the transferability of the approach and the geometric quality of results of the 3D reconstruction. Additionally, quality indexes are introduced to inspect the results in order to be able to detect potential errors of reconstruction. © 2017 by the authors.",Article,"Final",Scopus,2-s2.0-85031418399
"Yan W., Culp C., Graf R.","Integrating BIM and gaming for real-time interactive architectural visualization",2011,"Automation in Construction",135,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954601661&doi=10.1016%2fj.autcon.2010.11.013&partnerID=40&md5=4dce1db789fac37176e7a626a592d99f","This paper presents our findings of current applications of computer games in design visualization and education, and our solution to address interoperability between games and building models to enhance architectural visualization and education. We demonstrate our BIM-Game prototype that integrates Building Information Modelling (BIM) and gaming into architectural visualization. Our system supports an innovative Design-Play process that allows designers to play in their own designed environments with the capability for simulations of physical dynamics and user activities. The implementation of this BIM-Game provides a variety of connections among several fields including architecture, engineering, computer science, visualization, and game development. These connections bridge diverse areas such as building modelling, equipment simulation and visualization, character modelling and animation, collision detection, navigation, path planning, materials and lighting, and interaction through game controllers and user interfaces. The paper presents a framework for integrating BIM and games, and a sample experiment of real-time, interactive, and photorealistic walkthrough with a virtual user model to demonstrate the use and the potentials of the framework. We expect this research to extend the study and adaptability of computer games in design education. © 2010 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-79954601661
