Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Iso",[No title available],2000,"ISO 9001:2000 Quality Management Systems - Requirements",433,,[No abstract available],,"Final",Scopus,2-s2.0-0040281261
"Gerbert P., Castagnino S., Rothballer C., Renz A., Filitz R.","Digital in engineering and construction",2016,"The Transformative Power of Building Information Modeling",48,,[No abstract available],,"Final",Scopus,2-s2.0-85061777230
"Borrmann A., König M., Koch C., Beetz J.","Building information modeling: Why? What? How?",2018,"Building Information Modeling: Technology Foundations and Industry Practice",37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063561677&doi=10.1007%2f978-3-319-92862-3_1&partnerID=40&md5=2cdf174cfc7c6862424b3378fb957d68","Building InformationModeling is based on the idea of the continuous use of digital building models throughout the entire lifecycle of a built facility, starting from the early conceptual design and detailed design phases, to the construction phase, and the long phase of operation.BIMsignificantly improves information flow between stakeholders involved at all stages, resulting in an increase in efficiency by reducing the laborious and error-prone manual re-entering of information that dominates conventional paper-based workflows. Thanks to its many advantages, BIM is already practiced in many construction projects throughout the entire world. However, the fragmented nature of the construction industry still impedes its more widespread use. Government initiatives around the world play an important role in increasing BIM adoption: as the largest client of the construction industry in many countries, the state has the power to significantly change its work practices. This chapter discusses the motivation for applying BIM, offers a detailed definition of BIM along with an overview of typical use cases, describes the common BIM maturity grades and reports on BIM adoption levels in various countries around the globe. © Springer International Publishing AG, part of Springer Nature 2018. All rights reserved.",Book Chapter,"Final",Scopus,2-s2.0-85063561677
"Brown P.","Cad: Do computers aid the design process after all",2009,"Intersect: The Stanford Journal of Science, Technology and Society",22,,[No abstract available],,"Final",Scopus,2-s2.0-84874234082
"Isikdag U.","Enhanced building information models: Using IoT services and integration patterns",2015,"Enhanced Building Information Models: Using IoT Services and Integration Patterns",21,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955057920&doi=10.1007%2f978-3-319-21825-0&partnerID=40&md5=afffff9ca65590b48a27a8a0742b94c8","This book explains how to combine and exploit sensor networks and internet-of-things (IoT) technologies and Web-service design patterns to enrich and integrate Building Information Models (BIMs). It provides approaches and software architectures for facilitating the interaction with (and between) BIMs through Web services, and for enabling and facilitating the fusion of the information residing in such models or of information acquired from IoT technologies. The proposed software architectures are presented in the form of design patterns. This information fusion will facilitate many novel application fields ranging from emergency response, to urban monitoring and surveillance, and to smart buildings. The book consists of 8 chapters. The first 2 chapters focus on the basics of BIMs, while chapter 3 presents fundamental service-oriented architecture patterns for complex information models. Subsequently, chapters 4 and 5 elaborate on the hardware and software side of IoT, with a special focus on their use for BIMs. Chapter 6 provides advanced SOA patterns for BIMs, while chapter 7 details patterns for IoT, and for BIM and IoT information fusion. Lastly, chapter 8 summarizes the work and provides an outlook on promising future developments. Overall, the book will be beneficial for researchers and developers in the fields of building information models, IoT applications, and systems integration. © 2015 The Author(s). All rights are reserved.",Book,"Final",Scopus,2-s2.0-84955057920
"Eastman C., Teicholz P., Sacks R., Liston K.",[No title available],2016,"Il BIM: Guida Completa Al Building Information Modeling per Committenti, Architetti, Ingegneri, Gestori Immobiliari e Imprese",15,,[No abstract available],,"Final",Scopus,2-s2.0-85026874462
"Holzer D., Downing S.","Optioneering: A new basis for engagement between architects and their collaborators",2010,"Architectural Design",14,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954800381&doi=10.1002%2fad.1107&partnerID=40&md5=04b6a5e665434eb80c1a6a578d719fa5","Conventionally, architects are somewhat tardy when inviting engineers to join their projects. By only introducing consulting engineers to participate in the later stages of the design process, engineers are commonly assigned a fi xing role. This provides little opportunity for creative engineering solutions at the generative stage. Optioneering, a new business management model, however, offers the possibility of a new collaborative method for interaction between designers and their partners. Dominik Holzer and Steven Downing describe how a research project between the Spatial Information Research Laboratory (SIAL) at the Royal Melbourne Institute of Technology (RMIT) and the engineering fi rm Arup investigated the capability of this new form of collaboration. © 2010 John Wiley & Sons Ltd.",Article,"Final",Scopus,2-s2.0-77954800381
"Ciribini A.L.C., Ventura S.M., Paneroni M.","BIM methodology as an integrated approach to heritage conservation management",2015,"WIT Transactions on The Built Environment",10,,[No abstract available],,"Final",Scopus,2-s2.0-85037361473
"Maltese S., Moretti N., Re Cecconi F., Ciribini A.L.C., Kamara J.M.","A lean approach to enable sustainability in the built environment through BIM [Un approccio semplificato per la valutazione di sostenibilità dell'ambiente costruito attraverso il BIM]",2017,"TECHNE",8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026870910&doi=10.13128%2fTechne-19743&partnerID=40&md5=614c5c2250480acba9c54cb0af79343f","Rating systems are assumed as instruments to endorse architectural quality, reliability, energy efficiency, economic convenience and finally expose a sustainability label. Moreover, these tools can be tied to a BIM model. The aim of this research is to set up a lean methodology to fulfil CESBA requirements through Construction to Operations Building information exchange - COBie in project on existing buildings adopting the BIM Bronze approach by UK Ministry of Justice - MoJ. This will allow to develop a semantic model and to extract sustainability reports in a post-construction phase, thereby minimising the cost of gathering information on existing buildings. An illustrated example regarding energy criteria of CESBA protocol will be presented to further the proposed approach. © 2017 Firenze University Press.",Article,"Final",Scopus,2-s2.0-85026870910
"Gerber D.J., Flager F.","Teaching design optioneering: A method for multidisciplinary design optimization",2011,"Congress on Computing in Civil Engineering, Proceedings",8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053168234&doi=10.1061%2f41182%28416%29109&partnerID=40&md5=6d65111ec19d27d72f469049dd4d5528","This paper describes a Design Optioneering methodology that is intended to offer multidisciplinary design teams the potential to systematically explore a large number of design options much more rapidly than currently possible using conventional methods. Design Optioneering involves first defining a range of design options using associative parametric design tools; then coupling this model with integrated simulation-based analysis; and, finally, using computational design optimization methods to systematically search though the defined range of alternatives in search of design options that best achieve the problem objectives while satisfying any constraints. The Design Optioneering method was tested by students as part of a parametric design course at Stanford University in the spring of 2010. The performance of the method are discussed in terms of the student's ability to capture the design intent using parametric modeling, integrate expert analysis domains, and select a preferred option among a large number of alternatives. Finally, the potential of Design Optioneering to reduce latency, further domain integration, and enable the evaluation of more design alternatives in practice is discussed. © 2011 ASCE.",Conference Paper,"Final",Scopus,2-s2.0-80053168234
