Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Azhar S.","Building information modeling (BIM): Trends, benefits, risks, and challenges for the AEC industry",2011,"Leadership and Management in Engineering",982,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960269657&doi=10.1061%2f%28ASCE%29LM.1943-5630.0000127&partnerID=40&md5=84ab73626fd5089c413d919fca41f7fe","Building information modeling (BIM) is one of the most promising recent developments in the architecture, engineering, and construction (AEC) industry. With BIM technology, an accurate virtual model of a building is digitally constructed. This model, known as a building information model, can be used for planning, design, construction, and operation of the facility. It helps architects, engineers, and constructors visualize what is to be built in a simulated environment to identify any potential design, construction, or operational issues. BIM represents a new paradigm within AEC, one that encourages integration of the roles of all stakeholders on a project. In this paper, current trends, benefits, possible risks, and future challenges of BIM for the AEC industry are discussed. The findings of this study provide useful information for AEC industry practitioners considering implementing BIM technology in their projects. © 2011 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-79960269657
"Tao F., Qi Q., Liu A., Kusiak A.","Data-driven smart manufacturing",2018,"Journal of Manufacturing Systems",566,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040599054&doi=10.1016%2fj.jmsy.2018.01.006&partnerID=40&md5=19bbdfe52aaa38a1df1be112bfc582f9","The advances in the internet technology, internet of things, cloud computing, big data, and artificial intelligence have profoundly impacted manufacturing. The volume of data collected in manufacturing is growing. Big data offers a tremendous opportunity in the transformation of today's manufacturing paradigm to smart manufacturing. Big data empowers companies to adopt data-driven strategies to become more competitive. In this paper, the role of big data in supporting smart manufacturing is discussed. A historical perspective to data lifecycle in manufacturing is overviewed. The big data perspective is supported by a conceptual framework proposed in the paper. Typical application scenarios of the proposed framework are outlined. © 2018 The Society of Manufacturing Engineers",Article,"Final",Scopus,2-s2.0-85040599054
"Oesterreich T.D., Teuteberg F.","Understanding the implications of digitisation and automation in the context of Industry 4.0: A triangulation approach and elements of a research agenda for the construction industry",2016,"Computers in Industry",513,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992398667&doi=10.1016%2fj.compind.2016.09.006&partnerID=40&md5=49fd6bbda78564ac6c803a50f787cc09","In recent years, Industry 4.0 has been introduced as a popular term to describe the trend towards digitisation and automation of the manufacturing environment. Despite its potential benefits in terms of improvements in productivity and quality, this concept has not gained much attention in the construction industry. This development is founded in the fact that the far-reaching implications of the increasingly digitised and automated manufacturing environment are still widely unknown. Against this backdrop, the primary objective of this paper is to explore the state of the art as well as the state of practice of Industry 4.0 relating technologies in the construction industry by pointing out the political, economic, social, technological, environmental and legal implications of its adoption. In this context, we present the results of our triangulation approach, which consists of a comprehensive systematic literature review and case study research, by illustrating a PESTEL framework and a value chain model. Additionally, we provide recommendations for further research within a research agenda. © 2016 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-84992398667
"Lim S., Buswell R.A., Le T.T., Austin S.A., Gibb A.G.F., Thorpe T.","Developments in construction-scale additive manufacturing processes",2012,"Automation in Construction",506,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-81355147664&doi=10.1016%2fj.autcon.2011.06.010&partnerID=40&md5=80da4805943f610055f9ba166dc9aee9","Additive manufacturing in construction is beginning to move from an architect's modelling tool to delivering full-scale architectural components and elements of buildings such as walls and facades. This paper discusses large-scale additive manufacturing processes that have been applied in the construction and architecture arena and focuses on 'Concrete Printing', an automated extrusion based process. The wet properties of the material are critical to the success of manufacture and a number of new criteria have been developed to classify these process specific parameters. These criteria are introduced and key challenges that face construction scale additive manufacturing are presented. © 2011 Elsevier B.V. All Rights Reserved.",Article,"Final",Scopus,2-s2.0-81355147664
"Qi Q., Tao F.","Digital Twin and Big Data Towards Smart Manufacturing and Industry 4.0: 360 Degree Comparison",2018,"IEEE Access",488,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041173790&doi=10.1109%2fACCESS.2018.2793265&partnerID=40&md5=421f931c692160832c81d6535ddfea0a","With the advances in new-generation information technologies, especially big data and digital twin, smart manufacturing is becoming the focus of global manufacturing transformation and upgrading. Intelligence comes from data. Integrated analysis for the manufacturing big data is beneficial to all aspects of manufacturing. Besides, the digital twin paves a way for the cyber-physical integration of manufacturing, which is an important bottleneck to achieve smart manufacturing. In this paper, the big data and digital twin in manufacturing are reviewed, including their concept as well as their applications in product design, production planning, manufacturing, and predictive maintenance. On this basis, the similarities and differences between big data and digital twin are compared from the general and data perspectives. Since the big data and digital twin can be complementary, how they can be integrated to promote smart manufacturing are discussed. © 2013 IEEE.",Article,"Final",Scopus,2-s2.0-85041173790
"Tao F., Zhang H., Liu A., Nee A.Y.C.","Digital Twin in Industry: State-of-the-Art",2019,"IEEE Transactions on Industrial Informatics",484,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054374767&doi=10.1109%2fTII.2018.2873186&partnerID=40&md5=2fd1fcedbc08dff8d43df76d7de1d53f","Digital twin (DT) is one of the most promising enabling technologies for realizing smart manufacturing and Industry 4.0. DTs are characterized by the seamless integration between the cyber and physical spaces. The importance of DTs is increasingly recognized by both academia and industry. It has been almost 15 years since the concept of the DT was initially proposed. To date, many DT applications have been successfully implemented in different industries, including product design, production, prognostics and health management, and some other fields. However, at present, no paper has focused on the review of DT applications in industry. In an effort to understand the development and application of DTs in industry, this paper thoroughly reviews the state-of-the-art of the DT research concerning the key components of DTs, the current development of DTs, and the major DT applications in industry. This paper also outlines the current challenges and some possible directions for future work. © 2005-2012 IEEE.",Article,"Final",Scopus,2-s2.0-85054374767
"Yan Z., Jouandeau N., Cherif A.A.","A survey and analysis of multi-robot coordination",2013,"International Journal of Advanced Robotic Systems",340,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890512866&doi=10.5772%2f57313&partnerID=40&md5=1595c3589f6aaaffdbec94bc77923723","In the field of mobile robotics, the study of multi-robot systems (MRSs) has grown significantly in size and importance in recent years. Having made great progress in the development of the basic problems concerning single-robot control, many researchers shifted their focus to the study of multi-robot coordination. This paper presents a systematic survey and analysis of the existing literature on coordination, especially in multiple mobile robot systems (MMRSs). A series of related problems have been reviewed, which include a communication mechanism, a planning strategy and a decision-making structure. A brief conclusion and further research perspectives are given at the end of the paper. © 2013 Yan et al.",Article,"Final",Scopus,2-s2.0-84890512866
"Ghaffarianhoseini A., Tookey J., Ghaffarianhoseini A., Naismith N., Azhar S., Efimova O., Raahemifar K.","Building Information Modelling (BIM) uptake: Clear benefits, understanding its implementation, risks and challenges",2017,"Renewable and Sustainable Energy Reviews",246,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007486750&doi=10.1016%2fj.rser.2016.11.083&partnerID=40&md5=acc5ce7792ddc7785d49b1de126b9046","Rapid advancement of technology continues to leverage change and innovation in the construction industry. Continued digitization of the industry offers the opportunity to totally reinvent contemporary construction design and delivery practice for future development. Building Information Modelling (BIM) within the context of Architecture, Engineering & Construction (AEC) has been developing since the early 2000s and is considered to be a key technology. Despite major technical advancements in BIM, it has not been fully adopted and its definitive benefits have not been fully capitalized upon by industry stakeholders. The lack of widespread uptake of BIM appears to be linked to the risks and challenges that are potentially impeding its effectiveness. This paper aims to discuss the reality of BIM, its widespread benefits and current level of uptake. The risks and challenges associated with the adoption of BIM, as well as recommendations regarding how future BIM adoption could be developed are also highlighted. © 2016 Elsevier Ltd",Review,"Final",Scopus,2-s2.0-85007486750
"Liu Z., Yin Y., Liu W., Dunford M.","Visualizing the intellectual structure and evolution of innovation systems research: a bibliometric analysis",2015,"Scientometrics",168,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925500555&doi=10.1007%2fs11192-014-1517-y&partnerID=40&md5=9eafc77cb793356cb6fb40e7056dd8a7","Despite increasing awareness of the need to trace the trajectory of innovation system research, so far little attention has been given to quantitative depiction of the evolution of this fast-moving research field. This paper uses CiteSpace to demonstrate visually intellectual structures and developments. The study uses citation analysis to detect and visualize disciplinary distributions, keyword co-word networks and journal cocitation networks, highly cited references, as well as highly cited authors to identify intellectual turning points, pivotal points and emerging trends, in innovation systems system research from 1975 to 2012. © 2015, Akadémiai Kiadó, Budapest, Hungary.",Article,"Final",Scopus,2-s2.0-84925500555
"Costin A., Adibfar A., Hu H., Chen S.S.","Building Information Modeling (BIM) for transportation infrastructure – Literature review, applications, challenges, and recommendations",2018,"Automation in Construction",154,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049913864&doi=10.1016%2fj.autcon.2018.07.001&partnerID=40&md5=7cb03d0a71127e349a5b5194ee805ecb","Transportation infrastructure is a critical component to a nation's economy, security, and wellbeing. In order to keep up with the rising population, there is a great need for more efficient and cost-effective technologies and techniques to not only repair the infrastructure, but also to advance and expand the transportation infrastructure to sustain the growing population. Building Information Modeling (BIM) has been widely adopted in the building industry, and its established methods and technologies show enormous potential in benefiting the transportation industry. The purpose of this paper is to present a literature review and critical analysis of BIM for transportation infrastructure. A total of 189 publications in the area of BIM for transportation infrastructure were reviewed, including journal articles, conference proceedings, and published reports. Additionally, schemas and file formats from 9 main categories and 34 areas related to transportation infrastructure were reviewed. An application was developed to collect, store, and analyze the publications. Various algorithms were developed and implemented to help in the automation and analysis of the review. The goal of this paper is to provide a comprehensive, up-to-date literature review and critical analysis of research areas regarding BIM for transportation infrastructure to further facilitate research and applications in this domain. Based on the results of the analysis, current topics and trends, applications and uses, emerging technologies, benefits, challenges and limitations, research gaps, and future needs are discussed. Significantly, the contribution of this paper is providing the foundation of current research, gaps, and emerging technologies needed to facilitate further research and applications for both academia and industry stakeholders to develop more efficient and cost-effective techniques necessary to repair, advance, and expand the transportation infrastructure. Furthermore, the results show that the use of BIM for transportation infrastructure has been increasing, although the research has mainly been focusing on roads, highways, and bridges. The results also reveal a major need for a standard neutral exchange format and schema to promote interoperability. Most importantly, the continuing collaboration between academia and industry is required to mitigate most challenges and to realize the full potential of BIM for transportation infrastructure. © 2018 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85049913864
