Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Hartley R., Zisserman A.",[No title available],2000,"Multiple View Geometry in Computer Vision",17536,,[No abstract available],,,Scopus,2-s2.0-0003440081
"Boykov Y., Kolmogorov V.","An experimental comparison of min-cut/max-flow algorithms for energy minimization in vision",2004,"IEEE Transactions on Pattern Analysis and Machine Intelligence",3626,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-4344598245&doi=10.1109%2fTPAMI.2004.60&partnerID=40&md5=c0187319964155bdecf58a970b50f0b8","After [15],[31],[19],[8],[25],[5], minimum cut/maximum flow algorithms on graphs emerged as an increasingly useful tool for exact or approximate energy minimization in low-level vision. The combinatorial optimization literature provides many min-cut/max-flow algorithms with different polynomial time complexity. Their practical efficiency, however, has to date been studied mainly outside the scope of computer vision. The goal of this paper is to provide an experimental comparison of the efficiency of min-cut/max flow algorithms for applications in vision. We compare the running times of several standard algorithms, as well as a new algorithm that we have recently developed. The algorithms we study include both Goldberg-Tarjan style ""push-relabel"" methods and algorithms based on Ford-Fulkerson style ""augmenting paths."" We benchmark these algorithms on a number of typical graphs in the contexts of image restoration, stereo, and segmentation. In many cases, our new algorithm works several times faster than any of the other methods, making near real-time performance possible. An implementation of our max-flow/min-cut algorithm is available upon request for research purposes. © 2004 IEEE.",Article,"Final",Scopus,2-s2.0-4344598245
[No author name available],"Quantification of building seismic performance factors",2009,"Quantification of Building Seismic Performance Factors",1645,,[No abstract available],,"Final",Scopus,2-s2.0-77449150310
"Rother C., Kolmogorov V., Blake A.","GrabCut - Interactive foreground extraction using iterated graph cuts",2004,"ACM SIGGRAPH 2004 Papers, SIGGRAPH 2004",1619,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877632511&doi=10.1145%2f1186562.1015720&partnerID=40&md5=ba01d075234bc7bfd5ef22cf4d135411","The problem of efficient, interactive foreground/background segmentation in still images is of great practical importance in image editing. Classical image segmentation tools use either texture (colour) information, e.g. Magic Wand, or edge (contrast) information, e.g. Intelligent Scissors. Recently, an approach based on optimization by graph-cut has been developed which successfully combines both types of information. In this paper we extend the graph-cut approach in three respects. First, we have developed a more powerful, iterative version of the optimisation. Secondly, the power of the iterative algorithm is used to simplify substantially the user interaction needed for a given quality of result. Thirdly, a robust algorithm for ""border matting"" has been developed to estimate simultaneously the alpha-matte around an object boundary and the colours of foreground pixels. We show that for moderately difficult examples the proposed method outperforms competitive tools. Copyright © 2004 ACM.",Conference Paper,"Final",Scopus,2-s2.0-84877632511
"ASCE","Seismic evaluation and retrofit of existing buildings",2013,"Seismic Evaluation and Retrofit of Existing Buildings",1228,,[No abstract available],,"Final",Scopus,2-s2.0-84904458669
"Glaessgen E.H., Stargel D.S.","The digital twin paradigm for future NASA and U.S. air force vehicles",2012,"53rd AIAA/ASME/ASCE/AHS/ASC Structures, Structural Dynamics and Materials Conference 2012",446,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881388851&partnerID=40&md5=76921d9a4627f52dfccb21e0f7a9d767","Future generations of NASA and U.S. Air Force vehicles will require lighter mass while being subjected to higher loads and more extreme service conditions over longer time periods than the present generation. Current approaches for certification, fleet management and sustainment are largely based on statistical distributions of material properties, heuristic design philosophies, physical testing and assumed similitude between testing and operational conditions and will likely be unable to address these extreme requirements. To address the shortcomings of conventional approaches, a fundamental paradigm shift is needed. This paradigm shift, the Digital Twin, integrates ultra-high fidelity simulation with the vehicle's on-board integrated vehicle health management system, maintenance history and all available historical and fleet data to mirror the life of its flying twin and enable unprecedented levels of safety and reliability.",Conference Paper,"Final",Scopus,2-s2.0-84881388851
"Boschert S., Rosen R.","Digital twin-the simulation aspect",2016,"Mechatronic Futures: Challenges and Solutions for Mechatronic Systems and Their Designers",426,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016457439&doi=10.1007%2f978-3-319-32156-1_5&partnerID=40&md5=d3eccf1c33e916d426e389be5c6288cd","The vision of the Digital Twin itself refers to a comprehensive physical and functional description of a component, product or system, which includes more or less all information which could be useful in all-the current and subsequent-lifecycle phases. In this chapter we focus on the simulation aspects of the Digital Twin. Today, modelling and simulation is a standard process in system development, e.g. to support design tasks or to validate system properties. During operation and for service first simulation-based solutions are realized for optimized operations and failure prediction. In this sense, simulation merges the physical and virtual world in all life cycle phases. Current practice already enables the users (designer, SW/HW developers, test engineers, operators, maintenance personnel, etc) to master the complexity of mechatronic systems. © Springer International Publishing Switzerland 2016.",Book Chapter,"Final",Scopus,2-s2.0-85016457439
"Zhou Q.-Y., Park J., Koltun V.","Open3D: A modern library for 3D data processing",2018,"Open3D: A Modern Library for 3D Data Processing",247,,[No abstract available],,"Final",Scopus,2-s2.0-85055110749
[No author name available],"Industry Foundation Classes (IFC) for Data Sharing in the Construction and Facility Management Industries",2013,"Industry Foundation Classes (IFC) for Data Sharing in the Construction and Facility Management Industries",236,,[No abstract available],,"Final",Scopus,2-s2.0-84886643341
"Furukawa Y., Hernández C.","Multi-view stereo: A tutorial",2015,"Foundations and Trends in Computer Graphics and Vision",230,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84933513367&doi=10.1561%2f0600000052&partnerID=40&md5=26c0a0901cbb0a5136f2afc71147ae44","This tutorial presents a hands-on view of the field of multi-view stereo with a focus on practical algorithms. Multi-view stereo algorithms are able to construct highly detailed 3D models from images alone. They take a possibly very large set of images and construct a 3D plausible geometry that explains the images under some reasonable assumptions, the most important being scene rigidity. The tutorial frames the multiview stereo problem as an image/geometry consistency optimization problem. It describes in detail its main two ingredients: robust implementations of photometric consistency measures, and efficient optimization algorithms. It then presents how these main ingredients are used by some of the most successful algorithms, applied into real applications, and deployed as products in the industry. Finally it describes more advanced approaches exploiting domain-specific knowledge such as structural priors, and gives an overview of the remaining challenges and future research directions. © 2015 Y. Furukawa and C. Hernandez.",Article,"Final",Scopus,2-s2.0-84933513367
