Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Ulrich K.","The role of product architecture in the manufacturing firm",1995,"Research Policy",1962,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149321832&doi=10.1016%2f0048-7333%2894%2900775-3&partnerID=40&md5=e400b99557302da0a040af4828f213a8","Product architecture is the scheme by which the function of a product is allocated to physical components. This paper further defines product architecture, provides a typology of product architectures, and articulates the potential linkages between the architecture of the product and five areas of managerial importance: (1) product change; (2) product variety; (3) component standardization; (4) product performance; and (5) product development management. The paper is conceptual and foundational, synthesizing fragments from several different disciplines, including software engineering, design theory, operations management and product development management. The paper is intended to raise awareness of the far-reaching implications of the architecture of the product, to create a vocabulary for discussing and addressing the decisions and issues that are linked to product architecture, and to identify and discuss specific trade-offs associated with the choice of a product architecture. © 1995.",Article,"Final",Scopus,2-s2.0-58149321832
"Meyer M.H., Lehnerd A.P.",[No title available],1997,"The Power of Product Platforms",1262,,[No abstract available],,,Scopus,2-s2.0-0003523966
"Baldwin C.Y., Clark K.B.","Managing in an age of modularity.",1997,"Harvard business review",1090,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031227526&partnerID=40&md5=48e8c3111e205c1538cb09099d0b871d","Modularity is a familiar principle in the computer industry. Different companies can independently design and produce components, suck as disk drives or operating software, and those modules will fit together into a complex and smoothly functioning product because the module makers obey a given set of design rules. Modularity in manufacturing is already common in many companies. But now a number of them are beginning to extend the approach into the design of their products and services. Modularity in design should tremendously boost the rate of innovation in many industries as it did in the computer industry. As businesses as diverse as auto manufacturing and financial services move toward modular designs, the authors say, competitive dynamics will change enormously. No longer will assemblers control the final product: suppliers of key modules will gain leverage and even take on responsibility for design rules. Companies will compete either by specifying the dominant design rules (as Microsoft does) or by producing excellent modules (as disk drive maker Quantum does). Leaders in a modular industry will control less, so they will have to watch the competitive environment closely for opportunities to link up with other module makers. They will also need to know more: engineering details that seemed trivial at the corporate level may now play a large part in strategic decisions. Leaders will also become knowledge managers internally because they will need to coordinate the efforts of development groups in order to keep them focused on the modular strategies the company is pursuing.",Article,"Final",Scopus,2-s2.0-0031227526
"Meyer M.H., Utterback J.M.","The product family and the dynamics of core capability",1993,"Sloan Management Review",430,,[No abstract available],,,Scopus,2-s2.0-0002220721
"Erixon G.",[No title available],1998,"Modular Function Deployment - A Method for Product Modularization",288,,[No abstract available],,"Final",Scopus,2-s2.0-0003429388
"Hvam L., Mortensen N.H., Riis J.","Product customization",2008,"Product Customization",236,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892099954&doi=10.1007%2f978-3-540-71449-1&partnerID=40&md5=69baa28f016df8dbb60998ca57df13b8","For the majority of industrial companies, customizing products and services is among the most critical means to deliver true customer value and achieve superior competitive advantage. The challenge is not to customize products and services in itself - but to do it in a profitable way. The implementation of a product configuration system is among the most powerful ways of achieving this in practice, offering a reduction of the lead time for products and quotations. It also achieves faster and more qualified responses to customer inquiries, fewer transfers of responsibility and fewer specification mistakes, a reduction of the resources spent for the specification of customized products, and the possibility of optimizing the products according to customer demands. This book presents an operational procedure for the design of product configuration systems in industrial companies. It is based on the experience gained from more than 40 product configuration projects in companies providing customer tailored products and services. © 2008 Springer-Verlag Berlin Heidelberg. All rights are reserved.",Book,"Final",Scopus,2-s2.0-84892099954
"Gosling J., Naim M.M.","Engineer-to-order supply chain management: A literature review and research agenda",2009,"International Journal of Production Economics",234,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350568663&doi=10.1016%2fj.ijpe.2009.07.002&partnerID=40&md5=60316679cd7bd634e6f6597f2275b9d0","Product proliferation as a result of meeting ever increasing customer demand preferences is well documented. In addition, customisation has been promoted as a source of competitive advantage. Despite these factors, most of the published research in operations and supply chain management has neglected the needs of the 'engineer-to-order' (ETO) sector and there is no major systematic literature review for the ETO supply chain. This paper presents a comprehensive literature review of published material relating to ETO supply chains. It contributes to the development of a more robust definition of the ETO supply chain, helps to identify strategies that are suitable and investigates the relationship of the ETO sector with lean and agile approaches. The review also presents an analysis of research methods and industry sectors that emerge from the literature search. By analysing different streams of literature this paper helps to provide a foundation for thinking about engineer-to-order supply chain definitions and strategies and provides a research agenda to guide further study. © 2009 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-70350568663
"Muffatto M.","Introducing a platform strategy in product development",1999,"International Journal of Production Economics",164,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032651339&doi=10.1016%2fS0925-5273%2898%2900173-X&partnerID=40&md5=22d5ffb9fa4baa488da502bcb76e62f2","The paper analyses the introduction of a platform strategy in new product development with reference to its application in the automobile industry. A definition of platform and associated core concepts such as product architecture, modularisation and standardisation is given. The implication and benefits of a platform strategy are then discussed both from the technical and organisational points of view. The evolution of product development through the adoption of a platform strategy in Japanese automobile firms is also analysed.",Article,"Final",Scopus,2-s2.0-0032651339
"Rudberg M., Wikner J.","Mass customization in terms of the customer order decoupling point",2004,"Production Planning and Control",151,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-3142674870&doi=10.1080%2f0953728042000238764&partnerID=40&md5=1a591422ac503969e86afad342c18a54","In recent years the customer order decoupling point (CODP) has gained increased acceptance as an important concept when organizing value-adding activities in production and logistics. The CODP, which is defined as the point in the value-adding material flow that separates decisions made under uncertainty from decisions made under certainty concerning customer demand, is however normally only used for production- and distribution- related activities. Here we adjust the typical CODP typology and show how the engineering resources can be integrated with the production process so as to take the features of mass customization environments into account. This paper also examines existing mass customization frameworks and offers a more thorough and nuanced typology for classifying various levels of mass customization. Finally, the adjusted CODP typology is used as a foundation for developing a reliable order promise process for mass customizers.",Article,"Final",Scopus,2-s2.0-3142674870
"Johnsson H., Meiling J.H.","Defects in offsite construction: Timber module prefabrication",2009,"Construction Management and Economics",78,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449394020&doi=10.1080%2f01446190903002797&partnerID=40&md5=100b138369860971c6ea55d73d5eea71","The construction industry is based on craftsmanship. Quality control and assurance procedures applied in manufacturing cannot usually be readily applied in construction, where there are higher degrees of uniqueness in each project. One category of companies, industrialized housebuilders, is attempting to bridge some of the gaps between construction and manufacturing. These companies prefabricate building modules for later assembly at the building site. Since they are wholly responsible for large parts of the building process, these companies have greater opportunities to control and improve quality in a more consistent way than ordinary construction companies. Thus, it could be hypothesized that the frequency and severity of defects should be lower in industrialized housing than in ordinary construction. The aim of the study presented here is to examine this hypothesis by measuring and characterizing defects in industrialized housing. The design and manufacturing processes at two Swedish timber module prefabrication firms has been analysed through interviews, site visits and document reviews. Quality audits from three phases of the building process were compiled, analysed and categorized to provide statistical measures of defects in industrialized housing. The results show that the case study companies are better in terms of product quality than conventional housing. © 2009 Taylor & Francis.",Article,"Final",Scopus,2-s2.0-70449394020
"Li X., Shen G.Q., Wu P., Yue T.","Integrating Building Information Modeling and Prefabrication Housing Production",2019,"Automation in Construction",75,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059632874&doi=10.1016%2fj.autcon.2018.12.024&partnerID=40&md5=8f21b8ebc06e87ae8d121dac28bdb284","The decision-making system in Prefabrication Housing Production (PHP) lacks efficiency and collaboration because relevant information is stored and managed in heterogeneous systems of various stakeholders, who are commonly geographically isolated. Building Information Modeling (BIM) has advantages of combining its object-oriented attributes and the production-oriented characteristics of PHP to support decision-making and collaborative working for raising working efficiency. Given the emerging recognition of BIM and PHP, an integrated conceptual framework based on existing studies is needed in order to facilitate their recognition and guide future research. Based on a critical review of 65 papers published in the peer-reviewed journals from 2005 to 2017, a conceptual framework is proposed for the integration of BIM and PHP. The framework involves three pillars, including smart BIM platform (SBP), smart work packages (SWPs), and smart PHP objects (SPOs). A gateway with interoperability function is created between the three pillars to facilitate the communication and interaction with the central database. The results can help develop the system architecture of BIM and PHP, which can then be used to benefit various stakeholders to facilitate the integration. © 2019 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85059632874
"Abanda F.H., Tah J.H.M., Cheung F.K.T.","BIM in off-site manufacturing for buildings",2017,"Journal of Building Engineering",73,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031763679&doi=10.1016%2fj.jobe.2017.10.002&partnerID=40&md5=c912fb34863aef52a0f713594c725a1e","The need to overcome challenges faced by construction industry has been at the core of many government reports. Most of the reports suggest the adoption of innovations including off-site manufacture and emerging Building Information Modelling (BIM) to overcome the challenges facing the industry. Current research has largely focused on the impacts of off-site manufacture and BIM independently applied on traditional construction methods. Due to the factory-based nature of off-site manufacture, the benefits of BIM on off-site manufacture have been widely argued to be far greater than those of traditional construction. However, studies about impacts of BIM on off-site manufacture are scarce with far too many on traditional construction. This study investigates the implications of BIM systems on off-site manufacture and traditional construction methods, with emphasis on the technological potential of BIM for off-site manufacture. The specific objectives of the study are threefold. Firstly, it examines how BIM can support off-site manufacture. Secondly, the paper discusses the benefits of BIM and explains how BIM can overcome barriers hindering the uptake of off-site manufacturing. Thirdly, due to the importance to measure the benefits to support wider adoption, an examination of the published quantitative benefits of BIM on off-site manufacture and traditional construction is undertaken. A critical appraisal of the literature was undertaken to achieve the aim of this study. The main findings are the identification of qualitative and quantitative benefits of: BIM on off-site manufacture, off-site manufacture and BIM on traditional construction. The findings reinforce the argument that BIM adoption on off-site manufacturing projects is a rapid, efficient and one of the best ways to improve on the long standing challenges that have plagued the construction industry for generations. © 2017 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85031763679
