Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Quigley M., Conley K., Gerkey B.P., Faust J., Foote T., Leibs J., Wheeler R., Ng A.Y.","ROS: An open-source robot operating system",2009,"ICRA Workshop on Open Source Software",5122,,[No abstract available],,"Final",Scopus,2-s2.0-77957352104
"Koenig N., Howard A.","Design and use paradigms for Gazebo, an open-source multi-robot simulator",2004,"2004 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)",1607,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-14044257268&partnerID=40&md5=d469678f36673d212d0c42ecf11416ab","Simulators have played a critical role in robotics research as tools for quick and efficient testing of new concepts, strategies, and algorithms. To date, most simulators have been restricted to 2D worlds, and few have matured to the point where they are both highly capable and easily adaptable. Gazebo is designed to fill this niche by creating a 3D dynamic multi-robot environment capable of recreating the complex worlds that will be encountered by the next generation of mobile robots. Its open source status, fine grained control, and high fidelity place Gazebo in a unique position to become more than just a stepping stone between the drawing board and real hardware: data visualization, simulation of remote environments, and even reverse engineering of black-box systems are all possible applications. Gazebo is developed in cooperation with the Player and Stage projects [1], [2], [3], and is available from http://playerstage.sourceforge.net/gazebo/gazebo.html.",Conference Paper,"Final",Scopus,2-s2.0-14044257268
"Şucan I.A., Moll M., Kavraki L.","The open motion planning library",2012,"IEEE Robotics and Automation Magazine",776,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871385657&doi=10.1109%2fMRA.2012.2205651&partnerID=40&md5=bce18fde61a714b54dcaff67af3bbc0c","The open motion planning library (OMPL) is a new library for sampling-based motion planning, which contains implementations of many state-of-the-art planning algorithms. The library is designed in a way that it allows the user to easily solve a variety of complex motion planning problems with minimal input. A simple graphical user interface (GUI) built on top of the library, a number of tutorials, demos, and programming assignments are designed to teach students about sampling-based motion planning. The library is also available for use through Robot Operating System (ROS). OMPL is structured to have a clear mapping between the motion planning concepts used in the literature and the classes that are defined in the implementation. A software package that is complementary to OMPL is OpenRAVE, designed to be a complete package for robotics. OMPL is intended for use in research and education, as well as in industry, due to its clarity, efficiency, simple integration with other software packages and straight-forward integration of external contributions.",Article,"Final",Scopus,2-s2.0-84871385657
"Barbosa F., Woetzel J., Mischke J., Ribeirinho M.J., Sridhar M., Parsons M., Bertram N., Brown S.","Reinventing Construction: A Route to Higher Productivity",2017,"Reinventing Construction: A Route to Higher Productivity",356,,[No abstract available],,"Final",Scopus,2-s2.0-85046345496
"Chitta S., Sucan I., Cousins S.","MoveIt!",2012,"IEEE Robotics and Automation Magazine",250,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859727432&doi=10.1109%2fMRA.2011.2181749&partnerID=40&md5=80ed6ca64dca4b38c93c98d2bbc3a9f4","MoveIt! is a set of software packages integrated with the Robot Operating System (ROS) and designed specifically to provide mobile manipulation. MoveIt! will allow robots to build up a representation of their environment using data fused from three-dimensional (3-D) and other sensors, generate motion plans that effectively and safely move the robot around in the environment, and execute the motion plans while constantly monitoring the environment for changes. Lightweight ROS bindings and wrappers will allow ROS users to easily configure and interface with the components of MoveIt!. Advanced users and application developers will be able to directly incorporate the core capabilities in MoveIt! through libraries without needing to depend on a large part of ROS. MoveIt! will be crucial in the goal of enabling safer, more capable robots that can function effectively in human environments.",Short Survey,"Final",Scopus,2-s2.0-84859727432
"Pan J., Chitta S., Manocha D.","FCL: A general purpose library for collision and proximity queries",2012,"Proceedings - IEEE International Conference on Robotics and Automation",250,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864484328&doi=10.1109%2fICRA.2012.6225337&partnerID=40&md5=454da98a23e11ae3ad3ba56fc2a7eda5","We present a new collision and proximity library that integrates several techniques for fast and accurate collision checking and proximity computation. Our library is based on hierarchical representations and designed to perform multiple proximity queries on different model representations. The set of queries includes discrete collision detection, continuous collision detection, separation distance computation and penetration depth estimation. The input models may correspond to triangulated rigid or deformable models and articulated models. Moreover, FCL can perform probabilistic collision checking between noisy point clouds that are captured using cameras or LIDAR sensors. The main benefit of FCL lies in the fact that it provides a unified interface that can be used by various applications. Furthermore, its flexible architecture makes it easier to implement new algorithms within this framework. The runtime performance of the library is comparable to state of the art collision and proximity algorithms. We demonstrate its performance on synthetic datasets as well as motion planning and grasping computations performed using a two-armed mobile manipulation robot. © 2012 IEEE.",Conference Paper,"Final",Scopus,2-s2.0-84864484328
"CPWR – The Center for Construction Research and Training","The Construction Chart Book",2020,"The Construction Chart Book",119,,[No abstract available],,"Final",Scopus,2-s2.0-0042978815
"Du J., Zou Z., Shi Y., Zhao D.","Zero latency: Real-time synchronization of BIM data in virtual reality for collaborative decision-making",2018,"Automation in Construction",97,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031747080&doi=10.1016%2fj.autcon.2017.10.009&partnerID=40&md5=b174e5343565c812ade9ead2d6bf45e1","Virtual Reality (VR) has attracted increasing attention of the Architecture, Engineering, Construction and Facility Management (AEC/FM) industry in recent years, as it shows a great potential to improve workflow efficiency through enhanced common understanding. A problem with current VR applications in AEC/FM is that the manual conversation from official design data (e.g., a BIM model) to VR displays is difficult and time consuming. There is a lack of automated and efficient data transfer approach between BIM and VR. In this paper, we will introduce a BIM[sbnd]VR real-time synchronization system called BVRS, which is based on an innovative Cloud-based BIM metadata interpretation and communication method. BVRS allows users to update BIM model changes in VR headsets (such as Oculus Rift DK2) automatically and simultaneously. We tested BVRS in a variety of design change scenarios including changing object dimensions, changing object locations and changing object types. Results confirmed the usability and efficiency of BVRS. © 2017 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85031747080
"Davila Delgado J.M., Oyedele L., Ajayi A., Akanbi L., Akinade O., Bilal M., Owolabi H.","Robotics and automated systems in construction: Understanding industry-specific challenges for adoption",2019,"Journal of Building Engineering",78,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073652295&doi=10.1016%2fj.jobe.2019.100868&partnerID=40&md5=4a7777bb736cc946a648ff39cb1c7623","The construction industry is a major economic sector, but it is plagued with inefficiencies and low productivity. Robotics and automated systems have the potential to address these shortcomings; however, the level of adoption in the construction industry is very low. This paper presents an investigation into the industry-specific factors that limit the adoption in the construction industry. A mixed research method was employed combining literature review, qualitative and quantitative data collection and analysis. Three focus groups with 28 experts and an online questionnaire were conducted. Principal component and correlation analyses were conducted to group the identified factors and find hidden correlations. The main identified challenges were grouped into four categories and ranked in order of importance: contractor-side economic factors, client-side economic factors, technical and work-culture factors, and weak business case factors. No strong correlation was found among factors. This study will help stakeholders to understand the main industry-specific factors limiting the adoption of robotics and automated systems in the construction industry. The presented findings will support stakeholders to devise mitigation strategies. © 2019 The Authors",Article,"Final",Scopus,2-s2.0-85073652295
"Smits R.",[No title available],0000,"KDL: Kinematics and Dynamics Library",75,,[No abstract available],,"Final",Scopus,2-s2.0-78650276513
