Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Kirchherr J., Reike D., Hekkert M.","Conceptualizing the circular economy: An analysis of 114 definitions",2017,"Resources, Conservation and Recycling",1487,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029397642&doi=10.1016%2fj.resconrec.2017.09.005&partnerID=40&md5=86fec55bb69197c637ff3cfb1f3072e9","The circular economy concept has gained momentum both among scholars and practitioners. However, critics claim that it means many different things to different people. This paper provides further evidence for these critics. The aim of this paper is to create transparency regarding the current understandings of the circular economy concept. For this purpose, we have gathered 114 circular economy definitions which were coded on 17 dimensions. Our findings indicate that the circular economy is most frequently depicted as a combination of reduce, reuse and recycle activities, whereas it is oftentimes not highlighted that CE necessitates a systemic shift. We further find that the definitions show few explicit linkages of the circular economy concept to sustainable development. The main aim of the circular economy is considered to be economic prosperity, followed by environmental quality; its impact on social equity and future generations is barely mentioned. Furthermore, neither business models nor consumers are frequently outlined as enablers of the circular economy. We critically discuss the various circular economy conceptualizations throughout this paper. Overall, we hope to contribute via this study towards the coherence of the circular economy concept; we presume that significantly varying circular economy definitions may eventually result in the collapse of the concept. © 2017 The Author(s)",Review,"Final",Scopus,2-s2.0-85029397642
"Lieder M., Rashid A.","Towards circular economy implementation: A comprehensive review in context of manufacturing industry",2016,"Journal of Cleaner Production",896,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957849870&doi=10.1016%2fj.jclepro.2015.12.042&partnerID=40&md5=ac196ee035746fa3085623c60408cbca","The concept of circular economy (CE) is to an increasing extent treated as a solution to series of challenges such as waste generation, resource scarcity and sustaining economic benefits. However the concept of circularity is not of novel as such. Specific circumstances and motivations have stimulated ideas relevant to circularity in the past through activities such as reuse, remanufacturing or recycling. Main objectives of this work are: to provide a comprehensive review of research efforts encompassing aspects of resources scarcity, waste generation and economic advantages; to explore the CE landscape in the context of these three aspects especially when they are considered simultaneously; based on an idea of a comprehensive CE framework, propose an implementation strategy using top-down and bottom-up approach in a concurrent manner. To fulfill this objective a comprehensive review of state-of-the-art research is carried out to understand different ideas relevant to CE, motivation for the research and context of their recurrence. Main contributions of this paper are a comprehensive CE framework and a practical implementation strategy for a regenerative economy and natural environment. The framework emphasizes on a combined view of three main aspects i.e. environment, resources and economic benefits. It also underlines that joint support of all stakeholders is necessary in order to successfully implement the CE concept at large scale. The proposed framework and implementation strategy also identify new avenues for future research and practice in the field of CE. © 2015 Elsevier Ltd.",Review,"Final",Scopus,2-s2.0-84957849870
"Gálvez-Martos J.-L., Styles D., Schoenberger H., Zeschmar-Lahl B.","Construction and demolition waste best management practice in Europe",2018,"Resources, Conservation and Recycling",233,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046625344&doi=10.1016%2fj.resconrec.2018.04.016&partnerID=40&md5=4b3c9c1d003ec90707b1d2eee8abfa3e","Construction and demolition waste constitutes a large fraction of all the waste generated in Europe. Its specific impact can be considered rather low, but the large generated volume and embodied resource makes this waste stream an important focus of current European policies. The European Commission has proposed new targets and goals for this waste stream in the Circular Economy package, but, given the rather heterogeneous landscape of waste management practice across Member States, new approaches that take into account the entire value chain of the construction sector are urgently required. This paper synthesises core principles and linked best practices for the management of construction and demolition waste across the entire construction value chain. Systematic implementation of these best practices could dramatically improve resource efficiency and reduce environmental impact by: reducing waste generation, minimising transport impacts, maximising re-use and recycling by improving the quality of secondary materials and optimising the environmental performance of treatment methods. © 2018 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85046625344
"Kou S.-C., Poon C.-S.","Effect of the quality of parent concrete on the properties of high performance recycled aggregate concrete",2015,"Construction and Building Materials",145,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921522994&doi=10.1016%2fj.conbuildmat.2014.12.035&partnerID=40&md5=a83198a52c1ea5790f9bb3c9e6dbe752","This paper presents the experimental results of a study on the effect of the quality of parent concrete (PC) on the properties of recycled aggregates (RAs) that are derived from them, and on the mechanical and durability properties of normal strength and high performance recycled aggregate concrete (NSRAC and HPRAC). PC with strength grades ranging from 30 to 100 MPa was crushed to the size of coarse aggregates (<20 mm), and then used to produce new NSRAC and HPRAC mixes. The results indicated that the compressive strength of the NSRAC and HPRAC prepared with RA derived from 80 and 100 MPa PCs was similar or slightly higher than that of natural aggregate concrete. Moreover, the concrete mixtures made with RA are derived from parent concrete with higher strength had lower drying shrinkage and higher resistance to chloride ion penetration. The RA derived from 80 and 100 MPa PCs can be used to replace 100% natural aggregates for the production of high performance concrete. © 2014 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84921522994
"Li C.Z., Xue F., Li X., Hong J., Shen G.Q.","An Internet of Things-enabled BIM platform for on-site assembly services in prefabricated construction",2018,"Automation in Construction",143,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041490568&doi=10.1016%2fj.autcon.2018.01.001&partnerID=40&md5=54594456009137618c6a125cd68469a2","Building Information Modelling (BIM) serves as a useful tool in facilitating the on-site assembly services (OAS) of prefabricated construction for its benefits of powerful management of physical and functional digital presentations. However, the benefits of using BIM in the OAS of prefabricated construction cannot be cultivated with an incomplete, inaccurate, and untimely data exchange and lack of real-time visibility and traceability. To deal with these challenges, an Internet of Things (IoT)-enabled platform is designed by integrating IoT and BIM for prefabricated public housing projects in Hong Kong. The demands of the stakeholders were analysed; then smart construction objects (SCOs) and smart gateway are defined and designed to collect real-time data throughout the working processes of on-site assembly of prefabricated construction using the radio frequency identification (RFID) technology. The captured data is uploaded to cloud in real-time to process and analyse for decision support purposes for the involved site managers and workers. Visibility and traceability functions are developed with BIM and virtual reality (VR) technologies, through which managers can supervise the construction progress and approximate cost information in a real-time manner. The IoT-enabled platform can provide various decision support tools and services to different stakeholders, for improving the efficiency and effectiveness of daily operations, decision making, collaboration, and supervision throughout on-site assembly processes of prefabricated construction. © 2018 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85041490568
"Pagoropoulos A., Pigosso D.C.A., McAloone T.C.","The Emergent Role of Digital Technologies in the Circular Economy: A Review",2017,"Procedia CIRP",137,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021838467&doi=10.1016%2fj.procir.2017.02.047&partnerID=40&md5=43ee869d4103de293ce115b3943e73c8","Digital technologies have enabled the formulation of multiple Product Service-Systems (PSS) with considerable economic, environmental and societal benefits. One of the most promising paradigms, which is inspired by business models and value propositions that have already been described in the PSS literature, is the concept of Circular Economy. Circular Economy is characterized as an economy that is restorative and regenerative by design and is attracting significant attention from researchers and policy makers alike. In light of the recent proliferation of digital technologies such as Big Data and the Internet of Things, this article attempts to identify how can digital technologies support the transition to Circular Economy. This article conducted a systematic review of the literature based on a review protocol, in an effort to evaluate the application of key digital technologies in Circular Economy. The study concludes by identifying research gaps, reflecting on the application of digital technologies in the field of PSS and proposing suggestions for future research. © 2017 The Authors.",Conference Paper,"Final",Scopus,2-s2.0-85021838467
"Morlet A., Blériot J., Opsomer R., Linder M., Henggeler A., Bluhm A., Carrera A.","Intelligent Assets: Unlocking the Circular Economy Potential",2016,"Intelligent Assets: Unlocking the Circular Economy Potential",133,,[No abstract available],,"Final",Scopus,2-s2.0-84989894661
"Srai J.S., Kumar M., Graham G., Phillips W., Tooze J., Ford S., Beecher P., Raj B., Gregory M., Tiwari M.K., Ravi B., Neely A., Shankar R., Charnley F., Tiwari A.","Distributed manufacturing: scope, challenges and opportunities",2016,"International Journal of Production Research",130,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84976878590&doi=10.1080%2f00207543.2016.1192302&partnerID=40&md5=638dd166275029d9c4cd8f45ab70eb0f","This discussion paper aims to set out the key challenges and opportunities emerging from distributed manufacturing (DM). We begin by describing the concept, available definitions and consider its evolution where recent production technology developments (such as additive and continuous production process technologies), digitisation together with infrastructural developments (in terms of IoT and big data) provide new opportunities. To further explore the evolving nature of DM, the authors, each of whom are involved in specific applications of DM research, examine through an expert panel workshop environment emerging DM applications involving new production and supporting infrastructural technologies. This paper presents these generalisable findings on DM challenges and opportunities in terms of products, enabling production technologies and the impact on the wider production and industrial system. Industry structure and location of activities are examined in terms of the democratising impact on participating network actors. The paper concludes with a discussion on the changing nature of manufacturing as a result of DM, from the traditional centralised, large-scale, long lead-time forecast-driven production operations to a new DM paradigm where manufacturing is a decentralised, autonomous near end user-driven activity. A forward research agenda is proposed that considers the impact of DM on the industrial and urban landscape. © 2016 Informa UK Limited, trading as Taylor & Francis Group.",Article,"Final",Scopus,2-s2.0-84976878590
"Akbarnezhad A., Ong K.C.G., Chandra L.R.","Economic and environmental assessment of deconstruction strategies using building information modeling",2014,"Automation in Construction",122,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887838095&doi=10.1016%2fj.autcon.2013.10.017&partnerID=40&md5=579291229c29aa06e62c543faaad943d","Choosing the most sustainable deconstruction strategy requires assessment of the effects of various contributing factors including prices and energy embodiment of the materials and components, the travelling distances, energy use and cost associated with the recycling processes, inflation rate, costs of designing the components for reuse-ability, costs of disassembly and re-assembly. Furthermore, a typical building comprises thousands of different components with various characteristics which may affect their reusability and recyclability. These lead to an enormous amount of information that needs to be stored and made available for analysis prior to and during the deconstruction stage. The present study proposes a framework for evaluating and comparing the effects of various alternative deconstruction strategies on cost, energy use and carbon footprint of construction using the information provided by a typical building information model. The results of a case study are presented to illustrate the potential applications of the proposed method. © 2013 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84887838095
"Antikainen M., Uusitalo T., Kivikytö-Reponen P.","Digitalisation as an Enabler of Circular Economy",2018,"Procedia CIRP",117,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054502337&doi=10.1016%2fj.procir.2018.04.027&partnerID=40&md5=4f739feb32faf4e2810e038e3fdbc662","Digitalisation can boost the transformation towards a more sustainable circular economy. It can help closing the material loops by providing accurate information on the availability, location and condition of products. Digitalisation also enables more efficient processes in companies, helps minimise waste, promotes longer life for products and minimises the transaction costs. Thus, digitalisation boosts the circular economy business models by helping to close the loop, slow the material loop and narrow the loop with increased resource efficiency. However, there are still many challenges to be solved in order to gain the desired benefits and gaps hindering digital technology-aided circular business models implementation. The existing literature that discusses the opportunities and challenges of digitalisation is still very limited, and therefore, our exploratory and qualitative study seeks to clarify these perspectives. There is a significant research gap in understanding those challenges and finding solutions to them. In our study, we identified challenges related to adopting novel business models, data collection and management, collaboration and competence requirements. The virtualization of products and processes, collaboration with stakeholders and utilising digitalization were highlighted to be major opportunities in adopting CE-based business models. © 2018 The Authors. Published by Elsevier B.V.",Conference Paper,"Final",Scopus,2-s2.0-85054502337
