Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Sawhney A., Riley M., Irizarry J.",[No title available],2020,"Construction 4.0: An Innovation Platform for the Built Environment",52,,[No abstract available],,"Final",Scopus,2-s2.0-85084242190
"Turkan Y., Radkowski R., Karabulut-Ilgu A., Behzadan A.H., Chen A.","Mobile augmented reality for teaching structural analysis",2017,"Advanced Engineering Informatics",46,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031736734&doi=10.1016%2fj.aei.2017.09.005&partnerID=40&md5=cb3b4172b50b4fd746d6d03db9ae1c40","Structural analysis is an introductory core course that is taught in every civil engineering program as well as in most architectural and construction engineering programs. Previous research unveils students' deficits in understanding the behavior of structural elements in a three-dimensional (3D) context due to the shortcomings of traditional lecturing approaches, which put too much emphasis on the analysis of individual structural members, thereby falling short in providing a solid, easy-to-follow, and holistic approach to analyzing complex structures with a large number of interconnected elements. In this paper, the authors introduce a new pedagogy for teaching structural analysis that incorporates mobile augmented reality (AR) and interactive 3D visualization technology. The goal of this study is to enhance the contents used in structural analysis textbooks and on worksheets by visualizing discrete structural members employing AR along with interactive 3D models in order to illustrate how the structures behave under different loading conditions. Students can interactively change the load and observe the reaction resulting from this change with the instant feedback provided by the AR interface. The feasibility of AR concepts and interaction metaphors, as well as the potential of using AR for teaching structural analysis are investigated, specifically by focusing on challenges regarding content integration and interaction. An AR application is designed and developed, and a pilot study is conducted in a junior level structural analysis class to assess the pedagogical impact and the design concepts employed by the AR tool. Control and test groups are deployed, and students’ performance is measured using pre- and post-tests. The results of the pilot study indicate that the utilized AR design concepts have potential to contribute to students’ learning by providing interactive and 3D visualization features, which support constructive engagement and retention of information in students. © 2017 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85031736734
"Shirazi A., Behzadan A.H.","Content delivery using augmented reality to enhance students' performance in a building design and assembly project",2015,"Advances in Engineering Education",36,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928328308&partnerID=40&md5=924e77d188cba09e41e2fe05b531d961","Recent studies suggest that the number of students pursuing science, technology, engineering, and mathematics (STEM) degrees has been generally decreasing. An extensive body of research cites the lack of motivation and engagement in the learning process as a major underlying reason of this decline. It has been discussed that if properly implemented, instructional technology can enhance student engagement and the quality of learning. Therefore, the main goal of this research is to implement and assess the effectiveness of an augmented reality (AR)-based pedagogical tool on student learning. For this purpose, a model building design and assembly experiment with two separate (control and test) treatments were conducted in an undergraduate construction and civil engineering course. In each treatment, performance (with respect to three primary and three secondary measures) and workload data (with respect to six NASA TLX indicators) were collected and assessed. Both treatments were also videotaped for post-analysis and further observations of students' performance. It was found that students in the test group (who used the AR tool) performed better than students in the control group with respect to certain (but not all) measures. In addition, test group students spent more time on collaboration, communication, and exchanging ideas. Overall, students ranked the effectiveness of the AR tool very high and stated that it has a good potential to transform traditional teaching methods.",Article,"Final",Scopus,2-s2.0-84928328308
"Herro D., Quigley C., Andrews J., Delacruz G.","Co-Measure: developing an assessment for student collaboration in STEAM activities",2017,"International Journal of STEM Education",29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051833968&doi=10.1186%2fs40594-017-0094-z&partnerID=40&md5=90c4864700c1067faf267ac505537c4b","Background: The shortage of skilled workers choosing STEM (Science, Technology, Engineering, and Math) careers in the USA and worldwide has fueled a movement towards STEAM, in which the “A” addresses the arts and humanities. STEAM education has been proposed as a way to offer relevant problems to solve while drawing on creative and collaborative skills to increase interest and engagement in these fields. Despite the interest in increasing STEAM globally, research on the efficacy of instructional approaches, including ways to assess collaborative problem solving (CPS), is lacking. Results: This paper reports the development of a rubric, named Co-Measure, for researchers and educators to use to assess student collaboration, at the individual level, when students are working in K-12 STEAM activities. Our project team provides the rationale, process, validation, initial iterations to the rubric, and next steps to inform STEM researchers and move STEAM instruction and learning forward. A final rubric is provided and made freely available to researchers and educators. Conclusions: As STEAM education gains popularity in K-12 schools, assessment of student collaboration is needed to identify the dimensions of the skill in order to provide appropriate problem solving opportunities within instruction. The assessment is also needed to adjust instruction when students are not offered opportunities to work collaboratively during STEAM activities. Utilizing existing generalized frameworks of CPS provided the initial guide to direct research specific to CPS in STEAM activities. Using an iterative process to identify and evaluate attributes of student behavior associated with CPS in STEAM classrooms by a project team comprised of learning scientists, educational researchers and psychometricians allowed for rigorous research while drawing on appropriate expertise. Co-Measure has the potential to be modified and broadly extended to assess CPS in elementary and post-secondary classrooms using STEAM instructional practices. © 2017, The Author(s).",Article,"Final",Scopus,2-s2.0-85051833968
"Chegu Badrinath A., Chang Y.T., Hsieh S.H.","A review of tertiary BIM education for advanced engineering communication with visualization",2016,"Visualization in Engineering",29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040254044&doi=10.1186%2fs40327-016-0038-6&partnerID=40&md5=4303e35769840b4b7f5f91f8fc04e13f","Background: Today, the architectural, engineering, construction, and operation (AECO) industry is motivated to employ graduates educated about Building Information Modeling (BIM) tools, techniques, and processes, which help them to better integrate visualizations and data into their projects. In line with today’s AECO industry necessities and government mandates, globally active BIM educationalists and researchers are designing BIM educational frameworks, curricula and courses. These educationalists and researchers are also generating solutions to the obstacles faced during integration of BIM education into tertiary education systems (TESs). However, BIM researchers have taken few efforts recently to provide an overview of the level of BIM education across the globe through review and analysis of the latest publications associated with BIM education in TESs. Hence, this study attempts to fill this gap by providing a review of the efforts of globally active educationalists and researchers to educate AECO students about BIM in the context of advanced engineering education with visualization. Method: In our study, an investigation of texts in the field of academic BIM education was conducted. Keywords such as “BIM education”, “BIM curriculum”, “BIM course”, and “visualization in engineering education” were used to search for publications ranging from 2010 to the present day. Textual and content analysis were employed to arrange BIM-related qualitative textual data into similar sets of conceptual categories for the purpose of analyzing trends in today’s global academic BIM education research. Results: This study generated six conceptual categories by arranging qualitative textual data from 70 collected BIM publications in order to build an understanding of active BIM educationalists and researchers efforts: (a) identifying needs for BIM in tertiary educational institutions (TEIs), (b) identifying essential BIM skillsets for BIM education, (c) developing BIM educational frameworks, (d) developing BIM curricula, (e) experimenting with BIM courses, and (f) developing strategies to overcome BIM educational issues. Through this process of review and analysis, current research gaps in academic BIM education across the globe are identified. Conclusion: This process of review and analysis of global BIM education research trends resulted in a conceptual categorization of BIM educationalists and researchers’ efforts in TES. This categorization and review of the collected publications can serve as a knowledge base for: (a) identifying major issues involved in BIM education, (b) developing strategies to incorporate BIM into TES, and (c) developing BIM frameworks and curricula in the context of tertiary education, which can assist BIM educators with taking BIM education in TES to the next level for visualization in advanced engineering education. Through analyzing global BIM education research trends, this study also provides future research suggestions on academic BIM education across the globe. Furthermore, our analysis highlights the relationship between current tertiary BIM education and visualization. © 2016, The Author(s).",Review,"Final",Scopus,2-s2.0-85040254044
"Sepasgozar S.M.E., Shi A., Yang L., Shirowzhan S., Edwards D.J.","Additive manufacturing applications for industry 4.0: A systematic critical review",2020,"Buildings",28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097365465&doi=10.3390%2fbuildings10120231&partnerID=40&md5=6d34637a20f4f425c7ec4a602c3ddb37","Additive manufacturing, including 3D printing (3DP), is one of the critical pillars of Industry 4.0 and the next construction revolution. Several countries, including China, have utilized 3DP on larger scales or real projects. However, reviews of the lessons learned from previous large-sized practices of 3DP utilization are scarce. This paper presents a few practical applications of implementing 3DP over the past decade and suggests a direction for future research work. Recent publications on 3DP practices are systematically reviewed using an interpretivist philosophical lens, and more specifically, the nozzle characteristics are focused upon. The Scopus and China National Knowledge Infrastructure (CNKI) journal databases are utilized, resulting in the examination of 54 English and 62 Chinese papers. The selected practices from Mainland China, Hong Kong, Taiwan and Macao are considered for this review. A content critical review approach is adopted, and the identified papers are critically reviewed. These papers reported key challenges and advantages from their reported practices, such as limitations in aggregate sizes, nozzle sizes, standards, post-occupancy satisfaction, final product quality, productivity challenges and other associated risks. The paper reports upon prominent limitations and signposts directions for future investigations. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",Article,"Final",Scopus,2-s2.0-85097365465
"Autiosalo J.","Platform for industrial internet and digital twin focused education, research, and innovation: Ilmatar the overhead crane",2018,"IEEE World Forum on Internet of Things, WF-IoT 2018 - Proceedings",28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050503484&doi=10.1109%2fWF-IoT.2018.8355217&partnerID=40&md5=b8d8fea780c364dc536620351f870242","The paper presents first experiences on an overhead crane platform targeted for university education, research, and innovation purposes. The main contributions feature a description of projects from the first year after the inauguration of the crane platform. To provide a basic perception on the potential of the platform, the paper presents the basic technical properties as well as opportunities and challenges of the crane platform. Digital Twin concept has been selected as a focus of the research activities on the platform. Hence, the paper reviews status of the term Digital Twin. Results describe experience-based observations on how university should manage an education, research, and innovation platform while collaborating with industry partners. © 2018 IEEE.",Conference Paper,"Final",Scopus,2-s2.0-85050503484
"Akanmu A.A., Olayiwola J., Ogunseiju O., McFeeters D.","Cyber-physical postural training system for construction workers",2020,"Automation in Construction",23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085250970&doi=10.1016%2fj.autcon.2020.103272&partnerID=40&md5=2603b56272d854e22bd962cc1f2b7edf","Risks of work-related musculoskeletal injuries can be reduced by adequately training construction workers on performing work in safe postures. Traditional training approaches provide limited support for performing work tasks and receiving real-time feedback. This paper describes a cyber-physical postural training environment where workers can practice to perform work with reduced ergonomic risks. The proposed system uses wearable sensors, Vive trackers, machine learning and virtual reality to track body kinematics, and engagement with physical construction resources, and provides feedback via an interactive user interface. The postural training system was developed for training workers engaged in wood frame construction. User study of the effectiveness of the feedback and user interface was conducted. Findings showed that the user interface was perceived as convenient with limited interference with the workspace. The feedback was understandable in learning risks associated with participant's postures. Further research will involve conducting formative workload evaluation of the user interface and developing a reinforcement learning model for adapting the feedback based on the state of learning. © 2020",Article,"Final",Scopus,2-s2.0-85085250970
"Du J., Zhu Q., Shi Y., Wang Q., Lin Y., Zhao D.","Cognition Digital Twins for Personalized Information Systems of Smart Cities: Proof of Concept",2020,"Journal of Management in Engineering",23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077031409&doi=10.1061%2f%28ASCE%29ME.1943-5479.0000740&partnerID=40&md5=e29bdb69b109ad501d24e348f0b84d4d","Amid the rapid development of information communication technologies (ICTs), residents of future smart cities are expected to be exposed to unprecedented amounts of real-Time information on a daily basis. The cognitive overload driven by an excess of complex information has become a potential issue. Nonetheless, standardized information systems are still widely used, despite individual differences in information intake. To set a foundation for the intelligent information systems of smart cities, this paper introduces methods and tools for a cognition-driven, personalized information system, which acknowledges individual differences in information preference and helps reduce the cognitive load in daily lives and at work. The proposed method includes the use of virtual reality (VR) to simulate complex tasks paired with the digital twin modeling of workers' cognitive reactions to different information formats and contents in VR simulation. Collected data are then used to build a personal digital twins model of information-driven cognition, or Cog-DT. A human subject experiment was performed with a simulated industrial facility shutdown maintenance task as a proof of concept of Cog-DT. The latest neuroimaging technology and analysis methods were applied to model unique cognitive processes pertaining to information processing. Results indicate that cognitive activities driven by different information stimuli in the work context are distinguishable and modelable with Cog-DT methods and tools. This study is expected to contribute to digital twin literature by testing a human-centered, individual-level digital twin modeling method of cognitive activities. It also sets a preliminary foundation for developing personalized information systems for the smart cities of the future. © 2019 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-85077031409
"Chau K.W.","Problem-based learning approach in accomplishing innovation and entrepreneurship of civil engineering undergraduates",2005,"International Journal of Engineering Education",23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-17444382674&partnerID=40&md5=c6d1e26fb1e1cf08abda035e805cd4ea","A distinct feature of the civil engineering undergraduate study of Hong Kong Polytechnic University is a major assessment exercise in the form of a problem-based learning (PBL) group project. With the imminent implementation of an outcome-based accreditation assessment by the Hong Kong Institution of Engineers, student performance on this project can become a significant indicator of learning outcomes. This final year group project can be viewed as the culminating learning experience of the engineering program and the quality of student output can be used as an indicator of the quality of the program as a whole. In this paper, the approach and attitude to the layout, management and assessment of this engineering project are presented. The experience gained in the operation of the project is shared. The evaluation by its key stakeholders, which are students, preceptors and employers, is also highlighted. The results authenticated that this PBL approach could accomplish innovation and entrepreneurship of civil engineering undergraduates. © 2005 TEMPUS Publication.",Article,"Final",Scopus,2-s2.0-17444382674
