Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Qi C.R., Su H., Mo K., Guibas L.J.","PointNet: deep learning on point sets for 3d classification and segmentation",2016,"Pointnet: Deep learning on point sets for 3d classification and segmentation. CoRR abs/1612.00593",415,,[No abstract available],,"Final",Scopus,2-s2.0-85028013450
[No author name available],"Ingenieurbauwerke im Zuge von Straßen und Wegen, Überwachung und Prüfung",1999,"Ingenieurbauwerke im Zuge von Straßen und Wegen; Überwachung und Prüfung",51,,[No abstract available],,"Final",Scopus,2-s2.0-3342968388
[No author name available],[No title available],2015,"Stufenplan Digitales Planen und Bauen",40,,[No abstract available],,"Final",Scopus,2-s2.0-84995887117
"Bader S., Barnstedt E., Bedenbender H., Billman M., Boss B., Braunmandl A.",[No title available],2019,"Verwaltungsschale in der Praxis",39,,[No abstract available],,"Final",Scopus,2-s2.0-85084118604
"Lu R., Brilakis I., Middleton C.R.","Detection of Structural Components in Point Clouds of Existing RC Bridges",2019,"Computer-Aided Civil and Infrastructure Engineering",37,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061350222&doi=10.1111%2fmice.12407&partnerID=40&md5=119e89f913e950f27ebca29fcd0283d7","The cost and effort of modeling existing bridges from point clouds currently outweighs the perceived benefits of the resulting model. There is a pressing need to automate this process. Previous research has achieved the automatic generation of surface primitives combined with rule-based classification to create labeled cuboids and cylinders from point clouds. Although these methods work well in synthetic data sets or idealized cases, they encounter huge challenges when dealing with real-world bridge point clouds, which are often unevenly distributed and suffer from occlusions. In addition, real bridge geometries are complicated. In this article, we propose a novel top-down method to tackle these challenges for detecting slab, pier, pier cap, and girder components in reinforced concrete bridges. This method uses a slicing algorithm to separate the deck assembly from pier assemblies. It then detects and segments pier caps using their surface normal, and girders using oriented bounding boxes and density histograms. Finally, our method merges oversegments into individually labeled point clusters. The results of 10 real-world bridge point cloud experiments indicate that our method achieves very high detection performance. This is the first method of its kind to achieve robust detection performance for the four component types in reinforced concrete bridges and to directly produce labeled point clusters. Our work provides a solid foundation for future work in generating rich Industry Foundation Classes models from the labeled point clusters. © 2018 Computer-Aided Civil and Infrastructure Engineering",Article,"Final",Scopus,2-s2.0-85061350222
"Grabe M., Ullerich C., Wenner M., Herbrand M.","smartBridge Hamburg - Prototypical piloting a digital twin [smartBridge Hamburg – prototypische Pilotierung eines digitalen Zwillings]",2020,"Bautechnik",9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086148171&doi=10.1002%2fbate.201900108&partnerID=40&md5=817a8f89579ba9f261a498ee698a6af7","smartBridge Hamburg – prototypical piloting a digital twin. Cyclic inspections by hand according to DIN 1076 are the basis for planning maintenance and repair measures for our engineering structures. The calculation of condition ratings is performed based on detected deficiencies. The documentation of the inspection is done primarily within the program system SIB-BW. The system offers a comparably uniform rating standard and enables a limited retrospective and prospective view for maintenance planning. New developments like BIM or continuous, sensor-based monitoring, which is established in other branches, are not yet conceptually integrated. In light of the digital transformation the question arises how the well established manual and the digital assessment as well as BIM generated data can be unified within one continuous process chain and which benefits can by created by doing so. Therefore, the Hamburg Port Authority (HPA) has initiated the “smartBridge Hamburg” project which prototypically tests the concept of the digital twin using the Koehlbrandbruecke in Hamburg. The digital twin is used to conceptually unify the BI-model as well as analogue and electronic assessment data and to provide aggregated data in a form that meets the needs of different user groups. This paper presents premises and basic considerations prior to project initiation. © 2020, Ernst und Sohn. All rights reserved.",Article,"Final",Scopus,2-s2.0-85086148171
[No author name available],[No title available],2017,"Richtlinie zur einheitlichen Erfassung, Bewertung, Aufzeichnung und Auswertung von Ergebnissen der Bauwerksprüfungen nach DIN 1076 – RI-EBW-PRÜF",6,,[No abstract available],,"Final",Scopus,2-s2.0-85085963502
"Krzystek P., Polewski P.","Objektbasierte Segmentierung und Klassifikation von LiDAR-Punktwolken",2017,"Photogrammetrie und Fernerkundung",2,,[No abstract available],,"Final",Scopus,2-s2.0-85098963478
"Mêda P., Calvetti D., Hjelseth E., Sousa H.","Incremental digital twin conceptualisations targeting data-driven circular construction",2021,"Buildings",1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119930926&doi=10.3390%2fbuildings11110554&partnerID=40&md5=0691742da823ac18296ca4983ce1045a","The construction industry faces multiple challenges, where transition to circular production is key. Digitalisation is a strategy to increase the sector’s productivity, competitiveness, and efficiency. However, digitalisation also impacts environmental goals, such as those concerning more eco-friendly solutions, energy efficiency, products recycling, and sustainability certifications. These strategies rely on data, understood as digital, interoperable, incremental and traceable. Data related concepts, such as digital data templates (DDT) and digital building logbooks (DBL), contribute to “good data”. Despite some research focused on each one, little importance has yet been given to their combination. Relevant relationships and overlaps exist, as they partially share the exact same data through the built environment life cycle. This research aims to provide improved understanding on the role of these concepts and their contribution to a more circular industry. The review develops conceptualisations where DDT and DBL are complementary and framed within an incremental digital twin construction (DTC). Misconceptions or confrontations between these three solutions can therefore stand down, for the benefit of a data-driven priority. To increase understanding and reduce misconceptions, our study developed the “Digital data-driven concept” (D3c). This concept contribution is the ability to structure, store, and trace data, opening way to streamlined digital transformation impacting circular built environment concerns. © 2021 by the authors. Licensee MDPI, Basel, Switzerland. This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license (https:// creativecommons.org/licenses/by/ 4.0/).",Review,"Final",Scopus,2-s2.0-85119930926
[No author name available],[No title available],2021,"Details of the Asset Administration Shell Part 2 – Interoperability at Runtime – Exchanging Information via Application Programming Interfaces (Version 1.0RC02)",1,,[No abstract available],,"Final",Scopus,2-s2.0-85123790557
