Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Yin R.K.",[No title available],1994,"Case Study Research: Design and Methods",73379,,[No abstract available],,"Final",Scopus,2-s2.0-0003673547
"Creswell J.W.","Qualitative inquiry and research design: Choosing among five traditions",1998,"Qualitative Inquiry and Research Design: Choosing Among Five Traditions",29543,,[No abstract available],,,Scopus,2-s2.0-0004245184
"Eisenhardt K.M.","Building theories from case study research",1989,"Academy of Management Review",23664,,[No abstract available],,,Scopus,2-s2.0-0001073758
"Eisenhardt K.M., Graebner M.E.","Theory building from cases: Opportunities and challenges",2007,"Academy of Management Journal",8078,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34047207566&doi=10.5465%2fAMJ.2007.24160888&partnerID=40&md5=4aa8493e96afccf9db60080af535710e",[No abstract available],Article,"Final",Scopus,2-s2.0-34047207566
"Vargo S.L., Lusch R.F.","Evolving to a New Dominant Logic for Marketing",2004,"Journal of Marketing",7549,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642587247&doi=10.1509%2fjmkg.68.1.1.24036&partnerID=40&md5=510cdfc7bec292329973e2ccc759418a","Marketing inherited a model of exchange from economics, which had a dominant logic based on the exchange of ""goods,"" which usually are manufactured output. The dominant logic focused on tangible resources, embedded value, and transactions. Over the past several decades, new perspectives have emerged that have a revised logic focused on intangible resources, the cocreation of value, and relationships. The authors believe that the new perspectives are converging to form a new dominant logic for marketing, one in which service provision rather than goods is fundamental to economic exchange. The authors explore this evolving logic and the corresponding shift in perspective for marketing scholars, marketing practitioners, and marketing educators.",Article,"Final",Scopus,2-s2.0-1642587247
"Yin R.K.","Case study research and Applications: Design and methods",2017,"Case Study Research and Applications: Design and Methods.",3338,,[No abstract available],,"Final",Scopus,2-s2.0-85028774059
"Runeson P., Höst M.","Guidelines for conducting and reporting case study research in software engineering",2009,"Empirical Software Engineering",2070,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-61849169018&doi=10.1007%2fs10664-008-9102-8&partnerID=40&md5=6483f0b4e116b2744cb34cc4e26d7a13","Case study is a suitable research methodology for software engineering research since it studies contemporary phenomena in its natural context. However, the understanding of what constitutes a case study varies, and hence the quality of the resulting studies. This paper aims at providing an introduction to case study methodology and guidelines for researchers conducting case studies and readers studying reports of such studies. The content is based on the authors' own experience from conducting and reading case studies. The terminology and guidelines are compiled from different methodology handbooks in other research domains, in particular social science and information systems, and adapted to the needs in software engineering. We present recommended practices for software engineering case studies as well as empirically derived and evaluated checklists for researchers and readers of case study research. © 2008 Springer Science+Business Media, LLC.",Article,"Final",Scopus,2-s2.0-61849169018
"Zeithaml V.A., Parasuraman A., Berry L.L.","Problems and strategies in services marketing",1985,"Journal of Marketing",1531,,[No abstract available],,,Scopus,2-s2.0-0002344732
"Vargo S.L., Lusch R.F.","Institutions and axioms: an extension and update of service-dominant logic",2016,"Journal of the Academy of Marketing Science",1392,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937054179&doi=10.1007%2fs11747-015-0456-3&partnerID=40&md5=cac0464399b6df8932070ad7124d406b","Service-dominant logic continues its evolution, facilitated by an active community of scholars throughout the world. Along its evolutionary path, there has been increased recognition of the need for a crisper and more precise delineation of the foundational premises and specification of the axioms of S-D logic. It also has become apparent that a limitation of the current foundational premises/axioms is the absence of a clearly articulated specification of the mechanisms of (often massive-scale) coordination and cooperation involved in the cocreation of value through markets and, more broadly, in society. This is especially important because markets are even more about cooperation than about the competition that is more frequently discussed. To alleviate this limitation and facilitate a better understanding of cooperation (and coordination), an eleventh foundational premise (fifth axiom) is introduced, focusing on the role of institutions and institutional arrangements in systems of value cocreation: service ecosystems. Literature on institutions across multiple social disciplines, including marketing, is briefly reviewed and offered as further support for this fifth axiom. © 2015, Academy of Marketing Science.",Article,"Final",Scopus,2-s2.0-84937054179
"Saelens B.E., Handy S.L.","Built environment correlates of walking: A review",2008,"Medicine and Science in Sports and Exercise",1238,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-55249123620&doi=10.1249%2fMSS.0b013e31817c67a4&partnerID=40&md5=a9f895dbecaea32b4996c3739bb162bb","Introduction: The past decade has seen a dramatic increase in empirical investigation into the relations between built environment and physical activity. To create places that facilitate and encourage walking, practitioners need an understanding of the specific characteristics of the built environment that correlate most strongly with walking. This article reviews evidence on the built environment correlates with walking. Method: Included in this review were 13 reviews published between 2002 and 2006 and 29 original studies published in 2005 and up through May 2006. Results were summarized based on specific characteristics of the built environment and transportation walking versus recreational walking. Results: Previous reviews and newer studies document consistent positive relations between walking for transportation and density, distance to nonresidential destinations, and land use mix; findings for route/network connectivity, parks and open space, and personal safety are more equivocal. Results regarding recreational walking were less clear. Conclusions: More recent evidence supports the conclusions of prior reviews, and new studies address some of the limitations of earlier studies. Although prospective studies are needed, evidence on correlates appears sufficient to support policy changes. Copyright © 2008 by the American College of Sports Medicine.",Review,"Final",Scopus,2-s2.0-55249123620
"Volk R., Stengel J., Schultmann F.","Building Information Modeling (BIM) for existing buildings - Literature review and future needs",2014,"Automation in Construction",1073,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890525940&doi=10.1016%2fj.autcon.2013.10.023&partnerID=40&md5=3cd62ca6374b6368ed35066db02442d2","While BIM processes are established for new buildings, the majority of existing buildings is not maintained, refurbished or deconstructed with BIM yet. Promising benefits of efficient resource management motivate research to overcome uncertainties of building condition and deficient documentation prevalent in existing buildings. Due to rapid developments in BIM research, involved stakeholders demand a state-of-the-art overview of BIM implementation and research in existing buildings. This paper presents a review of over 180 recent publications on the topic. Results show scarce BIM implementation in existing buildings yet, due to challenges of (1) high modeling/conversion effort from captured building data into semantic BIM objects, (2) updating of information in BIM and (3) handling of uncertain data, objects and relations in BIM occurring in existing buildings. Despite fast developments and spreading standards, challenging research opportunities arise from process automation and BIM adaption to existing buildings' requirements. © 2013 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-84890525940
"Handy S.L., Boarnet M.G., Ewing R., Killingsworth R.E.","How the built environment affects physical activity: Views from urban planning",2002,"American Journal of Preventive Medicine",1036,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036321397&doi=10.1016%2fS0749-3797%2802%2900475-0&partnerID=40&md5=b09fdb82cad4a74dd5b462c7658a1380","The link between the built environment and human behavior has long been of interest to the field of urban planning, but direct assessments of the links between the built environment and physical activity as it influences personal health are still rare in the field. Yet the concepts, theories, and methods used by urban planners provide a foundation for an emerging body of research on the relationship between the built environment and physical activity. Recent research efforts in urban planning have focused on the idea that land use and design policies can be used to increase transit use as well as walking and bicycling. The development of appropriate measures for the built environment and for travel behavior is an essential element of this research. The link between the built environment and travel behavior is then made using theoretical frameworks borrowed from economics, and in particular, the concept of travel as a derived demand. The available evidence lends itself to the argument that a combination of urban design, land use patterns, and transportation systems that promotes walking and bicycling will help create active, healthier, and more livable communities. To provide more conclusive evidence, however, researchers must address the following issues: An alternative to the derived-demand framework must be developed for walking, measures of the built environment must be refined, and more-complete data on walking must be developed. In addition, detailed data on the built environment must be spatially matched to detailed data on travel behavior. © 2002 American Journal of Preventive Medicine.",Article,"Final",Scopus,2-s2.0-0036321397
"Star S.L.","This is not a boundary object: Reflections on the origin of a concept",2010,"Science Technology and Human Values",1010,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955746370&doi=10.1177%2f0162243910377624&partnerID=40&md5=184c8c151ee9f9a2345de6cac07a8482","There are three components to boundary objects as outlined in the original 1989 article. Interpretive flexibility, the structure of informatic and work process needs and arrangements, and, finally, the dynamic between ill-structured and more tailored uses of the objects. Much of the use of the concept has concentrated on the aspect of interpretive flexibility and has often mistaken or conflated this flexibility with the process of tacking back-and-forth between the ill-structured and well-structured aspects of the arrangements. Boundary objects are not useful at just any level of scale or without full consideration of the entire model. The article discusses these aspects of the architecture of boundary objects and includes a discussion of one of the ways that boundary objects appeared as a concept in earlier work done by Star. It concludes with methodological considerations about how to study the system of boundary objects and infrastructure. © 2010 The Author(s).",Article,"Final",Scopus,2-s2.0-77955746370
"Tao F., Cheng J., Qi Q., Zhang M., Zhang H., Sui F.","Digital twin-driven product design, manufacturing and service with big data",2018,"International Journal of Advanced Manufacturing Technology",958,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015707925&doi=10.1007%2fs00170-017-0233-1&partnerID=40&md5=e9df82a6c28a363f7d0c22bcc013b053","Nowadays, along with the application of new-generation information technologies in industry and manufacturing, the big data-driven manufacturing era is coming. However, although various big data in the entire product lifecycle, including product design, manufacturing, and service, can be obtained, it can be found that the current research on product lifecycle data mainly focuses on physical products rather than virtual models. Besides, due to the lack of convergence between product physical and virtual space, the data in product lifecycle is isolated, fragmented, and stagnant, which is useless for manufacturing enterprises. These problems lead to low level of efficiency, intelligence, sustainability in product design, manufacturing, and service phases. However, physical product data, virtual product data, and connected data that tie physical and virtual product are needed to support product design, manufacturing, and service. Therefore, how to generate and use converged cyber-physical data to better serve product lifecycle, so as to drive product design, manufacturing, and service to be more efficient, smart, and sustainable, is emphasized and investigated based on our previous study on big data in product lifecycle management. In this paper, a new method for product design, manufacturing, and service driven by digital twin is proposed. The detailed application methods and frameworks of digital twin-driven product design, manufacturing, and service are investigated. Furthermore, three cases are given to illustrate the future applications of digital twin in the three phases of a product respectively. © 2017, Springer-Verlag London.",Article,"Final",Scopus,2-s2.0-85015707925
"Vargo S.L., Lusch R.F.","It's all B2B...and beyond: Toward a systems perspective of the market",2011,"Industrial Marketing Management",831,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957776581&doi=10.1016%2fj.indmarman.2010.06.026&partnerID=40&md5=af0ed8e7a8ae5d6943c91f39092e1695","The delineation of B2B from 'mainstream' marketing reflects the limitations of the traditional, goods-dominant (G-D) model of exchange and a conceptualization of value creation based on the 'producer' versus 'consumer' divide. Service-dominant (S-D) logic broadens the perspective of exchange and value creation and implies that all social and economic actors engaged in exchange (e.g., firms, customers, etc.) are service-providing, value-creating enterprises; thus, in this sense, all exchange can be considered B2B. From this perspective, the contributions of B2B marketing (and other sub-disciplines) can be seen as applicable to 'mainstream' marketing. This generic, actor-to-actor (A2A) orientation, in turn, points toward a dynamic, networked and systems orientation to value creation. This article discusses this systems-oriented framework and elaborates the steps necessary for developing it further into a general theory of the market, informed by the marketing sub-disciplines, marketing practices, and disciplines external to marketing. © 2010 Elsevier Inc.",Article,"Final",Scopus,2-s2.0-77957776581
"Gann D.M., Salter A.J.","Innovation in project-based, service-enhanced firms: The construction of complex products and systems",2000,"Research Policy",827,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0000090984&doi=10.1016%2fs0048-7333%2800%2900114-1&partnerID=40&md5=8f8a3094c98a985577f3b0381e8cba6d","This paper explores the management of innovation within firms producing complex products and systems. It is based on a study of how design, engineering and construction firms develop and produce buildings and structures. We contend that these project-based, service-enhanced forms of enterprise are not adequately addressed in the innovation literature. Project-based firms rely upon combining technical expertise from other organisations in order to deliver their own technical capabilities, usually in one-off processes. The paper argues that these firms are only able to effectively harness and reproduce their technological capabilities by integrating project and business processes within the firm. Our results show the need for a better conceptual understanding and new management practices to link project and business processes. The paper offers a framework for achieving this, explaining the dynamics of project-based firms and how they can improve performance across portfolios of projects. © 2000 Elsevier Science B.V.",Article,"Final",Scopus,2-s2.0-0000090984
"Succar B.","Building information modelling framework: A research and delivery foundation for industry stakeholders",2009,"Automation in Construction",781,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-59049095324&doi=10.1016%2fj.autcon.2008.10.003&partnerID=40&md5=78f8c1b99d396371ae95905052c163db","Building Information Modelling (BIM) is an expansive knowledge domain within the Architecture, Engineering, Construction and Operations (AECO) industry. To allow a systematic investigation of BIM's divergent fields, its knowledge components must be defined and expanding boundaries delineated. This paper explores some of the publicly available international guidelines and introduces the BIM Framework, a research and delivery foundation for industry stakeholders. This is a 'scene-setting' paper identifying many conceptual parts (fields, stages, steps and lenses), providing examples of their application and listing some of the Framework's deliverables. This paper also identifies and deploys visual knowledge models and a specialised ontology to represent domain concepts and their relations. © 2008 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-59049095324
"Seaman C.B.","Qualitative methods in empirical studies of software engineering",1999,"IEEE Transactions on Software Engineering",778,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033163750&doi=10.1109%2f32.799955&partnerID=40&md5=6a52bbfb4b8ca60f3fa6e8a3127a07c3","While empirical studies in software engineering are beginning to gain recognition in the research community, this subarea is also entering a new level of maturity by beginning to address the human aspects of software development. This added focus has added a new layer of complexity to an already challenging area of research. Along with new research questions, new research methods are needed to study nontechnical aspects of software engineering. In many other disciplines, qualitative research methods have been developed and are commonly used to handle the complexity of issues involving human behavior. This paper presents several qualitative methods for data collection and analysis and describes them in terms of how they might be incorporated into empirical studies of software engineering, in particular how they might be combined with quantitative methods. To illustrate this use of qualitative methods, examples from real software engineering studies are used throughout. Index Terms - Qualitative methods, data collection, data analysis, experimental design, empirical software engineering, participant observation, interviewing. © 1999 IEEE.",Article,"Final",Scopus,2-s2.0-0033163750
