Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Eastman C.M., Teicholz P., Sacks R., Liston K.",[No title available],2008,"BIM Handbook: A Guide to Building Information Modeling for Owners, Managers, Architects, Engineers, Contractors, and Fabricators",3033,,[No abstract available],,"Final",Scopus,2-s2.0-38649094993
"Baxter P., Jack S.","Qualitative case study methodology: Study design and implementation for novice researchers",2008,"The Qualitative Report",2362,,[No abstract available],,"Final",Scopus,2-s2.0-84930385329
"Kirchherr J., Reike D., Hekkert M.","Conceptualizing the circular economy: An analysis of 114 definitions",2017,"Resources, Conservation and Recycling",1487,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029397642&doi=10.1016%2fj.resconrec.2017.09.005&partnerID=40&md5=86fec55bb69197c637ff3cfb1f3072e9","The circular economy concept has gained momentum both among scholars and practitioners. However, critics claim that it means many different things to different people. This paper provides further evidence for these critics. The aim of this paper is to create transparency regarding the current understandings of the circular economy concept. For this purpose, we have gathered 114 circular economy definitions which were coded on 17 dimensions. Our findings indicate that the circular economy is most frequently depicted as a combination of reduce, reuse and recycle activities, whereas it is oftentimes not highlighted that CE necessitates a systemic shift. We further find that the definitions show few explicit linkages of the circular economy concept to sustainable development. The main aim of the circular economy is considered to be economic prosperity, followed by environmental quality; its impact on social equity and future generations is barely mentioned. Furthermore, neither business models nor consumers are frequently outlined as enablers of the circular economy. We critically discuss the various circular economy conceptualizations throughout this paper. Overall, we hope to contribute via this study towards the coherence of the circular economy concept; we presume that significantly varying circular economy definitions may eventually result in the collapse of the concept. © 2017 The Author(s)",Review,"Final",Scopus,2-s2.0-85029397642
"Stahel W.R.","The circular economy",2016,"Nature",674,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961658157&doi=10.1038%2f531435a&partnerID=40&md5=09a1e4fadc2398da0dc513049021454c",[No abstract available],Note,"Final",Scopus,2-s2.0-84961658157
"Tellis W.","Introduction to case study",1997,"The Qualitative Report",651,,[No abstract available],,"Final",Scopus,2-s2.0-0005077772
"Sovacool B.K., Axsen J., Sorrell S.","Promoting novelty, rigor, and style in energy social science: Towards codes of practice for appropriate methods and research design",2018,"Energy Research and Social Science",406,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049346751&doi=10.1016%2fj.erss.2018.07.007&partnerID=40&md5=403c273e69b539bdafd0d16fa03831e8","A series of weaknesses in creativity, research design, and quality of writing continue to handicap energy social science. Many studies ask uninteresting research questions, make only marginal contributions, and lack innovative methods or application to theory. Many studies also have no explicit research design, lack rigor, or suffer from mangled structure and poor quality of writing. To help remedy these shortcomings, this Review offers suggestions for how to construct research questions; thoughtfully engage with concepts; state objectives; and appropriately select research methods. Then, the Review offers suggestions for enhancing theoretical, methodological, and empirical novelty. In terms of rigor, codes of practice are presented across seven method categories: experiments, literature reviews, data collection, data analysis, quantitative energy modeling, qualitative analysis, and case studies. We also recommend that researchers beware of hierarchies of evidence utilized in some disciplines, and that researchers place more emphasis on balance and appropriateness in research design. In terms of style, we offer tips regarding macro and microstructure and analysis, as well as coherent writing. Our hope is that this Review will inspire more interesting, robust, multi-method, comparative, interdisciplinary and impactful research that will accelerate the contribution that energy social science can make to both theory and practice. © 2018 The Author(s)",Review,"Final",Scopus,2-s2.0-85049346751
"Huang H.-M., Rauch U., Liaw S.-S.","Investigating learners' attitudes toward virtual reality learning environments: Based on a constructivist approach",2010,"Computers and Education",351,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955555014&doi=10.1016%2fj.compedu.2010.05.014&partnerID=40&md5=aa75165930d131115688042e5aa935d8","The use of animation and multimedia for learning is now further extended by the provision of entire Virtual Reality Learning Environments (VRLE). This highlights a shift in Web-based learning from a conventional multimedia to a more immersive, interactive, intuitive and exciting VR learning environment. VRLEs simulate the real world through the application of 3D models that initiates interaction, immersion and trigger the imagination of the learner. The question of good pedagogy and use of technology innovations comes into focus once again. Educators attempt to find theoretical guidelines or instructional principles that could assist them in developing and applying a novel VR learning environment intelligently. This paper introduces the educational use of Web-based 3D technologies and highlights in particular VR features. It then identifies constructivist learning as the pedagogical engine driving the construction of VRLE and discusses five constructivist learning approaches. Furthermore, the authors provide two case studies to investigate VRLEs for learning purposes. The authors conclude with formulating some guidelines for the effective use of VRLEs, including discussion of the limitations and implications for the future study of VRLEs. © 2010 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-77955555014
"Oikonomou N.D.","Recycled concrete aggregates",2005,"Cement and Concrete Composites",323,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-9644303303&doi=10.1016%2fj.cemconcomp.2004.02.020&partnerID=40&md5=89ae00dd93e7a0718be144f0dcee033e","The subject of concrete recycling is regarded as very important in the general attempt for sustainable development in our times. In a parallel manner, it is directly connected with (a) increase of demolition structures past out of performance time, (b) demand for new structures and (c) results - especially in Greece - of destruction by natural phenomena (earthquakes, etc.). The present paper refers to the concrete recycling subject and, more specifically, to a proposal for Greek specifications of recycled concrete aggregates (RCA) with reference to international experience and practice. The existence of Greek specifications of RCA - the European ones will come much later - will help Olympic Games 2004 to be as ""green"" as possible. © 2004 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-9644303303
"Tam V.W.Y., Tam C.M.","A review on the viable technology for construction waste recycling",2006,"Resources, Conservation and Recycling",261,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646397830&doi=10.1016%2fj.resconrec.2005.12.002&partnerID=40&md5=6f0dae75262051d9b5e223a702bb56d0","Environmental problems have been considered as a serious situation in the construction. Waste management is pressing harder with the alarming signal warning the industry. Reuse, recycling and reduce the wastes consider as the only methods to recover those waste generated; however, the implementations still have much room for improvement. This paper reviews the technology on construction waste recycling and their viability. Ten material recycling practices are studied, including: (i) asphalt, (ii) brick, (iii) concrete, (iv) ferrous metal, (v) glass, (vi) masonry, (vii) non-ferrous metal, (viii) paper and cardboard, (ix) plastic and (x) timber. The viable technology of the construction material recycling should be provided an easy reference for future applications. © 2005 Elsevier B.V. All rights reserved.",Review,"Final",Scopus,2-s2.0-33646397830
"Yin R.K.","Discovering the future of the case study method in evaluation research",1994,"Evaluation Practice",254,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0012963057&doi=10.1016%2f0886-1633%2894%2990023-X&partnerID=40&md5=db5a7991e40988cfc0f5703c4873a950",[No abstract available],Article,"Final",Scopus,2-s2.0-0012963057
