Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Kingma D.P., Ba J.L.","Adam: A method for stochastic optimization",2015,"3rd International Conference on Learning Representations, ICLR 2015 - Conference Track Proceedings",16891,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083951076&partnerID=40&md5=1512fe7d6538ffc6686cf01cba3c3460","We introduce Adam, an algorithm for first-order gradient-based optimization of stochastic objective functions, based on adaptive estimates of lower-order moments. The method is straightforward to implement, is computationally efficient, has little memory requirements, is invariant to diagonal rescaling of the gradients, and is well suited for problems that are large in terms of data and/or parameters. The method is also appropriate for non-stationary objectives and problems with very noisy and/or sparse gradients. The hyper-parameters have intuitive interpretations and typically require little tuning. Some connections to related algorithms, on which Adam was inspired, are discussed. We also analyze the theoretical convergence properties of the algorithm and provide a regret bound on the convergence rate that is comparable to the best known results under the online convex optimization framework. Empirical results demonstrate that Adam works well in practice and compares favorably to other stochastic optimization methods. Finally, we discuss AdaMax, a variant of Adam based on the infinity norm. © 2015 International Conference on Learning Representations, ICLR. All rights reserved.",Conference Paper,"Final",Scopus,2-s2.0-85083951076
"Glorot X., Bengio Y.","Understanding the difficulty of training deep feedforward neural networks",2010,"Journal of Machine Learning Research",7457,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862277874&partnerID=40&md5=54f8f51c32d5f983b293ca51949d946e","Whereas before 2006 it appears that deep multilayer neural networks were not successfully trained, since then several algorithms have been shown to successfully train them, with experimental results showing the superiority of deeper vs less deep architectures. All these experimental results were obtained with new initialization or training mechanisms. Our objective here is to understand better why standard gradient descent from random initialization is doing so poorly with deep neural networks, to better understand these recent relative successes and help design better algorithms in the future. We first observe the influence of the non-linear activations functions. We find that the logistic sigmoid activation is unsuited for deep networks with random initialization because of its mean value, which can drive especially the top hidden layer into saturation. Surprisingly, we find that saturated units can move out of saturation by themselves, albeit slowly, and explaining the plateaus sometimes seen when training neural networks. We find that a new non-linearity that saturates less can often be beneficial. Finally, we study how activations and gradients vary across layers and during training, with the idea that training may be more difficult when the singular values of the Jacobian associated with each layer are far from 1. Based on these considerations, we propose a new initialization scheme that brings substantially faster convergence. Copyright 2010 by the authors.",Conference Paper,"Final",Scopus,2-s2.0-84862277874
"Chollet F.","Keras: theano-based deep learning library. Code",2015,"Keras: Theano-based Deep Learning Library",934,,[No abstract available],,"Final",Scopus,2-s2.0-84962029452
"Kim J.B., Jeong W., Clayton M.J., Haberl J.S., Yan W.","Developing a physical BIM library for building thermal energy simulation",2015,"Automation in Construction",126,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926189988&doi=10.1016%2fj.autcon.2014.10.011&partnerID=40&md5=e3f728f8db549bc9c68f420ed6f4b882","Insufficient interoperability resulting from complex data exchange between architectural design and building energy simulation prevents the efficient use of energy performance analyses in the early design stage. This paper presents the development of a Modelica library for Building Information Modeling (BIM)-based building energy simulation (ModelicaBIM library) using an Object-Oriented Physical Modeling (OOPM) approach and Modelica, an equation-based OOPM language. By using the ModelicaBIM library, our project investigates system interfaces between BIM and energy simulation, which can perform semi-automatic translation from the building models in BIM to building energy modeling (BEM) using a BIM's authoring tool's Application Programming Interface (API). The ModelicaBIM library consists of OOPM-based BIM classes and OOPM-based BIM structure. OOPM-based BIM classes represent building component information. OOPM-based BIM structure consists of test case models that demonstrate (i) how building information in BIM can be transformed to OOPM and (ii) how design operations in BIM, such as changing a building geometry and editing building components, can be translated into BEM. A case study for simulation result comparisons has been conducted using (i) OOPM-based BIM models in the ModelicaBIM library and (ii) LBNL Modelica Buildings library (a Modelica-based building thermal simulation library developed by Lawrence Berkeley National Laboratory). Our implementation shows that the ModelicaBIM library enables (i) objects in BIM to be translated into the OOPM-based energy models and (ii) existing OOPM library to be utilized as a simulation solver for BIM-based energy simulation. © 2014 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84926189988
"Rahmani Asl M., Zarrinmehr S., Bergin M., Yan W.","BPOpt: A framework for BIM-based performance optimization",2015,"Energy and Buildings",106,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944058350&doi=10.1016%2fj.enbuild.2015.09.011&partnerID=40&md5=ecb17a409cdf71ed81f7739e15da48fe","The increase in global environmental concerns as well as the advancement of computational tools and methods have had significant impacts on the way in which buildings are being designed. Building professionals are increasingly expected to improve energy performance of their design. To achieve a high level of energy performance, multidisciplinary simulation-based optimization can be utilized to help designers in exploring more design alternatives and making informed decisions. Because of the high complexity in setting up a building model for multi-objective design optimization, there is a great demand of utilizing and integrating the advanced modeling and simulation technologies, including BIM, parametric modeling, cloud-based simulation, and optimization algorithms, as well as a new user interface that facilitates the setup of building parameters (decision variables) and performance fitness functions (design objectives) for automatically generating, evaluating, and optimizing multiple design options. This paper presents an integrated framework for building information modeling (BIM)-based performance optimization, BPOpt. This framework enables designers to explore design alternatives using an open-source, visual programming user interface on the top of a widely used BIM platform, to generate models of building design options, assess the environmental performance of the models through cloud-based simulation, and search for the most appropriate design alternatives. This paper details the process of the development of BPOpt and also provides a case study to show its application. The case study demonstrates the use of BPOpt in minimizing the energy consumption while maximizing the appropriate daylighting level for a residential building. Finally, strengths, limitations, current adoption by academia and industry, and future improvements of BPOpt for high-performance building design are discussed. © 2015 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84944058350
"Pedamonti D.","Comparison of Non-linear Activation Functions for Deep Neural Networks on MNIST Classification Task",2018,"Comparison of Non-Linear Activation Functions for Deep Neural Networks on MNIST Classification Task",87,,[No abstract available],,"Final",Scopus,2-s2.0-85053638863
"Olawumi T.O., Chan D.W.M.","Identifying and prioritizing the benefits of integrating BIM and sustainability practices in construction projects: A Delphi survey of international experts",2018,"Sustainable Cities and Society",76,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044977440&doi=10.1016%2fj.scs.2018.03.033&partnerID=40&md5=3ada5c964c489612547a49e2362c254a","The recent initiatives of the construction industry to embed sustainable strategies in its processes can be enhanced when clear and practical benefits of such integration are available to project stakeholders to support their decision-making. Hence, this study purports to evaluate the perceived benefits of integrating BIM initiatives and sustainability practices in construction projects. Delphi survey technique was used to solicit the perceptions of expert panel on the 36 identified benefits. Statistical tools were employed to analyze the derived data, and the consensus reached by the expert panel was validated using the interrater agreement statistics. The three most important benefits included the ability to enhance overall project quality and efficiency and improve the ability to simulate building performances and energy usage and facilitate better design products and multi-design alternatives. Comparative analyses among the expert groups lend credence to the strong consensus reached by the expert panel. Meanwhile, the study recommended strategies to enable the construction industry to key-in to these benefits as well as identifying prevalent research gaps in practice. The studyös findings will enhance the drive for the realization of the sustainable smart city as well as equip various stakeholders of the possibilities in its full adoption and implementation. © 2018 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85044977440
"Kamel E., Memari A.M.","Review of BIM's application in energy simulation: Tools, issues, and solutions",2019,"Automation in Construction",75,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056487862&doi=10.1016%2fj.autcon.2018.11.008&partnerID=40&md5=b8e8a2938d823a5c10eb5de2ef356b28","Building Information Modeling (BIM) initially emerged as a capability to transfer information and allow interaction or interoperability of various software tools used for architectural, structural, mechanical, electrical design, and building construction. Its application from developing 3D models, structural analysis, cost estimation, and mechanical analysis has now expanded to other applications such as energy simulation. Multiple computer-aided design (CAD) tools work as BIM authoring tools to generate BIM files in different formats containing various types of building information. In addition, there are various building energy modeling (BEM) tools capable of importing these BIM files to perform energy simulation. However, such tools have various capabilities and limitations and need to be investigated and categorized in order to facilitate choosing a proper tool for design professionals in different phases of project and purposes. In addition, interoperability and data exchange issues between BIM and BEM tools should be understood in order to find solutions such as developing proper corrective middleware tools to rectify them. This paper reviews the challenges, issues, and shortcomings in BIM-to-BEM interoperability process (BBIP) by proposing a detailed classification for these issues and studying the available solutions. The paper also explains how a corrective middleware, which is developed by the authors using Python, can be utilized to modify a gbXML file prior to adoption in energy simulation to resolve the issues related to building envelope in BBIP. To do so, initially a review is presented on research studies focused on different types of BIM schemas such as IFC and gbXML and energy simulation tools capable of reading these files such as Green Building Studio (GBS), DesignBuilder, Integrated Environmental Solutions-Virtual Environment (IES), and OpenStudio. In addition, some of the challenges in the application of BIM for energy simulation such as interoperability issues, lack of standards, and lack of easy solutions for extending existing BIM schemas and available corresponding solutions are also reviewed. With the focus on building envelope in mind, three case studies are discussed to observe the challenges and issues with respect to BBIP using Revit, GBS, and OpenStudio. Moreover, these case studies provide an opportunity to investigate the application of corrective middleware tools similar to what is developed in the study presented. © 2018 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-85056487862
"Marzouk M., Azab S., Metawie M.","BIM-based approach for optimizing life cycle costs of sustainable buildings",2018,"Journal of Cleaner Production",71,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047481719&doi=10.1016%2fj.jclepro.2018.03.280&partnerID=40&md5=e67d6de9fa5317384f34b605d7f7343e","This paper proposes a framework that integrates Building Information Modeling (BIM) with Genetic Algorithm Optimization and Monte-Carlo Simulation. The developed framework helps in implementing a stochastic Life-Cycle Cost (LCC) model for building to select the optimum building materials alternatives and discover the most influential building system in each cost element starting from initial cost to end on life cost. Genetic Algorithms Optimization technique is utilized to select the optimum alternatives of building systems taking in consideration sustainability aspects. The Monte-Carlo Simulation model is used as a fitness function for the optimization model. The environmental aspect of building is achieved by considering the maximum number of points that can be awarded under the Leadership in Energy and Environmental Design (LEED) rating system. Sensitivity analysis is performed on the optimum solutions that are chosen by optimization a model to examine the effect of different building systems on LCC and its components through computing the rank order of building systems and the target output. A case study is presented to demonstrate the practical features of the proposed framework. © 2018 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85047481719
"Sharif S.A., Hammad A.","Simulation-Based Multi-Objective Optimization of institutional building renovation considering energy consumption, Life-Cycle Cost and Life-Cycle Assessment",2019,"Journal of Building Engineering",68,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056836730&doi=10.1016%2fj.jobe.2018.11.006&partnerID=40&md5=ab4c04cf76176405b820653b10e35cc1","Buildings are responsible for a significant amount of energy consumption resulting in a considerable negative environmental impact. Therefore, it is essential to decrease their energy consumption by improving the design of new buildings or renovating existing buildings. Heat losses or gains through building envelopes affect the energy use and the indoor condition. Heating, Ventilation, and Air Conditioning (HVAC) and lighting systems are responsible for 33% and 25% of the total energy consumption in office buildings, respectively. However, renovating building envelopes and energy consuming systems to lessen energy losses is usually expensive and has a long payback period. Despite the significant contribution of research on optimizing energy consumption, there is limited research focusing on the renovation of existing buildings to minimize their Life Cycle Cost (LCC) and environmental impact using Life Cycle Assessment (LCA). This paper aims to find the optimal scenario for the renovation of institutional buildings considering energy consumption and LCA while providing an efficient method to deal with the limited renovation budget. Different scenarios can be compared in a building renovation strategy to improve energy efficiency. Each scenario considers several methods including the improvement of the building envelopes, HVAC and lighting systems. However, some of these scenarios could be inconsistent and should be eliminated. Another consideration in this research is the appropriate coupling of renovation scenarios. For example, the HVAC system must be redesigned when renovating the building envelope to account for the reduced energy demand and to avoid undesirable side effects. A genetic algorithm (GA), coupled with an energy simulation tool, is used for simultaneously minimizing the energy consumption, LCC, and environmental impact of a building. A case study is developed to demonstrate the feasibility of the proposed method. © 2018 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85056836730
"Shadram F., Mukkavaara J.","An integrated BIM-based framework for the optimization of the trade-off between embodied and operational energy",2018,"Energy and Buildings",62,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034624206&doi=10.1016%2fj.enbuild.2017.11.017&partnerID=40&md5=88a4e5e329d09cb965f85fb6790d49b1","Design choices with a unilateral focus on the reduction of operational energy for developing energy-efficient and near-zero energy building practices can increase the impact of the embodied energy, as there is a trade-off between embodied and operational energy. Multi-objective optimization approaches enable exploration of the trade-off problems to find sustainable design strategies, but there has been limited research in applying it to find optimal design solution(s) considering the embodied versus operational energy trade-off. Additionally, integration of this approach into a Building Information Modeling (BIM) for facilitating set up of the building model toward optimization and utilizing the benefits of BIM for sharing information in an interoperable and reusable manner, has been mostly overlooked. To address these issues, this paper presents a framework that supports the making of appropriate design decisions by solving the trade-off problem between embodied and operational energy through the integration of a multi-objective optimization approach with a BIM-driven design process. The applicability of the framework was tested by developing a prototype and using it in a case study of a low energy dwelling in Sweden, which showed the potential for reducing the building's Life Cycle Energy (LCE) use by accounting for the embodied versus operational energy trade-off to find optimal design solution(s). In general, the results of the case study demonstrated that in a low energy dwelling, depending on the site location, small reductions in operational energy (i.e. 140 GJ) could result in larger increases in embodied energy (i.e. 340 GJ) and the optimization process could yield up to 108 GJ of LCE savings relative to the initial design. This energy saving was equivalent to up to 8 years of the initial design's operational energy use for the dwelling, excluding household electricity use. © 2017 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85034624206
