Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Leveson N.","A new accident model for engineering safer systems",2004,"Safety Science",1359,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1342344540&doi=10.1016%2fS0925-7535%2803%2900047-X&partnerID=40&md5=d782c70b90a370ca557dedb6a7663e70","New technology is making fundamental changes in the etiology of accidents and is creating a need for changes in the explanatory mechanisms used. We need better and less subjective understanding of why accidents occur and how to prevent future ones. The most effective models will go beyond assigning blame and instead help engineers to learn as much as possible about all the factors involved, including those related to social and organizational structures. This paper presents a new accident model founded on basic systems theory concepts. The use of such a model provides a theoretical foundation for the introduction of unique new types of accident analysis, hazard analysis, accident prevention strategies including new approaches to designing for safety, risk assessment techniques, and approaches to designing performance monitoring and safety metrics. © 2003 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-1342344540
"Volk R., Stengel J., Schultmann F.","Building Information Modeling (BIM) for existing buildings - Literature review and future needs",2014,"Automation in Construction",1073,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890525940&doi=10.1016%2fj.autcon.2013.10.023&partnerID=40&md5=3cd62ca6374b6368ed35066db02442d2","While BIM processes are established for new buildings, the majority of existing buildings is not maintained, refurbished or deconstructed with BIM yet. Promising benefits of efficient resource management motivate research to overcome uncertainties of building condition and deficient documentation prevalent in existing buildings. Due to rapid developments in BIM research, involved stakeholders demand a state-of-the-art overview of BIM implementation and research in existing buildings. This paper presents a review of over 180 recent publications on the topic. Results show scarce BIM implementation in existing buildings yet, due to challenges of (1) high modeling/conversion effort from captured building data into semantic BIM objects, (2) updating of information in BIM and (3) handling of uncertain data, objects and relations in BIM occurring in existing buildings. Despite fast developments and spreading standards, challenging research opportunities arise from process automation and BIM adaption to existing buildings' requirements. © 2013 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-84890525940
"Azhar S.","Building information modeling (BIM): Trends, benefits, risks, and challenges for the AEC industry",2011,"Leadership and Management in Engineering",982,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960269657&doi=10.1061%2f%28ASCE%29LM.1943-5630.0000127&partnerID=40&md5=84ab73626fd5089c413d919fca41f7fe","Building information modeling (BIM) is one of the most promising recent developments in the architecture, engineering, and construction (AEC) industry. With BIM technology, an accurate virtual model of a building is digitally constructed. This model, known as a building information model, can be used for planning, design, construction, and operation of the facility. It helps architects, engineers, and constructors visualize what is to be built in a simulated environment to identify any potential design, construction, or operational issues. BIM represents a new paradigm within AEC, one that encourages integration of the roles of all stakeholders on a project. In this paper, current trends, benefits, possible risks, and future challenges of BIM for the AEC industry are discussed. The findings of this study provide useful information for AEC industry practitioners considering implementing BIM technology in their projects. © 2011 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-79960269657
"Becerik-Gerber B., Jazizadeh F., Li N., Calis G.","Application areas and data requirements for BIM-enabled facilities management",2012,"Journal of Construction Engineering and Management",504,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859575621&doi=10.1061%2f%28ASCE%29CO.1943-7862.0000433&partnerID=40&md5=ff02cb8ce9e1f4735b345031c839e3e4","Facilities management (FM) encompasses and requires multidisciplinary activities, and thus has extensive information requirements. While some of these needs are addressed by several existing FM information systems, building information modeling (BIM), which is becoming widely adopted by the construction industry, holds undeveloped possibilities for providing and supporting FM practices with its functionalities of visualization, analysis, control, and so on. This paper explores how BIM can be a beneficial platform for supplementing FM practices. An online survey and face-to-face interviews were conducted to assess the current status of BIM implementations in FM, potential applications, and the level of interest in the utilization of BIM. Interactions between BIM and FM are defined by illustrating application areas and data requirements for BIM-enabled FM practices. Highlighting the synergy between the two, this paper can help professionals recognize potential areas in which BIM can be useful in FM practices. © 2012 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-84859575621
"Union E.","Directive 2002/91/EC of the European Parliament and of the Council of 16 December 2002 on the energy performance of buildings",2016,"Official Journal of the European Communities",370,,[No abstract available],,"Final",Scopus,2-s2.0-12844277044
"Kwan M.-P., Lee J.","Emergency response after 9/11: The potential of real-time 3D GIS for quick emergency response in micro-spatial environments",2005,"Computers, Environment and Urban Systems",253,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-11344260737&doi=10.1016%2fj.compenvurbsys.2003.08.002&partnerID=40&md5=f55f3667eb63cc56a8781d81414902b1","Terrorist attacks at the World Trade Center (WTC) in New York City and the Pentagon on September 11, 2001, not only affected multi-level structures in urban areas but also impacted upon their immediate environment at the street level in ways that considerably reduced the speed of emergency response. In this paper, we examine the potential of using real-time 3D GIS for the development and implementation of GIS-based intelligent emergency response systems (GIERS) that aim at facilitating quick emergency response to terrorist attacks on multi-level structures (e.g. multi-story office buildings). We outline a system architecture and a network data model that integrates the ground transportation system with the internal conduits within multi-level structures into a navigable 3D GIS. We examine important implementation issues of GIERS, especially the need for wireless and mobile deployment. Important decision support functionalities of GIERS are also explored with particular reference to the application of network-based shortest path algorithms. Finally, we present the results of an experimental implementation of an integrated 3D network data model using a GIS database of Franklin County, Ohio (USA). Our study shows that response delay within multi-level structures can be much longer than delays incurred on the ground transportation system, and GIERS have the potential for considerably reducing these delays. © 2003 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-11344260737
"Motawa I., Almarshad A.","A knowledge-based BIM system for building maintenance",2013,"Automation in Construction",216,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868232967&doi=10.1016%2fj.autcon.2012.09.008&partnerID=40&md5=2716e08c7e06b8aee309799b48eb882f","Decisions for building maintenance require integration of various types of information and knowledge created by different members of construction teams such as: maintenance records, work orders, causes and knock-on effects of failures, etc. Failing to capture and use this information/knowledge results in significant costs due to ineffective decisions. Majority of the current building maintenance systems mainly focus on capturing either information or knowledge. This research aims to develop an integrated system to capture information and knowledge of building maintenance operations when/after maintenance is carried out to understand how a building is deteriorating and to support preventive/corrective maintenance decisions. To develop the system, a number of case studies were investigated and interviews were conducted with professionals from different building maintenance departments in public organisations. This methodology helped identify the building maintenance process and the opportunities for knowledge capture and exchange. A taxonomy for building maintenance was then identified which enabled a formal approach for knowledge capture. The proposed system utilises the functions of information modelling techniques and knowledge systems to facilitate full retrieval of information and knowledge for maintenance work. The system consists of two modules; BIM module to capture relevant information and Case-Based Reasoning (CBR) module to capture knowledge. The system can help maintenance teams learn from previous experience and trace the full history of a building element and all affected elements by previous maintenance operations. It is concluded that the integrated knowledge-based BIM systems can provide advanced useful functions for construction operations. On the other hand, incorporating Knowledge Management principles embedded in CBR systems with Information Management principles embedded in BIM systems is a way forward for the transformation from 'Building Information Modelling' to 'Building Knowledge Modelling'. © 2012 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84868232967
"Costa A., Keane M.M., Torrens J.I., Corry E.","Building operation and energy performance: Monitoring, analysis and optimisation toolkit",2013,"Applied Energy",215,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869871543&doi=10.1016%2fj.apenergy.2011.10.037&partnerID=40&md5=05ff4ef1650948e96556500c2fa370a9","Buildings consume 40% of global primary energy and contribute to in excess of 30% CO2 emissions. The potential to save energy by systematic building management is known to be significant and estimates range from 5% to 30%. Many research projects have developed IT tools and methodologies to address the complex problem of building energy performance management with various approaches. This research reviews some of these new approaches and proposes a novel integrated toolkit designed to assist energy managers at different stages of their activity relating to systematic energy management in buildings. The focus of this paper is particularly centred on the applicability of the integrated toolkit in the building industry and the potential of the integrated toolkit to achieve energy savings on an industrial scale. © 2011 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84869871543
"Tang S., Shelden D.R., Eastman C.M., Pishdad-Bozorgi P., Gao X.","A review of building information modeling (BIM) and the internet of things (IoT) devices integration: Present status and future trends",2019,"Automation in Construction",180,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060885881&doi=10.1016%2fj.autcon.2019.01.020&partnerID=40&md5=7f882d4aa0b2c069887a02c5094892d6","The integration of Building Information Modeling (BIM) with real-time data from the Internet of Things (IoT) devices presents a powerful paradigm for applications to improve construction and operational efficiencies. Connecting real-time data streams from the rapidly expanding set of IoT sensor networks to the high-fidelity BIM models provides numerous applications. However, BIM and IoT integration research are still in nascent stages, there is a need to understand the current situation of BIM and IoT device integration. This paper conducts a comprehensive review with the intent to identify common emerging areas of application and common design patterns in the approach to tackling BIM-IoT device integration along with an examination of current limitations and predictions of future research directions. Altogether, 97 papers from 14 AEC related journals and databases in other industry over the last decade were reviewed. Several prevalent domains of application namely Construction Operation and Monitoring, Health & Safety Management, Construction Logistic & Management, and Facility Management were identified. The authors summarized 5 integration methods with description, examples, and discussion. These integration methods are utilizing BIM tools’ APIs and relational database, transform BIM data into a relational database using new data schema, create new query language, using semantic web technologies and hybrid approach. Based on the observed limitations, prominent future research directions are suggested, focusing on service-oriented architecture (SOA) patterns and web services-based strategies for BIM and IoT integration, establishing information integration & management standards, solving interoperability issue, and cloud computing. © 2019 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-85060885881
"Santos R., Costa A.A., Grilo A.","Bibliometric analysis and review of Building Information Modelling literature published between 2005 and 2015",2017,"Automation in Construction",159,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015428366&doi=10.1016%2fj.autcon.2017.03.005&partnerID=40&md5=3d773f3b09a542379b7fd5f0e07ba806","The use of Building Information Modelling (BIM) has increased in recent years, mostly due to the potential of the methodology for improving construction project performance and efficiency. With a view to achieving a better understanding of the research work on this subject, this paper conducts a bibliometric analysis and a review of existing literature on BIM focusing on the last decade. The authors selected the articles published in journals with an impact factor higher then 1.0, as well as the top 100 most cited articles. The search resulted on 381 articles, which were then categorised in order to systematise the research conducted over the years. The authors have not only analysed the existing literature but also highlighted new emerging fields in BIM research, being possible to identify Collaborative Environments and Interoperability, Sustainable Construction, BIM Adoption & Standardisation, and BIM Programming as the categories with the most significant growth in the last years. It was also observed that the most researched topics were related with the development of BIM tools, the study of BIM adoption worldwide, the energy simulation using BIM-based information and, more recently, with the semantic interoperability and ontology. On the other hand, the study on BIM at the academic level is very small, as well as parametric modelling and quantity take-off. © 2017 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-85015428366
