Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"de Dear Richard J., Brager Gail Schiller","Developing an adaptive model of thermal comfort and preference",1998,"ASHRAE Transactions",1228,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031624196&partnerID=40&md5=8192c58d60da4731adc4e2e2445517ce","The adaptive hypothesis predicts that contextual factors and past thermal history modify building occupants' thermal expectations and preferences. One of the predictions of the adaptive hypothesis is that people in warm climate zones prefer warmer indoor temperatures than people living in cold climate zones. This is contrary to the static assumptions underlying the current ASHRAE comfort standard 55-92. To examine the adaptive hypothesis and its implications for Standard 55-92, the ASHRAE RP-884 project assembled a quality-controlled database from thermal comfort field experiments worldwide (circa 21,000 observations from 160 buildings). Our statistical analysis examined the semantics of thermal comfort in terms of thermal sensation, acceptability, and preference, as a function of both indoor and outdoor temperature. Optimum indoor temperatures tracked both prevailing indoor and outdoor temperatures, as predicted by the adaptive hypothesis. The static predicted mean vote (PMV) model was shown to be partially adaptive by accounting for behavioral adjustments, and fully explained adaptation occurring in HVAC buildings. Occupants in naturally ventilated buildings were tolerant of a significantly wider range of temperatures, explained by a combination of both behavioral adjustment and psychological adaptation. These results formed the basis of a proposal for a variable indoor temperature standard.",Conference Paper,"Final",Scopus,2-s2.0-0031624196
"Olgyay V.",[No title available],1963,"Design with Climate: Bioclimatic Approach to Architectural Regionalism",658,,[No abstract available],,"Final",Scopus,2-s2.0-0003459452
"McIntyre D.A.",[No title available],1980,"Indoor Climate",408,,[No abstract available],,,Scopus,2-s2.0-0004217382
"De Neufville R., Scholtes S.",[No title available],2011,"Flexibility in Engineering Design",354,,[No abstract available],,"Final",Scopus,2-s2.0-80455146478
"ASHRAE","ANSI/ASHRAE Standard 55-2013: Thermal Environmental Conditions for Human Occupancy",2010,"ASHRAE Standard 55: Thermal Environmental Conditions for Human Occupancy",304,,[No abstract available],,"Final",Scopus,2-s2.0-0003632804
"De Dear R.J., Akimoto T., Arens E.A., Brager G., Candido C., Cheong K.W.D., Li B., Nishihara N., Sekhar S.C., Tanabe S., Toftum J., Zhang H., Zhu Y.","Progress in thermal comfort research over the last twenty years",2013,"Indoor Air",283,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887201408&doi=10.1111%2fina.12046&partnerID=40&md5=b7d90049e284c475ca7064ebaa99d4ba","Climate change and the urgency of decarbonizing the built environment are driving technological innovation in the way we deliver thermal comfort to occupants. These changes, in turn, seem to be setting the directions for contemporary thermal comfort research. This article presents a literature review of major changes, developments, and trends in the field of thermal comfort research over the last 20 years. One of the main paradigm shift was the fundamental conceptual reorientation that has taken place in thermal comfort thinking over the last 20 years; a shift away from the physically based determinism of Fanger's comfort model toward the mainstream and acceptance of the adaptive comfort model. Another noticeable shift has been from the undesirable toward the desirable qualities of air movement. Additionally, sophisticated models covering the physics and physiology of the human body were developed, driven by the continuous challenge to model thermal comfort at the same anatomical resolution and to combine these localized signals into a coherent, global thermal perception. Finally, the demand for ever increasing building energy efficiency is pushing technological innovation in the way we deliver comfortable indoor environments. These trends, in turn, continue setting the directions for contemporary thermal comfort research for the next decades. © 2013 John Wiley & Sons A/S.",Review,"Final",Scopus,2-s2.0-84887201408
"Murphy K.","The social pillar of sustainable development: A literature review and framework for policy analysis",2012,"Sustainability: Science, Practice, and Policy",226,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862507324&doi=10.1080%2f15487733.2012.11908081&partnerID=40&md5=b8105cedd9c08dd7a32c6844e86f7a61","There is a need to develop a clearer understanding of what the social pillar of sustainable development means and how it relates to the environmental pillar. This article contributes to this process by presenting a conceptual frame-work that identifies four overarching social concepts and links them to environmental imperatives. These concepts are: public awareness, equity, participation, and social cohesion. The framework builds on concepts and policy objectives outlined in research on international sustainable development indicators and the social sustainability literature. The social pillar can be expanded to include environmental, international, and intergenerational dimensions. This framework can then be used to examine how states and organizations understand the social pillar and its environ-mental links. © 2012 Murphy.",Article,"Final",Scopus,2-s2.0-84862507324
"Eastman C., Teicholz P., Sacks R., Liston K.",[No title available],2008,"BIM Handbook: A Guide to Building Information Modeling for Owners",166,,[No abstract available],,"Final",Scopus,2-s2.0-70349760533
"Hermelink A., Schimschar S., Boermans T., Pagliano L., Zangheri P., Armani R., Voss K., Musall E.","Towards Nearly Zero-Energy Buildings. Definition of Common Principles Under the EPBD. Final Report",2013,"Towards Nearly Zero-energy Buildings: Definition of Common Principles under the EPBD",113,,[No abstract available],,"Final",Scopus,2-s2.0-84906815954
"Watson D., Labs K.","Building Climatic Design: Energy Efficient Building Principles and Practices",1983,"Climatic Building Design",93,,[No abstract available],,"Final",Scopus,2-s2.0-0004642097
"Milne M., Givoni B.","Architectural design based on climate",1979,"Energy Conservation Through Building Design",91,,[No abstract available],,"Final",Scopus,2-s2.0-0042863268
