Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Volk R., Stengel J., Schultmann F.","Building Information Modeling (BIM) for existing buildings - Literature review and future needs",2014,"Automation in Construction",1073,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890525940&doi=10.1016%2fj.autcon.2013.10.023&partnerID=40&md5=3cd62ca6374b6368ed35066db02442d2","While BIM processes are established for new buildings, the majority of existing buildings is not maintained, refurbished or deconstructed with BIM yet. Promising benefits of efficient resource management motivate research to overcome uncertainties of building condition and deficient documentation prevalent in existing buildings. Due to rapid developments in BIM research, involved stakeholders demand a state-of-the-art overview of BIM implementation and research in existing buildings. This paper presents a review of over 180 recent publications on the topic. Results show scarce BIM implementation in existing buildings yet, due to challenges of (1) high modeling/conversion effort from captured building data into semantic BIM objects, (2) updating of information in BIM and (3) handling of uncertain data, objects and relations in BIM occurring in existing buildings. Despite fast developments and spreading standards, challenging research opportunities arise from process automation and BIM adaption to existing buildings' requirements. © 2013 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-84890525940
"Kang T.W., Hong C.H.","A study on software architecture for effective BIM/GIS-based facility management data integration",2015,"Automation in Construction",175,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925705205&doi=10.1016%2fj.autcon.2015.03.019&partnerID=40&md5=4cb92e7a4cc658a970b0d14a84023159","Abstract In this study, we propose software architecture for the effective integration of building information modeling (BIM) into a geographic information system (GIS)-based facilities management (FM) system. This requires the acquisition of data from various sources followed by the transformation of these data into an appropriate format. The integration and representation of heterogeneous data in a GIS are very important for use cases involving both BIM and GIS data, such as in the management of municipal facilities. We propose a BIM/GIS-based information Extract, Transform, and Load (BG-ETL) architecture that separates geometrical information from that related to the relevant properties. The property required for each use-case perspective is extracted and transformed from information for the BIM with FM to GIS using the ETL concept. In consideration of the viewpoint of geometry, the surface model for several representations in the GIS, we designed BG-ETL, developed a prototype, and verified the results through interviews. The results show that BG-ETL considering BIM/GIS integration issue has benefits such as reusability and extensibility. © 2015 Elsevier B.V. Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84925705205
"Pärn E.A., Edwards D.J., Sing M.C.P.","The building information modelling trajectory in facilities management: A review",2017,"Automation in Construction",171,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006802917&doi=10.1016%2fj.autcon.2016.12.003&partnerID=40&md5=f35273eb3a2fc65085e083adca4d1dac","There is a paucity of literature that examines building information modelling (BIM) for asset management within the architecture, engineering, construction and owner-operated (AECO) sector. This paper therefore presents a thorough review of published literature on the latest research and standards development that impact upon BIM and its application in facilities management (FM) during the operations and maintenance (O&M) phase of building usage. The purpose is to generate new ideas and provide polemic clarity geared to intellectually challenge readers from across a range of academic and industrial disciplines. The findings reveal that significant challenges facing the FM sector include the need for: greater consideration of long-term strategic aspirations; amelioration of data integration/interoperability issues; augmented knowledge management; enhanced performance measurement; and enriched training and competence development for facilities managers to better deal with the amorphous range of services covered by FM. Future work is also proposed in several key areas and includes: case studies to observe and report upon current practice and development; and supplementary research related to concepts of knowledge capture in relation to FM and the growing use of BIM for asset management. © 2016 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-85006802917
"Knapp G.L., Mukherjee T., Zuback J.S., Wei H.L., Palmer T.A., De A., DebRoy T.","Building blocks for a digital twin of additive manufacturing",2017,"Acta Materialia",160,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021415524&doi=10.1016%2fj.actamat.2017.06.039&partnerID=40&md5=11ea09df2c7bcb2aa3f5dc2a9a83ad99","Properties and serviceability of additively manufactured components are affected by their geometry, microstructure and defects. These important attributes are now optimized by trial and error because the essential process variables cannot currently be selected from scientific principles. A recourse is to build and rigorously validate a digital twin of the additive manufacturing process that can provide accurate predictions of the spatial and temporal variations of metallurgical parameters that affect the structure and properties of components. Key building blocks of a computationally efficient first-generation digital twin of laser-based directed energy deposition additive manufacturing utilize a transient, three-dimensional model that calculates temperature and velocity fields, cooling rates, solidification parameters and deposit geometry. The measured profiles of stainless steel 316L and Alloy 800H deposits as well as the secondary dendrite arm spacing (SDAS) and Vickers hardness measurements are used to validate the proposed digital twin. The predicted cooling rates, temperature gradients, solidification rates, SDAS and micro-hardness values are shown to be more accurate than those obtained from a commonly used heat conduction calculation. These metallurgical building blocks serve as a phenomenological framework for the development of a digital twin that will make the expanding knowledge base of additive manufacturing usable in a practical way for all scientists and engineers. © 2017 Acta Materialia Inc.",Article,"Final",Scopus,2-s2.0-85021415524
"Kassem M., Kelly G., Dawood N., Serginson M., Lockley S.","BIM in facilities management applications: A case study of a large university complex",2015,"Built Environment Project and Asset Management",146,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931458663&doi=10.1108%2fBEPAM-02-2014-0011&partnerID=40&md5=a93ae74019e341d56835e75c81c0f7f0","Purpose – Building information modelling (BIM) in facilities management (FM) applications is an emerging area of research based on the theoretical proposition that BIM information, generated and captured during the lifecycle of a facility, can improve its management. Using this proposition as a starting point, the purpose of this paper is to investigate the value of BIM and the challenges affecting its adoption in FM applications. Design/methodology/approach – Two inter-related research methods are utilised. The literature is utilised to identify the application areas, value and challenges of BIM in FM. Due to the lack of case studies identified in the literature review, and to provide empirical evidence of the value and challenges of BIM in FM, a case study of Northumbria University’s city campus, is used to empirically explore the value and challenges of BIM in FM. Findings – The results demonstrated that BIM value in FM stems from improvement to current manual processes of information handover; improvement to the accuracy of FM data, improvement to the accessibility of FM data and efficiency increase in work order execution. The main challenges were the lack of methodologies that demonstrate the tangible benefits of BIM in FM, the limited knowledge of implementation requirement including BIM for FM modelling requirements, the interoperability between BIM and FM technologies, the presence of disparate operational systems managing the same building and finally, the shortage of BIM skills in the FM industry. Originality/value – There is lack of real-life cases on BIM in FM especially for existing assets despite new constructions representing only 1-2 per cent of the total building stock in a typical year. The originality of this paper stems from both adding a real-life case study of BIM in FM and providing empirical evidence of both the value and challenges of BIM in FM applications. © Emerald Group Publishing Limited.",Article,"Final",Scopus,2-s2.0-84931458663
"Motamedi A., Hammad A., Asen Y.","Knowledge-assisted BIM-based visual analytics for failure root cause detection in facilities management",2014,"Automation in Construction",145,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897450439&doi=10.1016%2fj.autcon.2014.03.012&partnerID=40&md5=bda879af303c3c921a2234f84a37132d","Facilities managers need to identify failure cause-effect patterns in order to prepare corrective and preventive maintenance plans. This task is difficult because of the complex interaction and interdependencies between different building components. Standardization based on Building Information Modeling (BIM) provides new opportunities to improve the efficiency of facilities management (FM) operations by sharing and exchanging building information between different applications throughout the lifecycle of the facilities. This paper aims to utilize BIM visualization capabilities to provide FM technicians with visualizations that allow them to utilize their cognitive and perceptual reasoning for problem solving. It investigates a knowledge-assisted BIM-based visual analytics approach for failure root-cause detection in FM. For this purpose, the inspection and maintenance data of Computerized Maintenance Management System (CMMS) are integrated with a BIM. Moreover, various sources of building knowledge such as fault trees and relationships between components are formally represented. These resources are used to create custom visualizations through an interactive user interface which helps in exploiting the heuristic problem solving ability of field experts to find root causes of failures in a building. © 2014 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84897450439
"Chotipanich S.","Positioning facility management",2004,"Facilities",127,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986078188&doi=10.1108%2f02632770410563086&partnerID=40&md5=ddfb47776c1beb574dfcbfc693e32e86","This paper seeks to uncover major differences in current opinion concerning the purpose, scope and priorities of facility management (FM), and to indicate which key areas and factors of FM practice should be considered for inclusion in any theoretical framework for positioning FM. A literature review examines the available knowledge, theories and publications concerning linking FM to organisation and its environments from a range of published literatures. The paper identifies gaps in the existing knowledge base, and clarifies the issues for consideration and development framework for positioning FM. This paper is a part of research being undertaken for PhD study at the Bartlett School of Graduate Studies, University College London. It has produced a theoretical framework for positioning FM which will be further developed in the next stage of the study. The theoretical framework for positioning FM provides useful ground for developing decision method and tools for positioning FM practice. This paper offers a starting point in aligning FM practice to the particular organisation systematically. © 2004, Emerald Group Publishing Limited",Article,"Final",Scopus,2-s2.0-84986078188
"Akbarnezhad A., Ong K.C.G., Chandra L.R.","Economic and environmental assessment of deconstruction strategies using building information modeling",2014,"Automation in Construction",122,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887838095&doi=10.1016%2fj.autcon.2013.10.017&partnerID=40&md5=579291229c29aa06e62c543faaad943d","Choosing the most sustainable deconstruction strategy requires assessment of the effects of various contributing factors including prices and energy embodiment of the materials and components, the travelling distances, energy use and cost associated with the recycling processes, inflation rate, costs of designing the components for reuse-ability, costs of disassembly and re-assembly. Furthermore, a typical building comprises thousands of different components with various characteristics which may affect their reusability and recyclability. These lead to an enormous amount of information that needs to be stored and made available for analysis prior to and during the deconstruction stage. The present study proposes a framework for evaluating and comparing the effects of various alternative deconstruction strategies on cost, energy use and carbon footprint of construction using the information provided by a typical building information model. The results of a case study are presented to illustrate the potential applications of the proposed method. © 2013 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84887838095
"Chen W., Chen K., Cheng J.C.P., Wang Q., Gan V.J.L.","BIM-based framework for automatic scheduling of facility maintenance work orders",2018,"Automation in Construction",91,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042846827&doi=10.1016%2fj.autcon.2018.03.007&partnerID=40&md5=270facb909b9d7ba6efbe8e4f2b3df1a","Although more than 65% of the total cost in facility management (FM) comes from facility maintenance management (FMM), there is a lack of efficient maintenance strategies and right decision making approaches to reduce FMM costs. Building information modeling (BIM) has been developed as a potential technology for FMM in buildings. This study proposes an FMM framework based on BIM and facility management systems (FMSs), which can provide automatic scheduling of maintenance work orders (MWOs) to enhance good decision making in FMM. In this framework, data are mapped between BIM and FMSs according to the Industry Foundation Classes (IFC) extension of maintenance tasks and MWO information in order to achieve data integration. After bi-directional data transmission between the BIM models and FMSs, work order information is visualized in BIM via API to identify components that have failed. Second, geometric and semantic information of the failure components is extracted from the BIM models to calculate the sub-optimal maintenance path in the BIM environment. Third, the MWO schedule is automatically generated using a modified Dijkstra algorithm that considers four factors, namely, problem type, emergency level, distance among components, and location. Illustrative examples are given in the paper to validate the feasibility and effectiveness of the proposed framework in indoor and outdoor 3D environments. © 2018 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85042846827
"Hu Z.-Z., Tian P.-L., Li S.-W., Zhang J.-P.","BIM-based integrated delivery technologies for intelligent MEP management in the operation and maintenance phase",2018,"Advances in Engineering Software",79,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028002540&doi=10.1016%2fj.advengsoft.2017.08.007&partnerID=40&md5=724b153da51d56fed643a651830f9c54","Incomplete building information in delivery and the lack of compatible tools for Operation and Maintenance (O&M) have hindered the development of the intelligent management of Mechanical, Electrical and Plumbing (MEP) systems. In fact, the information related to the O&M management of the MEP system conventionally comes from the completion documents in the forms of hard copies or unstructured digital files, making it hard to search for useful information in the “sea” of documents and drawings. Therefore, digitalization of information is an urgent task to facilitate the intelligent management of the MEP system. As a project deliverable, the as-built information model shall not only contain geometrical information and necessary construction-related data, but also built-in information useful for the intelligent O&M management. In the present study, based on the Building Information Modeling/Model (BIM) technology, a set of solutions including the automatic establishment of the logic chain for MEP systems, an equipment grouping and labeling scheme and an algorithm to transform BIM information to GIS map model, is proposed to digitalize and integrate the MEP-related information into the as-built model. Subsequently, a cross-platform O&M management system is developed using the MEP-related information in the as-built model to run routine O&M tasks and to effectively response to MEP-related emergencies. The developed system is applied to aid the O&M management of MEP engineering in a real project, showing that the developed system facilitates the intelligent O&M management and guarantees the security of the MEP system and its subsystems. © 2017 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85028002540
