Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Rasmussen J.","Risk management in a dynamic society: A modelling problem",1997,"Safety Science",1793,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031279121&doi=10.1016%2fS0925-7535%2897%2900052-0&partnerID=40&md5=237373d8fe39292ad5a9eb6072f4eea2","In spite of all efforts to design safer systems, we still witness severe, large-scale accidents. A basic question is: Do we actually have adequate models of accident causation in the present dynamic society? The socio-technical system involved in risk management includes several levels ranging from legislators, over managers and work planners, to system operators this system is presently stressed by a fast pace of technological change, by an increasingly aggressive, competitive environment, and by changing regulatory practices and public pressure. Traditionally, each level of this is studied separately by a particular academic discipline, and modelling is done by generalising across systems and their particular hazard sources. It is argued that risk management must be modelled by cross- disciplinary studies, considering risk management to be a control problem and serving to represent the control structure involving all levels of society for each particular hazard category. Furthermore, it is argued that this requires a system-oriented approach based on functional abstraction rather than structural decomposition. Therefore task analysis focused on action sequences and occasional deviation in terms of human errors should be replaced by a model of behaviour shaping mechanisms in terms of work system constraints, boundaries of acceptable performance, and subjective criteria guiding adaptation to change. It is found that at present a convergence of research paradigms of human sciences guided by cognitive science concepts supports this approach. A review of this convergence within decision theory and management research is presented in comparison with the evolution of paradigms within safety research.In spite of all efforts to design safer systems, we still witness severe, large-scale accidents. A basic question is: Do we actually have adequate models of accident causation in the present dynamic society? The socio-technical system involved in risk management includes several levels ranging from legislators, over managers and work planners, to system operators. This system is presently stressed by a fast pace of technological change, by an increasingly aggressive, competitive environment, and by changing regulatory practices and public pressure. Traditionally, each level of this is studied separately by a particular academic discipline, and modelling is done by generalizing across systems and their particular hazard sources. It is argued that risk management must be modelled by cross-disciplinary studies, considering risk management to be a control problem and serving to represent the control structure involving all levels of society for each particular hazard category. Furthermore, it is argued that this requires a system-oriented approach based on functional abstraction rather than structural decomposition. Therefore, task analysis focused on action sequences and occasional deviation in terms of human errors should be replaced by a model of behaviour shaping mechanisms in terms of work system constraints, boundaries of acceptable performance, and subjective criteria guiding adaptation to change. It is found that at present a convergence of research paradigms of human sciences guided by cognitive science concepts supports this approach. A review of this convergence within decision theory and management research is presented in comparison with the evolution of paradigms within safety research.",Article,"Final",Scopus,2-s2.0-0031279121
"Mitchell M.","Complexity: A Guided Tour",2009,"Complexity: A Guided Tour",1413,,[No abstract available],,"Final",Scopus,2-s2.0-70349510694
"Cilliers P.",[No title available],1998,"Complexity and Postmodernism: Understanding Complex Systems",1394,,[No abstract available],,,Scopus,2-s2.0-0003964114
"Leveson N.","A new accident model for engineering safer systems",2004,"Safety Science",1359,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-1342344540&doi=10.1016%2fS0925-7535%2803%2900047-X&partnerID=40&md5=d782c70b90a370ca557dedb6a7663e70","New technology is making fundamental changes in the etiology of accidents and is creating a need for changes in the explanatory mechanisms used. We need better and less subjective understanding of why accidents occur and how to prevent future ones. The most effective models will go beyond assigning blame and instead help engineers to learn as much as possible about all the factors involved, including those related to social and organizational structures. This paper presents a new accident model founded on basic systems theory concepts. The use of such a model provides a theoretical foundation for the introduction of unique new types of accident analysis, hazard analysis, accident prevention strategies including new approaches to designing for safety, risk assessment techniques, and approaches to designing performance monitoring and safety metrics. © 2003 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-1342344540
"Kritzinger W., Karner M., Traar G., Henjes J., Sihn W.","Digital Twin in manufacturing: A categorical literature review and classification",2018,,533,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052915281&doi=10.1016%2fj.ifacol.2018.08.474&partnerID=40&md5=89a5c6aec62d7a3f4ec83465a36abfa8","The Digital Twin (DT) is commonly known as a key enabler for the digital transformation, however, in literature is no common understanding concerning this term. It is used slightly different over the disparate disciplines. The aim of this paper is to provide a categorical literature review of the DT in manufacturing and to classify existing publication according to their level of integration of the DT. Therefore, it is distinct between Digital Model (DM), Digital Shadow (DS) and Digital Twin. The results are showing, that literature concerning the highest development stage, the DT, is scarce, whilst there is more literature about DM and DS. © 2018",Conference Paper,"Final",Scopus,2-s2.0-85052915281
"Zhang S., Teizer J., Lee J.-K., Eastman C.M., Venugopal M.","Building Information Modeling (BIM) and Safety: Automatic Safety Checking of Construction Models and Schedules",2013,"Automation in Construction",489,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869092675&doi=10.1016%2fj.autcon.2012.05.006&partnerID=40&md5=8bb5402a6ddb270b76f0f31c18d1dbd7","Construction safety is a national and worldwide issue. This paper contributes in solving this problem by applying automated safety rule checking to Building Information Models (BIM). Algorithms that automatically analyze a building model to detect safety hazards and suggest preventive measures to users are developed for different cases involving fall related hazards. As BIM is changing the way construction can be approached, the presented work and case studies extend BIM to include automated hazard identification and correction during construction planning and in certain cases, during design. A rule-based engine that utilizes this framework is implemented on top of a commercially available BIM platform to show the feasibility of the approach. As a result, the developed automated safety checking platform informs construction engineers and managers by reporting, why, where, when, and what safety measures are needed for preventing fall-related accidents before construction starts. The safety area reviewed is fall protection. An example case study of such a system is also provided. © 2012 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84869092675
"Zhou Z., Goh Y.M., Li Q.","Overview and analysis of safety management studies in the construction industry",2015,"Safety Science",252,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84909954125&doi=10.1016%2fj.ssci.2014.10.006&partnerID=40&md5=b8a2d49afba3af6b64709cbcf8343ef8","Persistent endeavors have been made to promote construction safety, but fatalities still plague the industry. Recently there had been an emergence of a variety of construction safety research focusing on topics such as safety competency, accident statistics, design for safety, and safety culture. A large number of construction safety studies with the variety of topics make it difficult for stakeholders to have an overview of this field. Hence a systematic review of previous studies is paramount for facilitating sharing useful research findings and accessing future trends in construction safety research. A five-step framework was proposed in this review. The analysis focused on publication year, journal title, country/region distribution, organizational level, project phase, project type, innovative technology application and research topic. Three groups of construction safety research were identified. The first group of research is conducted from the perspective of safety management process, such as safety assessment and safety program. The second group aims to explore the impact of individual and group characteristics in relation to construction safety, such as worker behavior, perception, and safety climate. The third group utilizes accident/incident data to improve safety performance. In order to better capture construction safety research trend, these studies were discussed from chronological and thematic perspectives. Four main research findings including construction safety research perspectives, construction safety research trends, innovative technology applications in construction safety, and safety information flow, were gained. Finally, this review identified and discussed research gaps and corresponding agenda which can serve as guidance for future construction safety research. © 2014 Elsevier Ltd.",Review,"Final",Scopus,2-s2.0-84909954125
"Zhang S., Sulankivi K., Kiviniemi M., Romo I., Eastman C.M., Teizer J.","BIM-based fall hazard identification and prevention in construction safety planning",2015,"Safety Science",225,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945131042&doi=10.1016%2fj.ssci.2014.08.001&partnerID=40&md5=cb1130b6277659bf6dc3da2d9d80a69e","The applications of Building Information Modeling (BIM) in building design and construction planning are growing rapidly. BIM-based modeling and 4D simulation (3D and schedule) has brought many benefits to safety and logistics applications as well. However, only limited automation in modeling and planning safety processes has been exploited so far. The objective of this study is to investigate how potential fall hazards that are unknowingly built into the construction schedule can be identified and eliminated early in the planning phase of a construction project. A survey of research on construction safety and BIM is presented first. Then, a framework was developed that includes automated safety rule-checking algorithms for BIM. The developed prototype was tested using models including an office and a residential building project in Finland. The first case study highlights the comparison of manual vs. automated safety modeling of fall protective systems. It also describes the details to multiple design and as-built scenarios where protective safety equipment is modeled. The second case study presents results of applying the framework to the project schedule. It specifically simulates fall hazard detection and prevention. The contribution of this work is an automated rule-checking framework that integrates safety into BIM effectively and provides practitioners with a method for detecting and preventing fall-related hazards. Presented are also discussions of open issues regarding commercialization of the developed prototype and considerations which explore what impact it might have on resolving safety issues in the field by extending traditional safety management practices. © 2014 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84945131042
"Park C.-S., Kim H.-J.","A framework for construction safety management and visualization system",2013,"Automation in Construction",182,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878412814&doi=10.1016%2fj.autcon.2012.09.012&partnerID=40&md5=8a1672f8238c83c014b55d7162586bb8","With recent rapid advancement of visualization technologies, recognized research work for improving construction safety management practices has been conducted for identifying safety risks as well as worker onsite training. However, most of the previous studies were limited to reflect the site safety management process, which normally consists of planning-education-inspection phases. This study proposes a framework for a novel safety management and visualization system (SMVS) that integrates building information modeling (BIM), location tracking, augmented reality (AR), and game technologies. A prototype system has been developed and tested based on an illustrative accident scenario. The potentials and technical limitations of the prototype SMVS have been evaluated by site safety experts. A case study was also implemented, whose results show that the SMVS has a great potential to improve the identification of field safety risks, increase the risk recognition capacity of workers, and enhance the real-time communication between construction manager and workers. © 2012 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84878412814
"Guo H., Yu Y., Skitmore M.","Visualization technology-based construction safety management: A review",2017,"Automation in Construction",156,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84999054164&doi=10.1016%2fj.autcon.2016.10.004&partnerID=40&md5=827a82c13914176a5dd0a65a2cb7c284","Construction safety management has been a popular issue in research and practice in recent years due to the high accident and death rates in the construction industry. The complexity and variability of construction sites makes safety management more difficult to implement than in other industries. As a promising technology, visualization has been extensively explored to aid construction safety management. However, a comprehensive critical review of the visualization technology in construction safety management is absent in the literature. This paper provides a comprehensive review to investigate research and development, application methods, achievements and barriers to the use of visualization technology in safety management, and suggests possible future research directions to extend its application. It is found that visualization technology can improve safety management by aiding safety training, job hazard area (JHA) identification and on-site safety monitoring and warnings, but there are barriers or limitations involved. Existing location technologies, for instance, can perform well only in relatively small areas due to their generally poor penetrating performance. Finally, possible future research directions are proposed to benefit the extensive application of visualization technology for construction safety management in both theory and practice. © 2016 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-84999054164
