Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Simon H.A.",[No title available],1969,"The Sciences of the Artificial",11779,,[No abstract available],,,Scopus,2-s2.0-0003960921
"Brundtland G.H.",[No title available],1987,"World Commission on Environment and Development, Our Common Future",3919,,[No abstract available],,,Scopus,2-s2.0-0003545439
[No author name available],"Ergonomics of the thermal environment - Assessment of the influence of the thermal environment using subjective judgement scales",1995,"Ergonomics of the Thermal Environment - Assessment of the Influence of the Thermal Environment Using Subjective Judgement Scales",2505,,[No abstract available],,,Scopus,2-s2.0-0003654999
"Fanger P.O.",[No title available],1970,"Thermal Comfort",2418,,[No abstract available],,,Scopus,2-s2.0-0004037722
"Azhar S.","Building information modeling (BIM): Trends, benefits, risks, and challenges for the AEC industry",2011,"Leadership and Management in Engineering",982,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960269657&doi=10.1061%2f%28ASCE%29LM.1943-5630.0000127&partnerID=40&md5=84ab73626fd5089c413d919fca41f7fe","Building information modeling (BIM) is one of the most promising recent developments in the architecture, engineering, and construction (AEC) industry. With BIM technology, an accurate virtual model of a building is digitally constructed. This model, known as a building information model, can be used for planning, design, construction, and operation of the facility. It helps architects, engineers, and constructors visualize what is to be built in a simulated environment to identify any potential design, construction, or operational issues. BIM represents a new paradigm within AEC, one that encourages integration of the roles of all stakeholders on a project. In this paper, current trends, benefits, possible risks, and future challenges of BIM for the AEC industry are discussed. The findings of this study provide useful information for AEC industry practitioners considering implementing BIM technology in their projects. © 2011 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-79960269657
"Atzori L., Iera A., Morabito G., Nitti M.","The social internet of things (SIoT) - When social networks meet the internet of things: Concept, architecture and network characterization",2012,"Computer Networks",771,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866034380&doi=10.1016%2fj.comnet.2012.07.010&partnerID=40&md5=059b12ea9158a5d9775b6bf7d5847760","Recently there has been quite a number of independent research activities that investigated the potentialities of integrating social networking concepts into Internet of Things (IoT) solutions. The resulting paradigm, named Social Internet of Things (SIoT), has the potential to support novel applications and networking services for the IoT in more effective and efficient ways. In this context, the main contributions of this paper are the following: (i) we identify appropriate policies for the establishment and the management of social relationships between objects in such a way that the resulting social network is navigable; (ii) we describe a possible architecture for the IoT that includes the functionalities required to integrate things into a social network; (iii) we analyze the characteristics of the SIoT network structure by means of simulations.",Article,"Final",Scopus,2-s2.0-84866034380
[No author name available],[No title available],2009,"Acoustics - Measurement of Room Acoustic Parameters - Part 1: Performance Spaces",644,,[No abstract available],,"Final",Scopus,2-s2.0-75949093535
"Razzaque M.A., Milojevic-Jevric M., Palade A., Cla S.","Middleware for internet of things: A survey",2016,"IEEE Internet of Things Journal",625,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959420432&doi=10.1109%2fJIOT.2015.2498900&partnerID=40&md5=b004a6d236543ca3bc7b1f7ec7fe5c43","The Internet of Things (IoT) envisages a future in which digital and physical things or objects (e.g., smartphones, TVs, cars) can be connected by means of suitable information and communication technologies, to enable a range of applications and services. The IoT's characteristics, including an ultra-largescale network of things, device and network level heterogeneity, and large numbers of events generated spontaneously by these things, will make development of the diverse applications and services a very challenging task. In general, middleware can ease a development process by integrating heterogeneous computing and communications devices, and supporting interoperability within the diverse applications and services. Recently, there have been a number of proposals for IoT middleware. These proposals mostly addressed wireless sensor networks (WSNs), a key component of IoT, but do not consider RF identification (RFID), machine-tomachine (M2M) communications, and supervisory control and data acquisition (SCADA), other three core elements in the IoT vision. In this paper, we outline a set of requirements for IoT middleware, and present a comprehensive review of the existing middleware solutions against those requirements. In addition, open research issues, challenges, and future research directions are highlighted. © 2015 IEEE.",Article,"Final",Scopus,2-s2.0-84959420432
"Holland J.H.","Studying complex adaptive systems",2006,"Journal of Systems Science and Complexity",477,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748946079&doi=10.1007%2fs11424-006-0001-z&partnerID=40&md5=9248f12225c5eba77c96005e46ed0672","Complex adaptive systems (cas) - systems that involve many components that adapt or learn as they interact - are at the heart of important contemporary problems. The study of cas poses unique challenges: Some of our most powerful mathematical tools, particularly methods involving fixed points, attractors, and the like, are of limited help in understanding the development of cas. This paper suggests ways to modify research methods and tools, with an emphasis on the role of computer-based models, to increase our understanding of cas. © Springer Science + Business Media, Inc. 2006.",Article,"Final",Scopus,2-s2.0-33748946079
[No author name available],[No title available],2002,"Light and Lighting - Lighting of Work Places - Part 1: Indoor Work Places",427,,[No abstract available],,"Final",Scopus,2-s2.0-33747139616
[No author name available],[No title available],2003,"Sound System Equipment - Part 16: Objective Rating of Speech Intelligibility by Speech Transmission Index",415,,[No abstract available],,"Final",Scopus,2-s2.0-0012721487
"Velazquez L., Munguia N., Platt A., Taddei J.","Sustainable university: what can be the matter?",2006,"Journal of Cleaner Production",376,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748259081&doi=10.1016%2fj.jclepro.2005.12.008&partnerID=40&md5=447ab30db95a3cc9c00c57cbdf96eb0c","This article presents a comprehensive managerial model for a sustainable university created by D.Sc. L. Velazquez with empirical data collected from about 80 higher education institutions around the world. The sustainable university model offers a clear perspective about how people responsible for sustainability initiatives achieve their initial momentum to progress to advanced steps in the process to become a sustainable university. This model depicts a structured framework that is comprised of four phases in a strategic management process. In these phases, four diverging strategies, and many practices undertaken by key players of sustainability initiatives in higher education institutions are analyzed. © 2006 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-33748259081
"Lozano R.","A holistic perspective on corporate sustainability drivers",2015,"Corporate Social Responsibility and Environmental Management",318,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921605952&doi=10.1002%2fcsr.1325&partnerID=40&md5=1b6aa12d601c1b648ba02eb52646cc50","Since company boards are increasingly discussing 'sustainability', it becomes necessary to examine the nature of sustainability drivers. Most approaches to corporate sustainability drivers have focused either on internal or external drivers. This paper is aimed at providing a more holistic perspective on the different corporate sustainability drivers in order to better catalyse change from the unsustainable status quo to a more sustainable-oriented state. Empirical data was collected from experts and company leaders. The findings show that, internally, leadership and the business case are the most important drivers, whilst the most important external drivers are reputation, customer demands and expectations, and regulation and legislation. The paper proposes a corporate sustainability driver model, which considers both internal and external drivers, and complements these with drivers that connect them. This offers a holistic perspective on how companies can be more proactive in their journey to becoming more sustainability orientated. © 2013 John Wiley & Sons, Ltd and ERP Environment.",Article,"Final",Scopus,2-s2.0-84921605952
"Brundiers K., Wiek A., Redman C.L.","Real-world learning opportunities in sustainability: from classroom into the real world",2010,"International Journal of Sustainability in Higher Education",301,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957149203&doi=10.1108%2f14676371011077540&partnerID=40&md5=1c6a1e67eba8c36fbd45084e8ff45845","Purpose – Academic sustainability programs aim to develop key competencies in sustainability, including problemsolving skills and the ability to collaborate successfully with experts and stakeholders. These key competencies may be most fully developed in new teaching and learning situations. The purpose of this paper is to analyze the kind of, and extent to which, these key competencies can be acquired in realworld learning opportunities. Design/methodology/approach – The paper summarizes key competencies in sustainability, identifies criteria for realworld learning opportunities in sustainability programs, and draws on dominant realworld learning models including project and problembased learning, service learning, and internships in communities, businesses, and governments. These components are integrated into a framework to design realworld learning opportunities. Findings – A “functional and progressive” model of realworld learning opportunities seems most conducive to introduce students (as well as faculty and community partners) to collaborative research between academic researchers and practitioners. The stepwise process combined with additional principles allows building competencies such as problem solving, linking knowledge to action, and collaborative work, while applying concepts and methods from the field of sustainability. Practical implications – The paper offers examples of realworld learning opportunities at the School of Sustainability at Arizona State University, discusses general challenges of implementation and organizational learning, and draws attention to critical success factors such as collaborative design, coordination, and integration in general introductory courses for undergraduate students. Originality/value – The paper contributes to sustainability education by clarifying how realworld learning opportunities contribute to the acquisition of key competencies in sustainability. It proposes a functional and progressive model to be integrated into the (undergraduate) curriculum and suggests strategies for its implementation. © 2010, Emerald Group Publishing Limited",Article,"Final",Scopus,2-s2.0-77957149203
"Ladyman J., Lambert J., Wiesner K.","What is a complex system?",2013,"European Journal for Philosophy of Science",257,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872552344&doi=10.1007%2fs13194-012-0056-8&partnerID=40&md5=242cc7264a8b401d3d9361f63014e28b","Complex systems research is becoming ever more important in both the natural and social sciences. It is commonly implied that there is such a thing as a complex system, different examples of which are studied across many disciplines. However, there is no concise definition of a complex system, let alone a definition on which all scientists agree. We review various attempts to characterize a complex system, and consider a core set of features that are widely associated with complex systems in the literature and by those in the field. We argue that some of these features are neither necessary nor sufficient for complexity, and that some of them are too vague or confused to be of any analytical use. In order to bring mathematical rigour to the issue we then review some standard measures of complexity from the scientific literature, and offer a taxonomy for them, before arguing that the one that best captures the qualitative notion of the order produced by complex systems is that of the Statistical Complexity. Finally, we offer our own list of necessary conditions as a characterization of complexity. These conditions are qualitative and may not be jointly sufficient for complexity. We close with some suggestions for future work. © 2012 Springer Science + Business Media B.V.",Review,"Final",Scopus,2-s2.0-84872552344
"WHO, UN-HABITAT","Global Report on Urban Health: Equitable, Healthier Cities for Sustainable Development",2016,"Global Report on Urban Health: Equitable, Healthier Cities for Sustainable Development",196,,[No abstract available],,"Final",Scopus,2-s2.0-84992629173
"Hwang R.-L., Lin T.-P., Kuo N.-J.","Field experiments on thermal comfort in campus classrooms in Taiwan",2006,"Energy and Buildings",185,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-26844563293&doi=10.1016%2fj.enbuild.2005.05.001&partnerID=40&md5=cfda8d6e7f59765295f6ae4ea8636930","This paper presents the results of the ASHRAE methodology for thermal comfort study applied in Taiwan. Field experiments conducted in 10 naturally ventilated and 26 air-conditioned campus classrooms used survey questionnaires and physical measurements to collect data. A total of 944 individuals in seven universities completed 1294 questionnaires. The chi-square tests were applied to find the significant aspects that affect students' thermal sensations. The results show that air temperature, air movement and mean radiant temperature have significant influence, but humidity has no statistical significance. By using probit regressive analyses, the thermal neutrality and thermal preference of students occurred at 26.3 °C ET * and 24.7 °C ET *, respectively. Responses from those students suggest a wider acceptable temperature range for occupants in Taiwan. The margins of the acceptable zones obtained from direct and indirect acceptability assessing methods are 21.1-29.8 °C ET * and 24.2-29.3 °C ET *, respectively. When compared with similar studies elsewhere, this finding supports the sentiments on climatic adaptation. © 2005 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-26844563293
"Zomorodian Z.S., Tahsildoost M., Hafezi M.","Thermal comfort in educational buildings: A review article",2016,"Renewable and Sustainable Energy Reviews",169,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955479417&doi=10.1016%2fj.rser.2016.01.033&partnerID=40&md5=f9fcd93a340f700d4013462d7c6bc4e0","In modern societies people spend over 90% of their time indoors. Students spending more time at school than any other building except at home highlights the importance of providing comfortable indoor thermal conditions in these buildings. Thermal comfort since has been related to productivity and well-being and energy conservation in schools, has gained importance in recent years. This paper presents an overview of thermal comfort field surveys in educational buildings over the last five decades. The studies are reviewed in two sections; the first covering the field study methodologies including the objective and subjective surveys, and the second reviewing study results based on the climate zone, educational stage, and the applied thermal comfort approach. Confounding parameters have been discussed to outline priorities for the future research agenda in this field. Reviewed studies have assessed the thermal environment in classrooms compared to common thermal comfort standards. Most of the studies concluded that students thermal preferences were not in the comfort range provided in the standards. Ventilation as an essential determinant of indoor air quality and thermal comfort has been highlighted in most studies. The wide disparity in thermal neutralities underlines the need for micro-level thermal comfort studies. © 2016 Elsevier Ltd. All rights reserved.",Review,"Final",Scopus,2-s2.0-84955479417
"Lai A.C.K., Mui K.W., Wong L.T., Law L.Y.","An evaluation model for indoor environmental quality (IEQ) acceptance in residential buildings",2009,"Energy and Buildings",168,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649236671&doi=10.1016%2fj.enbuild.2009.03.016&partnerID=40&md5=490f1edbe1f764cfea531810cf53b239","The indoor environmental quality (IEQ) in residential buildings is examined from the prospect of an occupant's acceptance in four aspects: thermal comfort, indoor air quality, noise level and illumination level. Based on the evaluations by 125 occupants living in 32 typical residential apartments in Hong Kong, this study proposes empirical expressions to approximate the overall IEQ acceptance with respect to four contributors, namely operative temperature, carbon dioxide concentration, equivalent noise level and illumination level, via a multivariate logistic regression model. A range of IEQ acceptances for regular residential conditions is determined and the dependence of the predicted overall IEQ acceptance on the variations of the contributors is discussed. The proposed overall IEQ acceptance can be used as a quantitative assessment criterion for similar residential environments where an occupant's evaluation is expected. © 2009 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-67649236671
"Cohen R., Standeven M., Bordass B., Leaman A.","Assessing building performance in use 1: The Probe process",2001,"Building Research and Information",158,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035043851&doi=10.1080%2f09613210010008018&partnerID=40&md5=11acfef4ddbe944281b2459f8b4d8fb4","The Probe project, which started in 1995, has been a unique joint venture between the UK government (Department of Environment, Transport and the Regions), a publisher and a research team. It has undertaken post-occupancy surveys of well-regarded new commercial and public buildings, typically 2-3 years after completion. The purpose was to provide feedback on generic and specific information on factors for success in the design, construction, operation and use of buildings, together with areas of difficulty and disappointment. This paper outlines the project and describes the survey methods used, and prospects for further development. It considers the opportunities for more widespread deployment of post-occupancy surveys as routine quality assurance measures for the building industry and its clients. Papers 2 to 4 in this series discuss the findings on technical performance, energy performance and occupant satisfaction. Paper 5 draws some general conclusions and considers their implications.",Article,"Final",Scopus,2-s2.0-0035043851
"Heinzerling D., Schiavon S., Webster T., Arens E.","Indoor environmental quality assessment models: A literature review and a proposed weighting and classification scheme",2013,"Building and Environment",154,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884363811&doi=10.1016%2fj.buildenv.2013.08.027&partnerID=40&md5=0d470e9097360ce45b9268f7eb5b67b0","This paper explores the existing literature on indoor environmental quality (IEQ) evaluation models and proposes a new weighting and classification scheme. Studies that attempt to provide IEQ assessment of commercial buildings through a scoring system are reviewed and critiqued. Objective and subjective evaluation methods and correlations are discussed. The use of assessment categories (classes) in IEQ models is critiqued and an argument is proposed against their adoption. IEQ weighting schemes are summarized and compared against a newly developed scheme based on 52,980 occupant responses in office buildings. A binary assessment classification scheme is proposed in alignment with the ASHRAE/CIBSE/USGBC Performance Measurement Protocols for Commercial Buildings. © 2013 Elsevier Ltd.",Review,"Final",Scopus,2-s2.0-84884363811
"Wright T.S.A.","Definitions and frameworks for environmental sustainability in higher education",2002,"Higher Education Policy",149,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036267883&doi=10.1016%2fS0952-8733%2802%2900002-8&partnerID=40&md5=be9a5c95872ff4f62c431523877326ac","This article reviews definitions and frameworks for sustainability in higher education by examining a set of major national and international declarations and institutional policies related to environmental sustainability in universities. It identifies emerging themes and priorities, and discusses how these declarations and policies are affecting various institutions in how they frame the central task of becoming sustainable and how they perceive their own commitment to sustainability. © 2002 International Association of Universities. Published by Elsevier Science Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-0036267883
"Rowe D.","Education for a sustainable future",2007,"Science",138,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547127372&doi=10.1126%2fscience.1143552&partnerID=40&md5=5b874983ea7eff4c0c75708fb4afd49e","Sustainability is being integrated into higher-education institutions' mission and planning, curricula, research, student life, and operations.",Short Survey,"Final",Scopus,2-s2.0-34547127372
"Leal Filho W., Raath S., Lazzarini B., Vargas V.R., de Souza L., Anholon R., Quelhas O.L.G., Haddad R., Klavins M., Orlovic V.L.","The role of transformation in learning and education for sustainability",2018,"Journal of Cleaner Production",129,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053120366&doi=10.1016%2fj.jclepro.2018.07.017&partnerID=40&md5=716af109e91512b4d716c70e95e7aa0c","Education research has acknowledged the value of transformation, which offers an opportunity for researching and rethinking how appropriate and successful educational practices may be. However, despite the role of transformation in higher education and particularly in sustainability learning, there is a paucity of studies which examine the extent to which transformation and learning on matters related to sustainable development may be integrated. Based on this perceived research need, the purpose of this article is to present how transformation in learning in education for sustainability requires the commitment of Faculty and the engament of students. To do this, a set of qualitative case studies were used in higher education institutions across seven countries (Brazil, Serbia, Latvia, South Africa, Spain, Syria, UK). The findings revealed that the concept of education for sustainable development has not been sufficiently integrated into the concept of transformation in higher education institutions. It also found that to enhance sustainability in the curricula, academics should develop collaborative approaches, and discuss how to redesign their own disciplines, and how to appreciate the epistemology and multicultural vision of sustainability, both as a topic, and as a field of education research. It was further found that reflections of the academics on their own values are crucial for developing the transformative potential of students as agents of a sustainable future. It is necessary that universities should transform to serve as models of social justice and environmental stewardship, and to foster sustainability learning. © 2018 The Authors",Article,"Final",Scopus,2-s2.0-85053120366
"Lee M.C., Mui K.W., Wong L.T., Chan W.Y., Lee E.W.M., Cheung C.T.","Student learning performance and indoor environmental quality (IEQ) in air-conditioned university teaching rooms",2012,"Building and Environment",124,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054871161&doi=10.1016%2fj.buildenv.2011.10.001&partnerID=40&md5=bc67e49f0cd43c793f69b0488a78474c","This study investigates the relationship between Indoor Environmental Quality (IEQ) and learning performance in air-conditioned university teaching rooms via subjective assessment and objective measurement. Together with the data of air temperature, relative humidity, air speed, mean radiant temperature, CO2 concentration, equivalent sound pressure level, horizontal illumination level, occupant activity and clothing insulation level measured in four classrooms and four large lecture halls, self-reported learning performance (in calculating, reading, understanding and typing) and perceived IEQ are evaluated. The results show strong associations of the overall IEQ votes with the environmental parameters. While thermal comfort, indoor air quality and visual environment are of comparable importance, aural environment is the major determining factor. The study also reveals that all IEQ complaints have similar impact on learning performance and there is a good correlation between learning performance and the number of complaints. To aid design needs, empirical expressions that approximate the impact of unsatisfactory IEQ on learning performance loss are proposed. © 2011 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-80054871161
"Koester R.J., Eflin J., Vann J.","Greening of the campus: a whole-systems approach",2006,"Journal of Cleaner Production",114,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33646034633&doi=10.1016%2fj.jclepro.2005.11.055&partnerID=40&md5=ed463afc100103ccdef8334fa04ca57e","An overview is presented of the comprehensive, whole-systems approach used at Ball State University to institutionalize its ongoing 'greening of the campus.' This approach bridges academic content, administrative policies, and facilities management practices. It enables a campus-wide unfolding of education for sustainability. Tracking the history, evaluating the progress, modifying the approach and continually refocusing the effort are presented as essential to a whole-systems approach. © 2006 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-33646034633
"Buratti C., Ricciardi P.","Adaptive analysis of thermal comfort in university classrooms: Correlation between experimental data and mathematical models",2009,"Building and Environment",112,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57949087615&doi=10.1016%2fj.buildenv.2008.06.001&partnerID=40&md5=ca7ea5586f6377bd3421be731e80a50c","Numerous studies are in progress to support adaptive models in indoor thermal comfort evaluation and to establish quantitative indexes to allow the subject to optimize his/her comfort conditions. A wide experimental campaign was carried out in moderate environments, such as university classrooms, and a multiple choice questionnaire was elaborated, comprehensive of information for the static and adaptive model proposed by UNI EN ISO 10551, in order to find a correlation between experimental data measured by the instruments and subjective responses given by the occupants. The questionnaire was applied in autumn, winter and spring in classrooms of the University of Perugia, Terni and Pavia. During the campaign, all data needed to calculate both Fanger and Wray comfort indices were acquired by instrumental surveys and questionnaire compilation. By means of results' analysis of both questionnaires and measurements, the following couple of parameters (derived from Fanger and Wray) were correlated: Predicted Mean Vote (PMV) versus the difference between the Equivalent Uniform Temperature and the Comfort Uniform Temperature (Teu - Tu) and the Predicted Percentage of Dissatisfied (PPD) versus the absolute value of the same difference between temperatures (|Teu - Tu|). For the first couple of parameters, a linear correlation was found while for the second one a second-degree polynomial relation was obtained. Better correlation was found for measurement data rather than questionnaire results. Finally values of Operative Temperature T0 and Equivalent Uniform Temperature Teu, obtained for each single experimental survey, were compared, observing a very good agreement between the two quantities, with differences that exceed 0.1 K only for a few number of values. Questionnaire and experimental PMV data were also correlated to T0: higher values of questionnaire than instrumental PMV were obtained for the same value of T0. © 2008 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-57949087615
