Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
[No author name available],[No title available],1987,"Our Common Future",24320,,[No abstract available],,"Final",Scopus,2-s2.0-0003545437
"Russell S., Norvig P.",[No title available],1995,"Artificial Intelligence: A Modern Approach",17649,,[No abstract available],,,Scopus,2-s2.0-0003584577
"Nakamoto S.",[No title available],2008,"Bitcoin: A Peer-to-Peer Electronic Cash System",10974,,[No abstract available],,"Final",Scopus,2-s2.0-79251545889
"Manyika J., Chui M., Brown B., Bughin J., Dobbs R., Roxburgh C., Byers A.H.","Big data: The next frontier for innovation, competition, and productivity",2011,"Big Data: The Next Frontier for Innovation, Competition, and Productivity",3296,,[No abstract available],,"Final",Scopus,2-s2.0-81055138684
"McDonough W., Braungart M.",[No title available],2002,"Cradle to Cradle: Remaking the Way We Make Things",2490,,[No abstract available],,,Scopus,2-s2.0-0004155346
"Gandomi A., Haider M.","Beyond the hype: Big data concepts, methods, and analytics",2015,"International Journal of Information Management",1934,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919389514&doi=10.1016%2fj.ijinfomgt.2014.10.007&partnerID=40&md5=82ae67bfd30f9d55989f71b9aaa619e0","Size is the first, and at times, the only dimension that leaps out at the mention of big data. This paper attempts to offer a broader definition of big data that captures its other unique and defining characteristics. The rapid evolution and adoption of big data by industry has leapfrogged the discourse to popular outlets, forcing the academic press to catch up. Academic journals in numerous disciplines, which will benefit from a relevant discussion of big data, have yet to cover the topic. This paper presents a consolidated description of big data by integrating definitions from practitioners and academics. The paper's primary focus is on the analytic methods used for big data. A particular distinguishing feature of this paper is its focus on analytics related to unstructured data, which constitute 95% of big data. This paper highlights the need to develop appropriate and efficient analytical methods to leverage massive volumes of heterogeneous data in unstructured text, audio, and video formats. This paper also reinforces the need to devise new tools for predictive analytics for structured big data. The statistical methods in practice were devised to infer from sample data. The heterogeneity, noise, and the massive size of structured big data calls for developing computationally efficient algorithms that may avoid big data pitfalls, such as spurious correlation. © 2014 The Authors.",Article,"Final",Scopus,2-s2.0-84919389514
"Swan M.",[No title available],2015,"Blockchain: Blueprint for a New Economy",1789,,[No abstract available],,"Final",Scopus,2-s2.0-84932186465
"Kirchherr J., Reike D., Hekkert M.","Conceptualizing the circular economy: An analysis of 114 definitions",2017,"Resources, Conservation and Recycling",1487,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029397642&doi=10.1016%2fj.resconrec.2017.09.005&partnerID=40&md5=86fec55bb69197c637ff3cfb1f3072e9","The circular economy concept has gained momentum both among scholars and practitioners. However, critics claim that it means many different things to different people. This paper provides further evidence for these critics. The aim of this paper is to create transparency regarding the current understandings of the circular economy concept. For this purpose, we have gathered 114 circular economy definitions which were coded on 17 dimensions. Our findings indicate that the circular economy is most frequently depicted as a combination of reduce, reuse and recycle activities, whereas it is oftentimes not highlighted that CE necessitates a systemic shift. We further find that the definitions show few explicit linkages of the circular economy concept to sustainable development. The main aim of the circular economy is considered to be economic prosperity, followed by environmental quality; its impact on social equity and future generations is barely mentioned. Furthermore, neither business models nor consumers are frequently outlined as enablers of the circular economy. We critically discuss the various circular economy conceptualizations throughout this paper. Overall, we hope to contribute via this study towards the coherence of the circular economy concept; we presume that significantly varying circular economy definitions may eventually result in the collapse of the concept. © 2017 The Author(s)",Review,"Final",Scopus,2-s2.0-85029397642
"Benyus J.M.",[No title available],1997,"Biomimicry: Innovation Inspired by Nature",1432,,[No abstract available],,,Scopus,2-s2.0-0003934205
"Gibson I., Rosen D., Stucker B.","Additive manufacturing technologies: 3D printing, rapid prototyping, and direct digital manufacturing, second edition",2015,"Additive Manufacturing Technologies: 3D Printing, Rapid Prototyping, and Direct Digital Manufacturing, Second Edition",1373,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944216444&doi=10.1007%2f978-1-4939-2113-3&partnerID=40&md5=067cccead177ce6eeae8532b6d54845d","This book covers in detail the various aspects of joining materials to form parts. A conceptual overview of rapid prototyping and layered manufacturing is given, beginning with the fundamentals so that readers can get up to speed quickly. Unusual and emerging applications such as micro-scale manufacturing, medical applications, aerospace, and rapid manufacturing are also discussed. This book provides a comprehensive overview of rapid prototyping technologies as well as support technologies such as software systems, vacuum casting, investment casting, plating, infiltration and other systems. This book also: Reflects recent developments and trends and adheres to the ASTM, SI, and other standards Includes chapters on automotive technology, aerospace technology and low-cost AM technologies Provides a broad range of technical questions to ensure comprehensive understanding of the concepts covered. © Springer Science+Business Media New York 2010, 2015.",Book,"Final",Scopus,2-s2.0-84944216444
