Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Ferretti A., Prati C., Rocca F.","Permanent scatterers in SAR interferometry",2001,"IEEE Transactions on Geoscience and Remote Sensing",3594,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035115433&doi=10.1109%2f36.898661&partnerID=40&md5=ee6e8f648f42c67e1c35413f2e295bfc","Temporal and geometrical decorrelation often prevents SAR interferometry from being an operational tool for surface deformation monitoring and topographic profile reconstruction. Moreover, atmospheric disturbances can strongly compromise the accuracy of the results. In this paper, we present a complete procedure for the identification and exploitation of stable natural reflectors or permanent scatterers (PSs) starting from long temporal series of interferometric SAR images. When, as it often happens, the dimension of the PS is smaller than the resolution cell, the coherence is good even for interferograms with baselines larger than the decorrelation one, and all the available images of the ESA ERS data set can be successfully exploited. On these pixels, submeter DEM accuracy and millimetric terrain motion detection can be achieved, since atmospheric phase screen (APS) contributions can be estimated and removed. Examples are then shown of small motion measurements, DEM refinement, and APS estimation and removal in the case of a sliding area in Ancona, Italy. ERS data have been used.",Article,"Final",Scopus,2-s2.0-0035115433
"Ferretti A., Prati C., Rocca F.","Nonlinear subsidence rate estimation using permanent scatterers in differential SAR interferometry",2000,"IEEE Transactions on Geoscience and Remote Sensing",1811,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0034271543&doi=10.1109%2f36.868878&partnerID=40&md5=4aee684a5b8d2e091ffd9cce2f61efe7","Discrete and temporarily stable natural reflectors or permanent scatterers (PS) can be identified from long temporal series of interferometric SAR images even with baselines larger than the so-called critical baseline. This subset of image pixels can be exploited successfully for high accuracy differential measurements. We discuss the use of PS in urban areas, like Pomona, CA, showing subsidence and absidence effects. A new approach to the estimation of the atmospheric phase contributions, and the local displacement field is proposed based on simple statistical assumptions. New solutions are presented in order to cope with nonlinear motion of the targets.",Article,"Final",Scopus,2-s2.0-0034271543
"Costin A., Adibfar A., Hu H., Chen S.S.","Building Information Modeling (BIM) for transportation infrastructure – Literature review, applications, challenges, and recommendations",2018,"Automation in Construction",154,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049913864&doi=10.1016%2fj.autcon.2018.07.001&partnerID=40&md5=7cb03d0a71127e349a5b5194ee805ecb","Transportation infrastructure is a critical component to a nation's economy, security, and wellbeing. In order to keep up with the rising population, there is a great need for more efficient and cost-effective technologies and techniques to not only repair the infrastructure, but also to advance and expand the transportation infrastructure to sustain the growing population. Building Information Modeling (BIM) has been widely adopted in the building industry, and its established methods and technologies show enormous potential in benefiting the transportation industry. The purpose of this paper is to present a literature review and critical analysis of BIM for transportation infrastructure. A total of 189 publications in the area of BIM for transportation infrastructure were reviewed, including journal articles, conference proceedings, and published reports. Additionally, schemas and file formats from 9 main categories and 34 areas related to transportation infrastructure were reviewed. An application was developed to collect, store, and analyze the publications. Various algorithms were developed and implemented to help in the automation and analysis of the review. The goal of this paper is to provide a comprehensive, up-to-date literature review and critical analysis of research areas regarding BIM for transportation infrastructure to further facilitate research and applications in this domain. Based on the results of the analysis, current topics and trends, applications and uses, emerging technologies, benefits, challenges and limitations, research gaps, and future needs are discussed. Significantly, the contribution of this paper is providing the foundation of current research, gaps, and emerging technologies needed to facilitate further research and applications for both academia and industry stakeholders to develop more efficient and cost-effective techniques necessary to repair, advance, and expand the transportation infrastructure. Furthermore, the results show that the use of BIM for transportation infrastructure has been increasing, although the research has mainly been focusing on roads, highways, and bridges. The results also reveal a major need for a standard neutral exchange format and schema to promote interoperability. Most importantly, the continuing collaboration between academia and industry is required to mitigate most challenges and to realize the full potential of BIM for transportation infrastructure. © 2018 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85049913864
[No author name available],"Directive 2014/24/EU of the European Parliament and of the Council of 26 February 2014 on public procurement and repealing Directive 2004/18/EC",2014,"Off. J. Eur. Union",68,,[No abstract available],,"Final",Scopus,2-s2.0-84966285054
"Barazzetti L., Banfi F., Brumana R., Previtali M., Roncoroni F.","BIM from LASER SCANS... NOT JUST for BUILDINGS: NURBS-BASED PARAMETRIC MODELING of A MEDIEVAL BRIDGE",2016,"ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences",31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995479909&doi=10.5194%2fisprs-annals-III-5-51-2016&partnerID=40&md5=5ddc69366c79d02bd2318d58711eb2f5","Building Information Modelling is not limited to buildings. BIM technology includes civil infrastructures such as roads, dams, bridges, communications networks, water and wastewater networks and tunnels. This paper describes a novel methodology for the generation of a detailed BIM of a complex medieval bridge. The use of laser scans and images coupled with the development of algorithms able to handle irregular shapes allowed the creation of advanced parametric objects, which were assembled to obtain an accurate BIM. The lack of existing object libraries required the development of specific families for the different structural elements of the bridge. Finally, some applications aimed at assessing the stability and safety of the bridge are illustrated and discussed. The BIM of the bridge can incorporate this information towards a new ""BIMonitoring"" concept to preserve the geometric complexity provided by point clouds, obtaining a detailed BIM with object relationships and attributes.",Conference Paper,"Final",Scopus,2-s2.0-84995479909
"D'Amico F., Gagliardi V., Bianchini Ciampoli L., Tosti F.","Integration of InSAR and GPR techniques for monitoring transition areas in railway bridges",2020,"NDT and E International",29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084382654&doi=10.1016%2fj.ndteint.2020.102291&partnerID=40&md5=f17cb82c6697f006be39010d82ee6b67","This paper reports the integration of the Ground Penetrating Radar (GPR) and the Interferometric Synthetic Aperture Radar (InSAR) techniques for the monitoring of the rail-abutment transition area in railway bridges. To this purpose, an experimental campaign was conducted on a rail truss bridge located in Puglia, Southern Italy. On one hand, GPR was used to obtain structural details of the subsurface (thickness of the ballasted layer, position of the sleepers, presence of clay/humidity spots) and to identify potential construction-related issues. Parallel to this, InSAR analyses were mainly addressed to monitor subsidence at the rail-abutment transition area. Outcomes of this investigation outlined presence of subsidence at both the areas of transition and have proven the proposed integrated approach as viable to achieve a more comprehensive assessment of the structural integrity of railway bridges. © 2020 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85084382654
"Bianchini Ciampoli L., Gagliardi V., Clementini C., Latini D., Del Frate F., Benedetto A.","Transport Infrastructure Monitoring by InSAR and GPR Data Fusion",2020,"Surveys in Geophysics",29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071033003&doi=10.1007%2fs10712-019-09563-7&partnerID=40&md5=eceec4a7968232a3876955bd7b761cc2","This study reviews research developments in non-destructive assessment of linear transport infrastructures. The main focus will be on the integration between satellite remote sensing and ground-based techniques. Specifically, the potential of using interferometric synthetic aperture radar (InSAR) and high-frequency ground penetrating radar (GPR) techniques as self-standing and integrated survey methodologies will be discussed. To this effect, an overview on data fusion techniques will be given. The last section of the paper reports recent results achieved by using both GPR systems and the permanent scatterers InSAR technique on a real-life railway. © 2019, Springer Nature B.V.",Review,"Final",Scopus,2-s2.0-85071033003
"Jung J., Kim D.-J., Vadivel S.K.P., Yun S.-H.","Long-term deflection monitoring for bridges using X and C-band time-series SAR interferometry",2019,"Remote Sensing",28,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067412157&doi=10.3390%2frs11111258&partnerID=40&md5=b3b0acfbea86791b7cf641139d48062f","This study aims to monitor the deformation of bridges, namely in the form of long-term deflection and thermal dilation, using multi-temporal interferometric synthetic aperture radar (InSAR) observations. To precisely estimate the vertical and longitudinal displacements, we used the InSAR time-series technique with multi-track stacks of Sentinel-1 SAR dataset and a single-track stack of COSMO-SkyMed SAR data over two extradosed bridge cases; Kimdaejung and Muyoung bridges between 2013 and 2017. The vertical and longitudinal displacements are estimated using multi-track Sentinel-1 SAR data and orientation angle of bridges, and we converted the displacements into thermal dilation and long-term vertical deflection. From COSMO-SkyMed data, we calculated the horizontal thermal dilation and long-term vertical deflection assuming that they dominantly contribute to the horizontal and vertical displacements, respectively. This assumption appeared reasonable based on the comparison with calculations from Sentinel-1 data. The deflection patterns exhibit downward movements at the mid-spans between towers. The results reveal that both bridges have been suffering long-term deflection over the observation period. Thus, this study verifies the potential to monitor the long-term deflection and implies that the bridges need to be monitored periodically. © 2019 by the authors.",Article,"Final",Scopus,2-s2.0-85067412157
"Tosti F., Gagliardi V., D'Amico F., Alani A.M.","Transport infrastructure monitoring by data fusion of GPR and SAR imagery information",2020,"Transportation Research Procedia",23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083456193&doi=10.1016%2fj.trpro.2020.02.097&partnerID=40&md5=d317f3f8c3d96c3c656af9fbb9b81767","In order to maintain the highest operational safety standards, it is crucial that surface and structural deformation caused by geophysical natural hazards and human-related activities in linear transport networks (such as highways and railways) are monitored and evaluated. Today, Ground Penetrating Radar (GPR) is a well-established technology among the available non-destructive testing (NDT) methods for the collection of ground-based information. Concurrently, the space-borne Interferometric Synthetic Aperture Radar (InSAR) is another well-known viable methodology for large-scale investigations of road network surface deformations. However, it is fair to comment that the potential of this method in the area of transport infrastructure monitoring has not yet been sufficiently explored. Within this context, this research demonstrates the viability of integrating InSAR and GPR for monitoring transport assets at network level. The main theoretical and working principles of the two above-mentioned methodologies have been presented and discussed, and the advantage and drawbacks of each technique have then been analysed. The final section of the paper examines a recent experimental activity carried out on a real-life railway located in Puglia, Southern Italy. Test outcomes prove the viability of the proposed data fusion methodology for monitoring the health of transport assets at network level. © 2020 The Author(s).",Conference Paper,"Final",Scopus,2-s2.0-85083456193
"Lu Q., Xie X., Heaton J., Parlikad A.K., Schooling J.","From BIM towards digital twin: Strategy and future development for smart asset management",2020,"Studies in Computational Intelligence",22,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070604150&doi=10.1007%2f978-3-030-27477-1_30&partnerID=40&md5=9f42f2479524572d7da7018bc9397028","With the rising adoption of Building Information Model (BIM) for asset management within architecture, engineering, construction and owner-operated (AECO) sector, BIM-enabled asset management has been increasingly attracting more attentions in both research and practice. This study provides a comprehensive review and analysis of the state-of-the-art latest research and industry standards development that impact upon BIM and asset management within the operations and maintenance (O&M) phase. However, BIM is not always enough in whole-life cycle asset management, especially in the O&M phase. Therefore, a framework for future development of smart asset management is proposed, integrating the concept of Digital Twin (DT). DT integrates artificial intelligence, machine learning and data analytics to create dynamic digital models that are able to learn and update the status of the physical counterpart from multiple sources. The findings will contribute to inspiring novel research ideas and promote widespread adoption of smart DT-enabled asset management within the O&M phase. © 2020, Springer Nature Switzerland AG.",Book Chapter,"Final",Scopus,2-s2.0-85070604150
"Gagliardi V., Benedetto A., Ciampoli L.B., D'Amico F., Alani A.M., Tosti F.","Health monitoring approach for transport infrastructure and bridges by satellite remote sensing Persistent Scatterer Interferometry (PSI)",2020,"Proceedings of SPIE - The International Society for Optical Engineering",17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093654210&doi=10.1117%2f12.2572395&partnerID=40&md5=cdf811d44838a372f716b61ca7a32ab4","The satellite PSI Interferometry is a radar-based remote-sensing technique, which is capable of monitoring and measuring displacements with a high precision of the Earth's surfaces by means of multi-temporal acquisitions. These are collected without interfering in any way with the operating conditions of the transport infrastructure as opposed to the common non-destructive survey methodologies (e.g. GPS, accelerometer, total stations). Nowadays, the use of medium ground-resolution SAR-datasets, acquired by C-Band sensors (operating at a frequency of 5.4 GHz), allow to conduct computationally affordable analyses, detecting displacements with a centimeter accuracy of the measurement. Furthermore, the use of images acquired by the new generation of high-resolution X-Band radar sensors (operating at a frequency of 9.6 GHz), allow to increase the ground-resolution and achieve a millimeter displacement-resolution This study aims at demonstrating the potential of the PSI remote-sensing technique to develop and formulate an innovative health-monitoring methodology and approach for structural assets such as bridges, using a multi-frequency satellite resolution. For this purpose, in this study C-Band Sentinel-1A SAR products provided by the European Space Agency (ESA), and X-Band COSMO-Skymed products provided by the Italian Space Agency (ASI) were acquired and processed. Furthermore, a PSI analysis was developed to monitor and detect structural displacements of a bridge of historical values. Outcomes of this investigation outlined the presence of various PS over the inspected bridge, which were proven useful to achieve a more comprehensive health monitoring and the assessment of the structural integrity of the bridge. This research paves the way for the development of a novel interpretation approach relying on the integration between remote-sensing data and non-destructive information collected on-site (e.g., GPR surveys and Laser Scanner), to improve and optimize current maintenance process of transport assets. © 2020 SPIE",Conference Paper,"Final",Scopus,2-s2.0-85093654210
"Ciampoli L.B., Gagliardi V., Calvi A., D’Amico F., Tosti F.","Automatic network-level bridge monitoring by integration of InSAR and GIS catalogues",2019,"Proceedings of SPIE - The International Society for Optical Engineering",17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072637935&doi=10.1117%2f12.2527299&partnerID=40&md5=e3b079882317b8c7d834ba29e89a080f","Smart monitoring of critical civil engineering infrastructures has become a priority nowadays as ageing of construction materials May have dramatic consequences on the community. The issue is exacerbated as it applies to many structures at the network level rather than to single structures or limited areas. To this effect, catalogues for assessment of decay conditions and identification of maintenance actions are crucial pieces of information for infrastructure management purposes. Within this context, innovative non-destructive methods, such as space-borne techniques, have been increasingly used for monitoring purposes in the past two decades. Among these, the Interferometric Synthetic Aperture Radar (InSAR) imagery technique is gaining momentum nowadays. This method is used to monitor ground and infrastructure displacements at the large scale with a millimeter resolution. It can compare radar satellite images over time, and it is capable to measure variations accurately using interferometry. An advantage of using InSAR techniques is that these are not affected by cloudiness as well as lighting conditions, since data can be also collected at night time. On the contrary, InSAR is computational-demanding as it requires to filter out unnecessary information from the entire captured area to obtain data on the target domain. Most common applications include landslide assessment and monitoring of surface deformations following major seismic events. This paper reports a methodology for the assessment of surface deformations of viaducts by reducing drastically computational time. To this purpose, a multi-stage automatic bridge monitoring protocol is developed at the network level by integration of information into Geographic Information System (GIS) catalogues and use of the InSAR imagery technique. The first stage locates the viaducts in the area of interest by querying open data and inputting results into a GIS catalogue. On a second stage, an InSAR analysis of the identified bridges is performed. This approach allows an estimate of surface displacements as well as an identification of bridge areas affected by millimeter-scale settlements. Fundamental theoretical and working principles of the two methodologies are first introduced in the paper. Advantages against drawbacks of each technique are then discussed. The last Section reports a case study and a discussion of the main results including conclusions and future prospects. © 2019 SPIE.",Conference Paper,"Final",Scopus,2-s2.0-85072637935
"Ham N., Lee S.-H.","Empirical study on structural safety diagnosis of large-scale civil infrastructure using laser scanning and BIM",2018,"Sustainability (Switzerland)",16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055965966&doi=10.3390%2fsu10114024&partnerID=40&md5=dc428fba4d6e577989fcdf76ca4aaddb","Existing structural safety diagnosis methods are time-consuming due to personnel-oriented measurement methods and have a limitation that it is difficult to obtain consistent research results. In order to overcome these limitations, this study proposes a structural safety diagnosis method using laser scanning and BIM. In spite of the various studies related to laser scanning and BIM, it is difficult to find a study that verifies the effect of shortening the service period and cost reduction in terms of project management. Therefore, in this study, case analysis of structural safety diagnosis of large-scale civil infrastructure was conducted. In the structural safety diagnosis, the laser scanning data and the BIM model were compared and analyzed to determine the degree of deformation of pipe rack (e.g., truss, column). Laser scanning data reflects the deformation state of large-scale civil infrastructure. On the other hand, the BIM model was constructed by reflecting the state before the transformation with reference to the laser scanning data. Finally, proposed method of structural safety diagnosis saved four months. In terms of manpower saving, 125 man-month was saved. The research findings can provide a quantitative basis for the introduction of laser scanning and BIM technology in the structural safety diagnosis of aging large-scale civil infrastructures. However, the limitations of this study have not been analyzed economically by considering the investment cost (e.g., hardware, software, training, etc.) of laser scanning and BIM technology and the cost saving effect of technology introduction. © 2018 by the authors.",Article,"Final",Scopus,2-s2.0-85055965966
"D'Amico F., Calvi A., Schiattarella E., Prete M.D., Veraldi V.","BIM and GIS Data Integration: A Novel Approach of Technical/Environmental Decision-Making Process in Transport Infrastructure Design",2020,"Transportation Research Procedia",15,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083454898&doi=10.1016%2fj.trpro.2020.02.090&partnerID=40&md5=53fe3529b3bebfa22256783083034599","The European Directive 2014/24/EU and its recent Italian transposition law DM 560/2017 encourage an extensive use of BIM-based practices in transport infrastructure design. Therefore, a shift from the traditional design approach towards a shared and highly integrated model, capable of including the various design phases along with economic, operational and environmental concerns, is observed. In such a framework, this work evaluates the benefits returning from the integration between geospatially-referenced data and the BIM models for a more aware design approach. The major aim of this study is to underline the potential of an interoperable and shared model supplemented by GIS data, in minimizing or definitely removing the possible conflicts that typically arise between the infrastructure design and environmental constraints. Particularly, thanks to both the simultaneous assessment of each environmental component and the evaluation of the different project configurations, this methodology can provide an integrated technical/environmental overview of the design. As a result, it allows for immediately verifying the project to comply with the national minimum environmental criteria, which are mandatory for contractors according to the Italian environmental law n° 221/2015 and the new Italian Public Procurement Code. The proposed approach was finally tested on an airport infrastructure. Preliminary results have shown viability of the data management model for supporting designer's choices in the various project phases, thereby proving this methodology to be worthy for implementation in infrastructure design procedures. © 2020 The Author(s).",Conference Paper,"Final",Scopus,2-s2.0-85083454898
"Gagliardi V., Bianchini Ciampoli L., Trevisani S., D’amico F., Alani A.M., Benedetto A., Tosti F.","Testing sentinel-1 sar interferometry data for airport runway monitoring: A geostatistical analysis",2021,"Sensors",13,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113515377&doi=10.3390%2fs21175769&partnerID=40&md5=e288ca627592e01d6a970facbfd9f723","Multi-Temporal Interferometric Synthetic Aperture Radar (MT-InSAR) techniques are gaining momentum in the assessment and health monitoring of infrastructure assets. Amongst others, the Persistent Scatterers Interferometry (PSI) technique has proven to be viable for the long-term evaluation of ground scatterers. However, its effectiveness as a routine tool for certain critical application areas, such as the assessment of millimetre-scale differential displacements in airport runways, is still debated. This research aims to demonstrate the viability of using medium-resolution Copernicus ESA Sentinel-1A (C-Band) SAR products and their contribution to improve current maintenance strategies in case of localised foundation settlements in airport runways. To this purpose, “Runway n.3” of the “Leonardo Da Vinci International Airport” in Fiumicino, Rome, Italy was investigated as an explanatory case study, in view of historical geotechnical settlements affecting the runway area. In this context, a geostatistical study is developed for the exploratory spatial data analysis and the interpolation of the Sentinel-1A SAR data. The geostatistical analysis provided ample information on the spatial continuity of the Sentinel 1 data in comparison with the high-resolution COSMO-SkyMed data and the ground-based topographic levelling data. Furthermore, a comparison between the PSI outcomes from the Sentinel-1A SAR data—interpolated through Ordinary Kriging—and the ground-truth topographic levelling data demonstrated the high accuracy of the Sentinel 1 data. This is proven by the high values of the correlation coefficient (r = 0.94), the multiple R-squared coefficient (R2 = 0.88) and the Slope value (0.96). The results of this study clearly support the effectiveness of using Sentinel-1A SAR data as a continuous and long-term routine monitoring tool for millimetre-scale displacements in airport runways, paving the way for the development of more efficient and sustainable maintenance strategies for inclusion in next generation Airport Pavement Management Systems (APMSs). © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",Article,"Final",Scopus,2-s2.0-85113515377
