Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Glaessgen E.H., Stargel D.S.","The digital twin paradigm for future NASA and U.S. Air force vehicles",2012,"Collection of Technical Papers - AIAA/ASME/ASCE/AHS/ASC Structures, Structural Dynamics and Materials Conference",263,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881426231&partnerID=40&md5=cd8379d4891f2ddab1a2bacad8bed2ba","Future generations of NASA and U.S. Air Force vehicles will require lighter mass while being subjected to higher loads and more extreme service conditions over longer time periods than the present generation. Current approaches for certification, fleet management and sustainment are largely based on statistical distributions of material properties, heuristic design philosophies, physical testing and assumed similitude between testing and operational conditions and will likely be unable to address these extreme requirements. To address the shortcomings of conventional approaches, a fundamental paradigm shift is needed. This paradigm shift, the Digital Twin, integrates ultra-high fidelity simulation with the vehicle's on-board integrated vehicle health management system, maintenance history and all available historical and fleet data to mirror the life of its flying twin and enable unprecedented levels of safety and reliability. © 2012 AIAA.",Conference Paper,"Final",Scopus,2-s2.0-84881426231
"Pauwels P., Terkaj W.","EXPRESS to OWL for construction industry: Towards a recommendable and usable ifcOWL ontology",2016,"Automation in Construction",209,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952362213&doi=10.1016%2fj.autcon.2015.12.003&partnerID=40&md5=7b68d6f1ef26264826834638644175ab","An increasing number of information management and information exchange applications in construction industry is relying on semantic web technologies or tools from the Linked Open Data (LOD) domain to support data interoperability, flexible data exchange, distributed data management and the development of reusable tools. These goals tend to be overlapped with the purposes of the Industry Foundation Classes (IFC), which is a standard for the construction industry defined through an EXPRESS schema. A connecting point between semantic web technologies and the IFC standard would be represented by an agreed Web Ontology Language (OWL) ontology for IFC (termed ifcOWL) that allows to (1) keep on using the well-established IFC standard for representing construction data, (2) exploit the enablers of semantic web technologies in terms of data distribution, extensibility of the data model, querying, and reasoning, and (3) re-use general purpose software implementations for data storage, consistency checking and knowledge inference. Therefore, in this paper we will look into existing efforts in obtaining an ifcOWL ontology from the EXPRESS schemas of IFC and analyse which features would be required in a usable and recommendable ifcOWL ontology. In making this analysis, we present our implementations of an EXPRESS-to-OWL converter and the key features of the resulting ifcOWL ontology. © 2015 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84952362213
"Spiby P.",[No title available],1992,"EXPRESS Language Reference Manual",101,,[No abstract available],,"Final",Scopus,2-s2.0-0041945343
"Grieves M.","Virtually Perfect: Driving Innovative and Lean Products through Product Lifecycle Management",2011,"Virtually Perfect: Driving Innovative and Lean Products Through Product Lifecycle Management",95,,[No abstract available],,"Final",Scopus,2-s2.0-84872740179
"Rasmussen M.H., Lefrançois M., Pauwels P., Hviid C.A., Karlshøj J.","Managing interrelated project information in AEC Knowledge Graphs",2019,"Automation in Construction",23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074170098&doi=10.1016%2fj.autcon.2019.102956&partnerID=40&md5=5fd51748651bc3f6e200ffc11c2dcb8b","In the architecture, engineering and construction (AEC) industry stakeholders from different companies and backgrounds collaborate in realising a common goal being some physical structure. The exact goal is typically not known from the beginning, and throughout all design stages, new decisions are made - similarly to other design industries [1]. As a result, the design must adapt and subsequent consequences follow. With working methods being predominantly document-centric, highly interrelated and rapidly changing design data in a complex network of decisions, requirements and product specifications is primarily captured in static documents. In this paper, we consider a purely data-driven approach based on semantic web technologies and an earlier proposed Ontology for Property Management (OPM). The main contribution of this work consists of extensions for OPM to account for new competency questions including the description of property reliability and the reasoning logic behind derived properties. The secondary contribution is the specification of a homogeneous way to generate parametric queries for managing an OPM-compliant AEC Knowledge Graph (AEC-KG). A software library for operating an OPM-compliant AEC-KG is further presented in the form of an OPM Query Generator (OPM-QG). The library generates SPARQL 1.1 queries to query and manipulate construction project Knowledge Graphs represented using OPM. The OPM ontology aligns with latest developments in the W3C Community Group on Linked Building Data and suggests an approach to working with design data in a distributed environment using separate graphs for explicit facts and for materialised, deduced data. Finally, we evaluate the suggested approach using an open-source software artefact developed using OPM and OPM-QG, demonstrated online with an actual building Knowledge Graph. The particular design task evaluated is performing heat loss calculations for spaces of a future building using an AEC-KG described using domain- and project specific extensions of the Building Topology Ontology (BOT) in combination with OPM. With this work, we demonstrate how a typical engineering task can be accomplished and managed in an evolving design environment, thereby providing the engineers with insights to support decision making as changes occur. The application uses a strict division between the client viewer and the actual data model holding design logic, and can easily be extended to support other design tasks. © 2019 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85074170098
"Terkaj W., Schneider G.F., Pauwels P.","Reusing domain ontologies in linked building data: The case of building automation and control",2017,"CEUR Workshop Proceedings",23,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045551983&partnerID=40&md5=456bac3e635afefe23a599f04af23fb2","Linked data and semantic web technologies are gaining impact and importance in the Architecture, Engineering, Construction and Facility Management (AEC/FM) industry. Whereas we have seen a strong technological shift with the emergence of Building Information Modeling (BIM) tools, this second technological shift to the exchange and management of building data over the web might be even stronger than the first one. In order to make this a success, the AEC/FM industry will need strong and appropriate ontologies, as they will allow industry practitioners to structure their data in a commonly agreed format and exchange the data. Herein, we look at the ontologies that are emerging in the area of Building Automation and Control Systems (BACS). We propose a BACS ontology in strong alignment with existing ontologies and evaluate how it can be used for capturing automation and control systems of a building by modeling a use case. © 2017 CEUR-WS. All rights reserved.",Conference Paper,"Final",Scopus,2-s2.0-85045551983
[No author name available],[No title available],0000,"Industry Foundation Classes (IFC) for Data Sharing in the Construction and Facility Management Industries-Part 1: Data Schema. [Electronic Resource]",11,,[No abstract available],,"Final",Scopus,2-s2.0-85076017463
"Liu X., Li Z., Jiang S.","Ontology-based representation and reasoning in building construction cost estimation in China",2016,"Future Internet",8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006190085&doi=10.3390%2ffi8030039&partnerID=40&md5=2652bca6e1d89ae793c9449ba162a813","Cost estimation is one of the most critical tasks for building construction project management. The existing building construction cost estimation methods of many countries, including China, require information from several sources, including material, labor, and equipment, and tend to be manual, time-consuming, and error-prone. To solve these problems, a building construction cost estimation model based on ontology representation and reasoning is established, which includes three major components, i.e., concept model ontology, work item ontology, and construction condition ontology. Using this model, the cost estimation information is modeled into OWL axioms and SWRL rules that leverage the semantically rich ontology representation to reason about cost estimation. Based on OWL axioms and SWRL rules, the cost estimation information can be translated into a set of concept models, work items, and construction conditions associated with the specific construction conditions. The proposed method is demonstrated in Protégé 3.4.8 through case studies based on the Measurement Specifications of Building Construction and Decoration Engineering taken from GB 50500-2013 (the Chinese national mandatory specifications). Finally, this research discusses the limitations of the proposed method and future research directions. The proposed method can help a building construction cost estimator extract information more easily and quickly. © 2016 by the authors.",Article,"Final",Scopus,2-s2.0-85006190085
[No author name available],[No title available],0000,"W3C Semantic Sensor Network Ontology",6,,[No abstract available],,"Final",Scopus,2-s2.0-84962283259
"Liu Z., Meyendorf N., Mrad N.","The role of data fusion in predictive maintenance using digital twin",2018,"Annual Review of Progress in Quantitative Nondestructive Eval- Uation",2,,[No abstract available],,"Final",Scopus,2-s2.0-85086473262
