Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Baldwin C.Y., Clark K.B.",[No title available],2000,"Design Rules: The Power of Modularity",2360,,[No abstract available],,,Scopus,2-s2.0-0003501595
"Khoshnevis B.","Automated construction by contour crafting - Related robotics and information technologies",2004,"Automation in Construction",528,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347411216&doi=10.1016%2fj.autcon.2003.08.012&partnerID=40&md5=e5beae9bed912d3778d48476b610bd28","Although automation has advanced in manufacturing, the growth of automation in construction has been slow. Conventional methods of manufacturing automation do not lend themselves to construction of large structures with internal features. This may explain the slow rate of growth in construction automation. Contour crafting (CC) is a recent layered fabrication technology that has a great potential in automated construction of whole structures as well as subcomponents. Using this process, a single house or a colony of houses, each with possibly a different design, may be automatically constructed in a single run, imbedded in each house all the conduits for electrical, plumbing and air-conditioning. Our research also addresses the application of CC in building habitats on other planets. CC will most probably be one of the very few feasible approaches for building structures on other planets, such as Moon and Mars, which are being targeted for human colonization before the end of the new century. © 2003 Elsevier B.V. All rights reserved.",Conference Paper,"Final",Scopus,2-s2.0-0347411216
"Lim S., Buswell R.A., Le T.T., Austin S.A., Gibb A.G.F., Thorpe T.","Developments in construction-scale additive manufacturing processes",2012,"Automation in Construction",506,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-81355147664&doi=10.1016%2fj.autcon.2011.06.010&partnerID=40&md5=80da4805943f610055f9ba166dc9aee9","Additive manufacturing in construction is beginning to move from an architect's modelling tool to delivering full-scale architectural components and elements of buildings such as walls and facades. This paper discusses large-scale additive manufacturing processes that have been applied in the construction and architecture arena and focuses on 'Concrete Printing', an automated extrusion based process. The wet properties of the material are critical to the success of manufacture and a number of new criteria have been developed to classify these process specific parameters. These criteria are introduced and key challenges that face construction scale additive manufacturing are presented. © 2011 Elsevier B.V. All Rights Reserved.",Article,"Final",Scopus,2-s2.0-81355147664
"Buswell R.A., Leal de Silva W.R., Jones S.Z., Dirrenberger J.","3D printing using concrete extrusion: A roadmap for research",2018,"Cement and Concrete Research",421,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045261116&doi=10.1016%2fj.cemconres.2018.05.006&partnerID=40&md5=0b15cfa63ae427839817641dda2a61ac","Large-scale additive manufacturing processes for construction utilise computer-controlled placement of extruded cement-based mortar to create physical objects layer-by-layer. Demonstrated applications include component manufacture and placement of in-situ walls for buildings. These applications vary the constraints on design parameters and present different technical issues for the production process. In this paper, published and new work are utilised to explore the relationship between fresh and hardened paste, mortar, and concrete material properties and how they influence the geometry of the created object. Findings are classified by construction application to create a matrix of issues that identifies the spectrum of future research exploration in this emerging field. © 2018 The Authors",Review,"Final",Scopus,2-s2.0-85045261116
"Bos F., Wolfs R., Ahmed Z., Salet T.","Additive manufacturing of concrete in construction: potentials and challenges of 3D concrete printing",2016,"Virtual and Physical Prototyping",420,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980338880&doi=10.1080%2f17452759.2016.1209867&partnerID=40&md5=d45ce270facd96f05be5090b7685073f","Additive manufacturing is gaining ground in the construction industry. The potential to improve on current construction methods is significant. One of such methods being explored currently, both in academia and in construction practice, is the additive manufacturing of concrete (AMoC). Albeit a steadily growing number of researchers and private enterprises active in this field, AMoC is still in its infancy. Different variants in this family of manufacturing methods are being developed and improved continuously. Fundamental scientific understanding of the relations between design, material, process, and product is being explored. The collective body of work in that area is still very limited. After sketching the potential of AMoC for construction, this paper introduces the variants of AMoC under development around the globe and goes on to describe one of these in detail, the 3D Concrete Printing (3DCP) facility of the Eindhoven University of Technology. It is compared to other AMoC methods as well as to 3D printing in general. Subsequently, the paper will address the characteristics of 3DCP product geometry and structure, and discuss issues on parameter relations and experimental research. Finally, it will present the primary obstacles that stand between the potential of 3DCP and large-scale application in practice, and discuss the expected evolution of AMoC in general. © 2016 Informa UK Limited, trading as Taylor & Francis Group.",Article,"Final",Scopus,2-s2.0-84980338880
"Wu P., Wang J., Wang X.","A critical review of the use of 3-D printing in the construction industry",2016,"Automation in Construction",357,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964911316&doi=10.1016%2fj.autcon.2016.04.005&partnerID=40&md5=f3ff90b0b31652a2fe198eb73e5662e9","3-D printing, which is an automated production process with layer-by-layer control, has been gaining rapid development in recent years. The technology has been adopted in the manufacturing industry for decades and has recently been introduced in the construction industry to print houses and villas. The technology can bring significant benefits to the construction industry in terms of increased customization, reduced construction time, reduced manpower, and construction cost. A few isolated products and projects have been preliminarily tested using the 3-D printing technology. However, it should be noted that such tests and developments on the use of 3-D printing in the construction industry are very fragmented at the time of the study. It is therefore necessary for the building and construction industry to understand the technology, its historical applications and challenges for better utilization in the future. A systematic review shows that 3-D printing technology, after years of evolution, can be used to print large-scale architectural models and buildings. However, the potential of the technology is limited by the lack of large-scale implementation, the development of building information modeling, the requirements of mass customization, and the life cycle cost of the printed projects. It is therefore expected that future studies should be conducted on these areas to consolidate the stability and expand the applicability of 3-D printing in the construction industry. © 2016 Elsevier B.V. All rights reserved.",Review,"Final",Scopus,2-s2.0-84964911316
"Tay Y.W.D., Panda B., Paul S.C., Noor Mohamed N.A., Tan M.J., Leong K.F.","3D printing trends in building and construction industry: a review",2017,"Virtual and Physical Prototyping",284,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066456120&doi=10.1080%2f17452759.2017.1326724&partnerID=40&md5=127bfb9462168e355d38190ad59214a5","Three-dimensional (3D) printing (also known as additive manufacturing) is an advanced manufacturing process that can produce complex shape geometries automatically from a 3D computer-aided design model without any tooling, dies and fixtures. This automated manufacturing process has been applied to many diverse fields of industries today due to significant advantages of creating functional prototypes in reasonable build time with less human intervention and minimum material wastage. However, a more recent application of this technology towards the built environment seems to improve our traditional building strategies while reducing the need for human resources, high capital investments and additional formworks. Research interest in employing 3D printing for building and construction has increased exponentially in the past few years. This paper reviews the latest research trends in the discipline by analysing publications from 1997 to 2016. Some recent developments for 3D concrete printing at the Singapore Centre for 3D Printing are also discussed here. Finally, this paper gives a brief description of future work that can be done to improve both the capability and printing quality of the current systems. © 2017 Informa UK Limited, trading as Taylor & Francis Group.",Review,"Final",Scopus,2-s2.0-85066456120
"de Almeida P.R., Bühler M., Gerbert P., Castagnino S., Rothballer C.","Shaping the Future of Construction: A Breakthrough in Mindset and Technology",2016,"Shaping the Future of Construction: A Breakthrough in Mindset and Technology",230,,[No abstract available],,"Final",Scopus,2-s2.0-84994443555
"Tao F., Qi Q., Wang L., Nee A.Y.C.","Digital Twins and Cyber–Physical Systems toward Smart Manufacturing and Industry 4.0: Correlation and Comparison",2019,"Engineering",220,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068798049&doi=10.1016%2fj.eng.2019.01.014&partnerID=40&md5=ec57c7be2349b8ebd06ed854c6c1b94b","State-of-the-art technologies such as the Internet of Things (IoT), cloud computing (CC), big data analytics (BDA), and artificial intelligence (AI) have greatly stimulated the development of smart manufacturing. An important prerequisite for smart manufacturing is cyber–physical integration, which is increasingly being embraced by manufacturers. As the preferred means of such integration, cyber–physical systems (CPS) and digital twins (DTs) have gained extensive attention from researchers and practitioners in industry. With feedback loops in which physical processes affect cyber parts and vice versa, CPS and DTs can endow manufacturing systems with greater efficiency, resilience, and intelligence. CPS and DTs share the same essential concepts of an intensive cyber–physical connection, real-time interaction, organization integration, and in-depth collaboration. However, CPS and DTs are not identical from many perspectives, including their origin, development, engineering practices, cyber–physical mapping, and core elements. In order to highlight the differences and correlation between them, this paper reviews and analyzes CPS and DTs from multiple perspectives. © 2019",Article,"Final",Scopus,2-s2.0-85068798049
"Lawson R.M., Ogden R.G., Bergin R.","Application of modular construction in high-rise buildings",2012,"Journal of Architectural Engineering",202,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862557157&doi=10.1061%2f%28ASCE%29AE.1943-5568.0000057&partnerID=40&md5=725be4d7740199cad4df69c1bb8b3550","Modular construction is widely used in Europe for multi-story residential buildings. A review of modular technologies is presented, which shows how the basic cellular approach in modular construction may be applied to a wide range of building forms and heights. Case studies on 12-, 17-, and 25-story modular buildings give design and constructional information for these relatively tall buildings. The case studies also show how the structural action of modular systems affects the architectural design concept of the building. The combination of modules with steel or concrete frames increases the range of design opportunities, particularly for mixed-use commercial and residential buildings. An overview of the sustainability benefits and economics of modular construction is presented based on these case studies. © 2012 American Society of Civil Engineers.",Review,"Final",Scopus,2-s2.0-84862557157
