Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Barbosa F., Woetzel J., Mischke J., Ribeirinho M.J., Sridhar M., Parsons M., Bertram N., Brown S.","Reinventing Construction: A Route to Higher Productivity",2017,"Reinventing Construction: A Route to Higher Productivity",356,,[No abstract available],,"Final",Scopus,2-s2.0-85046345496
"Kolbe T.H., Gröger G., Plümer L.","CityGML: Interoperable access to 3D city models",2005,"Geo-information for Disaster Management",311,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895343560&doi=10.1007%2f3-540-27468-5_63&partnerID=40&md5=edac4ab3cf0ff22abb394bd261daaff6","Virtual 3D city models provide important information for different aspects of disaster management. In this context, up-to-dateness of and flexible access to 3D city models are of utmost importance. Spatial Data Infrastructures (SDI) provide the appropriate framework to cover both aspects, integrating distributed data sources on demand. In this paper we present CityGML, a multi-purpose and multi-scale representation for the storage of and interoperable access to 3D city models in SDIs. CityGML is based on the standard GML3 of the Open Geospatial Consortium and covers the geometrical, topological, and semantic aspects of 3D city models. The class taxonomy distinguishes between buildings and other man-made artifacts, vegetation objects, waterbodies, and transportation facilities like streets and railways. Spatial as well as semantic properties are structured in five consecutive levels of detail. Throughout the paper, special focus is on the utilization of model concepts with respect to different tasks in disaster management. © 2005 Springer-Verlag Berlin Heidelberg.",Book Chapter,"Final",Scopus,2-s2.0-84895343560
"Karakhan A., Xu Y., Nnaji C., Alsaffar O.","Technology alternatives for workplace safety risk mitigation in construction: exploratory study",2019,"Advances in Informatics and Computing in Civil and Construction Engineering",147,,[No abstract available],,"Final",Scopus,2-s2.0-85073930598
"ISO, ISO 19650-1:2018","Organization and digitization of information about buildings and civil engineering works, including building information modelling (BIM) — information management using building information modelling — part 2: delivery phase of the assets",2018,"Organization and Digitization of Information about Buildings and Civil Engineering Works, including Building Information Modelling (BIM) - Information Management Using Building Information Modelling - Part 1: Concepts and Principles",107,,[No abstract available],,"Final",Scopus,2-s2.0-85068411186
"Jernigan F.",[No title available],2008,"BIG BIM Little Bim",75,,[No abstract available],,"Final",Scopus,2-s2.0-84855823996
"Bolton A., Enzer M., Schooling J.","The Gemini Principles: Guiding Values for the National Digital Twin and Information Management Framework",2018,"The Gemini Principles",60,,[No abstract available],,"Final",Scopus,2-s2.0-85068694049
"Lu Q., Parlikad A.K., Woodall P., Don Ranasinghe G., Xie X., Liang Z., Konstantinou E., Heaton J., Schooling J.","Developing a Digital Twin at Building and City Levels: Case Study of West Cambridge Campus",2020,"Journal of Management in Engineering",39,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081580153&doi=10.1061%2f%28ASCE%29ME.1943-5479.0000763&partnerID=40&md5=80fae89f7ab8ce83fa81ca1fb8ba1ed8","A digital twin (DT) refers to a digital replica of physical assets, processes, and systems. DTs integrate artificial intelligence, machine learning, and data analytics to create living digital simulation models that are able to learn and update from multiple sources as well as represent and predict the current and future conditions of physical counterparts. However, current activities related to DTs are still at an early stage with respect to buildings and other infrastructure assets from an architectural and engineering/construction point of view. Less attention has been paid to the operation and maintenance (O&M) phase, which is the longest time span in the asset life cycle. A systematic and clear architecture verified with practical use cases for constructing a DT would be the foremost step for effective operation and maintenance of buildings and cities. According to current research about multitier architectures, this paper presents a system architecture for DTs that is specifically designed at both the building and city levels. Based on this architecture, a DT demonstrator of the West Cambridge site of the University of Cambridge in the UK was developed that integrates heterogeneous data sources, supports effective data querying and analysis, supports decision-making processes in O&M management, and further bridges the gap between human relationships with buildings/cities. This paper aims at going through the whole process of developing DTs in building and city levels from the technical perspective and sharing lessons learned and challenges involved in developing DTs in real practices. Through developing this DT demonstrator, the results provide a clear roadmap and present particular DT research efforts for asset management practitioners, policymakers, and researchers to promote the implementation and development of DT at the building and city levels. © 2020 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-85081580153
"Lavy S., Garcia J.A., Dixit M.K.","KPIs for facility's performance assessment, Part I: Identification and categorization of core indicators",2014,"Facilities",39,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900336375&doi=10.1108%2fF-09-2012-0066&partnerID=40&md5=e50ff96eb13f51e9c2141cad83437688","Purpose: The purpose of this paper is to synthesize the previously established list of key performance indicators (KPIs), to identify and categorize the core performance indicators that are measurable and quantifiable. Design/methodology/approach: A literature-based qualitative approach is adopted for accumulating desired information on identifying and categorizing the core indicators. The list of KPIs established in an earlier paper is narrowed down considering the future research needs suggested by the literature. Findings: The quantifiable and measurable core indicators are identified and categorized in the form of a list. The core indicators are defined and the variables required to quantify them are described by citing peer-reviewed literature. Research limitations/implications: This paper represents the first step toward establishing a relevant list of quantifiable and measurable core KPIs. Future research papers could emphasize derivation of mathematical expressions for determining the identified core KPIs and validating these KPIs using simulation of real building data. Practical implications: The need to establish a concise and relevant list of quantifiable and measurable KPIs that could express more than one type of information about a facility's performance is identified in this paper. This paper presents and describes a narrowed down list of core KPIs, which could be utilized by facility management industry professionals while performing a holistic performance assessment. Originality/value: This paper provides a list of core KPIs that could express more than one aspect of a facility's performance and that is measurable and quantifiable. © Emerald Group Publishing Limited.",Article,"Final",Scopus,2-s2.0-84900336375
"Lee P.-C., Wang Y., Lo T.-P., Long D.","An integrated system framework of building information modelling and geographical information system for utility tunnel maintenance management",2018,"Tunnelling and Underground Space Technology",38,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047264010&doi=10.1016%2fj.tust.2018.05.010&partnerID=40&md5=1252f26d87a9ecd7c9b5548fff5109eb","Utility tunnel should be well maintained for it services public pipelines and city operation. In the recent time, utility tunnel has been operated via computer maintenance management systems (CMMS) or building automation systems (BAS). However, CMMS or BAS lack of convenient visualization and interoperability. This paper aims to propose an integrated system of building information modelling (BIM) and geographic information system (GIS) to improve the performance of current maintenance management system. A system framework of BIM-3DGIS is proposed and required maintenance management functions are also developed based on practice demands. A real case of utility tunnel is used to demonstrate the system. Two scenarios and a questionnaire survey are conducted to validate the applicability and practicability. Results show that the proposed BIM-3DGIS system can ensure effective maintenance works and have well potential applications. © 2018 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85047264010
"Edmondson V., Cerny M., Lim M., Gledson B., Lockley S., Woodward J.","A smart sewer asset information model to enable an ‘Internet of Things’ for operational wastewater management",2018,"Automation in Construction",38,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044017650&doi=10.1016%2fj.autcon.2018.03.003&partnerID=40&md5=4e0c817baf4002e322e0bba5f4231ea4","Real-time prediction of flooding is vital for the successful future operational management of the UK sewerage network. Recent advances in smart infrastructure and the emergence of the Internet of Things (IoT), presents an opportunity within the wastewater sector to harness and report in real-time sewer condition data for operation management. This study presents the design and development of a prototype Smart Sewer Asset Information Model (SSAIM) for an existing sewerage network. The SSAIM, developed using Industry Foundation Class version 4 (IFC4) an open neutral data format for BIM, incorporates distributed smart sensors to enable real-time monitoring and reporting of sewer asset performance. Results describe an approach for sensor data analysis to facilitate the real-time prediction of flooding. © 2018 The Authors",Article,"Final",Scopus,2-s2.0-85044017650
