Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Kritzinger W., Karner M., Traar G., Henjes J., Sihn W.","Digital Twin in manufacturing: A categorical literature review and classification",2018,,533,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052915281&doi=10.1016%2fj.ifacol.2018.08.474&partnerID=40&md5=89a5c6aec62d7a3f4ec83465a36abfa8","The Digital Twin (DT) is commonly known as a key enabler for the digital transformation, however, in literature is no common understanding concerning this term. It is used slightly different over the disparate disciplines. The aim of this paper is to provide a categorical literature review of the DT in manufacturing and to classify existing publication according to their level of integration of the DT. Therefore, it is distinct between Digital Model (DM), Digital Shadow (DS) and Digital Twin. The results are showing, that literature concerning the highest development stage, the DT, is scarce, whilst there is more literature about DM and DS. © 2018",Conference Paper,"Final",Scopus,2-s2.0-85052915281
"Schleich B., Anwer N., Mathieu L., Wartzack S.","Shaping the digital twin for design and production engineering",2017,"CIRP Annals - Manufacturing Technology",508,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018723536&doi=10.1016%2fj.cirp.2017.04.040&partnerID=40&md5=ba7049ec32c79b6298cc70581af3c133","The digitalization of manufacturing fuels the application of sophisticated virtual product models, which are referred to as digital twins, throughout all stages of product realization. Particularly, more realistic virtual models of manufactured products are essential to bridge the gap between design and manufacturing and to mirror the real and virtual worlds. In this paper, we propose a comprehensive reference model based on the concept of Skin Model Shapes, which serves as a digital twin of the physical product in design and manufacturing. In this regard, model conceptualization, representation, and implementation as well as applications along the product life-cycle are addressed. © 2017",Article,"Final",Scopus,2-s2.0-85018723536
"Zhang S., Teizer J., Lee J.-K., Eastman C.M., Venugopal M.","Building Information Modeling (BIM) and Safety: Automatic Safety Checking of Construction Models and Schedules",2013,"Automation in Construction",489,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869092675&doi=10.1016%2fj.autcon.2012.05.006&partnerID=40&md5=8bb5402a6ddb270b76f0f31c18d1dbd7","Construction safety is a national and worldwide issue. This paper contributes in solving this problem by applying automated safety rule checking to Building Information Models (BIM). Algorithms that automatically analyze a building model to detect safety hazards and suggest preventive measures to users are developed for different cases involving fall related hazards. As BIM is changing the way construction can be approached, the presented work and case studies extend BIM to include automated hazard identification and correction during construction planning and in certain cases, during design. A rule-based engine that utilizes this framework is implemented on top of a commercially available BIM platform to show the feasibility of the approach. As a result, the developed automated safety checking platform informs construction engineers and managers by reporting, why, where, when, and what safety measures are needed for preventing fall-related accidents before construction starts. The safety area reviewed is fall protection. An example case study of such a system is also provided. © 2012 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84869092675
"Koskinen I., Zimmerman J., Binder T., Redstrom J., Wensveen S.",[No title available],2011,"Design Research Through Practice: From the Lab, Field, and Showroom",348,,[No abstract available],,"Final",Scopus,2-s2.0-84864777652
"Hardin B.",[No title available],2009,"BIM and Construction Management",338,,[No abstract available],,"Final",Scopus,2-s2.0-77958596448
"Li X., Yi W., Chi H.-L., Wang X., Chan A.P.C.","A critical review of virtual and augmented reality (VR/AR) applications in construction safety",2018,"Automation in Construction",287,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034043364&doi=10.1016%2fj.autcon.2017.11.003&partnerID=40&md5=2ee7532a8fe659b1dda070548e3767b4","Construction is a high hazard industry which involves many factors that are potentially dangerous to workers. Safety has always been advocated by many construction companies, and they have been working hard to make sure their employees are protected from fatalities and injuries. With the advent of Virtual and Augmented Reality (VR/AR), there has been a witnessed trend of capitalizing on sophisticated immersive VR/AR applications to create forgiving environments for visualizing complex workplace situations, building up risk-preventive knowledge and undergoing training. To better understand the state-of-the-art of VR/AR applications in construction safety (VR/AR-CS) and from which to uncover the related issues and propose possible improvements, this paper starts with a review and synthesis of research evidence for several VR/AR prototypes, products and the related training and evaluation paradigms. Predicated upon a wide range of well-acknowledged scholarly journals, this paper comes up with a generic taxonomy consisting of VR/AR technology characteristics, application domains, safety scenarios and evaluation methods. According to this taxonomy, a number of technical features and types that could be implemented in the context of construction safety enhancement are derived and further elaborated, while significant application domains and trends regarding the VR/AR-CS research are generalized, i.e., hazards recognition and identification, safety training and education, safety instruction and inspection, and so on. Last but not least, this study sets forth a list of gaps derived from the in-depth review and comes up with the prospective research works. It is envisioned that the outcomes of this paper could assist both researchers and industrial practitioners with appreciating the research and practice frontier of VR/AR-CS and soliciting the latest VR/AR applications. © 2017 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85034043364
"Kent D.C., Becerik-Gerber B.","Understanding construction industry experience and attitudes toward integrated project delivery",2010,"Journal of Construction Engineering and Management",258,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955332881&doi=10.1061%2f%28ASCE%29CO.1943-7862.0000188&partnerID=40&md5=fe3dc2ba61723f2a55a79c5456d91311","Integrated project delivery (IPD) seeks to improve project outcomes through a collaborative approach of aligning the incentives and goals of the project team through shared risk and reward, early involvement of all parties, and a multiparty agreement. Although there has been a huge interest in IPD in principle, the current adoption status by the construction industry is unknown. Several professional organizations are supporting the advancement of IPD, and several projects have demonstrated its benefits; however, the amount of projects using IPD remains relatively small. This research is based on the results of a web-based survey that was designed to target a wide range of construction professionals in an effort to shed light on current status of IPD use and its future widespread adoption by the construction industry. The paper attempts to provide hard data concerning the knowledge and experience levels of construction professionals regarding IPD as well as their opinions concerning its benefits and problems as a project delivery method. © 2010 ASCE.",Article,"Final",Scopus,2-s2.0-77955332881
"Zimmerman J., Stolterman E., Forlizzi J.","An analysis and critique of research through design: Towards a formalization of a research approach",2010,"DIS 2010 - Proceedings of the 8th ACM Conference on Designing Interactive Systems",257,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149345362&doi=10.1145%2f1858171.1858228&partnerID=40&md5=31b562f21ca52d9c4a0b676ef23b7b4f","The field of HCI is experiencing a growing interest in Research through Design (RtD), a research approach that employs methods and processes from design practice as a legitimate method of inquiry. We are interested in expanding and formalizing this research approach, and understanding how knowledge, or theory, is generated from this type of design research. We conducted interviews with 12 leading HCI design researchers, asking them about design research, design theory, and RtD specifically. They were easily able to identify different types of design research and design theory from contemporary and historical design research efforts, and believed that RtD might be one of the most important contributions of design researchers to the larger research community. We further examined three historical RtD projects that were repeatedly mentioned in the interviews, and performed a critique of current RtD practices within the HCI research and interaction design communities. While our critique summarizes the problems, it also shows possible directions for further developments and refinements of the approach. © 2010 ACM.",Conference Paper,"Final",Scopus,2-s2.0-78149345362
"Hinze J., Thurman S., Wehle A.","Leading indicators of construction safety performance",2013,"Safety Science",241,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865412465&doi=10.1016%2fj.ssci.2012.05.016&partnerID=40&md5=2e878bee0b413a5480a4f933f99e6b94","The concept of using leading indicators of safety performance is introduced with a clear contrast given with lagging indicators. Leading indicators of safety performance are measures of the safety process as it applies to construction work, while lagging indicators pertain to the safety results, namely the extent of the occurrence of worker injuries. Leading indicators consist of both passive as well as active measures. Passive measures are those which can be predictive over an extended period of time while active measures are those which can initiate corrective steps in a short period of time. Suggestions are offered on the selection and use of effective leading indicators. The results of a simple research study demonstrate the extent to which leading indicators can be utilized to distinguish the differences in project safety performances. © 2012 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84865412465
"Cerovsek T.","A review and outlook for a 'Building Information Model' (BIM): A multi-standpoint framework for technological development",2011,"Advanced Engineering Informatics",223,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954424532&doi=10.1016%2fj.aei.2010.06.003&partnerID=40&md5=eb7116e33939766ccafee8fc74867c79","This study provides a review of important issues for 'Building Information Modelling' (BIM) tools and standards and comprehensive recommendations for their advancement and development that may improve BIM technologies and provide a basis for inter-operability, integration, model-based communication, and collaboration in building projects. Based on a critical review of Building Product Modelling, including the development of standards for exchange and the features of over 150 AEC/O (Architecture, Engineering, Construction, and Operation) tools and digital models, a methodological framework is proposed for improvements to both BIM tools and schemata. The features relevant to the framework were studied using a conceptual process model and a 'BIM System-of-Systems' (BIM-SoS) model. The development, implementation, and use of the BIM Schema are analysed from the standpoint of standardisation. The results embrace the requirements for a BIM research methodology, with an example of methods and procedures, an R&D review with critique, and a multi-standpoint framework for developments with concrete recommendations, supported by BIM metrics, upon which the progress of tools, models, and standards may be measured, evaluated, streamlined, and judged. It is also proposed that any BIM Schema will never be 'completed' but should be developed as evolutionary ontology by 'segmented standpoint models' to better account for evolving tools and AEC/O practices. © 2010 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-79954424532
