Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Seaborne A.","SPARQL query language for RDF",2004,"RDQL - A Query Language for RDF",1727,,[No abstract available],,"Final",Scopus,2-s2.0-15744362188
"Pauwels P., Terkaj W.","EXPRESS to OWL for construction industry: Towards a recommendable and usable ifcOWL ontology",2016,"Automation in Construction",209,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952362213&doi=10.1016%2fj.autcon.2015.12.003&partnerID=40&md5=7b68d6f1ef26264826834638644175ab","An increasing number of information management and information exchange applications in construction industry is relying on semantic web technologies or tools from the Linked Open Data (LOD) domain to support data interoperability, flexible data exchange, distributed data management and the development of reusable tools. These goals tend to be overlapped with the purposes of the Industry Foundation Classes (IFC), which is a standard for the construction industry defined through an EXPRESS schema. A connecting point between semantic web technologies and the IFC standard would be represented by an agreed Web Ontology Language (OWL) ontology for IFC (termed ifcOWL) that allows to (1) keep on using the well-established IFC standard for representing construction data, (2) exploit the enablers of semantic web technologies in terms of data distribution, extensibility of the data model, querying, and reasoning, and (3) re-use general purpose software implementations for data storage, consistency checking and knowledge inference. Therefore, in this paper we will look into existing efforts in obtaining an ifcOWL ontology from the EXPRESS schemas of IFC and analyse which features would be required in a usable and recommendable ifcOWL ontology. In making this analysis, we present our implementations of an EXPRESS-to-OWL converter and the key features of the resulting ifcOWL ontology. © 2015 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84952362213
"Zhang S., Boukamp F., Teizer J.","Ontology-based semantic modeling of construction safety knowledge: Towards automated safety planning for job hazard analysis (JHA)",2015,"Automation in Construction",192,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924423510&doi=10.1016%2fj.autcon.2015.02.005&partnerID=40&md5=19805f654fa1728a16dc1412a37e8374","Abstract Construction safety related knowledge and project specific information are scattered and fragmented. Despite technological advancements of information and knowledge management in the building and construction industry, a link between safety management and information models is still missing. The objective of this study is to investigate a new approach to organize, store and re-use construction safety knowledge. A construction safety ontology is proposed to formalize the safety management knowledge. It consists of three main domain ontology models, including Construction Product Model, Construction Process Model, and Construction Safety Model. One-on-one expert interviews were conducted for ontology evaluation. The interaction between safety ontology and Building Information Modeling (BIM) is also explored. A prototype application of ontology-based job hazard analysis (JHA) and visualization is implemented to further illustrate the applicability and effectiveness of the developed ontology. The developed construction safety ontology enables more effective inquiry of safety knowledge, which is the first step towards automated safety planning for JHA using BIM. © 2015 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84924423510
"Beetz J., Van Leeuwen J., De Vries B.","IfcOWL: A case of transforming EXPRESS schemas into ontologies",2009,"Artificial Intelligence for Engineering Design, Analysis and Manufacturing: AIEDAM",192,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-68349154149&doi=10.1017%2fS0890060409000122&partnerID=40&md5=c7747d560e734da00c4cc439139b474b","Ontologies have been successfully applied as a semantic enabler of communication between both users and applications in fragmented, heterogeneous multinational business environments. In this paper we discuss the underlying principles, their current implementation status, and most importantly, their applicability to problems in the building information modeling domain. We introduce the development of an ontology for the building and construction sector based on the industry foundation classes. We discuss several approaches of lifting modeling information that is based on the express family of languages for data modeling onto a logically rigid and semantically enhanced ontological level encoded in the W3C Ontology Web Language. We exemplify the added value of such formal notation of building models by providing several examples where generic query and reasoning algorithms can be applied to problems that otherwise have to be manually hard-wired into applications for processing building information. Furthermore, we show how the underlying resource description framework and the set of technologies evolving around it can be tailored to the need of distributed collaborative work in the building and construction industry. Copyright © 2009 Cambridge University Press.",Article,"Final",Scopus,2-s2.0-68349154149
"Pauwels P., Zhang S., Lee Y.-C.","Semantic web technologies in AEC industry: A literature overview",2017,"Automation in Construction",174,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84998890667&doi=10.1016%2fj.autcon.2016.10.003&partnerID=40&md5=e38d847d6b9f1a0640013f403e671ce7","Over the recent years, the usage of semantic web technologies has notably increased in the domains of architecture, engineering and construction (AEC). These technologies are typically considered as complementary to existing and often used Building Information Modelling (BIM) software. The usage of these technologies in the AEC domains is thereby motivated by (1) a desire to overcome the interoperability issue among software tools used in diverse disciplines, or at least improve information exchange processes; (2) a desire to connect to various domains of application that have opportunities to identify untapped valuable resources closely linked to the information already obtained in the AEC domains; and/or (3) a desire to exploit the logical basis of these technologies, which is currently undisclosed in the AEC domains. Through an extensive literature study and survey, this article investigates the development and application progress of semantic web technologies in the AEC domains in accordance with these three primary perspectives. These examinations and analyses provide a complete strategical map that can serve as a robust stepping stone for future research regarding the application of semantic web technologies in the AEC domains. Results show that semantic web technologies have a key role to play in logic-based applications and applications that require information from multiple application areas (e.g. BIM + Infra + GIS + Energy). Notwithstanding fast developments and hard work, challenging research opportunities are situated in (1) the creation and maintenance of the links between the various data sets and in (2) devising beneficial implementation approaches that rely on appropriate combinations of declarative and procedural programming techniques, semantic and legacy data formats, user input, and automated procedures. © 2016 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-84998890667
"Pauwels P., Van Deursen D., Verstraeten R., De Roo J., De Meyer R., Van De Walle R., Van Campenhout J.","A semantic rule checking environment for building performance checking",2011,"Automation in Construction",159,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957496312&doi=10.1016%2fj.autcon.2010.11.017&partnerID=40&md5=1126ecebd29dce3c12b3be15cc4ba2c8","Today's construction industry relies heavily on high-performing building information modelling (BIM) systems. By deploying the Industry Foundation Classes (IFC) as a description language, these systems offer building information in a widely interoperable format, so that several applications are able to infer extra information. For a certain functionality, IFC shows limitations however. Existing semantic web technology may be able to overcome these limitations, thereby enabling a range of significant improvements and possibilities for automation in building design and construction. This paper gives a short overview of the functionality of IFC as a language, compared to the functionality of languages deployed in the semantic web domain. The improvements generated by deploying semantic web languages are briefly discussed, after which a concrete implementation approach is presented for a semantic rule checking environment for building design and construction. An implemented test case for acoustic performance checking illustrates the improvements of such an environment compared to traditionally deployed approaches in rule checking. © 2010 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-79957496312
"Curry E., O'Donnell J., Corry E., Hasan S., Keane M., O'Riain S.","Linking building data in the cloud: Integrating cross-domain building data using linked data",2013,"Advanced Engineering Informatics",128,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876676897&doi=10.1016%2fj.aei.2012.10.003&partnerID=40&md5=f9f256306f29be79a9939f5364d15a2a","Within the operational phase buildings are now producing more data than ever before, from energy usage, utility information, occupancy patterns, weather data, etc. In order to manage a building holistically it is important to use knowledge from across these information sources. However, many barriers exist to their interoperability and there is little interaction between these islands of information. As part of moving building data to the cloud there is a critical need to reflect on the design of cloud-based data services and how they are designed from an interoperability perspective. If new cloud data services are designed in the same manner as traditional building management systems they will suffer from the data interoperability problems. Linked data technology leverages the existing open protocols and W3C standards of the Web architecture for sharing structured data on the web. In this paper we propose the use of linked data as an enabling technology for cloud-based building data services. The objective of linking building data in the cloud is to create an integrated well-connected graph of relevant information for managing a building. This paper describes the fundamentals of the approach and demonstrates the concept within a Small Medium sized Enterprise (SME) with an owner-occupied office building.© 2012 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-84876676897
"Zhong B.T., Ding L.Y., Luo H.B., Zhou Y., Hu Y.Z., Hu H.M.","Ontology-based semantic modeling of regulation constraint for automated construction quality compliance checking",2012,"Automation in Construction",84,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865344904&doi=10.1016%2fj.autcon.2012.06.006&partnerID=40&md5=706f36980a460ef3c39ae493a0ee76e1","Regulations play an important role in assuring the construction quality. However, due to the large amount of regulation needs considered, the construction quality compliance checking against regulations can be cumbersome/time-consuming and error prone. In order to give more computerized support to the construction quality compliance checking against regulations, an ontology-based semantic modeling approach of regulation constraints is explored. A meta model for construction quality inspection and evaluation i.e. CQIEOntology is proposed in this paper. Based on CQIEontology, the regulation constraints are modeled into OWL axioms and SWRL rules. By these OWL axioms and SWRL rules, the regulation provisions imposed on construction quality inspection can be translated into a set of inspection tasks, and get associated with the specific construction tasks. Once the construction starts, the applicable inspection tasks, including a series of quality checking and evaluation, will be reminded and recommended. Obviously, the proposed approach facilitates taking the construction quality compliance checking as a paralleling activity to the construction rather than an afterthought, and helps the inspectors in quality inspection. Finally, the approach is demonstrated in Protégé 3.4.6 through case studies based on regulation examples taken from Code for Acceptance of Construction Quality of Building Foundation (GB50202-2002) and the validation and discussion are given for it. © 2012 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84865344904
"Lu Y., Li Q., Zhou Z., Deng Y.","Ontology-based knowledge modeling for automated construction safety checking",2015,"Safety Science",55,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930207849&doi=10.1016%2fj.ssci.2015.05.008&partnerID=40&md5=217d44881603d6227b718e7ae9619570","Safety management is the most important part of the construction management on building engineering which has dynamic work environment and complicated construction procedure. Safety checking which identifies hazards before they occur is a core process of safety management on construction sites. However, the traditional construction safety checking which is operated by the experienced manager is manual and time-consuming. In order to integrate new technology into the construction safety checking system, a meta model for construction safety checking i.e. CSCOntology (Construction Safety Checking Ontology) has been developed in this paper. This model is formalized using an ontology language, OWL for encoding knowledge over the Web. Safety checking constraints which can extract from construction safety regulation provisions are represented with a rule language, SWRL. Then the construction safety checking processes are implemented in the JESS, a rule engine for the Java platform by transforming OWL knowledge into JESS facts, and SWRL constraints into JESS rules. A real-world example has been demonstrated in Protégé 3.4 beta to show the proposed safety checking process, according to the regulation examples taken from ""29 CFR 1926 OSHA Construction Industry Regulations"". © 2015 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84930207849
"Liu H., Lu M., Al-Hussein M.","Ontology-based semantic approach for construction-oriented quantity take-off from BIM models in the light-frame building industry",2016,"Advanced Engineering Informatics",53,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962009851&doi=10.1016%2fj.aei.2016.03.001&partnerID=40&md5=75eb56c8d72375af583d0db395e6f17e","In building information modeling (BIM), the model is a digital representation of physical and functional characteristics of a facility and contains enriched product information pertaining to the facility. This information is generally embedded into the BIM model as properties for parametric building objects, and is exchangeable among project stakeholders and BIM design programs - a key feature of BIM for enhancing communication and work efficiency. However, BIM itself is a purpose-built, product-centric information database and lacks domain semantics such that extracting construction-oriented quantity take-off information for the purpose of construction workface planning still remains a challenge. Moreover, some information crucial to construction practitioners, such as the topological relationships among building objects, remains implicit in the BIM design model. This restricts information extraction from the BIM model for downstream analyses in construction. To address identified limitations, this study proposes an ontology-based semantic approach to extracting construction-oriented quantity take-off information from a BIM design model. This approach allows users to semantically query the BIM design model using a domain vocabulary, capitalizing on building product ontology formalized from construction perspectives. As such, quantity take-off information relevant to construction practitioners can be readily extracted and visualized in 3D in order to serve application needs in the construction field. A prototype application is implemented in Autodesk Revit to demonstrate the effectiveness of the proposed new approach in the domain of light-frame building construction. © 2016 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-84962009851
