Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Volk R., Stengel J., Schultmann F.","Building Information Modeling (BIM) for existing buildings - Literature review and future needs",2014,"Automation in Construction",1073,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890525940&doi=10.1016%2fj.autcon.2013.10.023&partnerID=40&md5=3cd62ca6374b6368ed35066db02442d2","While BIM processes are established for new buildings, the majority of existing buildings is not maintained, refurbished or deconstructed with BIM yet. Promising benefits of efficient resource management motivate research to overcome uncertainties of building condition and deficient documentation prevalent in existing buildings. Due to rapid developments in BIM research, involved stakeholders demand a state-of-the-art overview of BIM implementation and research in existing buildings. This paper presents a review of over 180 recent publications on the topic. Results show scarce BIM implementation in existing buildings yet, due to challenges of (1) high modeling/conversion effort from captured building data into semantic BIM objects, (2) updating of information in BIM and (3) handling of uncertain data, objects and relations in BIM occurring in existing buildings. Despite fast developments and spreading standards, challenging research opportunities arise from process automation and BIM adaption to existing buildings' requirements. © 2013 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-84890525940
"Azhar S., Khalfan M., Maqsood T.","Building information modeling (BIM): Now and beyond",2012,"Australasian Journal of Construction Economics and Building",341,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870925948&doi=10.5130%2fajceb.v12i4.3032&partnerID=40&md5=fca490ab7d64d32cb169b8a71262816e","Building Information Modeling (BIM), also called n-D Modeling or Virtual Prototyping Technology, is a revolutionary development that is quickly reshaping the Architecture- Engineering-Construction (AEC) industry. BIM is both a technology and a process. The technology component of BIM helps project stakeholders to visualize what is to be built in a simulated environment to identify any potential design, construction or operational issues. The process component enables close collaboration and encourages integration of the roles of all stakeholders on a project. The paper presents an overview of BIM with focus on its core concepts, applications in the project life cycle and benefits for project stakeholders with the help of case studies. The paper also elaborates risks and barriers to BIM implementation and future trends.",Article,"Final",Scopus,2-s2.0-84870925948
"Hardin B.",[No title available],2009,"BIM and Construction Management",338,,[No abstract available],,"Final",Scopus,2-s2.0-77958596448
"Kaewunruen S., Sussman J.M., Matsumoto A.","Grand challenges in transportation and transit systems",2016,"Frontiers in Built Environment",167,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997615254&doi=10.3389%2ffbuil.2016.00004&partnerID=40&md5=208668e50dd3cce84fe066edf7518ff8","Transportation and transit systems draw upon broad spectra of research fields due to the diversity and interconnectivity of transport modes, including road, rail, aviation, pipeline, maritime, or even aerospace. These systems have evolved over centuries to be considerably more efficient and environment-friendly for a wide range of customers. The fundamental principle “safety first” is still the key priority in most research today. However, thanks to extensive interface with various customers; research and innovation in practices have shifted from optimizing functional purposes and targets through each stage of life cycle toward modernization, reliability, resilience, and better quality of life. These initiatives additionally coincide with the grand challenges for engineering proposed by the National Academy of Engineering and the United Nations’ Millennium Development Goals (National Academy of Engineering, 2015). © 2016 Kaewunruen, Sussman and Matsumoto.",Editorial,"Final",Scopus,2-s2.0-84997615254
"Solihin W., Eastman C.","Classification of rules for automated BIM rule checking development",2015,"Automation in Construction",131,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925368852&doi=10.1016%2fj.autcon.2015.03.003&partnerID=40&md5=3f2d8ef3ad3039f801c69fee3813ce1e","Automated rule checking has been identified as potentially providing significant value to the AEC industry from both regulatory and industry perspectives. Key challenges to a successful rule checking implementation are the complexities inherent in the rules themselves and the breadth of conditions to which they need to apply. Due to the large number of building codes and theoretically infinite number of rules that can be defined, it is critical to systematize the rules to make the task of rule checking tractable. This paper is a first step towards classifying automated rule checking. In this paper, the authors draw upon their extensive international exposure with various building codes and rule checking areas in the AEC domain to introduce a general classification of rules across application domains using criteria that apply to all known aspects of automated rule checking. The exposure covers both academic research as well as actual production implementation done with CORENET ePlanCheck project in Singapore, and also various pilot implementations in the US and other countries. The authors offer a survey of representative examples of different classes of rules, their key concepts, potential tools required to implement them, and at least one possible solution of each example rule in each category. The examples are drawn from both research domains and existing commercial applications. The aim of this paper is to provide an initial guide for creating a framework for rule classification that articulates both the process challenges and the technology needs to address rule automation. © 2015 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84925368852
"Popov V., Juocevicius V., Migilinskas D., Ustinovichius L., Mikalauskas S.","The use of a virtual building design and construction model for developing an effective project concept in 5D environment",2010,"Automation in Construction",100,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949485153&doi=10.1016%2fj.autcon.2009.12.005&partnerID=40&md5=9f6498de590829dadc5febe48530a846","The growing diversity of disciplines, participants, tasks, tools and events associated with project management at the design and construction stages, the increasing pressure of costing competition and tighter production deadlines, as well as continually increasing quality requirements and the need for technological enhancements, are the driving force of information modeling and numerical simulation in the construction industry. When choosing the most effective investment project in construction, a major problem associated with the actual demand for resources is underestimated. In order to solve this problem in the most effective way, the application programs, covering virtually every phase of the specific construction product development, e.g. planning, design, cost estimation, scheduling, fabrication, construction, maintenance and facility management were developed and supplemented with the calculation of the demand for resources, comparison of alternatives and determination of the duration of all the stages of the project life. Theoretical principles and practical innovative applications of building information modeling and construction process simulation technique, used to determine the most effective alternative of the project by applying the appropriate multiple criteria evaluation methods, are considered in the article. © 2009 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-77949485153
"Ashcraft H.W.","Building information modeling: A framework for collaboration",2008,"Construction Lawyer",94,,[No abstract available],,"Final",Scopus,2-s2.0-77955312782
"Commonwealth of Australia","National Greenhouse Accounts Factors",0000,"National Greenhouse Accounts Factors",74,,[No abstract available],,"Final",Scopus,2-s2.0-84940108417
"Faghihi V., Reinschmidt K.F., Kang J.H.","Construction scheduling using Genetic Algorithm based on Building Information Model",2014,"Expert Systems with Applications",73,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904159684&doi=10.1016%2fj.eswa.2014.05.047&partnerID=40&md5=35b17233a1fe8cbf01775c2e7bcf172d","The construction project schedule is one of the most important tools for project managers in the Architecture, Engineering, and Construction (AEC) industry that makes them able to track and manage the time, cost, and quality (a.k.a. Project Management Triangle) of projects. Developing project schedules is almost always troublesome, since it is heavily dependent on project planners' knowledge of work packages, on-the-job-experience, planning capability and oversight. Having a thorough understanding of the project geometries and their internal interacting stability relations plays a significant role in generating practical construction sequencing. On the other hand, the new concept of embedding all the project information into a 3-dimensional representation of a project (a.k.a. Building Information Model or BIM) has recently drawn attention to the construction industry. In this paper, the authors demonstrate a novel approach of retrieving enough information from the BIM of a project and then develop construction sequencing for the installation of the project elements. For this reason a computer application is developed that can automatically derive a structurally (statically) stable construction sequence, using the concept of the Genetic Algorithm (GA). The term ""structurally stable sequencing"" in this article refers to the sequencing order of erection in which the structure remains statically stable locally and globally during the entire installation process. To validate the proposed methodology, the authors designed 21 different experiments and used the proposed method for generating stable construction schedules, which all were successfully accomplished. Therefore, this methodology proposes a novel approach of construction project application of the GA, as an Expert System tool. © 2014 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-84904159684
"Kaewunruen S., Sussman J.M., Einstein H.H.","Strategic framework to achieve carbon-efficient construction and maintenance of railway infrastructure systems",2015,"Frontiers in Environmental Science",47,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943397099&doi=10.3389%2ffenvs.2015.00006&partnerID=40&md5=36940f84efa3eba7bd296a83664c5862",[No abstract available],Note,"Final",Scopus,2-s2.0-84943397099
