Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Frank M., Lavy I., Elata D.","Implementing the project-based learning approach in an academic engineering course",2003,"International Journal of Technology and Design Education",261,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0242573710&doi=10.1023%2fA%3a1026192113732&partnerID=40&md5=b5fa90c6e56c49c7cb69ee2c05e2bdb2","This paper presents perceptions and attitudes of freshmen students that have participated in an introductory Project-Based Learning (PBL) course in engineering. The course, 'A creative introduction to mechanical engineering', was developed and is taught in the Faculty of Mechanical Engineering at the Technion. In this course, teams of students carry out mini-projects that require the design and construction of devices that perform pre-defined tasks. The qualitative paradigm was found to be suitable for studying the process undergone by the students, mainly because the study focused on the human aspect - the students' emotions, thoughts, behavior, and difficulties. Data was collected by means of semi-structured interviews with the students, the teacher, and the teaching-assistant, by observations in the classroom, and by analyzing students' reports. The paper presents the students' perceptions of: the aim of the course; the instructor's role in a PBL environment; characteristics of PBL course; advantages of the PBL from the students' point of view; PBL as a learning environment for future engineers, and implications of learning in teams.",Article,"Final",Scopus,2-s2.0-0242573710
"Chinowsky P.S., Brown H., Szajnman A., Realph A.","Developing knowledge landscapes through project-based learning",2006,"Journal of Professional Issues in Engineering Education and Practice",82,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645137210&doi=10.1061%2f%28ASCE%291052-3928%282006%29132%3a2%28118%29&partnerID=40&md5=70e233532870cd219ba4d71842a44c08","The traditional civil engineering-based approach to construction engineering and management education focuses significant attention on core subjects such as scheduling, estimating, and contracts. This paper introduces an alternative approach to this education based on the concepts of project-based learning. Through the introduction of courses developed by the writers, the paper provides a foundation for changing current education approaches from a lecture-based format to a project-based format. In this format, students are challenged with open-ended problems requiring greater application of multiple engineering concepts as well as requiring interaction with outside experts from within the construction industry and related professions. An outline for a project-based learning course is presented with experiences and lessons learned from four implementations of the course. Student responses are presented to indicate the potential benefits of such an approach. This finding is further supported by the introduction of the Knowledge Landscape concept for construction education that emphasizes greater use of context, scope, and multiple intelligences in construction engineering education. © ASCE.",Article,"Final",Scopus,2-s2.0-33645137210
"Ahmed S.M., Yaris C., Candidate, Farooqui R.U., Saqib M., Student","Key Attributes and Skills for Curriculum Improvement for Undergraduate Construction Management Programs",2014,"International Journal of Construction Education and Research",26,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907591619&doi=10.1080%2f15578771.2014.900833&partnerID=40&md5=a37f0a6e2bff67f580f0528f4117b4f3","Construction is a dynamic industry that requires continuous focus on academic curriculum to meet the current workforce demands. Educational institutions that are responsible for developing undergraduate students require a strategic plan to adequately prepare future construction managers to be able to better manage the ever-increasing complexity of the construction industry. This paper investigates the most important skills that today’s construction industry requires from graduating construction management students. This research examines a skill set determined by an initial preliminary survey. This skill set was then addressed through structured surveys sent to various industry stakeholders in order to identify the key skills desired by the industry from today’s graduating construction management students. The significance of the study is it identifies the key knowledge areas; personal and professional attributes; skills; and expertise that academic curriculums in construction management programs need to focus on in order to adequately prepare graduating students entering today’s modern and complex construction industry. The study concludes that knowledge of health and safety regulations, interpreting contract documents, listening ability/ giving attention to details, knowledge of building codes and regulations, and time management are the five most important skills desirable in a new hire in construction management. © Associated Schools of Construction.",Article,"Final",Scopus,2-s2.0-84907591619
"Jaime A., Blanco J.M., Domínguez C., Sánchez A., Heras J., Usandizaga I.","Spiral and Project-Based Learning with Peer Assessment in a Computer Science Project Management Course",2016,"Journal of Science Education and Technology",19,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973864030&doi=10.1007%2fs10956-016-9604-x&partnerID=40&md5=96de551a8fe70d4cdfc2122c81936b9c","Different learning methods such as project-based learning, spiral learning and peer assessment have been implemented in science disciplines with different outcomes. This paper presents a proposal for a project management course in the context of a computer science degree. Our proposal combines three well-known methods: project-based learning, spiral learning and peer assessment. Namely, the course is articulated during a semester through the structured (progressive and incremental) development of a sequence of four projects, whose duration, scope and difficulty of management increase as the student gains theoretical and instrumental knowledge related to planning, monitoring and controlling projects. Moreover, the proposal is complemented using peer assessment. The proposal has already been implemented and validated for the last 3 years in two different universities. In the first year, project-based learning and spiral learning methods were combined. Such a combination was also employed in the other 2 years; but additionally, students had the opportunity to assess projects developed by university partners and by students of the other university. A total of 154 students have participated in the study. We obtain a gain in the quality of the subsequently projects derived from the spiral project-based learning. Moreover, this gain is significantly bigger when peer assessment is introduced. In addition, high-performance students take advantage of peer assessment from the first moment, whereas the improvement in poor-performance students is delayed. © 2016, Springer Science+Business Media New York.",Article,"Final",Scopus,2-s2.0-84973864030
"Gunderson D.E., Moore J.D.","Group learning pedagogy and group selection",2008,"International Journal of Construction Education and Research",17,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-41649120830&doi=10.1080%2f15578770801943893&partnerID=40&md5=18cf2d379ef93dc9932c3a0902fd2f1b","Collaborative learning, cooperative learning, and group work are similar terms that describe ""students working together in a group small enough that everyone can participate on a collective task"" (Cohen, 1994, p. 3). The literature clearly states that group learning is superior to individual learning. In the construction industry working in groups to complete projects is the norm. There are three primary methods that an instructor can utilize to accomplish group selection: self-selection, random assignment, and criterion-based selection. This two-phase research project was designed to first compare self-selection and random assignment, and then compare purposefulselection and self-selection. The results, although very valuable, did not find any differentiation between the group selection methods. It was discovered that the groups formed by each of the group selection methods have the potential to excel either beyond expectation or to perform at a level far below average. It was discovered that, in general, the students enjoyed the project, learned a lot about value analysis (a.k.a. value engineering), and almost always had one or more group members who did not participate at expected levels. This paper discusses the mixed methods research results and makes recommendations for group learning pedagogy.",Article,"Final",Scopus,2-s2.0-41649120830
"Kumar P., Kumar A., Smart K.","Assessing the impact of instructional methods and information technology on student learning styles",2004,"Issues Informing Sci Inf Technol",12,,[No abstract available],,"Final",Scopus,2-s2.0-56349139820
"Oluwajobi F.I., Dong-Nhat N., Malekmohammadi A.","Modified Manchester modulation format for high-speed optical transmission systems",2018,"IET Optoelectronics",10,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049510298&doi=10.1049%2fiet-opt.2018.0032&partnerID=40&md5=60f7267450e82879f2299e430ad3c93b","A novel advanced modulation format based on Manchester signalling is proposed and assessed for high-speed optical communication systems. The new advanced modulation format known as modified Manchester derived from the combination of Manchester and vestigial sideband (VSB) techniques. Its performance assessed and compared in terms of spectral efficiency, chromatic dispersion tolerance and receiver sensitivity against conventional Manchester, return-to-zero (RZ) and non-RZ (NRZ) (with the same spectral width). The optimisation of the optical filter that performed the VSB filtering on the Manchester signal and its detuning frequency results in the compression of the spectral width of the Manchester signal and thereby enhanced the spectral efficiency of the modified Manchester to about 31.3%. This results in the improvement of dispersion tolerance to ~140 ps/nm. In comparison with conventional modulation formats, the proposed system can improve the dispersion tolerance by three times more than conventional Manchester, which is 44 ps/nm, and twice more than NRZ, which is 51.8 ps/nm and has a better dispersion tolerance of 31 ps/nm than RZ with dispersion tolerance of 109 ps/nm at a bit-error-rate of 10-9. The improvement in the proposed modulation performance achieved without utilisation of any dispersion compensation module or electronic equalisation. © The Institution of Engineering and Technology 2018.",Article,"Final",Scopus,2-s2.0-85049510298
"Dong-Nhat N., Malekmohammadi A.","Absolute added correlative coding: An enhanced M-PAM modulation format",2015,"Electronics Letters",9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943259177&doi=10.1049%2fel.2015.1937&partnerID=40&md5=3cbcd7d425af7445a969bac885782160","The performance assessment of a novel multilevel modulation format based on partial-response signalling called absolute added correlative coding (AACC) by numerical simulations is delineated, targeting short-range and interconnect high-speed optical networks. The spectral efficiency, chromatic dispersion tolerance and receiver sensitivity of 4-instensity level AACC are discussed and compared against other well-known existing modulation formats, namely, non-return-to-zero on-off keying and 4-ary pulse-amplitude modulation (4-PAM). The robustness of the higher order of AACC over 8-PAM and 16-PAM is also discussed. © 2015 The Institution of Engineering and Technology.",Article,"Final",Scopus,2-s2.0-84943259177
"Davis K.A., Cline R.C.","Improving course comprehension through experiential learning",2009,"Building a Sustainable Future - Proceedings of the 2009 Construction Research Congress",7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-69949098624&doi=10.1061%2f41020%28339%29143&partnerID=40&md5=8c9eadb1e6d77f9e2043267761d269e7","While lectures are the most common way to teach students, they are not necessarily the best way to convey some types of information. Consider the famous quote by Confucius: ""I hear and I forget. I see and I remember. I do and I understand."" This paper discusses a hands-on experiential learning laboratory, which complements the lecture in a Construction Management (CM) materials and methods course. Many CM programs avoid hands-on experiences due to the vocational/technical stigma. However, experiential learning transforms construction concepts that are often abstract and out of context for many students in an exclusively lecture course into tangible objects and processes. The hands-on laboratory reinforces and supplements material covered in lecture and improves course comprehension by allowing students to learn through discovery. The laboratory aspect of the course also improves leadership, promotes teamwork, and increases student confidence. This paper discusses specific laboratory experiences used and their educational value, student feedback regarding the experiential labs, and lessons learned for CM programs interested in adding or expanding their hands-on learning experiences for students. ©; ASCE 2009.",Conference Paper,"Final",Scopus,2-s2.0-69949098624
"Maghiar M., Sturges D., Maurer T., Jackson M.","Exploration of Student Perceptions, Behaviors and Academic Performance in Construction Management Classes",2015,"International Journal of Construction Education and Research",5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84945475185&doi=10.1080%2f15578771.2015.1009960&partnerID=40&md5=439800d259fe828a2f3eaa201adaf7c9","To improve student success, instructors need to understand how students feel about their own learning and how much responsibility the students take for it. This information is crucial to teaching and to the development of more effective courses. Yet, very often, instructors in higher education focus on content learning exclusively. While summative assessment of learning in these courses is important, content learning is not the only measure of educational outcomes. This study used an instrument-surveying tool in which the Course Valuing Inventory (CVI) was adapted for Construction Management (CM) courses to evaluate cognitive-content, affective-personal and behavioral learning in students taking these courses. The study also examined the relationship between course valuing scores, Approaches to Study Inventory (ASI), and course performance. Results indicated that the CVI can be adapted for use in CM courses. Multiple regressions run in this exploratory study predicting final course grade from seven predictor variables (student class standing, student self-reported GPA, whether the course was required for the student’s major, likelihood of student continuing with their current major, grade that student anticipated receiving in the course, ASI score, and CVI score), revealed that six of the variables were significant predictors of final course grades. © 2015, Routledge.",Article,"Final",Scopus,2-s2.0-84945475185
