Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Azhar S.","Building information modeling (BIM): Trends, benefits, risks, and challenges for the AEC industry",2011,"Leadership and Management in Engineering",982,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960269657&doi=10.1061%2f%28ASCE%29LM.1943-5630.0000127&partnerID=40&md5=84ab73626fd5089c413d919fca41f7fe","Building information modeling (BIM) is one of the most promising recent developments in the architecture, engineering, and construction (AEC) industry. With BIM technology, an accurate virtual model of a building is digitally constructed. This model, known as a building information model, can be used for planning, design, construction, and operation of the facility. It helps architects, engineers, and constructors visualize what is to be built in a simulated environment to identify any potential design, construction, or operational issues. BIM represents a new paradigm within AEC, one that encourages integration of the roles of all stakeholders on a project. In this paper, current trends, benefits, possible risks, and future challenges of BIM for the AEC industry are discussed. The findings of this study provide useful information for AEC industry practitioners considering implementing BIM technology in their projects. © 2011 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-79960269657
"Bryde D., Broquetas M., Volm J.M.","The project benefits of building information modelling (BIM)",2013,"International Journal of Project Management",643,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881611317&doi=10.1016%2fj.ijproman.2012.12.001&partnerID=40&md5=69388ec6f39ea64795336123bd925f34","Theoretical developments in Building Information Modelling (BIM) suggest that not only is it useful for geometric modelling of a building's performance but also that it can assist in the management of construction projects. The purpose of this paper is to explore the extent to which the use of BIM has resulted in reported benefits on a cross-section of construction projects. This exploration is done by collecting secondary data from 35 construction projects that utilised BIM. A set of project success criteria were generated and content analysis was used to establish the extent to which each individual project met a criterion. The most frequently reported benefit related to the cost reduction and control through the project life cycle. Significant time savings were also reported. Negative benefits were mainly focused on the use of BIM software. Cost/benefit analysis, awareness raising and education and training are important activities to address the challenges of BIM usage. © 2013 Elsevier Ltd and APM IPMA.",Article,"Final",Scopus,2-s2.0-84881611317
"Gu N., London K.","Understanding and facilitating BIM adoption in the AEC industry",2010,"Automation in Construction",491,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149283543&doi=10.1016%2fj.autcon.2010.09.002&partnerID=40&md5=112063dc424ae5f06e75d6f5f39d4360","Building Information Modelling (BIM) is one of the important areas in current Virtual Reality (VR) research. VR research considers not only the technological development, a very important part of the research also concerns the application of the technologies and their adoption by the practices. This paper firstly presents an analysis of the current state of BIM in the Architecture, Engineering and Construction (AEC) industry and a re-assessment of its role and potential contribution in the near future. The paper analyses the readiness of the industry with respect to the (1) product, (2) processes and (3) people, to position BIM adoption in terms of current status and expectations across disciplines. The findings indicate that there were both technical and non-technical issues that need consideration. The evidence also suggests that there are varying levels of adoption and therefore the need for a specific tool to facilitate BIM adoption. The study revealed that even the market leaders who are early technology adopters in the Australian industry in many cases have varying degrees of practical experiential knowledge of BIM and hence at times different understandings and different levels of confidence regarding the future diffusion of BIM technology throughout the industry. There have been numerous factors affecting BIM adoption, which can be grouped into two main areas: technical tool functional requirements and needs, and non-technical strategic issues. There are varying levels of adoption and understanding within countries - from discipline to discipline and client to client. There are also varying levels of adoption from country to country and although many researchers and practitioners espouse collaborative working environments there are still challenges to be met in many parts of the world, particularly, in relation to a fully integrated collaborative multidisciplinary mode of operation. The challenges for the research community lie not only in addressing the technical solutions or addressing human centred issues but it is also in creating the enabling environment of a decision framework, which integrates both the technical and non-technical challenges. The need for guidance on where to start, what tools are available and how to work through the legal, procurement and cultural challenges was evidenced in the exploratory study. Therefore the Collaborative BIM Decision Framework has been initiated to facilitate the BIM adoption in the AEC industry, based upon these industry concerns, which consists of four interrelated key elements. The findings are drawn from a major research project funded by the Australian Cooperative Research Centre for Construction Innovation (CRC-CI), with a focus on the Australian context. © 2010 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-78149283543
[No author name available],[No title available],1993,"Integration Definition for Function Modeling (IDEF0)",323,,[No abstract available],,"Final",Scopus,2-s2.0-0003870515
"Smith W.K.","Dynamic decision making: A model of senior leaders managing strategic paradoxes",2014,"Academy of Management Journal",301,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918535365&doi=10.5465%2famj.2011.0932&partnerID=40&md5=2a1c5af89b4b2f41df10658497777bbb","Senior leaders increasingly embed paradoxes into their organization's strategy, but struggle to manage them effectively. To better understand how they do so, I compared in-depth qualitative data from six top management teams exploring and exploiting simultaneously. The results informed a model of dynamic decision making in which strategic paradoxes can be effectively engaged. The details of this dynamic decision-making model extend and complicate our understanding of managing paradoxes by depicting dilemmas and paradoxes as interwoven, explicating a consistently inconsistent pattern of addressing tensions, and framing both differentiating and integrating practices as necessary for engaging paradox. © Academy of Management Journal.",Article,"Final",Scopus,2-s2.0-84918535365
"Miettinen R., Paavola S.","Beyond the BIM utopia: Approaches to the development and implementation of building information modeling",2014,"Automation in Construction",237,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897380121&doi=10.1016%2fj.autcon.2014.03.009&partnerID=40&md5=28f3ee4b5e765c2a4af899da882e3e90","Building information modeling (BIM) refers to a combination or a set of technologies and organizational solutions that are expected to increase interorganizational and disciplinary collaboration in the construction industry and to improve the productivity and quality of the design, construction, and maintenance of buildings. In this paper we analyze first the rhetorical-promotional dimension of the BIM implementation sometimes characterized as a ""BIM utopia."" Second, we analyze the views of the enhancement of BIM implementation. Although BIM visions and promises are needed for BIM implementation, they need to be complemented with a more realistic view of conditions of the implementation. For this we outline an activity-theoretical and evolutionary view by drawing conceptual tools from science and technology studies and other relevant social scientific literature. According to this view, in addition to standards and guidelines underlined by normative approaches, local experimentation and continuous learning play a central role in the implementation of BIM. © 2014 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84897380121
"Sacks R., Eastman C., Lee G., Teicholz P.","BIM Handbook: A Guide to Building Information Modeling for Owners, Designers, Engineers, Contractors, and Facility Managers",2018,"BIM Handbook: A Guide to Building Information Modeling for Owners, Designers, Engineers, Contractors, and Facility Managers",224,,[No abstract available],,"Final",Scopus,2-s2.0-85054559327
"Khosrowshahi F., Arayici Y.","Roadmap for implementation of BIM in the UK construction industry",2012,"Engineering, Construction and Architectural Management",210,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869184207&doi=10.1108%2f09699981211277531&partnerID=40&md5=ef179a4eff20d1519ba32a8de01d4540","Purpose - Building information modelling (BIM) implementation is a major change management task, involving diversity of risk areas. The identification of the challenges and barriers is therefore an imperative precondition of this change process. This paper aims to diagnose UK's construction industry to develop a clear understanding about BIM adoption and to form an imperative step of consolidating collective movements towards wider BIM implementation and to provide strategies and recommendations for the UK construction industry for BIM implementation. Design/methodology/approach - Through comprehensive literature review, the paper initially establishes BIM maturity concept, which paves the way for the analysis via qualitative and quantitative methods: interviews are carried out with high profile organisations in Finland to gauge the best practice before combining the results with the analysis of survey questionnaire amongst the major contractors in the UK. Findings - The results are established in the form of the initial phase of a sound BIM implementation guidance at strategic and operational levels. The findings suggest three structured patterns to systematically tackle technology, process and people issues in BIM implementation. These are organisational culture, education and training, and information management. The outcome is expressed as a roadmap for the implementation of BIM in the UK entailing issues that require consideration for organisations to progress on the BIM maturity ladder. Practical implications - It paves a solid foundation for organisations to make informed decisions in BIM adaptation within the overall organisation structure. Originality/value - This research consolidates collective movements towards wider implementation of BIM in the UK and forms a base for developing a sound BIM strategy and guidance. © Emerald Group Publishing Limited.",Review,"Final",Scopus,2-s2.0-84869184207
"Arayici Y., Coates P., Koskela L., Kagioglou M., Usher C., O'Reilly K.","BIM adoption and implementation for architectural practices",2011,"Structural Survey",156,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79953271744&doi=10.1108%2f02630801111118377&partnerID=40&md5=8bee678818cd54f3fc12f0cacbc78a5f","This paper aims to present a systematic approach for building information modelling (BIM) implementation for architectural SMEs at the organizational level The research is undertaken through a knowledge transfer partnership (KTP) project between the University of Salford and John McCall Architects (JMA) a SME based in Liverpool. The overall aim of the KTP is to develop lean design practice through BIM adoption. The BIM implementation approach uses a socio-technical view, which does not only consider the implementation of technology but also considers the socio-cultural environment that provides the context for its implementation. The action research oriented qualitative and quantitative research is used for discovery, comparison, and experimentation as it provides “learning by doing”. The strategic approach to BIM adoption incorporated people, process and technology equally and led to capacity building through the improvements in process, technological infrastructure and upskilling of JMA staff to attain efficiency gains and competitive advantages. The paper introduces a systematic approach for BIM adoption based on the action research philosophy and demonstrates a roadmap for BIM adoption at the operational level for SME companies. © 2011, Emerald Group Publishing Limited",Article,"Final",Scopus,2-s2.0-79953271744
"Succar B., Sher W., Williams A.","An integrated approach to BIM competency assessment, acquisition and application",2013,"Automation in Construction",129,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884498619&doi=10.1016%2fj.autcon.2013.05.016&partnerID=40&md5=5ee3664bb1844943d04444a20721d172","Professional, organisational and educational institutions have started to adopt BIM software tools and adapt their existing delivery systems to satisfy evolving market requirements. To enable individuals within these organisations to develop their BIM abilities, it is important to identify the BIM competencies that need to be learned, applied on the job, and measured for the purposes of performance improvement. Expanding upon previous research, this paper focuses on individual BIM competencies, the building blocks of organisational capability. The paper first introduces several taxonomies and conceptual models to clarify how individual competencies may be filtered, classified, and aggregated into a seed competency inventory. Competency items are then fed into a specialised knowledge engine to generate flexible assessment tools, learning modules and process workflows. Finally, the paper discusses the many benefits this competency-based approach brings to industry and academia, and explores future conceptual and tool development efforts to enable industry-wide BIM performance assessment and improvement. © 2013 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84884498619
