Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Miorandi D., Sicari S., De Pellegrini F., Chlamtac I.","Internet of things: Vision, applications and research challenges",2012,"Ad Hoc Networks",2323,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861997111&doi=10.1016%2fj.adhoc.2012.02.016&partnerID=40&md5=da7c2449c16b65f4df13c44a53973a2f","The term ""Internet-of-Things"" is used as an umbrella keyword for covering various aspects related to the extension of the Internet and the Web into the physical realm, by means of the widespread deployment of spatially distributed devices with embedded identification, sensing and/or actuation capabilities. Internet-of-Things envisions a future in which digital and physical entities can be linked, by means of appropriate information and communication technologies, to enable a whole new class of applications and services. In this article, we present a survey of technologies, applications and research challenges for Internet-of-Things. © 2012 Elsevier B.V. All rights reserved.",Short Survey,"Final",Scopus,2-s2.0-84861997111
"Sridhar S., Hahn A., Govindarasu M.","Cyber-physical system security for the electric power grid",2012,"Proceedings of the IEEE",701,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84155167085&doi=10.1109%2fJPROC.2011.2165269&partnerID=40&md5=65ba27d7e2a957dda69eb87c2ae6a0f2","The development of a trustworthy smart grid requires a deeper understanding of potential impacts resulting from successful cyber attacks. Estimating feasible attack impact requires an evaluation of the grid's dependency on its cyber infrastructure and its ability to tolerate potential failures. A further exploration of the cyber-physical relationships within the smart grid and a specific review of possible attack vectors is necessary to determine the adequacy of cybersecurity efforts. This paper highlights the significance of cyber infrastructure security in conjunction with power application security to prevent, mitigate, and tolerate cyber attacks. A layered approach is introduced to evaluating risk based on the security of both the physical power applications and the supporting cyber infrastructure. A classification is presented to highlight dependencies between the cyber-physical controls required to support the smart grid and the communication and computations that must be protected from cyber attack. The paper then presents current research efforts aimed at enhancing the smart grid's application and infrastructure security. Finally, current challenges are identified to facilitate future research efforts. © 2012 IEEE.",Article,"Final",Scopus,2-s2.0-84155167085
"El Saddik A.","Digital Twins: The Convergence of Multimedia Technologies",2018,"IEEE Multimedia",218,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85051272175&doi=10.1109%2fMMUL.2018.023121167&partnerID=40&md5=1f0cc65d2de15e4c4d8326890036049d","Originally developed to improve manufacturing processes, digital twins are being redefined as digital replications of living as well as nonliving entities that enable data to be seamlessly transmitted between the physical and virtual worlds. Digital twins facilitate the means to monitor, understand, and optimize the functions of all physical entities and for humans provide continuous feedback to improve quality of life and well-being. © 1994-2012 IEEE.",Article,"Final",Scopus,2-s2.0-85051272175
"Haag S., Anderl R.","Digital twin – Proof of concept",2018,"Manufacturing Letters",172,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044953148&doi=10.1016%2fj.mfglet.2018.02.006&partnerID=40&md5=baf12578d7050fb015a3f848e237eede","Miniaturization and price decline enable the integration of information, communication and sensor technologies into virtually any product. Products become able to sense their own state as well as the state of their environment. Paired with the ability to process and communicate this data allows for the creation of digital twins. The digital twin is a comprehensive digital representation of an individual product that will play an integral role in a fully digitalized product life cycle. To prove the digital twin concept a cyber-physical bending beam test bench was developed at DiK research lab. © 2018 Society of Manufacturing Engineers (SME)",Article,"Final",Scopus,2-s2.0-85044953148
"Howell S., Rezgui Y., Hippolyte J.-L., Jayan B., Li H.","Towards the next generation of smart grids: Semantic and holonic multi-agent management of distributed energy resources",2017,"Renewable and Sustainable Energy Reviews",134,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017566936&doi=10.1016%2fj.rser.2017.03.107&partnerID=40&md5=435d11740e63139a3b7ac91757cbb584","The energy landscape is experiencing accelerating change; centralized energy systems are being decarbonized, and transitioning towards distributed energy systems, facilitated by advances in power system management and information and communication technologies. This paper elaborates on these generations of energy systems by critically reviewing relevant authoritative literature. This includes a discussion of modern concepts such as ‘smart grid’, ‘microgrid’, ‘virtual power plant’ and ‘multi-energy system’, and the relationships between them, as well as the trends towards distributed intelligence and interoperability. Each of these emerging urban energy concepts holds merit when applied within a centralized grid paradigm, but very little research applies these approaches within the emerging energy landscape typified by a high penetration of distributed energy resources, prosumers (consumers and producers), interoperability, and big data. Given the ongoing boom in these fields, this will lead to new challenges and opportunities as the status-quo of energy systems changes dramatically. We argue that a new generation of holonic energy systems is required to orchestrate the interplay between these dense, diverse and distributed energy components. The paper therefore contributes a description of holonic energy systems and the implicit research required towards sustainability and resilience in the imminent energy landscape. This promotes the systemic features of autonomy, belonging, connectivity, diversity and emergence, and balances global and local system objectives, through adaptive control topologies and demand responsive energy management. Future research avenues are identified to support this transition regarding interoperability, secure distributed control and a system of systems approach. © 2017 The Authors",Review,"Final",Scopus,2-s2.0-85017566936
"Shin D.-H.","Ubiquitous city: Urban technologies, urban infrastructure and urban informatics",2009,"Journal of Information Science",117,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70350077332&doi=10.1177%2f0165551509100832&partnerID=40&md5=049f332adf7ec9d3216b32b7f8ca2907","South Korea continues to lead the way in digital opportunity with its recent, innovative and ubiquitous city projects. The u-city initiative in South Korea is a national urban development project that focuses on strengthening the role of information and communication technologies in civic planning and management. This study tracks the changing dynamics driving the information society initiative of South Korea to evaluate the process of design and development of u-city. This study reviews qualitative data related to the u-city projects, describes the transformations and translation of this data in the public, political, and social discourse, and discusses the prospectus of a ubiquitous information society environment. The findings raise fundamental, practical questions about the role of ubiquitous computing in shaping our future cities. The findings show that there are more challenges ahead than prospects, despite the fact that the u-city has all the advanced technological components for a positive development. The South Korean u-city is typically more prone to problems related to the lack of social infrastructure, market restrictions, political quagmires and vested financial interests. The paper discusses the deficiencies of the South Korean approach, namely a lack of holistic approach by integrating technological possibilities with social application needs.",Article,"Final",Scopus,2-s2.0-70350077332
"Turk R.J.","Cyber incidents involving control systems",2005,"Cyber Incidents Involving Control Systems",54,,[No abstract available],,"Final",Scopus,2-s2.0-50649100814
"Corallo A., Lazoi M., Lezzi M.","Cybersecurity in the context of industry 4.0: A structured classification of critical assets and business impacts",2020,"Computers in Industry",47,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074906669&doi=10.1016%2fj.compind.2019.103165&partnerID=40&md5=a82f8469088a51fb94bbf6e762e062e5","An increasing number of cybersecurity breaches adversely affect business performance, by leveraging the vulnerabilities of networked manufacturing machines. In some cases, cyber-attacks on critical industrial equipment are able to undermine the corporate business model. Knowing and evaluating in advance the main critical assets to be protected from potential cyber-attacks and the business impacts that could occur is a source of competitive advantage. Through the analysis of literature and an ethnographic research approach, this study proposes a structured classification of critical industrial assets within Industry 4.0 and potential adverse impacts on business performance due to breaches of cybersecurity. In particular, cybersecurity is analysed in terms of loss of confidentiality, integrity and availability of data associated with networked manufacturing machines. It is also suggested how critical assets and business impacts are correlated and how business impacts can be assessed. The proposed results can be organized in four steps for supporting companies in making decisions on cybersecurity policies. Moreover, both industry and academia can benefit from these results to conduct future analysis and investigation activities in the field of cybersecurity. © 2019 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-85074906669
"Aheleroff S., Xu X., Zhong R.Y., Lu Y.","Digital Twin as a Service (DTaaS) in Industry 4.0: An Architecture Reference Model",2021,"Advanced Engineering Informatics",46,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097743225&doi=10.1016%2fj.aei.2020.101225&partnerID=40&md5=465dff11593f9a2eaa395c50caa5ce60","Recent findings have shown that Digital Twin served multiple constituencies. However, the dilemma between the scope and scale needs a sophisticated reference architecture, a right set of technologies, and a suitable business model. Most studies in the Digital Twin field have only focused on manufacturing and proposed explicit frameworks and architecture, which faced challenges to support different integration levels through an agile process. Besides, no known empirical research has focused on exploring relationships between Digital Twin and mass individualization. Therefore, the principal objective of this study was to identify suitable Industry 4.0 technologies and a holistic reference architecture model to accomplish the most challenging Digital Twin enabled applications. In this study, a Digital Twin reference architecture was developed and applied in an industrial case. Also, Digital Twin as a Service (DTaaS) paradigm utilized for the digital transformation of unique wetlands with considerable advantages, including smart scheduled maintenance, real-time monitoring, remote controlling, and predicting functionalities. The findings indicate that there is a significant relationship between Digital Twin capabilities as a service and mass individualization. © 2020 Elsevier Ltd",Article,"Final",Scopus,2-s2.0-85097743225
[No author name available],"Towards security-aware virtual environments for digital twins",2018,"CPSS 2018 - Proceedings of the 4th ACM Workshop on Cyber-Physical System Security, Co-located with ASIA CCS 2018",39,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056740434&doi=10.1145%2f3198458.3198464&partnerID=40&md5=91899c41aa8079cc393cde4ab101a9aa","Digital twins open up new possibilities in terms of monitoring, simulating, optimizing and predicting the state of cyber-physical systems (CPSs). Furthermore, we argue that a fully functional, virtual replica of a CPS can also play an important role in securing the system. In this work, we present a framework that allows users to create and execute digital twins, closely matching their physical counterparts. We focus on a novel approach to automatically generate the virtual environment from specification, taking advantage of engineering data exchange formats. From a security perspective, an identical (in terms of the system's specification), simulated environment can be freely explored and tested by security professionals, without risking negative impacts on live systems. Going a step further, security modules on top of the framework support security analysts in monitoring the current state of CPSs. We demonstrate the viability of the framework in a proof of concept, including the automated generation of digital twins and the monitoring of security and safety rules. © 2018 ACM.",Conference Paper,"Final",Scopus,2-s2.0-85056740434
