Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Lee J., Bagheri B., Kao H.-A.","A Cyber-Physical Systems architecture for Industry 4.0-based manufacturing systems",2015,"Manufacturing Letters",2404,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921300723&doi=10.1016%2fj.mfglet.2014.12.001&partnerID=40&md5=eb20b1e6406f4dce39d33254394c80e4","Recent advances in manufacturing industry has paved way for a systematical deployment of Cyber-Physical Systems (CPS), within which information from all related perspectives is closely monitored and synchronized between the physical factory floor and the cyber computational space. Moreover, by utilizing advanced information analytics, networked machines will be able to perform more efficiently, collaboratively and resiliently. Such trend is transforming manufacturing industry to the next generation, namely Industry 4.0. At this early development phase, there is an urgent need for a clear definition of CPS. In this paper, a unified 5-level architecture is proposed as a guideline for implementation of CPS. © 2014 Society of Manufacturing Engineers (SME).",Article,"Final",Scopus,2-s2.0-84921300723
"Negri E., Fumagalli L., Macchi M.","A Review of the Roles of Digital Twin in CPS-based Production Systems",2017,"Procedia Manufacturing",520,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029833606&doi=10.1016%2fj.promfg.2017.07.198&partnerID=40&md5=8050bdfad87d2c836e7157bd0070c227","The Digital Twin (DT) is one of the main concepts associated to the Industry 4.0 wave. This term is more and more used in industry and research initiatives; however, the scientific literature does not provide a unique definition of this concept. The paper aims at analyzing the definitions of the DT concept in scientific literature, retracing it from the initial conceptualization in the aerospace field, to the most recent interpretations in the manufacturing domain and more specifically in Industry 4.0 and smart manufacturing research. DT provides virtual representations of systems along their lifecycle. Optimizations and decisions making would then rely on the same data that are updated in real-time with the physical system, through synchronization enabled by sensors. The paper also proposes the definition of DT for Industry 4.0 manufacturing, elaborated by the European H2020 project MAYA, as a contribution to the research discussion about DT concept. © 2017 The Authors",Article,"Final",Scopus,2-s2.0-85029833606
"Roblek V., Meško M., Krapež A.","A Complex View of Industry 4.0",2016,"SAGE Open",467,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84977470136&doi=10.1177%2f2158244016653987&partnerID=40&md5=1d193cf2113da60c0a456064c3ca0498","This article is focused on the importance and influence of Industry 4.0 and consequently the Internet-connected technologies for the creation of value added for organizations and society. The contribution of the article is mainly conceptual. With the development of the Internet, the Internet of things that is central to the new industrial revolution has led to “Industry 4.0.” The aim of this article is to synthesize the known theory and practices of Industry 4.0, and to investigate the changes that will result from Industry 4.0 and with the development of the Internet of things. © 2016, The Author(s).",Article,"Final",Scopus,2-s2.0-84977470136
"Büchi G., Cugno M., Castagnoli R.","Smart factory performance and Industry 4.0",2020,"Technological Forecasting and Social Change",165,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074301976&doi=10.1016%2fj.techfore.2019.119790&partnerID=40&md5=5457b833109e631f081e4368e9f13e2c","Existing literature on the Industry 4.0 concept does not empirically verify if, how, and for which types of firms, a greater openness to enabling technologies of Industry 4.0 provides further opportunities. This study analyzes the causal relationship between this degree of openness and performance, with an empirical analysis based on a sample representing local manufacturing units. Performance is measured by the extent of opportunities businesses obtain. The degree of openness is investigated using two indicators: breadth, or the number of technologies used; and depth, or the number of value chain stages involved. The regression models demonstrate that: (1) breadth and (2) depth of Industry 4.0 allow greater opportunities, and (3) micro-level local units achieve best performances. Verifying the opportunities for companies with Industry 4.0 is extremely relevant, as investments in Industry 4.0 are high in terms of costs, the acquisition of new skills, and the risks of obsolescence to enable better strategic decisions. This work also provides a scope for future analyses of this topic conducted on panel data. Despite the limited application of Industry 4.0, this study's results can encourage managers and policy-makers to implement a wider range of enabling technologies in the various stages of the value chain. © 2019 University of Turin",Article,"Final",Scopus,2-s2.0-85074301976
"Rodič B.","Industry 4.0 and the New Simulation Modelling Paradigm",2017,"Organizacija",120,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028767217&doi=10.1515%2forga-2017-0017&partnerID=40&md5=e38545b3670816fa2d4a45ec77eea176","Background and Purpose: The aim of this paper is to present the influence of Industry 4.0 on the development of the new simulation modelling paradigm, embodied by the Digital Twin concept, and examine the adoption of the new paradigm via a multiple case study involving real-life R&D cases involving academia and industry. Design: We introduce the Industry 4.0 paradigm, presents its background, current state of development and its influence on the development of the simulation modelling paradigm. Further, we present the multiple case study methodology and examine several research and development projects involving automated industrial process modelling, presented in recent scientific publications and conclude with lessons learned. Results: We present the research problems and main results from five individual cases of adoption of the new simulation modelling paradigm. Main lesson learned is that while the new simulation modelling paradigm is being adopted by big companies and SMEs, there are significant differences depending on company size in problems that they face, and the methodologies and technologies they use to overcome the issues. Conclusion: While the examined cases indicate the acceptance of the new simulation modelling paradigm in the industrial and scientific communities, its adoption in academic environment requires close cooperation with industry partners and diversification of knowledge of researchers in order to build integrated, multi-level models of cyber-physical systems. As shown by the presented cases, lack of tools is not a problem, as the current generation of general purpose simulation modelling tools offers adequate integration options. © 2017 Blaž Rodič, published by De Gruyter Open.",Article,"Final",Scopus,2-s2.0-85028767217
"Blanc P., Demongodin I., Castagna P.","A holonic approach for manufacturing execution system design: An industrial application",2008,"Engineering Applications of Artificial Intelligence",68,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-43549123473&doi=10.1016%2fj.engappai.2008.01.007&partnerID=40&md5=1176c82aa1107cca3194957557798081","In the age of globalisation and virtual enterprises, industrial firms are challenged by a volatile and demanding market as well as an everyday more competitive environment. As a main actor of the enterprise integration, manufacturing control systems should be designed in order to answer these necessities of reactivity and profitability in a flexible way. Holonic manufacturing system (HMS) proposes a structure organized as a loosely coupled network of communicating and cooperating agents to solve this problem. Such approach offers concrete solutions to reconfigurability and evolvability issues of manufacturing control systems. This paper presents a manufacturing execution system (MES), using the HMS concepts, and illustrates this approach on a real industrial application.11American Glass Product (AGP; www.agpglass.com) supports and partially finances this project. Such a structure is based on a typology of manufacturing system elements (products, resources, orders). Roles and behaviours for these manufacturing control elements are proposed. Product holons own reference models of products, for manufacturing execution and quality control. Resources holons are components used as bricks with local intelligent decision-making system embedded. Based on characteristics of the tasks they perform, a specialisation of resource holons is proposed. Specific heuristics are suggested for each class of resource holon. Finally, order holons are related to product demand, manufacturing task and product item. They own models of product item and a time model of the manufacturing task. Mechanisms are proposed to synchronize the execution of manufacturing tasks. These mechanisms guarantee the availability of components and enable to impose time constraints on task scheduling. This MES implements a product-centred approach, as shown by the active and opportunistic behaviour of order holons. © 2008 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-43549123473
"Stoltz M.-H., Giannikas V., McFarlane D., Strachan J., Um J., Srinivasan R.","Augmented Reality in Warehouse Operations: Opportunities and Barriers",2017,,49,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044865951&doi=10.1016%2fj.ifacol.2017.08.1807&partnerID=40&md5=8a1c9aac7116fe8019f98f1449c89dab","In today's business environment, the efficiency of warehouses can be critical for the efficiency of the overall supply chains they belong to. As a result, new technologies are being tested and adopted in industry to improve the performance of warehouse operations. An example technology that has recently gained interest by both academia and industry is augmented reality. In this paper, we investigate the opportunities arising from the usage of augmented reality in warehouses as well as the barriers for its industrial adoption. This is done via a series of practitioners interviews and via an experiment designed using Google Glass. Our results indicate that even though the technology is not mature enough at the moment, the potential benefits it can offer make it promising for the near future. © 2017",Conference Paper,"Final",Scopus,2-s2.0-85044865951
"Fonseca L.M.","Industry 4.0 and the digital society: Concepts, dimensions and envisioned benefits",2018,"Proceedings of the International Conference on Business Excellence",48,,[No abstract available],,"Final",Scopus,2-s2.0-85056081325
"Quint F., Sebastian K., Gorecky D.","A Mixed-reality Learning Environment",2015,"Procedia Computer Science",35,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964076404&doi=10.1016%2fj.procs.2015.12.199&partnerID=40&md5=639c35d25c7a44edb4e844e8a7379b78","The Industry 4.0 vision anticipates that internet technologies will find their way into future factories replacing traditional components by dynamic and intelligent cyber-physical systems (CPS) that combine the physical objects with their digital representation. Reducing the gap between the real and digital world makes the factory environment more flexible, more adaptive, but also demand broader skill of human workers. Interdisciplinary competencies from engineering, information technology, and computer science are required in order to understand and manage the diverse interrelations between physical objects and their digital counterpart. This paper proposes a system architecture for a mixed-reality based learning environment, which combines physical objects and visualization of its digital content via Augmented Reality. It allows to make the dynamic interrelations between real and digital factory visible and tangible. The proposed learning environment is not meant to work as a stand-alone solution, but should enrich existing academic and advanced training curricula. © 2015 The Authors.",Conference Paper,"Final",Scopus,2-s2.0-84964076404
"Osello A.",[No title available],2012,"Il Futuro del Disegno Con Il BIM Per Ingegnerie Architetti",32,,[No abstract available],,"Final",Scopus,2-s2.0-84907326399
