Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Eastman C.M., Teicholz P., Sacks R., Liston K.",[No title available],2008,"BIM Handbook: A Guide to Building Information Modeling for Owners, Managers, Architects, Engineers, Contractors, and Fabricators",3033,,[No abstract available],,"Final",Scopus,2-s2.0-38649094993
"Maybeck P.S.",[No title available],1979,"Stochastic Models, Estimation, and Control",2948,,[No abstract available],,,Scopus,2-s2.0-0003819947
"Ruppert D., Wand M.P., Carroll R.J.",[No title available],2003,"Semiparametric Regression",2211,,[No abstract available],,,Scopus,2-s2.0-0012891890
"Kruschke J.K.","Doing Bayesian data analysis: A tutorial with R and BUGS",2011,"Doing Bayesian Data Analysis: A Tutorial with R and BUGS",1258,,[No abstract available],,"Final",Scopus,2-s2.0-77954032966
"Stone C.J.","Additive regression and other nonparametric models",1985,"Ann. Statist.",703,,[No abstract available],,,Scopus,2-s2.0-0001227575
"Tang P., Huber D., Akinci B., Lipman R., Lytle A.","Automatic reconstruction of as-built building information models from laser-scanned point clouds: A review of related techniques",2010,"Automation in Construction",687,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956619234&doi=10.1016%2fj.autcon.2010.06.007&partnerID=40&md5=02fe8aaef91b458c0d2a1682bce87b22","Building information models (BIMs) are maturing as a new paradigm for storing and exchanging knowledge about a facility. BIMs constructed from a CAD model do not generally capture details of a facility as it was actually built. Laser scanners can be used to capture dense 3D measurements of a facility's as-built condition and the resulting point cloud can be manually processed to create an as-built BIM-a time-consuming, subjective, and error-prone process that could benefit significantly from automation. This article surveys techniques developed in civil engineering and computer science that can be utilized to automate the process of creating as-built BIMs. We sub-divide the overall process into three core operations: geometric modeling, object recognition, and object relationship modeling. We survey the state-of-the-art methods for each operation and discuss their potential application to automated as-built BIM creation. We also outline the main methods used by these algorithms for representing knowledge about shape, identity, and relationships. In addition, we formalize the possible variations of the overall as-built BIM creation problem and outline performance evaluation measures for comparing as-built BIM creation algorithms and tracking progress of the field. Finally, we identify and discuss technology gaps that need to be addressed in future research. © 2010 Elsevier B.V.",Review,"Final",Scopus,2-s2.0-77956619234
"Miner G., Nisbet R., Elder J.","Handbook of Statistical Analysis and Data Mining Applications",2009,"Handbook of Statistical Analysis and Data Mining Applications",448,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013848106&doi=10.1016%2fB978-0-12-374765-5.X0001-0&partnerID=40&md5=6ef336c0ccadd7f6163fd7ef34f6c092","The Handbook of Statistical Analysis and Data Mining Applications is a comprehensive professional reference book that guides business analysts, scientists, engineers and researchers (both academic and industrial) through all stages of data analysis, model building and implementation. The Handbook helps one discern the technical and business problem, understand the strengths and weaknesses of modern data mining algorithms, and employ the right statistical methods for practical application. Use this book to address massive and complex datasets with novel statistical approaches and be able to objectively evaluate analyses and solutions. It has clear, intuitive explanations of the principles and tools for solving problems using modern analytic techniques, and discusses their application to real problems, in ways accessible and beneficial to practitioners across industries - from science and engineering, to medicine, academia and commerce. This handbook brings together, in a single resource, all the information a beginner will need to understand the tools and issues in data mining to build successful data mining solutions. Written ""By Practitioners for Practitioners"" Non-technical explanations build understanding without jargon and equations Tutorials in numerous fields of study provide step-by-step instruction on how to use supplied tools to build models using Statistica, SAS and SPSS software Practical advice from successful real-world implementations Includes extensive case studies, examples, MS PowerPoint slides and datasets CD-DVD with valuable fully-working 90-day software included: ""Complete Data Miner - QC-Miner - Text Miner"" bound with book. © 2009 Elsevier Inc. All rights reserved.",Book,"Final",Scopus,2-s2.0-85013848106
"Campbell R.J., Flynn P.J.","A survey of free-form object representation and recognition techniques",2001,"Computer Vision and Image Understanding",415,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035247451&doi=10.1006%2fcviu.2000.0889&partnerID=40&md5=c7a8df4c802497d401d90e00f342118e","Advances in computer speed, memory capacity, and hardware graphics acceleration have made the interactive manipulation and visualization of complex, detailed (and therefore large) three-dimensional models feasible. These models are either painstakingly designed through an elaborate CAD process or reverse engineered from sculpted prototypes using modern scanning technologies and integration methods. The availability of detailed data describing the shape of an object offers the computer vision practitioner new ways to recognize and localize free-form objects. This survey reviews recent literature on both the 3D model building process and techniques used to match and identify free-form objects from imagery. © 2001 Academic Press.",Article,"Final",Scopus,2-s2.0-0035247451
"Lee G., Sacks R., Eastman C.M.","Specifying parametric building object behavior (BOB) for a building information modeling system",2006,"Automation in Construction",250,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748134686&doi=10.1016%2fj.autcon.2005.09.009&partnerID=40&md5=081b0c00110712d8f00ad77a24add6d6","Parametric modeling has been proposed as an effective means to embed domain expertise in models of buildings. As information technology becomes more powerful in terms of the ability to manipulate large parametric models, the potential grows to build increasingly sophisticated functional systems for designing, modeling and fabricating buildings. Implementing more powerful systems implies greater functional specificity, which requires elicitation and capture of increasingly detailed and complex domain-specific semantics and knowledge. This paper explores the extent to which design and engineering knowledge can be practically embedded in production software for building information modeling (BIM). It focuses on a building object behavior (BOB) description notation and method, developed as a shorthand protocol for designing, validating and sharing the design intent of parametric objects. Examples are drawn from an advanced BIM system development project for precast concrete. © 2005 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-33748134686
"Pətrəucean V., Armeni I., Nahangi M., Yeung J., Brilakis I., Haas C.","State of research in automatic as-built modelling",2015,"Advanced Engineering Informatics",222,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937515039&doi=10.1016%2fj.aei.2015.01.001&partnerID=40&md5=96e6b0f83ff79ae9cc701178846dbec8","Building Information Models (BIMs) are becoming the official standard in the construction industry for encoding, reusing, and exchanging information about structural assets. Automatically generating such representations for existing assets stirs up the interest of various industrial, academic, and governmental parties, as it is expected to have a high economic impact. The purpose of this paper is to provide a general overview of the as-built modelling process, with focus on the geometric modelling side. Relevant works from the Computer Vision, Geometry Processing, and Civil Engineering communities are presented and compared in terms of their potential to lead to automatic as-built modelling. © 2015 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-84937515039
