Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Gu N., London K.","Understanding and facilitating BIM adoption in the AEC industry",2010,"Automation in Construction",491,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78149283543&doi=10.1016%2fj.autcon.2010.09.002&partnerID=40&md5=112063dc424ae5f06e75d6f5f39d4360","Building Information Modelling (BIM) is one of the important areas in current Virtual Reality (VR) research. VR research considers not only the technological development, a very important part of the research also concerns the application of the technologies and their adoption by the practices. This paper firstly presents an analysis of the current state of BIM in the Architecture, Engineering and Construction (AEC) industry and a re-assessment of its role and potential contribution in the near future. The paper analyses the readiness of the industry with respect to the (1) product, (2) processes and (3) people, to position BIM adoption in terms of current status and expectations across disciplines. The findings indicate that there were both technical and non-technical issues that need consideration. The evidence also suggests that there are varying levels of adoption and therefore the need for a specific tool to facilitate BIM adoption. The study revealed that even the market leaders who are early technology adopters in the Australian industry in many cases have varying degrees of practical experiential knowledge of BIM and hence at times different understandings and different levels of confidence regarding the future diffusion of BIM technology throughout the industry. There have been numerous factors affecting BIM adoption, which can be grouped into two main areas: technical tool functional requirements and needs, and non-technical strategic issues. There are varying levels of adoption and understanding within countries - from discipline to discipline and client to client. There are also varying levels of adoption from country to country and although many researchers and practitioners espouse collaborative working environments there are still challenges to be met in many parts of the world, particularly, in relation to a fully integrated collaborative multidisciplinary mode of operation. The challenges for the research community lie not only in addressing the technical solutions or addressing human centred issues but it is also in creating the enabling environment of a decision framework, which integrates both the technical and non-technical challenges. The need for guidance on where to start, what tools are available and how to work through the legal, procurement and cultural challenges was evidenced in the exploratory study. Therefore the Collaborative BIM Decision Framework has been initiated to facilitate the BIM adoption in the AEC industry, based upon these industry concerns, which consists of four interrelated key elements. The findings are drawn from a major research project funded by the Australian Cooperative Research Centre for Construction Innovation (CRC-CI), with a focus on the Australian context. © 2010 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-78149283543
"Li X., Yi W., Chi H.-L., Wang X., Chan A.P.C.","A critical review of virtual and augmented reality (VR/AR) applications in construction safety",2018,"Automation in Construction",287,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034043364&doi=10.1016%2fj.autcon.2017.11.003&partnerID=40&md5=2ee7532a8fe659b1dda070548e3767b4","Construction is a high hazard industry which involves many factors that are potentially dangerous to workers. Safety has always been advocated by many construction companies, and they have been working hard to make sure their employees are protected from fatalities and injuries. With the advent of Virtual and Augmented Reality (VR/AR), there has been a witnessed trend of capitalizing on sophisticated immersive VR/AR applications to create forgiving environments for visualizing complex workplace situations, building up risk-preventive knowledge and undergoing training. To better understand the state-of-the-art of VR/AR applications in construction safety (VR/AR-CS) and from which to uncover the related issues and propose possible improvements, this paper starts with a review and synthesis of research evidence for several VR/AR prototypes, products and the related training and evaluation paradigms. Predicated upon a wide range of well-acknowledged scholarly journals, this paper comes up with a generic taxonomy consisting of VR/AR technology characteristics, application domains, safety scenarios and evaluation methods. According to this taxonomy, a number of technical features and types that could be implemented in the context of construction safety enhancement are derived and further elaborated, while significant application domains and trends regarding the VR/AR-CS research are generalized, i.e., hazards recognition and identification, safety training and education, safety instruction and inspection, and so on. Last but not least, this study sets forth a list of gaps derived from the in-depth review and comes up with the prospective research works. It is envisioned that the outcomes of this paper could assist both researchers and industrial practitioners with appreciating the research and practice frontier of VR/AR-CS and soliciting the latest VR/AR applications. © 2017 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85034043364
"Palmarini R., Erkoyuncu J.A., Roy R., Torabmostaedi H.","A systematic review of augmented reality applications in maintenance",2018,"Robotics and Computer-Integrated Manufacturing",286,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85022209022&doi=10.1016%2fj.rcim.2017.06.002&partnerID=40&md5=8a86297715d34a3de7671fe44fa8d4b5","Augmented Reality (AR) technologies for supporting maintenance operations have been an academic research topic for around 50 years now. In the last decade, major progresses have been made and the AR technology is getting closer to being implemented in industry. In this paper, the advantages and disadvantages of AR have been explored and quantified in terms of Key Performance Indicators (KPI) for industrial maintenance. Unfortunately, some technical issues still prevent AR from being suitable for industrial applications. This paper aims to show, through the results of a systematic literature review, the current state of the art of AR in maintenance and the most relevant technical limitations. The analysis included filtering from a large number of publications to 30 primary studies published between 1997 and 2017. The results indicate a high fragmentation among hardware, software and AR solutions which lead to a high complexity for selecting and developing AR systems. The results of the study show the areas where AR technology still lacks maturity. Future research directions are also proposed encompassing hardware, tracking and user-AR interaction in industrial maintenance is proposed. © 2017 Elsevier Ltd",Review,"Final",Scopus,2-s2.0-85022209022
"Sacks R., Perlman A., Barak R.","Construction safety training using immersive virtual reality",2013,"Construction Management and Economics",252,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887108669&doi=10.1080%2f01446193.2013.828844&partnerID=40&md5=daa6ca3f1ffa5fc01ff4c86c148c133b","Construction workers' ability to identify and assess risks is acquired through training and experience and is among the key factors that determine their behaviour and thus their safety. Yet researchers have questioned the effectiveness of conventional safety training. This research tested the hypotheses that safety training in a virtual reality (VR) construction site would be feasible and more effective, in terms of workers' learning and recall in identifying and assessing construction safety risks, than would equivalent training using conventional methods. Sixty-six subjects were provided training in construction safety and their safety knowledge was tested prior to the training, immediately afterward, and one month later. Half of the subjects received traditional classroom training with visual aids; the other half were trained using a 3D immersive VR power-wall. Significant advantage was found for VR training for stone cladding work and for cast-in-situ concrete work, but not for general site safety. VR training was more effective in terms of maintaining trainees' attention and concentration. Training with VR was more effective over time, especially in the context of cast-in-situ concrete works. Given the need for improved training and the advantages of training using VR, incorporation of VR in construction safety training is strongly recommended. © 2013 Taylor & Francis.",Article,"Final",Scopus,2-s2.0-84887108669
"Chi H.-L., Kang S.-C., Wang X.","Research trends and opportunities of augmented reality applications in architecture, engineering, and construction",2013,"Automation in Construction",239,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878410881&doi=10.1016%2fj.autcon.2012.12.017&partnerID=40&md5=0f4ffcf18dd23a1a313e96162f010d02","Augmented reality (AR), a state-of-the-art technology for superimposing information onto the real world, has recently started to affect our daily lives. AR applications are becoming mature and versatile. This paper discusses trends in AR applications for architecture, engineering, construction, and facility management (AEC/FM). This paper specifically focuses on four technologies - localization, natural user interface (NUI), cloud computing, and mobile devices - which have the potential to influence the development of AR applications. Advances in localization technology will enable the deployment of AR in a complex environment. An NUI provides more convenient and intuitive user experiences, which can increase the usability of AR. Cloud computing environments allow users with internet access to ubiquitously retrieve information from almost anywhere. Hence, cloud computing increases the freedom of using AR in AEC/FM applications. Another factor that will lead to the wider usage of AR is that mobile devices are becoming smaller, more powerful, and less expensive. This paper summarizes the results of 101 research efforts, and outlines the research trends and opportunities for applying AR in the fields of AEC/FM. © 2013 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84878410881
"Pauwels P., Terkaj W.","EXPRESS to OWL for construction industry: Towards a recommendable and usable ifcOWL ontology",2016,"Automation in Construction",209,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952362213&doi=10.1016%2fj.autcon.2015.12.003&partnerID=40&md5=7b68d6f1ef26264826834638644175ab","An increasing number of information management and information exchange applications in construction industry is relying on semantic web technologies or tools from the Linked Open Data (LOD) domain to support data interoperability, flexible data exchange, distributed data management and the development of reusable tools. These goals tend to be overlapped with the purposes of the Industry Foundation Classes (IFC), which is a standard for the construction industry defined through an EXPRESS schema. A connecting point between semantic web technologies and the IFC standard would be represented by an agreed Web Ontology Language (OWL) ontology for IFC (termed ifcOWL) that allows to (1) keep on using the well-established IFC standard for representing construction data, (2) exploit the enablers of semantic web technologies in terms of data distribution, extensibility of the data model, querying, and reasoning, and (3) re-use general purpose software implementations for data storage, consistency checking and knowledge inference. Therefore, in this paper we will look into existing efforts in obtaining an ifcOWL ontology from the EXPRESS schemas of IFC and analyse which features would be required in a usable and recommendable ifcOWL ontology. In making this analysis, we present our implementations of an EXPRESS-to-OWL converter and the key features of the resulting ifcOWL ontology. © 2015 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84952362213
"Park C.-S., Lee D.-Y., Kwon O.-S., Wang X.","A framework for proactive construction defect management using BIM, augmented reality and ontology-based data collection template",2013,"Automation in Construction",207,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878418504&doi=10.1016%2fj.autcon.2012.09.010&partnerID=40&md5=1baea9ec9c441a78f987439897a0b296","In construction process, defects occur inevitably and repeatedly. It is one of the primary causes of project schedule and cost overruns. Many studies on defect causation analysis and management system have been conducted to facilitate defect measures and rectifications as well as to reduce the reoccurrence of the defect. However, those studies did not sufficiently consider the relationship of defect information flow in the construction process, which resulted in reactive rather than proactive defect management plan. This paper investigates the issues and needs of current defect management practices in the construction industry. It also presents a conceptual system framework for construction defect management that integrates ontology and augmented reality (AR) with building information modeling (BIM). The following three main technical solutions are proposed in the system framework: 1) defect data collection template to assure data quality and accuracy; 2) defect domain ontology to search and retrieve project or work-specific defect information; and 3) AR-based Defect Inspection System to support field defect management. It is envisaged that the system framework and solutions could enable proactive reduction of the defect occurrence during the construction process and that could greatly improve current defect management practices in the construction industry. © 2012 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84878418504
"Wang P., Wu P., Wang J., Chi H.-L., Wang X.","A critical review of the use of virtual reality in construction engineering education and training",2018,"International Journal of Environmental Research and Public Health",192,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048463913&doi=10.3390%2fijerph15061204&partnerID=40&md5=41a0a5269de86d30ba80d108328bf82f","Virtual Reality (VR) has been rapidly recognized and implemented in construction engineering education and training (CEET) in recent years due to its benefits of providing an engaging and immersive environment. The objective of this review is to critically collect and analyze the VR applications in CEET, aiming at all VR-related journal papers published from 1997 to 2017. The review follows a three-stage analysis on VR technologies, applications and future directions through a systematic analysis. It is found that the VR technologies adopted for CEET evolve over time, from desktop-based VR, immersive VR, 3D game-based VR, to Building Information Modelling (BIM)-enabled VR. A sibling technology, Augmented Reality (AR), for CEET adoptions has also emerged in recent years. These technologies have been applied in architecture and design visualization, construction health and safety training, equipment and operational task training, as well as structural analysis. Future research directions, including the integration of VR with emerging education paradigms and visualization technologies, have also been provided. The findings are useful for both researchers and educators to usefully integrate VR in their education and training programs to improve the training performance. © 2018 by the authors. Licensee MDPI, Basel, Switzerland.",Review,"Final",Scopus,2-s2.0-85048463913
"Zhang S., Boukamp F., Teizer J.","Ontology-based semantic modeling of construction safety knowledge: Towards automated safety planning for job hazard analysis (JHA)",2015,"Automation in Construction",192,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924423510&doi=10.1016%2fj.autcon.2015.02.005&partnerID=40&md5=19805f654fa1728a16dc1412a37e8374","Abstract Construction safety related knowledge and project specific information are scattered and fragmented. Despite technological advancements of information and knowledge management in the building and construction industry, a link between safety management and information models is still missing. The objective of this study is to investigate a new approach to organize, store and re-use construction safety knowledge. A construction safety ontology is proposed to formalize the safety management knowledge. It consists of three main domain ontology models, including Construction Product Model, Construction Process Model, and Construction Safety Model. One-on-one expert interviews were conducted for ontology evaluation. The interaction between safety ontology and Building Information Modeling (BIM) is also explored. A prototype application of ontology-based job hazard analysis (JHA) and visualization is implemented to further illustrate the applicability and effectiveness of the developed ontology. The developed construction safety ontology enables more effective inquiry of safety knowledge, which is the first step towards automated safety planning for JHA using BIM. © 2015 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84924423510
"Perlman A., Sacks R., Barak R.","Hazard recognition and risk perception in construction",2014,"Safety Science",174,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890259126&doi=10.1016%2fj.ssci.2013.11.019&partnerID=40&md5=66d080dfd5bbec9938ec46a1c353c588","A construction superintendent's ability to recognize hazards and to perceive and assess risk is an essential skill for maintaining safe conditions on their construction sites. In a study that aimed to explore the degree to which construction superintendents are aware of hazards and how well they perceive the associated risks, 61 subjects were asked to identify the hazards in a typical construction project, to assess their risk level, and to estimate the probability and the severity of possible accidents. Some subjects were presented with photographs and construction documents, while others toured a virtual construction site using a 3-sided virtual reality CAVE. The method allowed both for analysis of differences in perception and assessment between distinct populations and for evaluation of the effectiveness of the virtual environment in demonstrating hazardous situations. Results show that construction superintendents with many years of experience are unable to identify all of the hazards in their work environment, and that there are important discrepancies between the way they assess risk levels and the way most formal safety risk assessment methods rate risk levels. Most subjects in the virtual environment assessed higher risk levels to hazards caused by moving equipment. They also identified more hazards correctly than the subjects who studied photographs and documents. Of primary concern is the apparent lack of correlation between hours of safety training and work experience on the one hand, and hazard identification and perception skills on the other hand. © 2013 Elsevier Ltd.",Article,"Final",Scopus,2-s2.0-84890259126
