Authors,Title,Year,Source title,Cited by,Link,Abstract,Document Type,Publication Stage,Source,EID
"Tao F., Cheng J., Qi Q., Zhang M., Zhang H., Sui F.","Digital twin-driven product design, manufacturing and service with big data",2018,"International Journal of Advanced Manufacturing Technology",958,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015707925&doi=10.1007%2fs00170-017-0233-1&partnerID=40&md5=e9df82a6c28a363f7d0c22bcc013b053","Nowadays, along with the application of new-generation information technologies in industry and manufacturing, the big data-driven manufacturing era is coming. However, although various big data in the entire product lifecycle, including product design, manufacturing, and service, can be obtained, it can be found that the current research on product lifecycle data mainly focuses on physical products rather than virtual models. Besides, due to the lack of convergence between product physical and virtual space, the data in product lifecycle is isolated, fragmented, and stagnant, which is useless for manufacturing enterprises. These problems lead to low level of efficiency, intelligence, sustainability in product design, manufacturing, and service phases. However, physical product data, virtual product data, and connected data that tie physical and virtual product are needed to support product design, manufacturing, and service. Therefore, how to generate and use converged cyber-physical data to better serve product lifecycle, so as to drive product design, manufacturing, and service to be more efficient, smart, and sustainable, is emphasized and investigated based on our previous study on big data in product lifecycle management. In this paper, a new method for product design, manufacturing, and service driven by digital twin is proposed. The detailed application methods and frameworks of digital twin-driven product design, manufacturing, and service are investigated. Furthermore, three cases are given to illustrate the future applications of digital twin in the three phases of a product respectively. © 2017, Springer-Verlag London.",Article,"Final",Scopus,2-s2.0-85015707925
"European Commission","Implementation of the Circular Economy Action Plan",2018,"Implementation of the Circular Economy Action Plan",578,,[No abstract available],,"Final",Scopus,2-s2.0-85049895633
"Pətrəucean V., Armeni I., Nahangi M., Yeung J., Brilakis I., Haas C.","State of research in automatic as-built modelling",2015,"Advanced Engineering Informatics",222,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937515039&doi=10.1016%2fj.aei.2015.01.001&partnerID=40&md5=96e6b0f83ff79ae9cc701178846dbec8","Building Information Models (BIMs) are becoming the official standard in the construction industry for encoding, reusing, and exchanging information about structural assets. Automatically generating such representations for existing assets stirs up the interest of various industrial, academic, and governmental parties, as it is expected to have a high economic impact. The purpose of this paper is to provide a general overview of the as-built modelling process, with focus on the geometric modelling side. Relevant works from the Computer Vision, Geometry Processing, and Civil Engineering communities are presented and compared in terms of their potential to lead to automatic as-built modelling. © 2015 Elsevier Ltd. All rights reserved.",Article,"Final",Scopus,2-s2.0-84937515039
"Moore M., Phares B., Graybeal B., Rolander D., Washer G.","Reliability of visual inspection for highway bridges",2001,"Reliability of Visual Inspection for Highway Bridges",202,,[No abstract available],,"Final",Scopus,2-s2.0-26844550793
"Chen L., Luo H.","A BIM-based construction quality management model and its applications",2014,"Automation in Construction",183,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907448543&doi=10.1016%2fj.autcon.2014.05.009&partnerID=40&md5=97708a6259e41c7b84f1222e36fd23f4","The potential of Building Information Modeling (BIM) to support a transformation of the processes of design and construction has been evident in the construction industry. Although BIM is considered helpful in improving design quality by eliminating conflicts and reducing rework, there has been little research into using BIM throughout the project for construction quality control and efficient information utilization. Due to the consistency of design data with quality data and construction process with quality control process, the potential of BIM implementation in quality management lies in its ability to present multi-dimensional data including design data and time sequence. This paper explores and discusses the advantages of 4D BIM for a quality application based on construction codes, by constructing the model in a product, organization and process (POP) data definition structure. A case study is provided to validate the use of the proposed 4D BIM application for quality control during the construction phase of the Wuhan International EXPO Center. © 2014 Published by Elsevier B.V.",Article,"Final",Scopus,2-s2.0-84907448543
"Costin A., Adibfar A., Hu H., Chen S.S.","Building Information Modeling (BIM) for transportation infrastructure – Literature review, applications, challenges, and recommendations",2018,"Automation in Construction",154,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049913864&doi=10.1016%2fj.autcon.2018.07.001&partnerID=40&md5=7cb03d0a71127e349a5b5194ee805ecb","Transportation infrastructure is a critical component to a nation's economy, security, and wellbeing. In order to keep up with the rising population, there is a great need for more efficient and cost-effective technologies and techniques to not only repair the infrastructure, but also to advance and expand the transportation infrastructure to sustain the growing population. Building Information Modeling (BIM) has been widely adopted in the building industry, and its established methods and technologies show enormous potential in benefiting the transportation industry. The purpose of this paper is to present a literature review and critical analysis of BIM for transportation infrastructure. A total of 189 publications in the area of BIM for transportation infrastructure were reviewed, including journal articles, conference proceedings, and published reports. Additionally, schemas and file formats from 9 main categories and 34 areas related to transportation infrastructure were reviewed. An application was developed to collect, store, and analyze the publications. Various algorithms were developed and implemented to help in the automation and analysis of the review. The goal of this paper is to provide a comprehensive, up-to-date literature review and critical analysis of research areas regarding BIM for transportation infrastructure to further facilitate research and applications in this domain. Based on the results of the analysis, current topics and trends, applications and uses, emerging technologies, benefits, challenges and limitations, research gaps, and future needs are discussed. Significantly, the contribution of this paper is providing the foundation of current research, gaps, and emerging technologies needed to facilitate further research and applications for both academia and industry stakeholders to develop more efficient and cost-effective techniques necessary to repair, advance, and expand the transportation infrastructure. Furthermore, the results show that the use of BIM for transportation infrastructure has been increasing, although the research has mainly been focusing on roads, highways, and bridges. The results also reveal a major need for a standard neutral exchange format and schema to promote interoperability. Most importantly, the continuing collaboration between academia and industry is required to mitigate most challenges and to realize the full potential of BIM for transportation infrastructure. © 2018 Elsevier B.V.",Article,"Final",Scopus,2-s2.0-85049913864
"Eastman C., Teicholz P., Sacks R., Liston K.",[No title available],2008,"BIM Handbook",131,,[No abstract available],,"Final",Scopus,2-s2.0-62649166098
"Han K.K., Golparvar-Fard M.","Appearance-based material classification for monitoring of operation-level construction progress using 4D BIM and site photologs",2015,"Automation in Construction",124,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925070848&doi=10.1016%2fj.autcon.2015.02.007&partnerID=40&md5=81c1cff7ab3ca38923659980649e7611","This paper presents a new appearance-based material classification method for monitoring construction progress deviations at the operational-level. The method leverages 4D Building Information Models (BIM) and 3D point cloud models generated from site photologs using Structure-from-Motion techniques. To initialize, a user manually assigns correspondences between the point cloud model and BIM, which automatically brings in the photos and the 4D BIM into alignment from all camera viewpoints. Through reasoning about occlusion, each BIM element is back-projected on all images that see that element. From these back-projections, several 2D patches are sampled per element and are classified into different material types. To perform material classification, the expected material type information is derived from BIM. Then the image patches are convolved with texture and color filters and their concatenated vector-quantized responses are compared with multiple discriminative material classification models that are relevant to the expected progress of that element. For each element, a quantized histogram of the observed material types is formed and the material type with the highest appearance frequency infers the appearance and thus the state of progress. To validate, four new datasets of incomplete and noisy point cloud models are introduced which are assembled from real-world construction site images and BIMs. An extended version of the Construction Material Library (CML) is also introduced for training/testing the material classifiers. The material classification shows an average accuracy of 92.4% for CML image patches of 100 × 100 pixels. The experiments on those four datasets show an accuracy of 95.9%, demonstrating the potential of appearance-based recognition method for inferring the actual state of construction progress for BIM elements. © 2015 Elsevier B.V. All rights reserved.",Article,"Final",Scopus,2-s2.0-84925070848
"ISO, ISO 19650-1:2018","Organization and digitization of information about buildings and civil engineering works, including building information modelling (BIM) — information management using building information modelling — part 2: delivery phase of the assets",2018,"Organization and Digitization of Information about Buildings and Civil Engineering Works, including Building Information Modelling (BIM) - Information Management Using Building Information Modelling - Part 1: Concepts and Principles",107,,[No abstract available],,"Final",Scopus,2-s2.0-85068411186
"Chong H.Y., Lopez R., Wang J., Wang X., Zhao Z.","Comparative Analysis on the Adoption and Use of BIM in Road Infrastructure Projects",2016,"Journal of Management in Engineering",81,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991619094&doi=10.1061%2f%28ASCE%29ME.1943-5479.0000460&partnerID=40&md5=0ed4b7a047eece982431d175f4a8af89","The uses of building information modeling (BIM) in building and infrastructure projects are numerous. Most previous BIM case examples focused on buildings, and limited studies have reported on the adoption and use of BIM in infrastructure projects. Therefore, this research aims to analyze and compare the adoption and use of BIM in infrastructure projects, particularly in constructing major road projects in Australia and the People's Republic of China. The related BIM uses and associated technologies of the projects were analyzed based on a case study approach. Subsequently, a number of comparative analyses were conducted on the cultural and managerial aspects between the projects, as well as different BIM uses between buildings and infrastructure projects. The results show both case studies had quite similar uses of BIM, yet the adopted managerial strategies and issues encountered were rather different. The evolution of BIM uses from buildings to infrastructure projects is also discussed. The research presented can provide insightful references for the future adoption and use of BIM in other infrastructure projects. © 2016 American Society of Civil Engineers.",Article,"Final",Scopus,2-s2.0-84991619094
